,X600519.SH,X600104.SH,X002415.SZ,X000858.SZ,X000651.SZ,X600276.SH,X002304.SZ,X000725.SZ,X000063.SZ,X600690.SH,X000568.SZ,X600703.SH,X600741.SH,X002236.SZ,X002475.SZ,X600031.SH,X300003.SZ,X000338.SZ,X601877.SH,X300124.SZ,X002008.SZ,X000625.SZ,X600867.SH,X002456.SZ,X600809.SH,X600271.SH,X600066.SH,X600487.SH,X000100.SZ,X002294.SZ,X000981.SZ,X600566.SH,X002241.SZ,X300142.SZ,X000596.SZ,X000661.SZ,X002508.SZ,X002180.SZ,X000157.SZ,X000050.SZ,X002049.SZ,X000977.SZ,X300136.SZ,X002179.SZ,X600522.SH,X002129.SZ,X002038.SZ,X600089.SH,X600498.SH,X600707.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X000568.SZ,0,0,0,0.648331199469509,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0206447419891965,0,0,0.0696523190004346,0,0.0912426183044644,0,0.0703528562302905,0,0,0,0,0,0,0,0,0,0.0192969251521314,0.0200460497752333,0,0,0,0,0,0,0,0,0,0,0,0,0.0755133012409514,0,0,0.0125681691834917,0.00723633684835775,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,5.42101086242752e-20,0,0,0,0,0.166385612218776,0,0.0600172294811218,0,0,0,0,0,0,0.514543586500165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0765981086449862,0,0,0,0,0,0,-0.0398509130764454,0.0500989968417636,0,0,0,0,0,0
X600741.SH,0,0.572809774128221,0,0,0.258366664362367,0,0,0,0,0,0.125231737233526,0,0,-0.00672750454351927,0,0.00207598401670728,0,0,0,0,0,0,-0.00661523389931688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0103410408589731,0,0,0,0,0,0,0,-0.00464126237701392,-0.0358621075434491,0,0,0,0,0,0
X002236.SZ,0,0,0.569456320420275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17289662832993,0,0,0,0,0,0.158641703578982,0,0,0,0,0,0.0256648748165113,0.0172802377301225,0,0,0,0,0,0.0733261680601963,0,0,0,0,0,0,0,0,0.0113677219213277,0,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.332039594532813,0,0.0142306926396988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0651311503519793,0.0418116317468255,0,0,0,0,0,0,0,0,-0.00424015092946749,-2.16840434497101e-19,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0.0484233681217912,0.0463774431681762,0,0.207571836415687,0,0.147751786711579,0,0,0.00417541935908991,0,0,0,0.20964030238826,0,0,0,0,0,-0.0624655055026374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00781493653251519,0,0,0.170980787332712,0,0,0,0
X300003.SZ,0,0,0.058064185450897,0,0,0.0983681383114732,0,0.0965994512505962,0,0,0,0,0,0,0,0,0,0.148817578808991,0,0,0,0,0.283488274219122,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00543273992378474,0,0,0,0.10024036846017,0,0,0,0,0,0.0540160328502668,0,0.143473193621217,0,0,-0.00801532798993043,0,0,0,0,0,0,0
X000338.SZ,0,0,0.0060397658216652,-8.67361737988404e-19,0,0,0,0.0971221533993253,0,0,0.00146280440465968,0,0,0.112617897100161,0,0.460348127074576,0,0,0.0558202163537683,0,0,0,0,0,0,0.0277171034209858,0,0,0,0,0,0,0,0,0,0,0.00549599039887606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0119337183411175,0.0128520647673774,0,0,0,0,0,0
X601877.SH,0,0.0470391083925691,0,0,0,0,-0.130892831401148,0,0,0.0579609289510199,0,0,0,0,0,0.125975624504977,0,0,0,0,0,0,0,0,0,0,0,0.16747253350116,0,0,0,0.0419613027915001,0,0,0,0,0.106564208377558,0,0,0.0693896241914319,0,0.0558965171186642,0,0,0,0,0,0,0,0,0,0.0177255028768639,0.0416057812788615,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0.066252050366105,0,0,0,0,0,0,0,0.0652701420658308,0,0,0,0.116151540231094,0.102060398819929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0822824271989872,0,0,0,0.231754183882425,0,0,2.16840434497101e-19,0.00660164881363997,0,0,0,0.12206852170634,0,0,0,0,0,-0.0359119357755612,-0.0607204279615471,0,0,0,0,0,0
X002008.SZ,0,0,0.0111876403620248,0,0,0,0.140054364707939,0,0,0,0.0119950000056565,0.0204137019825175,0.0565800868470056,0.0557529019171349,0,0,0,0,0,0,0,0,0,0,0,0.0746995538172968,0,0,0,0.135175878316666,0,0,0.269917144016466,0,0,0,0,0,0,0,0,0.113390209680897,0,0.101968404694673,0,0,0,0,0,0,0,-0.00130127588617781,0.0379871921902792,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0,0.0202176976304159,0,0,0,0,0,0,0,0,0,0.153990465656757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125835752989475,0,0,0,0,0,0,0,0,0,0.0825220628390373,0,0,0.00468011465598408,0,0.188252765092624,0,0,0,-0.0053187456819269,0,0,0,0,0,0,0
X600867.SH,0,0,0,0,0,0,0,0.0889754041080993,0,0,0,0.184390611056899,0,0,0.0398148193506044,0,0.0288447895688396,0,0,0,0,0,0,0,0.0712289288726724,0,0,0.0596305191130848,0,0,0,0,0,0.0911224535499569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0224941625645563,0.0256201502866895,0,0,0,0,0,0
X002456.SZ,0,0,0,0,0,0,0,0,0,0,0,0.253074467902062,0,0,0.526525024627967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.234519490245025,0,0,-0.102858633284941,0,0,0,0,0,0.0117216833690222,0.0993414999476418,0,0.032414223808787,0,0,0,0,0,0,0.00515847350899352,0.0665258065801895,0,0,0,0,0,0
X600809.SH,0,0,0.0188341170331408,0.221798702156655,0,0,0.110373586625655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0980187774704894,0,0,0,0,0,0,0,0,0,0,0.228547217306744,0,0,-6.93889390390723e-18,0.092001834774325,0,0,0,0,0,0.165853680780958,0,0,0,0,-0.0207457031051308,-0.0145434113224238,0,0,0,0,0,0
X600271.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0787088375567092,0,0,0.025589679110693,0,0,0.189904975516991,0,0,0,-0.132353375385601,0,-0.391556869673253,0,0,0,0,0.0495084157466406,0,0,0.275432065466698,0,-0.0589193405084662,0.0455899242241319,0,0,0,0.364383399478948,0,0.0135088754166666,0,0,0,0,0,0,0,-0.0209041032713028,0,0,0,0,0,0,0
X600066.SH,0,0,0,0,0,0,0,0.132486279167328,0,0,0,0,0.0166653302793011,0.0926934116273306,0,0,-0.0342730185907645,0,0,0,0,0,0,0,0.00674932556264331,-0.0336272543332299,0,0,0,0,0,0,0,0,0,0,0,-0.0916247925372587,0,0,-0.0410972615609655,0.167831224953611,0,0,0,0,0,0,0.0529724205402922,0,0,-0.0340683412601839,0.00101025577174358,0,0,0,0,0,0
X600487.SH,0,0,0,0,0,0,0,0.27281042464081,0.180986479245376,0,0,0.295951379764361,0,0,0,0,0,0,0,0,0.225329131762958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0289361375041253,0,0,0,0,0,0,0,0,0.179486623321711,0,0,0,0.0701690980119008,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0.248741011724497,0.15931302861349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0311405489702688,-0.0158239256740713,0,0.042748261239427,0,0,0,0,0,0,0.0460419909623922,0,0,-0.00476038580338587,0,0,0,0,0,0
X002294.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.330146620133167,0,0,0.0746786205717341,0.0682990938160361,0,0,0.0550504870242936,0,0,0,0.0834763695861547,0,0,0,0,0,0.199655144030084,0,0,0.0465269276282208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00772419616521041,0,0,0,0,0,0
X000981.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.045008091848909,0,0,0,0,0,0,-0.054300230543258,0,0,0.10417594157413,0,0,0,0,0,0,0,0,0,0.0452823210423725,0,0,0,-1.73472347597681e-18,0,0,0.0545449173477418,0,0.0768590551163332,0,0,0,0.154818071278204,0,0,0,0,-0.0100644386795961,0,0,0,0,0,0,0
X600566.SH,0,0,0,0,0,0,0,0,0.200125504718752,0,0,0,0,0,0,0,0.236815449015299,0,0,0.00429876375095057,0,0,0,0,0,0.0168182712944297,0,0,0,0,0,0,0,0.154525587925658,0,0,0,0,0,0,0,0,0,0.0714979847765291,0,0.0252972980750402,0.207380230138014,0,0,0,0,-0.0341048533241334,0.00749995431638892,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,0,0.0120447865482998,0,0.0707455201957255,0,0,0,0,0,0,0,0,0,0.10469173989968,0,0,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0.0791369269440755,0,0.187142151020418,0,0.239096848407051,0.206716207465427,0,0,0,0,0,0.00901775047167119,0,0,0,0.0108907832937623,0,0,0,0,0,0
X300142.SZ,0,0,0,0,0,0.203450592490638,0,0,0.0970053889827459,0,0,0,0,0,0,0,0,0,0,0.307181231910483,0,0,0,0,0,0.0446354595829615,0,0,0,0.0126941942244076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0.0114649140599849,0,0,-0.00483711206763982,0,0,0,0,0,0,0
X000596.SZ,0,0,0,0.318525756812977,0,0,0,0,0.0750445778950014,0,0.294102493994951,0,1.73472347597681e-18,0,0.0582899987039504,0,-0.0430476686223641,-0.138197400361187,0,-0.0839509403282237,0,0,0,0,0,0.116998155007995,0,0,0,0,0,0,0,0,0,0.19754191747744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00350007503267632,-1.73472347597681e-18,0,0,0,0,0,0
X000661.SZ,0,0,0,0,0,0.101468448664823,0.102215108587862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.215803980457641,0,0,0,0,0,0,0,0,0.265040717824698,0,0,0,0,0,0,0,0.0517796976176597,0,0,0.034289270334246,0,0,0,0,0,-0.0264263302008653,0,0,0.0295640960764935,0,0,0,0,0,0,0
X002508.SZ,0,0,0,0.063625377568358,0.174393377343281,0,0,0,0,0,0,0,0,0,0,0,0,0,0.103263966991174,0,0,0,0,0,0.113795555522334,0,0,0.0263443388586917,0,0,0,0,0,0,0,0,0,0,0,0.233078703076517,0,0,0,0,0,0,0,0,0,0,0,0.0195227985561622,-0.043952688485529,0,0,0,0,0,0
X002180.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0137614010621179,0,0,0,0,0,-0.0321828038553729,0,0,0.238936477642384,0,0,0,0,0,0,0.193886768626968,0,0,0,0,0,0,0,0.0120918233023984,0.118162837268678,0,0,0,0,0,0,0.228799459854792,0,0,-0.0212972010172436,0.0111450456266951,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0.15973565192157,0.0802799899104758,0,0,0,0,0,0,0,0.0843038195106954,0.133669793906901,0,0,0,0,0.00854392487832828,0,0,0.0274473070346203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00974331843404402,0,0,0,0,0,0,0
X000050.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.105960687975984,0,0,0,0,0,0,0,0.018774451222655,0,0.157546525159669,0,0,0.076586738873609,0.339349708137963,0,0.104838981916062,0,0,0,0.0171255899932878,0,0,0,0,0,0
X002049.SZ,0,0,0,0,0,0,0,0,0,0,-0.0988160185500418,0.0828680271482748,0,0,0,0,0,0,0,0.277539008055184,0,0,0,0,0.0543462393796981,0,0,0,0,0,0,0,0,0,0,0,0,0.208257993476794,0,0,0,0,0,0,0,0,0,0,0.29809799044764,0,0,0,0.118573266073698,0,0,0,0,0,0
X000977.SZ,0,0,0,0,0,0,0.0621383483758725,-0.0541059192815585,0,0,0,0,0,0,0,-0.246403810113938,0,0,0.171959559134507,0,0,0,0,0.101187755669363,0,0.24283342184632,0,0,0,0,0,0,0,0,0,0,0,0.366261197290725,0,0,0.0138367846749249,0,0,0,0,0.338841740205068,0,0,0,0,0,-0.0552668313099922,-0.0452031880184028,0,0,0,0,0,0
X300136.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000800904347932551,0,0,0,0,0,0,0.302687055538963,0,0.600612238168952,0.045357042612683,-0.0120511580210572,0,0,0.175117454603413,0,0,0,0.160760092054227,0,0,0.0810071331420818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.035377367578562,0.0042720577853037,0,0,0,0,0,0
X002179.SZ,0,0,0,0,0,0,0,0,0.0576723185164499,-0.291536275076081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.110085317335137,0,0,0,0,0,0.122054824320551,0,0,0,0.0880177224129732,0,0,0,0,0,0.118798266732006,0,0,0,0.0278763045790722,0,0,0.0556842582363241,0,0,-0.0260010882810672,0.0234127547167022,0,0,0,0,0,0
X600522.SH,0,0,0,0,0,0,0,0,0,0,0,0.169252854494855,0,0,0,0,0,0,0,0,0,0,0,0.135079977947825,0,0,0,0,0,0,0,0,0.038050733016285,0,0,0,0,-0.0129295525106945,0,0.581669228728367,0,0,0,0,0,0,0,0,0.091425758861723,0,0.0529520485938491,0,0.120011325838993,0,0,0,0,0,0
X002129.SZ,0,0,0,0,-0.22597804778208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.404368165919476,-0.0188679196169674,0,0,0,0,0,0,0,0,0,0.124012865097519,0,0,0,0,0.0992597726112059,0,0,0,0.270208477765525,0,0.130533789929142,0,0,0,0,0.252710407882271,0,0,-0.019905027103473,-0.00502297403667735,0,0,0,0,0,0
X002038.SZ,0,0,0,0,0,0.479723618050586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.078295713137533,0,0.0281878260059319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.267565010592071,0.0492646150570542,0,0,0,0,0,0,0,0,0,0,-0.010907367523608,0,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0,0.173888002771429,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0.000702164955685289,0,0,0,0,0,0.0765916972587892,0,0.0153078034722587,0,0,0,0,0,0,0,0,0,0,0,0,0,0.165104314731163,0,0.0286019384835874,0.0188680959996424,0,0,0,0,0,0,0,0,0,0.0192810857447803,0,0,0,0,0,0
X600498.SH,0,0,0,0,0,0,0,0,0.302878494360937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.234596568461972,0,0,0,0,0,0,0.277317856496624,0.0402646608390352,0,0.063975482800023,0,0,0,0,0,0,0,0,-0.0845358258190468,0.0164358725137878,0,0,0,0,0,0
X600707.SH,0,0.103643523137908,-0.0567324230694399,0,0,0,0,0,0,0,-0.000738101081406278,0,0.100549813000017,0,0,0,0,0,0.0292752502454475,0,0,0,0,0,0,0,0,0.16376107367356,0,0,0,0,0,0,0,0,0,0.114020144157575,0,0,0,0,0,0,0,0,0,0,0.0333818938160376,0,0,-0.0348392962747637,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,-0.0913402439818442,0,0,0,0,0,0.129033932621803,0.0273228607067665,0,0,-0.128015520598464,0,0,0,-0.00606402057051343,0,0,0,0,0,0.0513584113437866,0.0567958289774567,0,0,0,0,0,-0.146211016879648,0,0,0,0.0523709332081338,0,-0.104241161762359,0,0,0,0.0489882777643794,0,0,0,0,0,0,0,0,0,-0.0662340668622377,-0.0568205772116971,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.300017406471589,0,0,0,0,0,0
TED,0,0,0,0,1.06398011014985,0,0,0,0,0,0,0,0,0,-0.165412217635222,0,-0.550324152964866,0,0.529664796531672,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,-0.00857727898526695,0,0,0,-0.486052837191834,0,0,0,0,0,0,0,0,0,0,0,-0.0122840548089495,-0.468607097907617,0,-0.211321297711267,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,0,-0.119525555259112,0,0,0,0.0019611848688094,0.0555638563083729,0,0,0,0,0,-0.0216574181024209,-0.00789285308971812,0.106072243312636,0,-0.0708758390592876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0819830054953354,0,0,0,0,0.0306777978274278,0.00550535228969607,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,-0.0327854701404039,0,0,0,0,0.00523717864167252,0,0.125528034217203,0,0,0,0,0,0,-0.147496755126608,0.00557575253183183,-0.109627749377426,0.0797232408801296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0876504364148985,0,0,0,0,0.000554776659064464,0,0,0,0,0,0.00909911799138777,-0.013683188149951,0.124645595297494,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00381249162764733,0,0,0.00399371481509674,0,0,0,0,0,0,0.00130859375876987,0,-0.00107588659935456,0,0,0.00256785061815703,0.00243033281660372,0,0,0,0,0,0,0,0,0,0.0160984476841773,0.00909198366689827,0.0105668012506101,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,-0.00369829126493694,0,0,0,0,0,0,0.0124191480294745,0,0,0.0126064149566379,0,0,0,0,0,0,-0.0471017445463904,0,0,0,0,0,0,0,0,-0.0184826661220757,0,0,0,0,0,0,0,0,0,0.0162246414622244,0,0,0,0,0,-0.0138017262917793,0,0,-0.0252116671373132,0,-0.00107313929457312,0.0244503003237936,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,-0.00948763441026454,0,0,0,0,0,0,0,0,0.000435301892345812,0,-0.00947446031608275,0,0,0,0,0,0.00237033593766339,0,0,0,0,0,0,0.00548618676313332,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00248405521255053,0,0,0.00869216601963528,0,0,0.0121359679986203,-0.000139452476077241,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,-0.00276566014721257,0,0,0,0,0,0,0,-0.0121132603965441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00400364507640598,0,0,0,0,0.0142085024629655,0.0237437325197919,0.0263283010246523,0,0,0,0,0,0
