,X600519.SH,X000858.SZ,X600276.SH,X000651.SZ,X002415.SZ,X600104.SH,X002475.SZ,X003816.SZ,X002304.SZ,X000725.SZ,X600031.SH,X000063.SZ,X000568.SZ,X600690.SH,X000338.SZ,X000661.SZ,X600741.SH,X600809.SH,X600703.SH,X002241.SZ,X000596.SZ,X300003.SZ,X600183.SH,X000100.SZ,X002236.SZ,X601877.SH,X000157.SZ,X000066.SZ,X300142.SZ,X300124.SZ,X002007.SZ,X300014.SZ,X002371.SZ,X000625.SZ,X002179.SZ,X300136.SZ,X002463.SZ,X000977.SZ,X600271.SH,X002008.SZ,X002456.SZ,X600584.SH,X002180.SZ,X600177.SH,X600066.SH,X000050.SZ,X002506.SZ,X600498.SH,X002129.SZ,X600487.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.0745619517197623,0,0,0,0,0.0589720596801495,0,0,0,0,0,0.415375309690202,0,0,0,0,0.169146151609436,0,0,0.0102336265745493,0.00896637575997801,0,-0.0463835522689616,0,0,0,0,0,0,0,-0.0604977648223215,0,0,0,0,-4.33680868994202e-19,0,0,0,0.0207510285333921,0.00410479683246292,0,0,0,0,0,0,0,0,0,-0.0147234448235685,0.0120477277540877,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0,0,0.0578138030535169,0,0,0,0,0,0.557954291163562,0,0,0,0,0.0607035758664141,0.0258809428682245,0,0.0208428237673412,0.0225678385451962,0.0293955107685292,0,0,0,0,0.003978994559913,0,0,0,0,0.00669986775651135,0,0,0,0,0.0137862131067393,0,0,0.011882761294688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0126006646249589,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.385973619527907,0,0.0708340260431513,0,0.017040433603831,0.047700512248705,0.00349016463416861,0,0,0,0,0,0,0,0,0,0,0,0.011560743762377,0,0,0,0,0,0.20827701098513,0,0,0,0,0,0,0,0,0,0,0,0.0203896868737552,-0.00868193039013933,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0700819712787091,0,0,0,0,-0.0146418385818911,-0.0206879885990294,0,0,0,0,0,0,0,-0.0131506077746989,0,0,0,0,0,0,0,0,-0.0815140593469933,0,0,0,0,0,0,0,0,0,0,0,0.259320527677549,0,0,-0.0259002828724222,-0.0205136235567234,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0349056016182506,0,0,0,0,0,0,0,0,0.524144525035672,0,0,0,0,0,0,0,0.0181421389790627,0,0,0,-0.0343702193570326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0292010032436046,-0.0442847126177487,0,0,0,-0.0271767925575925,0,0
X600104.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.169737151008005,0,0.0388575446338709,0,0,0,0,0,0,0,0,-0.0164021816564596,0,0,0,0.0138704465173924,0,0,0,0,0.0967541004072999,0,0,0,0,0,-0.0431547875743094,0,0,0,0,0,0.0142465620849376,0.00134595741509323,0,0,0,0,0,0,-0.00380766472511342,0,0
X002475.SZ,0,0.250113148461687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102691607462083,0,0,0,0,0,0,0,0.138655853206038,0,0,0,0.010187251442189,0,0,0,0.0882347493889715,0,-0.069964800145662,0,0.251403158089853,0.0442786115855606,0,0,0,0,0,-0.0326926765719519,0,0,0,0,3.46944695195361e-18,0.00101693832762332,0,0,0,0,0,0
X003816.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1315506185162,0,0,0,0,0.0730528713592979,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.117301113030945,0,0,0.0797356388146304,0.0368151645343977,0,0,0,0,0,0,0,0,0.179661372620686,0,0,0,0,0,0.0569253142234367,0,0,0,0,0,0,0
X002304.SZ,0,0.136722696522299,0,0.050552175976106,0,0,0,0.0264138101166309,0,0,0,0,0,0,0,0,0,0,0.0241427243922766,0,0.18240875650257,0,0.0176433786005423,0,0,0,0,0,0,0,0.0586232840372009,0,0,0,0,0,0,0.00621413896378487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0660746376045989,0,0,0,0.0204087061517461,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.185160958347181,0,0,0,0.0661738807477013,0,0,0,0.0508526909705162,0,0,0,0.0396242632092583,0,0,0,0,0.0106224418448425,0.111881653105638,0,0,0,0.0411315729226783,0,0,0,0,0,0.0308662234428478,0.0104844178918217,0,0,0,0,0,0
