,X600519.SH,X600104.SH,X002415.SZ,X600276.SH,X000651.SZ,X000858.SZ,X002304.SZ,X000725.SZ,X600690.SH,X000063.SZ,X002475.SZ,X600031.SH,X000338.SZ,X000568.SZ,X600703.SH,X600741.SH,X300003.SZ,X601877.SH,X600271.SH,X002236.SZ,X002007.SZ,X300124.SZ,X002008.SZ,X600487.SH,X000100.SZ,X600498.SH,X000661.SZ,X002456.SZ,X600566.SH,X002179.SZ,X000625.SZ,X600867.SH,X300146.SZ,X000157.SZ,X600809.SH,X300142.SZ,X600177.SH,X000596.SZ,X002180.SZ,X600372.SH,X002294.SZ,X600089.SH,X600066.SH,X002506.SZ,X300136.SZ,X600522.SH,X002241.SZ,X000977.SZ,X000050.SZ,X600699.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X000568.SZ,0,0,0,0,0,0.402989360949927,0.119582411435991,0,0.0355007197108071,0,0,0,0,0,0,0,0.133359718610049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0174194147396152,0.0118497287292216,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0.00161996889862135,0,0,0,0,0,0,0,0,0,0,0,0,0,0.165748667393267,0,0.0343967108536839,-0.0279921624029458,0.234623802299497,0,0,0,0,0.150990128711036,0,0,0,0,0.204905773353065,0.0714518742354131,0.0425772500800268,0,0,0,0,0,0,0,0,0,0,0,-0.00486176645769582,-0.0138100895226009,0,0,0,0,0,0
X600741.SH,0,0,0,0,0.064635191189239,0,0.123392588330725,0,0,0,0.132897209876767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0922069780935174,0,0,0,0,0,0,0,0.157019431811642,0,0.00580343029897222,0,0,0.111146365763173,0.0505565563994729,0,0,0.00202584429453007,0,0,0,0,0,0,0
X300003.SZ,0,0,0,0.792299309644056,0,0,-0.00879258494134651,0,0,-0.132245228719024,0,0,0,0,0,0.0914551206887297,0,-0.293945471542081,0,0,0.248849866061809,0,0,0,0,0,0,0,0,0,0,0.0471090847544512,0,0,0,0,0,0,0,0,0,0,0,0,0.137786118261723,0,0,0,0,0,0,0.0278478633005949,-0.0218250095848841,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0,0.167310215733993,0,0,0,0,0,0.0261615806943023,0,0,0,0,-3.46944695195361e-18,0,0.00619808098729414,0,0,0,0,0,0.225514269313646,0,0,0.0454004495491051,0,0,0,0,0.0176076822620599,0,0,0,0,0,0,0,0,0,0,0,0.01187046181274,0,0,0,-0.00883422037306098,0,0,0,0,0,0,0
X600271.SH,0,0,0,0,0,0,-0.0280905652764078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.136892622629599,0,0,0,0,0,0.247793956909902,0,0,-0.050428731290724,0,0,0.158796454441594,0,0,0,0.287997690358535,0,0,0,0,0,0,0,0.578968336306365,0,0,0.0246456471914701,0.00112297995809802,-0.0244098707017017,0,0,0,0,0,0
X002236.SZ,0,0,0.725454470070169,0,0,0,-1.73472347597681e-18,0,0.0413518763495928,0,0,0,0,0,0.149902567936895,0,0.0737644759037306,0,0,0,0,0,0,0,0,0,0.122519384032645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.137048303676667,0,0,0,0.00320593150621295,0.0483638694928007,0,0,0,0,0,0
X002007.SZ,0,0,0,0,0,0,0,0,0,-0.0205396054634839,-0.160388852381569,0,0,0,0,0,0.161757798871402,0,0,0,0,0,0,0.325185545419552,0,0,0,0,0.307824836368215,0,0,0,-0.0169428820193789,0,0,0,0,0.0956302252139016,-0.128297087525743,0,0,0,0,0,-0.0127162022679735,0,0,-0.0728881669806247,0,0,0,-0.0221267782569661,-0.0336786261799264,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0.395934837578104,0,0,0,0,0,0,0,0,0,0,0.10789470821491,0,0,0,0,0,0,0.0509876531560503,0,0,0,0.100508632683722,0.0386978189770939,0,0,0,0.0602708538485304,0,0,0,0,0,0,0,0,0,0,0,0.169077582525473,0,0,0,0,-0.0459266024433218,0,0,0,0,0,0
X002008.SZ,0,0,0.102572817909688,0,0,0.11978297776853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102065164497491,0.0832092565018843,0,0,0,0,0.0712528265905401,0.0380056890429755,0,0,0,0,0,-1.73472347597681e-18,0,0.230859392501399,0,0,0,0,-0.00164149139563928,0.0288411831989167,0,0,0,0,0,0
X600487.SH,0.138828032996946,0,0,0,0,0,0,0.0756165917590877,0,0.376779765370716,0,0,0,0,0,0,0,0,0.0382223434732044,0,0.264349704726339,0,0,0,0,0,0,0,0,0,0,0.0028384860514373,0,0,0,0,0,0,0,0,0,0,0.162673458035432,0,0,0.0540957659967551,0,0,0,0,0,-0.0157982476733772,0,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0.0204985377180658,0,0.0329788136472491,0,0,0,0,0,0,0,0,0,0.038386289436843,0,0,0,0,0,0,0,0,0,0,0.0722102865193587,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0.125835762892133,0,0,-0.0222167753042281,-0.00662420170564061,0,0,0,0,0,0
X600498.SH,0,0.0133931098312689,0.0727478889183032,0,0,0,0,0,0,0.299181182188029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.135486951727242,0,0,0,0,2.16840434497101e-19,0.0608705318147262,0,0,0,0,0,0,0.13969368086441,0,0,0,0,0.392739739881684,0,0,0,0,0,0,-0.00830781972404524,-8.67361737988404e-19,0,0,0,0,0.100538923696285,0
X000661.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0569464138341456,0,0,0,0,0,0,0.356220479882763,0,-0.0398733209795332,0,0.231284322803748,0,0,0,0.00625912000854722,0,0.0987318437520887,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0931705520721882,-0.0440556975005735,0,0,0,-0.404944226123624,0,0
X002456.SZ,0,0,0,0,0,0,0,0,0,0.166212044467537,0.252463309945946,0,0,0,0.0642794244044922,0,0,0.0177288280293578,0,0.00359378660990073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.351282615816972,0,0,0,0.142742737678296,0,0,0,-0.0233851389151817,0,0,0,0,0,0
X600566.SH,0,0,0,0.360756156349354,0,0,0.114077009747353,0,0,0,0,0,0,0,0,0,0.141435479143936,0,0,0,0,0.0754569525360948,0,0,0,-0.0113053438643612,0,0.0559839099686592,0,0,0,-1.0842021724855e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00117622892746278,0,0,0,0,0,0,0
X002179.SZ,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0.0607876068844184,0,0,0,0.0605407007942115,0,0,0,0,0.0841908324021054,0,0,0,0,0,0,0,0.0171278217385084,0.130006052792429,0,0,0,0,0,0,0.327697879800756,0,0,0,0,0,0,0,0,0,0.2312467597707,0,-0.0134236308998535,0,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0,0,0.0989940756034256,0,0,0,0,0,0,0,0,0,0,0,0,0.0616637114036167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0626573323960539,0.211493492361862,0,0.343980729234204,0,0.00365406088505081,-0.0720946376046486,0,0,0,0,0,0
X600867.SH,0,0,0,0,0,0,0.264505823879924,0,0,0,0,0,0,0,0,0,0.0754318209743042,0,0,0,0,0,0.60612816428429,0,0,-0.2052236553908,0,0,0,0,-0.0539532953007404,0,0,0,0,0,0,0,0.439236577098387,0,0,0,0,-0.206772286078882,0,0,0,0,0,0,0,0.0542540231871383,0,0,0.24091286001132,0,0,0,0
X300146.SZ,0,0,0,0,0,0,0.103000832229029,0,0,0,0,0.0664530030196555,0,0,0.211839790316847,0,0,0.0943750433130681,0,0,0.112614160115877,0,0,0,0,0,0.0869033735829958,0.0466938839521799,0,0,0,0.026654136019558,0,0,0.195246069387215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01049081961837,0,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0.0566291361828473,0,0,0.244824520601244,0.0172377958915279,0,0,0,0.0194831363214473,0,0,0,0,0,0,0,0,0,0,0,0.0284136813272464,0.0674447468038168,0,0,-0.0087597574783608,0,0,0,0,0,0,0
X600809.SH,0.23536493909775,0,0,0,0,1.38777878078145e-17,0.335646478836334,0,0,0,0,0,0,0.0296422205024525,0,0,0,0,0,0.00184255238101383,0,0,0,0,0,0,0,0,0,0,0,0,0.000530820440509801,0,0,0,0,0.173805395740889,0,0,0,0,0,0,0,0,0,0,0.242214422438401,0,0,-0.0319426201438457,0,0,0,0,0,0,0
X300142.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23407613912129,0,0.0706389700553138,-3.46944695195361e-18,0,0,0,0,0.269313160141247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00177151772895243,0,0,0,0,0,0.189067932748382,0,-0.297772894563568,3.46944695195361e-18,-0.212702945815832,0,0,0,0,-0.242219029572118,0
X600177.SH,0,0,0,0,0,0,0,0.147048993242847,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0.00329445927713923,0,0,0,0,0,0,0,0,0.0654985543248109,0,0,0,0.0207547310837066,0,0,0,0,0,0.059341341082218,0,0,0,0,0,0,0,0.25535097337545,0,0,0.00241457509801007,0,0,0,0,0,0,0
X000596.SZ,0,0,0,0,0,0.529430516669614,0.288739532445338,0,0,0,-0.0119705127213641,0,0,0,0,0,0,0,0.118993947396306,0,0.0185643067712381,0,0,0.0404250376538626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0197392360147194,0,0,0,0,0,0,0,0,-0.00351162251603314,0.0372779044819813,0,0,0,0,0,0
X002180.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.366785357181775,0,0,0,0,0,0.209984866952596,0,0,0,0,0,0,0,0,0,0,0,0,0.147997665120076,0.0853787847855897,0,0,0,0,0,-0.0232064138264432,0,0,0,0,0,0,0
X600372.SH,0,0,0.0942292735778024,0,0,0,0,0,0,0,0,0.317119581308646,0,-0.109793734053274,0.118567911582707,0,0,0,0.136354481948094,0,0,0,0,0,0,0.0615237612328941,0,0,0,0.0405416373168426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.153842516697597,0,0,0,0.00605664631335074,0,0,0,0,0,0,0
X002294.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,-1.73472347597681e-18,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0.128897083860166,0,0,0.303491488886039,0,0,0,0.0770635938636822,0,0,0,0,0,0,0,0,0.0715635642884714,0.171256712138614,0,0,-0.000709019279327237,-0.00300442044907074,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0224092966731208,0,0,0,0,0,0,0,0,0,0.0407149887597079,0.0241510481392963,0,0,0.160646165174337,0,0,0,0,0,0,0,0.0240753432300273,0,0,0,0,0,0.117970216503794,0,0,0.071903121116178,0.0895657384460861,0,0,0,0,0,0,0,0,0,0
X600066.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.111466464305772,0,0,0,0,0,0,0,0.19274818765309,0,0,0,0,0,0,0,0.0239264805663079,0,0,0,0.0994566896574528,0,0.283938458337522,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0246627212607374,0,0,0.0872548047048574,0,0,0,0
X002506.SZ,0,0,0,0,0,0,0,0.190827106128555,0,0,0,0,0.0438789628276503,0,0,0,0,0,0,0,0,0,0.115622639969466,0,0,0,0,0,0.0315971852428614,0,0,0,-3.46944695195361e-18,0,0,0.0620813807388187,0,0,0.0580443366473387,0,0,0,0,0,0,0,0,0,0,0,0,0.0451423375252267,-0.0668911670726226,0,0,0,0,0.223156939897673,0
X300136.SZ,0,0,0,0,0,0,0,0,0,0.0558639454483038,0.139712395363837,0,0,0,0,0,0,0,0,0,-0.0455439048519804,0,0,0,0,0,0,0.459609839556404,0,0.116453144424575,0,0,0,0,0,-0.0462555809737371,0,0,0,0,0,0,0,0,0,0,0.33551673327831,0,0,0,0,-0.0290964887823758,-0.117873084950777,0,0,0,0,0,0
X600522.SH,0,0,0.271450584599641,0,0,0,0,0,0,0.0102255855298739,0,0,0,0,0,0,0,0,0,0.00022805182549645,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0519295042696311,0.0634087155812975,0,0,-0.0132237169534054,-0.0202782974155654,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,0.0331745290774636,0,0,0,0,0,0,0,0,0,0,0,0.0490683373555473,0,0,0,0,0,0,0,0.0317337878260811,0,0,0.229381053618524,0,0,0,0,0,0,0,0,0,0,0,0,0,0.167102313263445,0,0,0.0727854438871482,0,0,0,-0.0085390909165268,-0.00658353090814053,0,0,0,0,0,0
X000977.SZ,0,0.0385588126899804,0,0,0,0,-0.0615403835279146,0,0.415314793313854,0,0,0,0,0,0,0,0,0,0.613732567383112,0.0782186708346131,0,0,0,0,0,0,0,0,-0.0344868992332861,0,0,0,0,0,0,0,0,0,0,0.167296101670412,0,0,0,0,0,0,0.281762029155899,0,-0.116124969495786,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0
X000050.SZ,0,0,0,0,0,0,0,0,0.026956312014019,0.0823548946733328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.247842298205511,0.118411072081131,0,0,0.0361666553056431,0,0,0,0.132022975055585,0.014939968105464,0,0,0.157862920948665,0,4.33680868994202e-19,0,0.144003113541019,0,0,0,0,0,0,0,0,0,-0.0049397852828647,0,0,0,0,0,0
X600699.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.121984399166405,0.152379572028368,0,0.0304562378927156,0,0.115457719237789,0,0,0,0,0,0,0,0,0,0,0,0.16265635013194,0.0349423258140596,0,0,0,0.0466294165924396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00276960522951407,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0.170128846896466,0,-0.126210324665128,0,0,0,0,0,0,0,0,-0.206381375810939,0.0543591363938715,-0.0800196343105503,0,0,0,0,0,0.0184416991169646,0,0,0,0,0,0,0,0,0,0,0,0,-0.0144265467180516,0,0,0,0,0,0,0,0,0,0,0,0,-0.0232499112249223,-0.233472834357753,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,-0.10904402465213,0.150456225581894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.35684791942637,0,0,0,0,0,0,0,0,0,0,0,0.00820757479439892,0,0,0,0,0,0.284493445764614,0,0,0,0,0,0,0,0.593001326510637,0,0,0,-6.5844144662408,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.313597295184206,0,0,0,0,0,0,0,0,0,0,0,0,-0.185472724113666,0,0.0839889462649262,0,0,0,0,0,0,-0.0614213204021479,0,0,0,0,0,-0.869453474428639,0.178033704259593,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,0,0,0,-0.0120842407646875,0,0,0,0,0,0,0.114136580746119,0,0,0,0,0,-0.0581578023499059,0,0,0,0,-0.0758260071714087,0,0,0,0.101649205626358,0,0,0,0,0,0.0850012904001037,0,-0.0748562030748824,-0.0144775252123546,0,0,0,0,0,0,0,0,0,0,0,0,-0.000926951978254644,-0.010173429965058,0,0.154880774025973,0,0,0,0
MKreturn,0,0,0,0,-0.178141756507062,0,0,0,0,-0.0362877093647398,0,0,0,0,0,0,-0.17213540364989,0,0,0,0,0,0,0,0,0,0.137609713885168,0,0,0,0,0.209311220006457,0,0,0,0,0,0,0,0,0,0,0.116830053449963,0,0,0,0,-0.0630188696128781,0,0,0.0524614359652967,0.019476743977061,-0.058086176006814,0.169163426118048,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0.00190449254128187,0,0,0,0,0,0,0.00132306018039149,0,0,0,0,0,0,0,0,0.000541346033165024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00381161345195995,0,0,0,0,0.0234450995843218,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.13054766841961,0.159315397788544,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,-0.012610089135021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011098124797563,0,0,0,0,0,0,0.0291180584245,0,0,0,0,0,0,0,-0.0302888054878196,0,0,0,0,-0.0297196144071925,0,0,0,0,0.66200275921197,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00104294738359795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.011201995905176,0.000915946622115785,0,0,0,0,0.0430768412019422,0
