,X600519.SH,X000858.SZ,X002415.SZ,X600809.SH,X600276.SH,X000568.SZ,X002475.SZ,X002304.SZ,X000651.SZ,X600104.SH,X600690.SH,X600031.SH,X300014.SZ,X000725.SZ,X300124.SZ,X000625.SZ,X002371.SZ,X000338.SZ,X000661.SZ,X600703.SH,X002241.SZ,X000063.SZ,X003816.SZ,X000596.SZ,X002129.SZ,X000100.SZ,X002049.SZ,X300142.SZ,X002179.SZ,X000799.SZ,X600460.SH,X600741.SH,X000157.SZ,X600779.SH,X600584.SH,X600702.SH,X601877.SH,X002007.SZ,X002236.SZ,X002074.SZ,X601799.SH,X002414.SZ,X600183.SH,X300003.SZ,X000800.SZ,X300146.SZ,X600089.SH,X002508.SZ,X002185.SZ,X000066.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0,0,0.161429219920842,0.181163517594436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0.0807814555352841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0102730524184456,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0.0177519737391317,0.355603354582937,0,0,0,0,0,0,0.0070988159163994,0,0,0,0,0,0.015166801055251,0,0,0,0,0,0,0,0,0,0,0.134261028137533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0414552495491704,0,0,0,0,0,0,0,0,0,0,-5.42101086242752e-20,0,0
X002415.SZ,0,0,0,0,0.139863499316293,0,0,0,0,0,0.169578886570406,0.0524469229397279,0.0542958182558701,0,2.71050543121376e-20,0.0762795615828586,0,0,0,0,0.0298670834329298,0,0,0,0,0,0,0,0,0.0903272770274047,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0.0136843671658676,0,0,0,0,0,0,0,0,0.0822470315290592,0,0,0,0,0,0,0,0,0
X600809.SH,0,0,0,0,0,0.12174839714548,0,0,0,0,0,0,0,0,0.064764681442919,0,0,0,0,0,0,0,0,0.0566973170873631,0,0,0,0,0,0.538233733756219,0,0,0,0,0,0,0,0,0,0,0.0181992687532317,0,0,0,0,0,0,0,0,0,0,0,0.0391483896937573,0,0,0,-0.0257757151870544,0,0
X600276.SH,0,0,0,-0.0367817329972192,0,0,0,0,0,0,0,0.14505983505757,0,-0.0286491750122086,0.168118949982996,-0.0463216269170126,0,0,0,0,0,0.212176099448145,0,0,0,1.73472347597681e-18,0,0.0425785627077387,-0.00296999994648223,0,0,0,0,-0.0905421325760352,0,0.0203133100990783,0.0237815868329864,0,0,0,0,0,0,0,0,0,-0.0164332850528642,0,0,0,0,0.169687251966128,0,0,0,0,0,0,0
X000568.SZ,0,0.579317921584956,0,0.0208766613985495,0,0,0,0.121340966185538,0,-0.170190964299707,0,0,0,0,0,0,0,0,0,0,0,0,0,0.186299385750477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00344312085565627,0.0528751769286551,0,0,0,0,0,0,0,0,0
X002475.SZ,0.138858510370608,0,0,0,0,0,0,0.00170313671157357,0,0,0,0,0.0960263170363348,0,0,0,0,0,0,0.112790976610904,0.156082215700303,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0157614363681337,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0669169262921404,0,0
X002304.SZ,0,0,0,0.119044510113799,0,0.349043236338878,0,0,0,0,0,0,-0.0320158674426237,0,0,0,0,0,0,0.300540423749363,0,0,0,0,-0.0207680836779471,0,0,0,0,0,0,0,0,0,0,-0.0214131632642763,0,0,0,0,-0.0948748933955803,0,0,0,0,0,0,0,0,0.071677293063743,0,-0.0897647781440081,0,0,0,0,-0.00887284545824755,0,0
X000651.SZ,0,0,0,0,0,0,0,0,0,0,0.221714252128648,0,0,0,0,0.0216166429224657,0,0,0,0,0,0.0427499766408046,0,-0.070615069496715,0,0,0,-0.0142170750301448,0,0,0,0.047512444817522,0,-0.0109242978570957,0,0.0662206604510689,0,-0.0326166518298352,0,0,-0.04769503347413,0.0788099650237168,0,0,0,0,0.01944815444171,0,0,0,0,0,0.0620121508947165,0,0,0,-0.0327851304605626,0,0
X600104.SH,0,0,0,0,0,0,0,0,0,0,0,0.128372995675492,0.00840141609250222,0,0,0.0945265629114301,0.0306986894225453,0,0,0,0,0,0,-0.0646609911548939,0,0,0,0.0744159551166708,0,0,0,0.0501815246185903,0,0,0,0.0315431165265285,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0.0200308053098608,0.0251053202898959,0,0,0,0,0,0
X600690.SH,0,0,0.298159838371778,0,0.209225724488152,0,0,0,0,0,0,0,0,0.245713655445243,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0131613998703858,0,0,0,0,0,0.0124085483589456,0,0.00146618655851187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0395292183914426,0.0121448441202999,0,0,0,0.0066148665847749,0,0
X600031.SH,0,0,0,0,0,0,0,0.0212578517208803,0,0,0,0,0,0,0.114884959611845,0,0,0,0,0.0254379197992415,0,0,0,0.00881874439633324,0,0,0,0,0.0828596172642108,0,0,0.105897532296509,0.218991542598909,-0.0546440040894727,0,0.0428534805887095,0,0,0,0,0,0.191398334153098,0.00383363024113435,0,0,0,0,0,0,0,0,-0.0993884845355808,0,0,0,0,0,0,0
X300014.SZ,0,0,0.188979466260387,0.105577787622483,0,0,0,-0.196243333779112,0,0,0,0,0,0,0.254363939487063,0.169240813541123,0,0,0.0312616487381383,0.022772000875018,0.310232668725428,0,0,0,0,0,0,0,0,0.0429864761326147,0,-0.0728007880103427,0,0,0,-0.0138832172685327,0,0,0,0.240982443462082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0564874906208104,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0775046843679831,0,0,0,0,0,0,0.418622841739989,0,0,0,0,0,0,0,0,0,0.0142605260790892,0,0,0,0,0,0.0454560958810703,0,0,0,0,0,0,0,-0.0319582892934914,0,0,0,0,0,0,0.0291670243741204,0,0
X300124.SZ,0,0,0,0,0.096229910223096,0,0,0,0,0,0.324739707549539,0.035590253848209,0.129583001654835,0,0,0.0148300485199068,0.0463635622783713,0,0,0.0164294005383258,0,0,0,0,0,0,0,0,0,0.00608567095331317,0,0,0,0,0,0,0,0,0,0,0,0.0712524787293707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0694585547527657,0,0
X000625.SZ,0,0,0,0,-0.403590647245141,-0.206638749318934,-0.03804805451372,0,0,0.798574918188203,0,0,0.256679044808846,0,0,0,0,0,0,0,0,0,0,-0.0368767253172324,0,0,0,0,0,0,0,0,0,0,0,-0.0497551055874065,0,0,0,0.377905471850285,0,0,0,0,0,0,0,-0.182540320132657,0,0,0,0,-0.0803652138424344,0,0,0,0.16256632683073,0,0
X002371.SZ,0,0,0,0.0414762775790648,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0141476309101092,0.496184562046711,0,0,0,0.00456368315641619,-0.105189051741412,0,0.0831470606900955,0,0.133361991609172,0.0606813135501304,0,0,0,0,0,0.120840521621817,-0.025424913090273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0654652142393773,0,0
X000338.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0197870679448822,0.0661748592195557,0,0,0,0.078107811574423,0,0,0,0.0516634077008373,0,0,0,0,0,0,0.0232745633685107,0,0,0,0.0344732270392457,-4.33680868994202e-19,0,-0.0357975624705652,0,0.117142702888481,0,0,0.0280395652598571,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0941857072141254,0,0
X000661.SZ,0,0,0,0,0,0,0,-0.0678756564921974,0,0,0,0,0,0,0,-0.0809146615653715,0,0,0,-0.0028814744097347,0,0,0,0,0,0,0,0.196000829697183,0,0.287228569005796,0,0,0,-0.131501429619769,0,0,0,0,0,0,0,0,0,0,0,0,0.120393858922516,0,0,-0.0627544065296675,0,0,-0.0547064412618338,0,0,0,0.113136221174572,0,0
X600703.SH,0,0,0,0,0,0,0.0681015903819284,0.16723638268509,0,0,0,0,0,0,-0.0780477803154786,0,0.194286702483878,0,0,0,0,0,0,0,0,0,0.0168410742072025,0,0,0,0.153241386396235,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0.17427471520185,0,0,0,0,0,0,0,0,0,0,0.0383291095578021,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0.264662285482158,0,0,0,0,0,0.221739648521303,0.0411044583786983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0.207550443265683,0,0,0,0,-0.0245374412195295,0,0,0,0,0,0,0,-0.100238996904473,0,0,0,0,0,0.0490546094288892,-0.158494647122119,0.0732466387261706,-0.12868376938921,0,0,0,0.152678508958499,0,0
X000063.SZ,0,0,0,0.0381829116755104,0,0,0,0.0297095459855353,0,0,0,0,0.0337214277102277,0,0,0.0360600570235095,0,0,0,0,0.0551001355830636,0,0,0,0,0,0.0409194556255794,0,0,0.0396596566422779,0.0106255766864473,0,0,0,0,0.0436811675142087,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0.00980866637590919,0,0,0,0.020926089287439,0,0
X003816.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0417813501394855,0,-0.0396737371253637,0,0,0,0,0,0,0,0,0.0289567249125713,0,0,0,-0.0205213773126914,0,-0.00746129211902168,0,0,0,-0.0484402657139479,-0.00690085899682775,0,0,0,0,0,0,0,0,0.012487646216285,0,0.00568014862600863,0,0,0,0,-0.0249853096874099,0,0
