,X600104.SH,X600519.SH,X000651.SZ,X000725.SZ,X002415.SZ,X002304.SZ,X000625.SZ,X000858.SZ,X600031.SH,X000063.SZ,X600690.SH,X000338.SZ,X600276.SH,X000157.SZ,X600372.SH,X600741.SH,X600089.SH,X002241.SZ,X000100.SZ,X600703.SH,X600118.SH,X600066.SH,X601877.SH,X000623.SZ,X000550.SZ,X000568.SZ,X600271.SH,X000581.SZ,X002236.SZ,X000800.SZ,X600177.SH,X002475.SZ,X000869.SZ,X002294.SZ,X600582.SH,X300124.SZ,X000559.SZ,X600839.SH,X002129.SZ,X000400.SZ,X000050.SZ,X600809.SH,X002456.SZ,X002007.SZ,X002465.SZ,X600252.SH,X000977.SZ,X300003.SZ,X002292.SZ,X000596.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600104.SH,0,0,0,0,0,0,0.175418730334792,0,0.205723815423822,0,0,0,0,0,0,0.412748763433615,0,0,0,0,0,0.113860787039212,0,-8.67361737988404e-19,0.0601830008616451,0,-0.0321395836756691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0102257586058659,-0.0183500554837295,-0.0484784065611124,0,0,0,0,0
X600519.SH,0,0,0.0895462917660641,0.00741029735963276,0,0.271677971224537,0,0.148393703498395,0,0,0.0997376091893842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0239551256326865,0,0,0,0,0,-0.0166727731229032,0,0,0,0,0,0,0,-0.0251569215365441,-0.0170849983440707,-0.15618945556023,0,0,0,0,0
X000651.SZ,0.0676045299538585,0,0,0.0290785010392959,0,0,0,0,0,0,0,0,0,0,0.0426577036074725,0,0,0,0,0,0,0,0,0,0,0.162126354890977,0,0,0,0,0.18057787889553,0,0,0,0.0244802487440505,0.207348921990161,0,0.0537794087314826,0,0,0,0,0,0,0,0,0,0,0,0.0157769926224037,0,-0.0554265190882555,-0.025806889270456,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.38258379120968,0,0.124118304531811,0,0,0.0654441116597044,0,0.0493047696707735,0,0,0,0,0.0874729282086445,0,0,0,0,0,0,0,0,0,0,0,0,0.0510363591816125,0,0,0,0,0,0.0587810544949677,0,-0.0139280545609692,0,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0.0438621345500795,0.0593958454897928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0129317491179103,0,0,0,0,0.192177739931895,0,0,0,0,0,0.292192601380946,0,0,0,0,0,0.0960585640926541,0,0,0,0,0,0,0,0,0,0,-0.0391173027435723,0.00220391997100992,0,0,0,0,0,0
X002304.SZ,0,0,0,0,0,0,0,0,0,-0.0362900767617237,0,0,0,0,0,0,0,0,0.1919270210804,0,0,0,0,0,0,0,0,0,0,-0.0378106734423214,0,0,0,0,0,0,0,0,0,0,0,0.200372877298456,0,0,0,0,0,0,0,0.222963018465643,0,4.33680868994202e-19,0.0166679953334849,0,0,0,0,0,0
X000625.SZ,0.385313370088465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10348386291538,0.0237921193406284,0,0,0,0.169044988570209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.110284042488456,0,0,0,0,0,0,0,-0.0276823510659904,-0.0026341117818967,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0,0,0,0,0,0,0.02802962439596,0.0439549688462558,0,0,0,0.20624145239607,0,0,0.0213638298996105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0709488019819235,0,0,0,0,0,0,0,0.00686233290584636,0,0.00114061532244678,-0.000488083889586884,0,0,0,0,0,0
X600031.SH,0.0472631132165001,0,0,0,0,0,0,0,0,0,0,0,0,0.845074705553433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.034316297393659,0,-0.00091438325523826,0,0,0,0,0,0,0
X000063.SZ,0.138322754030092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0297630049072287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0408176995486203,0.0322410700301555,0,0,0,0,0,0.0472961338604027,0,0,0,0.033457411535977,0,0,0,0.0217983729705326,0.000511368328660823,0,0,0,0,0,0
X600690.SH,0.0359668267068029,0.00755295315477065,0.0413095712759371,0,0,0,0.0407529478209881,0.116862451877774,0,0,0,0.0738048902782859,0,0,0,0.22410265540727,0,0,0.0687802630399647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00679385732008017,0,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.410246150080721,-0.0957749759738466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0537520367258439,0,0,0,0,0,0,0,0.0970561631723312,0,0.1916930653047,0,0,0,0,-0.016979094956475,-0.00636104152782874,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00705381511050134,0,0,0,0,0,-0.0517343703672951,0,0,0,0,0,0,0.117198042542257,0,0,0,0,0,0,0.187067975841078,0,0,0,0,0.161184453822371,0,0,-0.0348648341643533,0.0141238546269568,0.0221942094240292,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0.308540113642928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0220480417161878,0,0,0.105365148591578,0,0,0,0,0,0,0,0.061485165889855,0.0312696860634685,0,0.0123367073805223,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00548561302892503,-0.0128382682295541,0,0,0,0,0,0
X600372.SH,0,0,0.023055220465703,0,0,0,0,0,0,0,0,0,0,0,0,0.0690428335447781,0,0.120548312876261,0,0,8.67361737988404e-19,0,0,0.27814828432168,0,0,0.0509450321153329,0,0,0,0,0,0,0,0,0,0,0,0.122292892822393,0,0,0,0,0,0.0958657985386086,0,0,-3.46944695195361e-18,0,0,0,-0.0563862808354084,0.012096341195335,0,0,0,0,0,0
X600741.SH,0.205428515815435,0,0.0347333507341724,0,0,0,0,0,0,0,0.028467544115676,0,0,0,-0.0570391713729498,0,0.125882606067515,0,0,0,0,0,0,0.172576258581372,0.00462948429742652,0,0,0,0,0,0,0,0,0,0,0,0,0.0654248063388497,0,0,0,0,0,0,0,0,0.0913465847080204,0,0,0,0,-0.0430286918068107,-0.0158624719822182,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0,0,0,0.133696917970171,0,0,0,0.258788060001635,0,0.0835020545793424,0,0.157928260700389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0205905197681457,0.151308034677737,0,-0.0539294670813215,0,0,0,0,0.0326681417475956,0,-0.00132131920280861,-0.0142723611428362,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0.0308939882871944,0,0,0,0,0,0,0,0,0,0.0364804649181277,0,0,0,0,0,0,0,0,0,0,0,0.0901265571187056,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0.176440643385725,0,0,0,0,0.123562424884085,0,0,0,0.0865478018255001,0,0.0961420403737756,-0.0374966745037063,0,-0.0206243175980659,-0.00959344606556421,0,0,0,0,0,0
X000100.SZ,0,0,0,0.181545083358069,0,0,0,0,0,0,0.0148120341362387,0,0,0,0,0.175415178846766,0,0,0,0,0,0,0,0,0.0864582123085706,0,0,0,0,0,0,0,0,0,0,0,0,0.00644372495125479,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0.13836560757863,0,0,0.0376587371555314,0,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0393826284654701,0,0,0,0,0,0.144419942496191,0,0,0,0,0,0,0.051732793318015,0,0.0476017463197405,0,0,0.014760794856897,0.0701614982915749,0,0,0.0231753597280668,0,0,0.0856930328044261,0,0,0.00636427489302006,0,0.0509264858927204,0,0,-0.00875237784662766,0.00922571368736918,0,0,0,0,0,0
X600118.SH,0,0,0,0,0,0,0,0,0,0.232028349630274,0,0,0,0.220748403903846,0.212433223741206,0,0,0,0,0,0,0,0.030012753935482,0,0,0,0,0,0,0.0378682692241579,0,0,0,0,0.182930728752625,0.00840293705953993,0,0,0,0,0,0,0,0,0.291909932366879,0,0,0,0,0.0219209812848266,0,0.0108473841563881,0,0,0,0,0,0,0
X600066.SH,0.0249945223843018,0,0,0,0,0,0,0,0.0311258267520753,0.0138354353517611,0,0,0,0,0,0,0,0,0,0,0.04863899427272,0,0,0.168093113819569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0215745448070384,0,0,0,0.00876518421819909,0,0,0,0,-0.0471621714419074,0,0,0,0,0,0,0,0,0
