,X600519.SH,X000858.SZ,X000651.SZ,X600276.SH,X600104.SH,X002415.SZ,X002304.SZ,X000725.SZ,X000063.SZ,X600031.SH,X000568.SZ,X002475.SZ,X600690.SH,X000338.SZ,X600741.SH,X000596.SZ,X600809.SH,X000661.SZ,X601877.SH,X002236.SZ,X000157.SZ,X600703.SH,X000100.SZ,X600183.SH,X300003.SZ,X600271.SH,X300142.SZ,X002007.SZ,X300124.SZ,X002179.SZ,X002241.SZ,X000625.SZ,X002506.SZ,X600498.SH,X600177.SH,X600867.SH,X002008.SZ,X600487.SH,X300014.SZ,X000050.SZ,X002049.SZ,X002129.SZ,X300146.SZ,X300136.SZ,X002463.SZ,X600066.SH,X002371.SZ,X000977.SZ,X600522.SH,X600118.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.197586234404474,0,0,0,0.020993545564266,0,0,0,0,0.0536629878696852,0,0,0,0,0.0145935137304527,0,0,0,0.117108190974111,0,0.0194999368214375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0242826973065601,0,0,0,0,-0.0122196844056853,-0.00871005844984394,0,0,0,0.0857256341553723,0,0
X000858.SZ,0,0,0,0,0,0,0,0,0,0,0.389218579297569,0.125627589210428,0,0.0725450466766319,0,0,0.13076910703987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0607406259806513,0,0,0,0,-0.0435370573035555,-0.0080785450105145,0,0,0,0,0,0
X000651.SZ,0,0.267287516242356,0,0,0,0,0.00879218323464699,0,0,0,0,0.208640254668998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0773304684923867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0340290408245753,0,0,0,0,0,0,0,0,0.0205182063647126,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,0,0,0.245457507689012,0,0,0,0,0,0.196228547270439,0,0,0,0,0,0,0,0,0.00312564533447543,0,0,0,0,0.0290526505088292,0,0,0,0,0,0,0.0191247604730529,0,0,0,0.0943742260664452,0,0,0,0,0,0,0,0,-0.0167152804347837,-0.013748089254505,0,0,0,0.0150308919696046,0,0
X600104.SH,0,0,0,0,0,0.00754702160877918,0,0,0,0,0,0.054398847163164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.137611340453785,0,0,0,0,0,0.0813388243996947,0.0648037220017245,0,0,0,0,0,0,0,0,0,0,0,0,-0.000796914613446748,0,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0,0,0,0.128853260651771,0,0,0,0,0,0,0,0.650940523192629,0,0,0,0,0,0,0,0,0,0,0.1241989400093,0,0,0,0,0,0,0.026478537572937,0,0,0,0.110944547223808,0,0,0,-0.0300023568387706,0,0,0,0,0,0.0137811051002488,0,0,0,0,0.081061891385703,0,0
X002304.SZ,0,0.11490295993822,0,0,0,0,0,0.0502385551764209,0,0,0.238672770804271,0,0,0,0,0.14058582368181,0.0631359647231101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00264338282410671,0,0,0,0,0,0,0.11478195800596,0,0,0,0,0,0,-0.00952493622892832,0.0256190471572898,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0523626311235991,0,0,0,0,0,0,0,0.102301747451321,0,0.00841956584746335,0.0715751135178272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.497434684874022,0,0,0,0.0739540733249474,0,0,0,0,0,0,0,0,0.0594221387300029,0,0,0,0.0208235593796206,0,0
X000063.SZ,0,0.162029197998012,0,0,0,0,0,0,0,0,0,0.124195128491214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0422730329046711,0,0,0,0,0,0,0.00985464742333601,0,0,0.232085121372022,0.123555945003896,0,0,0.0266724045825333,0,0,0,0,0,0,0,0,0,0,0
X600031.SH,0,0.0921558017700308,0,0,0,0,0,0,0,0,0.0464264574310903,0.0400653847563938,0,0.113329277072913,0,0,0,0,0,0,0,0,0,0,0,0,0.151005239808807,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0.0284851441884095,0,0,0,0,0,0,0,0,0.0833702467003111,0,0,0,-0.00441856198980436,0,0,0,0,0.0243895090801171,0,0
X000568.SZ,0,0.477233554529453,0,0,0,0,0,0,0,0,0,0.0648970920869661,0,0,0,1.73472347597681e-18,0.144820862948216,0.0721041755445481,0,0.0793386624234569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,-0.000479315610640657,0,0,0,0,0,0,0,0,0,0,0,-0.0105889568020329,0,0,0,0,0,0
X002475.SZ,0,0,0.245084548734149,0,0,0.246934857228194,0,0,0.31134084310768,0,0,0,0,0,0.0285374403775971,0,0,0,0,0,0,0.146793579229408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0296236360693982,0,0,0,0.0724920713414573,0,0,0,0,0,0,0,-0.074447773049559,0,0,0,0.0398836206161587,0,0
X600690.SH,0,0,0,0,0,0,0,0,0,0,0.0287256636868495,0.117628097792258,0,0,0.199228175151002,0.0258454814974724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0379924995338534,0,0,0,0,0,0,0,0.0081607385379546,0,-0.00304650576119005,0,0,0,0,0,0,0,0,0,0,-0.0135428546168203,0,0,0,0,0.0870167372334639,0,0
X000338.SZ,0,0.0186383298410766,0.103487855954152,0,0,0,0,0,0,0,0.00955566699093089,0,0,0,0,0,0,0,0,0.151271574256192,0,0,0,0,0,0,0.0218878613472397,0,0,0,0,0.0552216239429777,0,0,0,0,0,0,0.0678085221811029,0.293827455496064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600741.SH,0,0,0,0,0,0,0,0,0,0,0,0.287338827756241,0,0,0,0,0,0,0,0,0,0.0467097661822263,0,0,0,0,0.0732903216763053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0547667545856999,0,0,0,0,0,0
X000596.SZ,0,0,0,0,0,0.036827471112561,0,0,0,0,0.374731339247095,0,0,0,0,0,0.349823851292724,-1.38777878078145e-17,0,0.0311248778454626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0429453563980035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0198407102573817,0,0,0,0.0668959697492429,0,0
X600809.SH,0,0.346795487281223,0,0,0,0,0,0,0,0,0.0888521667444395,0,0,0,0,0.173738342805604,0,0,0,0,0,0.0320660090865937,0,0,0,0,0.0232257141351409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0691584357708475,0,-4.33680868994202e-19,0,0,0,0,0.0116299199796212,0,0
X000661.SZ,0,0.0217199923849157,0,0.211701214473257,0,0,0,0,0,0,0,0,0,0,0,0.14838046151964,0.143663016941615,0,0,0,0,0,0,0,0,0,0.0290098819121691,0.226063910001251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00213369479995313,0,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0,0,0,0,0.0242338075384105,0,0,0,0,0,0,0,0.0612929487990755,0,0,0,0.0285635421939088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0474744007212966,0,0,0.00177127192687754,0,0,0,0.0169149881082589,0,0,0,0,-0.0320406501120534,0,0,0,0.0633821323274108,0,0
X002236.SZ,0,0,0,0,0,0.471644098228883,0,0,0,0,0.108650473948017,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0.062463470632749,0,0,0,0.0469951314060198,0,0,0,0,0,0,0,0,0,0,0,0,0.14379121615658,0,0,0,0,0,0.0857821322365059,0,-0.0102864465598382,-0.0320536253038071,0,0,0,0.0254579228423656,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0.0203116147269381,0.177002517618326,0.0145142405586803,0,0,0,0,0.0604617723352882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.103657885428848,0,0,0.0821750592604746,0,0,0,0.0760502513989779,0,0,0,0,0,0,0,0,-0.0508730056434051,0,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0149959875722468,0,0,0,0,0,0,0,0,0,0,0,0,0.18180030800866,0,0,0,0,0,0,0,0.0470362711571693,0,0,0,0,0,0,0.0526640089459405,0,0,0,-0.0243690844751684,-0.0116342593114897,0,0,0,0.249544038254317,0,0
X000100.SZ,0,0,0,0,0,0,0,0.273306922033382,0.00324557747850319,0,0,0,0,0.0426391853145583,0,0,0,0,0,0.0933650304877297,0,0.0548482249073879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0141773095138594,0,2.16840434497101e-19,0,0,0,0.0195788409443042,0,0,0,0,0,0,-0.0117148353188543,0,0,0,0,0,0,0
X600183.SH,0,0,-0.0227476971292756,0,0,0,0,0,0.108883294570078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.201943952161384,0,0.219968029118574,0.0790212019659609,0,0,0.0248405525338658,0,0,0.168475988757467,0,0.0998042294470579,0,0,0,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0,0,0,0,0,0,0.108288937625115,0,0,0,0,0,0,0,0,0,0,0,0,-5.42101086242752e-20,0,0,0.0657516088963902,0.0944318811149573,0,0,0.0807028813093704,0,0,0,0,0.0708071775873182,0,0,0.0213422067939809,0,0,0,0,0,0.0440209577554122,0,0.0380657393587593,0,0,0,0,0.0322238209407537,0.0122244884543567,0,0,0,0,0,0
X600271.SH,0,0,0,0,0,0,0,0,0.063037695232157,0,0.023981658966337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0394777461657911,0.259580829706994,0,0.0927415000462024,0,0.0643534934531656,0,0,0,0,0,0.0783880857394193,0,-0.0114864170616906,0,0,0,0,0,0,0
X300142.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0359729325158785,0,0.036893507635136,0.0437176911477578,0,0,0,0,0,0,0.391832495011564,0,0,0,0,0,0,0,0.209488712923535,0,0,0,0,0.0386663675170334,0,0,0,0.182510735400254,0,0,0,0,0,0,0,0,0,0,0,0.00879043397295829,0,0
X002007.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.328907335409756,0,0,0,0,0,0,0,0,0.223744697685891,0,0,0,0,0.0250301296448254,0,0,0,0,0,0,0.161037506920954,0,0,0,0,0,0,0,0.0540597865455181,0.0379451527545378,0,0,0,0.00862145820305176,0.0231071794318943,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0,0,0.0232949563894907,0,0,0.054781459605883,0,0.117368759327036,0,0,0,0.0727056234463593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0258588158764924,0,0,0,0.0313286351974552,0,0,0,0,0,0,0,-0.0232005463553694,-0.0214331689097801,0,0,0,0,0,0
X002179.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0186044888651748,0,0,0,0,0,0.0596696844634297,0,0.0954115567557427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.133144422015465,0,-0.0626151386634375,0,0.149750099770606,0,-0.0334462468632785,0.0647073832000682,0,0.154399153628466,0,0,0,-0.0181741016911992,0,0,0,0,0,0,0
X002241.SZ,0,0.132499242684331,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0.133686075995599,0,0,0,0,0,0,0,0.150981334009125,0,0,0,0.0366056672976523,0,0,0,0,0,0,0,0,0,0,0,0.0617205375865127,0,0,0,0,0,0,0,0,0.12820620447241,0,0,0,0,0,0,0,-0.0577291206204616,0,0,0,0.0706774718996345,0,0
X000625.SZ,0,0,0,0,0.323612081430282,0,0,0,0,0,0.169412095152696,0.0820823627756311,0,0,0,0.0225389793301258,0,0.0214347309821014,0,0,0,0,0,0,0,0,0.249041712485027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0383654818248901,0,0.0669633361579301,0,0,0,0,-0.00518664557626088,0,0.0342559209160074,-0.0379559392120383,0,0,0,-0.0343516950520724,0,0
X002506.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.144706388459655,0,0,0,0,0,-0.0471227177254073,0,0,0,0,0,0,0,0,0.27903525983009,0,0,0,0,0,0.0582919263031161,0,0,0,0,0,0,0,0,0.161052461325335,-0.0922512110991864,0,0,0,-0.00178330049303732,0,0,0,0,0.0655973277999158,0,0
X600498.SH,0,0,0,0,0,0,0,0,0.344328917614455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0127456608377328,0,0,0,0,0,0,0,0,0,0,0.0574578690846564,0,0.0927055661981275,0.048532896058855,0,0,0,0,0,0,0.0627608908303564,0.0732791540352772,0.104289445485725,0,-0.00200020016683939,0,0,0,0,0.00618375488356997,0,0
X600177.SH,0,0.0123124649414928,0,0,0,0,0,0,0.0851455052459523,0,0,3.46944695195361e-18,0,0,0,0.0290067285748183,0.0251956299584084,0,0,0,0,0.0333994085225382,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0171888096427025,0,0,0.063424855234125,0,0,0,0,0,0,0,0,0,0,0,0,0.0230442568581642,0,0,0,0,0.0271411415567572,0,0
X600867.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.191482608779547,0,0,0.129756485241704,0,0,0,0,0,0.0814173614090645,0,0,0,0,0,0,0,0,0,0,0.221512970822947,0,0,8.67361737988404e-19,0.0250791692224943,0,0,0,0,0.0902885712395944,0,0,0.220588430546307,0,0,-0.0269889983507306,0,0,0,0,0,0
X002008.SZ,0,0,0,0,0,0,0,0,0,0,0.17201888568997,0,0,0,0,0,0,0,0,0,-0.18031299733647,0.00476793357935371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0727475131653066,0,-0.00491797175472135,0,0,0.319052543861975,0.0822911132421964,0,0,0.203273919972983,0,0,0,-0.0794192676512707,0.0969093298148364,0,0,0,0.0228332883021225,0,0
X600487.SH,0,-0.0586418828422166,0,0,0.15645744655703,0,0,0,0,0,0,0,0,0,0.0120063268577824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.162305020626979,0,0,0,0,0,0,0,0,0,0.359018600045033,0,0,0.0248111344031136,0,0,0.0638724351437339,0,1.73472347597681e-18,0,0,0,0,0.142093334516523,0,0
X300014.SZ,0,0,0,0,0,0,0,0,0,0.0206771733865207,0.035707974050173,0,0,0,0,0,0,0,0,0,0,0,0,0.0139210003564211,0.0930047759072906,0,0,0,0,0,0.111693794368958,0.146022173722226,0,0,0,0,0.237439421293598,0,0,0,0,0,0,0,0.0451244282527124,0.0100576831086825,0,0,0.234654617082913,0,0,0,0,0,0,0,0,0,0
X000050.SZ,0,0,0,0,0,0,0,0.527804367940859,0,0,4.33680868994202e-19,0,0,0.0755051360699474,0,0,0,0,0,0,0,0.119109650344515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0569072152258231,0,0.0857165171696238,0,0,0.0872144204392537,0,0,0,0,0,0.0624741417441544,0,0,0,-0.00900793453847263,0,0,0,0,0,0,0
X002049.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.258164337200522,0,0,0,0,0,0,0,0,0,0,0.115487937269529,0,0,0,0,-0.0617918160322368,0.30075952909897,0,0,0,0,0,0,0,0,0.261688631789734,0.308786069768683,0,0,0,0,0,0,0,0.0749829987390623,0,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.185494199547391,0,0,0,0,0,0,0,0,0.134678179328867,0,0.100628544101205,0,0,0,0,0.121750615789774,0,0,0,0,0,0,0.206909586909147,0,0.15335135921529,-0.0294019131533222,0,0,0,-0.0643538985022457,0,0,0.0626383399032284,0,0.353304292597793,0,0.0187114042503871,-0.0103920960024478,0,0,0,0,0,0
X300146.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0797075571444354,0,0,0.0844733676295408,0,0,0.122716601191143,0,0,0,0,0,0,0,0,0.0488522483163404,0,0,0.24410570329905,0,0.0539246763680497,0,0,0.113462042720073,0,0,0,0,0,0,0,0,0,0,0.0174924302691316,0,0,0,0,-0.00975163636411431,0,0
X300136.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22580588653301,0,0.296256482569844,0,0,0,0,0,0,0,0,0,-0.0500305453468146,0,0,0,0,0.241097338459149,0.0138148425056372,0,0,0.0571253330646907,0,0,0,0.0710232310337493,0,0,0,0,0,0,0,-0.0512721006472734,0,0,0,0,0,0
X002463.SZ,0,0,0,0,0,0,0,0,0,0,0,0.213041934615465,0,0,0,0,0,0,0,0,0,0.255203172909079,0,0.252876247959698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0229041354541188,0,0,0,0,0,0,0,0,0,0,0,-0.0131583640718423,0,0,0,0,0,0
X600066.SH,0,0.0107426307955896,0,0,0,0,0.0504606033782119,0,0,0,0,0,0,0.122575337030128,0,0,0.0927831018523679,0,0,0,0,0,0,0.0768329226293557,0,0,0,0,0,0,0,0.233390771883144,0,0,0,0.00484434909533584,0,0,0,0,0,0,0,0,0,0,0.0227676267619763,0,0,0.100292251182175,0,0,0,0,0,0,0.00430446009389469,0,0
X002371.SZ,0,0.0658326598805835,0,0,0,0,0,0,0,-0.0645435201824864,0,0,0,0,0,0,0,0,0,0,0,-0.0784446385679927,0,0.096028793731151,0,0,-0.0328688693246071,0,0,0,0,0.317969889773857,0,0,0,0,0,0,0.219027431175582,0,0.0190610661086795,0,0,0,0,0,0,0.266780928098117,0,0.198116771026072,0,0,0.0883940340311514,0,0,0,0,0,0
X000977.SZ,0,0,0,0,0,0,0,0,0.0104907095145746,0,0,0,0,0.00832985697345915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.396616618980117,0,-0.050769538053182,0.124240090786606,0,0,0,0,0,0,0.412624988139103,0,0,0,0,0,0,0,0,0,0,0,0
X600522.SH,0,0,0,0,0,0,0,0,0,0,0,0.137454420383257,0,0,0.0555522549744123,0,0,0,0,0,0,0.040262962982564,0,0,0,0,0,0,0,0,0,0,0,0.0984175094031518,0,0,0,0,0.0846436508965376,0,0,0,0,0.121160494647319,0,0,0.00457771320837658,0,0,0.118069570781886,0,-0.0107936125971585,0,0,0,0,0,0,0
X600118.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0553340025567772,0,0,0,0,0.171828867352375,0,0,0,0,0.0302506853819507,0.0585226662044581,0,0,0,0,0,0,0,0.238402956760204,0,0,0.070497467041257,0,0.0460140191418412,0.0683152387505814,0,0,0,0,0.123701164914158,0,0,0,0,-0.0284404448938981,0,0,0,0,0,0,0
Change_TY3M,0,-0.00707023666814004,0,0,0,0,0,0,0,0,-0.085701467754332,0,0,0,0,-0.0205348668234594,0,0,0,0,0,0,0,0,0,0,0.0230185805520273,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0714956832394504,0,-0.0789127120478532,0,0,0,0.0426099987303265,0,0,0,0,0,-0.12221600434503,0,0,0,-0.137018290803109,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.117908178075917,0,0,0,0,0,0,-0.111419226435474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.32432366515012,0,0,0,-0.388273063665122,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.223535222651058,0,0,0,0.408828613615345,0,0,0,0,0,0,0,0,0.0963096110233061,0,0,0,0,0,0,-0.108782272153636,0,0,0.205990890921211,0,0,0,-1.02406468760014,0.77683511979079,0,0,0,0,-0.5733271505854,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,-0.0444268033791994,0,0,0,0,0,0,0,0,0,0,0,0.0373623038726498,0,0,0,0,0,0,0,-0.0532760475769346,0,0.0102851410199585,0.0045548789992611,0,0,0,0,0,0,0,0,0,-0.0122285687844419,0,0.0228866858951989,0,0,0,0,0,0,0.00677290138369926,0.00911237009546892,0,0.0337607376255582,0,0.0708927415953399,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.043392370624291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.109755670294654,0,0,0,0,0,0.0394404151151206,0,0,-0.0385756711054053,0,0,0,-0.0156096325107863,-0.0453279789926619,0.285094874405576,0,0,0.0683626183808833,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000580919739384287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000445410265535321,0,0,0,0,0.00306802671182627,0,-0.00321323720848248,0.00781503002672459,0,0,0,-0.00452635859001261,0,0
