,X600519.SH,X600104.SH,X002415.SZ,X000725.SZ,X000858.SZ,X000651.SZ,X600276.SH,X002304.SZ,X000063.SZ,X600690.SH,X000625.SZ,X600031.SH,X600703.SH,X000100.SZ,X600066.SH,X600271.SH,X000157.SZ,X600118.SH,X600089.SH,X002236.SZ,X000559.SZ,X600741.SH,X000338.SZ,X600372.SH,X002241.SZ,X002475.SZ,X000066.SZ,X000568.SZ,X002292.SZ,X600177.SH,X000016.SZ,X600839.SH,X300124.SZ,X600312.SH,X002294.SZ,X002465.SZ,X300003.SZ,X600525.SH,X000800.SZ,X600867.SH,X000869.SZ,X002074.SZ,X600582.SH,X002129.SZ,X000977.SZ,X000581.SZ,X000550.SZ,X002007.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600066.SH,0,0,0,0,0,0,0,0,0,0,0.182061346291601,0,0,0,0,0,0,0,0.0474598786809673,0,0,0.0796941267531316,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0.0680452139295798,0,0,0.00574380184606613,0,0,0,0,0.0855568747228593,0,0,0,-0.0155399252890534,0,0,0,0,0,0
X600271.SH,0,0,0,0,0,0,0,0,0.169732227946831,0,0,0,0,0,0,0,0,0.215082450133893,0,0,0.0741346230979531,0,0,0.0763082418833095,0,0,0,0,0,0,0,0,0,0,0,0.0773417270201778,0,0,0.034208816233844,0,0,0,0,0.0678028271268432,0,0,0,0,0,0,0,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0.0691507278630087,0,0,0,0,0.00424097104641617,0.116316357204798,0,0,0,0,0,0,0,0,0,0.172575042941577,0.0863243539999812,0,0,0.017478969658673,0,0,0,0,0,0.0246692560046495,0,0,0,0,0,0,0.315033832876213,0,0,0.0583886283308506,0,0,0,0,0,0,0,0.0185220601790234,0,0,0,0,0,0,0
X600118.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13042155824561,0,0,0,0,0,0,0,0.17083439739968,0,0,0,0,0,0,0.0629428418034681,0,0,0,0,0,0.0815876306695387,0,0,0,0,0,0,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0,0.00167435282052073,0.529369955562222,0,0,0,0,0,0,0.182504783798262,0,0,0,0,0.0413522591306738,0,0,0.015272555611378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00322874652015217,0,0,0,0,0,0,0,0,-0.0202476603191925,0.0128938394581057,0,0,0,0,0,0
X002236.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.146154962916453,0,0,0,0,0,0,0,0,0,0.182565639487123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.193165424200865,0.138139780996482,0,-0.00228518509462731,-0.00245842942767302,0,0,0,0,0,0
X000559.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.114071809034622,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0495272698085015,0,0,0,0,0,0,0.082329998721965,0,0,0.0110838183815769,0,0.0122190526009392,0.031516798738578,0,0,0,0,0,2.71050543121376e-20,0,0,0,0,0,0
X600741.SH,0,0,0,0,0,0,0,0.0342537892159665,0,0,0,0,0,0.164045500057002,0.00407820518504647,0,0.0896278437560574,0,0,0,0,0,0.398933600252933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0896107157058902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.382813656196399,0,0,0,0.0831139609165488,0,0,0.172716719697001,0,0,0,0,0,0,0,0,0.015557096952109,0,0,0,0,0,0.0809828544875955,0,0,0,0,0,0,0,0,0,0,0,0.0041378183515865,0,0,0,0,0,0
X600372.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0750837619330425,0,0,0.0635535428988636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000997605454686121,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.149379847003001,0,0.0901862835295527,0,0,0,0,0,0,0,0,0,0,0,0.213722277829195,0,0,0.209829507095155,0.0419983807603467,0,0,0,0,0,0,0.0748988017964198,0.0501494416703719,0,0,0,0,0.0346500168061552,0,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0.102578792230996,0,0,0,0,0,-0.00668344258221796,0,0,0,0,0,0,0,0,0.176804271614394,0,0,0,0,0,0,0,0.102963782000364,0,0,0,0,0,0.566289289783519,0,0,0,0,-0.119957083527461,0,0,0,0,0,0,0,0,0,0.00932812230242321,0,0,0,0,0,0,0
X000066.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000568.SZ,0,0,0,0,0,3.46944695195361e-18,0,0,0,0.0753188591107469,0,0.0435732274010598,0,0,0,0,6.93889390390723e-18,0,0,0,0.170135949405852,0.207603963159849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.219729394432859,0,0,0,0,0,0.0853885898218078,0,0,-0.0128152605915508,-0.0447402420975368,0,0,0,0,0,0
X002292.SZ,0,0,0,0,0,0,0,0,0,0,0,-0.0541918609320187,-1.73472347597681e-18,0,0.134042202619664,-0.0165803331550904,0,0.129410075247689,-0.129042796774471,0.190433801492208,0,0,0,0,-0.195625036663858,0,0,0,0,0,0.255967063219787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0916469726337303,0,0,0.116240398161599,0,0.0322471141935616,-0.0398416421065467,0,0,0,0
X600177.SH,0,0,0,0,0,0,0,0,0,0,0,0.112551488219611,0.00208005683981824,0.184924122513336,0,0,0.156970276317297,0,0.148316411760822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0205806038820112,0,0,0,0,0,0.0424323873258747,0,0,-0.00302131333468157,0,0,0,0,0,0,0
X000016.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600839.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.256604980283582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0158279188367453,0,0,0,0,0.00476138470790774,0,0,0,0,0,-0.00547033522787749,2.16840434497101e-19,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.384866377739429,0,0.0331930604147988,0.0269846800573813,0,0,0,0,0,0,0,0,0,0,0,0.0286177939019701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.35525271560688e-20,0,0,0,0,0,0
X600312.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0111483081122988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0423600179857654,0,0,0,0,0,0,0
X002294.SZ,0,0,0,0,0,0,0,0,0,0,0.250610958468096,0.0729347872519319,0,0.191046618913778,0,0,0.120064259384807,0,0,0.000133157854088544,0,0,0.121181908514118,0,0,0.030891956083156,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0.0393959978431336,0.0069761800206897,0,0,0,0,0,0,0,0,0,-0.0169248784262797,0,0,0,0,0,0,0
X002465.SZ,0,0,0,0,0,0,0,0,0.0689540270204885,0,0,0,0,0,0,0,0,0.386488747439188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0563099036106676,0,0,0,0,0,0,0,0,0,0,0.0671072391577329,0.0575675236836328,0,0,0,0,0.00719935169969667,0,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0,0,0,0,0.103069488105966,0,0,0.152792939939977,0,0.205746434497506,0,0,0,0,0,0.0578174542307768,0.0883169022309737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0148080574708812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00144823938761553,0,0,0,0,0,0
X600525.SH,0,0,0,0,0.0304633732655283,0,0,0,0,0,0,0,0,0.099829251203268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014482619618895,0,0,0,0,0,0,0.0258996320806254,0,0,0,0,0,0,0,0,0,0,0,-0.142834395342055,0,0,0,0,0,0
X000800.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0384259031881514,0,0,0,0,0,0.0423130609047508,0,0,0.170555932993287,0,0,0.0291690438237607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0120637833110206,0,1.0842021724855e-19,0,0,0,0,0,0.00646135186000814,0,0,0,0,0,0,0
X600867.SH,0,0.0907815142063074,0,0,0,0,0,0,0.0582104755190399,0,0,0,0.124092573506054,0,0,0,0,0,0,0,0,0,0,-0.050437716023278,0,0,0,0,0.066858034182923,0.265705478987027,0,0.0401489984497765,0,0,0,0,0,0,0,0,0,0.286498867506571,0,0,0,0,0,0,0,-0.00443481120370234,0,0,0,0,0,0,0
X000869.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0320289682181416,0,0.22485567016578,0,0,0,0,0,0.0241083379118911,0,0,0.0896474664750429,0,0,0.032596071368265,0,0.352014276905244,0,0,0,0,0.0408983359215254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0120135963088656,-0.00518402328317195,0,0,0,0,0,0
X002074.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.387200778155217,0,0,0,0,0,0,0,0,0,0,0.138625772840234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00934713032749108,0,0,0,0,0,0
X600582.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.168103417299451,0,0,0,0,0,0,0,0,0,0,0.110152988605003,0,0,0,0,0,0,0.0603763589857335,0,0,0,0,0,0.35760940242912,0,0,0,0,0,-0.0189721847000328,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.066250913400194,0,0,0,0,0.00390588611721773,0,0,0.0688513985909316,0,0,0,0,0,0,0,0.0499573652633946,0,0,0,0,0,0,0.149688022856055,0,0,0,0,0,0.122991548253117,0,0,0,0,0,0,0,0,0,0,0,0
X000977.SZ,0,0,0,0,0,0,0,0,0.0338976655086215,0,0,0,0,0,0,0.0255319479768236,0,0.260360196324336,0,0,0.0493548659487734,0,0,0,0,0,0,0,0,0,0,0.142214206632216,0,0,0,0,0,0,0.0292511663626856,0,0,0,0.184503631122158,4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0,0
X000581.SZ,0,0.0581629757314478,0,0.0809869727110492,0,0,0,0,0.413556269305539,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0.199672265345991,0,0,0,0.0243279396638365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00787359411880577,0,0,0,0,0,0,0,-0.00406622913954386,0,0,0,0,0,0,0
X000550.SZ,0,0,0,0,0,0,0.0206559933662335,0,0,0,0,0,0,0.0447061755549637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0257197692930495,0.00851716400121827,0,0.311504636441577,0,0,0.0609309890839119,0.281873481042132,0,0,0.0112255635467861,0,0,0,0,0,0,0,0,-0.00779124111173783,0,0,0,0,0,0
X002007.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0126799550914548,0.00567706313565297,0,0.0206175543906074,0,0,0,0.48783327423046,0.154529427411211,0,0,0,0,0.0552285281482594,0,0,0,0,0,0.0381115987696579,0,0,0,0,0,0,0,0,0,0,0,0.094193559654117,0,0,0,0,0,0,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0665071794978539,0,0.0294792222182894,0.123270995413493,0,0,0,0,0.074391114722765,0,0,0,0,0.055846281231268,-0.047860198631972,0,0,0,-0.0559959465543875,0,-0.0664540479236079,0,0.0764285568606068,0,-0.096086645490269,0,0,0,0,0,0,0,0.0383608119573775,-0.0310643256291349,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10444657437479,0,0,0,0,0,0,0,0,0,0,0.263992407713281,0,0,0,-0.181963921547559,0,0,0,0,0,0.0223946733207539,0,0,0,0,0,-0.103982024066679,0,-0.0985477174623938,0,0,0,1.05103150257496,0,0,0,0,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,-0.00746682754412462,0,0,0,0,0,0,0,0,0.180796601981433,0,0,0,0,0,0,0,0,0,-0.145810524492864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.604592429284644,0,0,0,0,0,0,0
RealEstate_excess,0,-0.290389102265909,0,0,0,0.22164504638511,0,0,0,0,0,0,0,0,0,0,0,-0.00536631626275374,0,0,0,0,0,0.0696540962050573,0,-0.133333055365885,0,0.0721844373632677,0.140647322194985,0.037234220301674,0,0.107620664910632,0,0,-0.00372085408360977,0,0,0.0135090684120938,0,0,0,0,-0.175177926101819,0,0,0,0,0,0,0.00352195268114543,0,0,0.156322909825304,0,0,0,0
MKreturn,0,0,0,0.141082333795566,0,0,-0.493666510522587,0,0,0,0,0,0,0,0,0.0872740072859783,0,0,0,0,0,0,0,0.00317745278819238,0,0,0,0,0,0.0806153846767534,0,0.0146624043388387,0,0,0,0.00631186487193974,0,-0.0278900820466641,0.0335957448768934,0,0,0,0,0.186453847139987,0,0,0,0,0,0,0,0.171351034311606,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0.00294638736635355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0842021724855e-19,0,0,0,0,0,0,0,0,0,0,0.000146675803525742,-0.00567855096646963,0,0,0,0.00330079840073512,0,0,0,0,-0.00237682218354005,0,0,0,0,-0.0252778921427006,0.0109412763501774,-0.00794173309935147,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0227699511866292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.024458115382255,0,-0.0364751116970156,0,0,0,-0.105197199522461,-0.0555598560571569,-0.0129726550912192,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00919536685516893,0,0,0,0,0,0,0,0,0,0,0,0,0.00873797223199429,0,0,0,0,0,0.0190695919067348,0.0190670515918003,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00027305216331847,0,0,0,0,0,0,0,0,0,0,-0.0039353872967592,0,0,0,0,0.000446390344867428,0,0,0,0,0,0,-0.00552559963662224,-0.00813813602624991,0,0,0,0,0,0,0
