,X600519.SH,X600104.SH,X000725.SZ,X000651.SZ,X002415.SZ,X000858.SZ,X002304.SZ,X000625.SZ,X600690.SH,X000063.SZ,X600276.SH,X600031.SH,X000100.SZ,X600118.SH,X600703.SH,X600372.SH,X000157.SZ,X600271.SH,X000338.SZ,X600741.SH,X000559.SZ,X002241.SZ,X002129.SZ,X002292.SZ,X600839.SH,X600089.SH,X000568.SZ,X600066.SH,X601877.SH,X002475.SZ,X600177.SH,X002223.SZ,X000800.SZ,X300124.SZ,X002236.SZ,X600582.SH,X000016.SZ,X000727.SZ,X002276.SZ,X002456.SZ,X000550.SZ,X600435.SH,X300003.SZ,X002465.SZ,X600060.SH,X600198.SH,X000581.SZ,X600166.SH,X002049.SZ,X000869.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0,0.111201274495782,0.0395985287600036,0.101153164882317,0,0,0,0,0,0,0,0,0.0320350569649742,0,0,0,0,0,0,0,0,0.0579381093627008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0129570114025825,0,0,0,0,0.0686040312940228,0,0,0,0,0,0,0,0.00824984286918855,0,0,0,0,0,0
X600104.SH,0,0,0,0,0.0436045484487887,0,0,0,0,0.0962263322400822,0,0,0,0,0.0231089825521341,0,0,0.00772179365799302,0,0,0,0,0,0,0.0839290657800032,0.104522080755967,0,0,0,0,0,0,0,0,0,0,0,0,0.0136840270685448,0,0,0,0,0.0589718265065485,0,0,0,0,0,0,0,-0.00516518388106818,0,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0712357017285571,0.0513997402665713,0,0,0,0,0,0,0,0,0,0.032615684704778,0.0727335353081741,0,0,0,0,0,0,0.0468710834728374,0,0,0.280517601707075,0,0.0806402193308678,0,0,0,0,0,0,0,0.034025255441235,0,0,0,0,0,0.00661128446790391,0,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0.043455978175733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0207778945992391,0,0,0,0,0,0.0896670656509232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0266086816561357,0.0875369496629856,0,0,0,0,0,0,-0.0105036529429993,0,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0389821362101548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0900427742332038,0,0,0.192545520580693,0.00329936359385936,0,0.0519671499094157,0.0440368196105104,0,0,0,0.138519869335895,0,0,0,0,0,0,0,0,-0.015373141032259,0,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0,0,0,0,0,0.0366983111156525,0,0.0381181500097358,0,0,0.0529295019254746,0,0.0483549602035434,0.0526324645747547,0,0,0,0,0,0,0,0.133880868176355,0,0,0,0,0,0,0,0,0.116574978583277,0.021532786638445,0,0,0,0,0,0,0,0,0,2.16840434497101e-19,0,0,0,0,0,-0.00552555932696414,-0.0188456070223049,0,0,0,0,0,0
X002304.SZ,0,0,0,0,0.148974865959334,0,0,0,0,0,0,0,0,0,0,0,0,0.000212078404231432,0,0,0.033428808804001,0.149395668772034,0,0,0,0,0,0,0,0,0,0,0,-2.16840434497101e-19,0.00546636852653949,0,0,0.0392515579546687,0,0,0,0,0,0.0271947385002796,0.0223717116797924,0.122563356078202,0,0,0.0138549383174714,0,0,0,-0.00639208385105486,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0.0740606459851788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0469230323472915,0,0,0,0,0,0,0,0,0,0.00301571133750778,0,0,0,0,0.00284520861860063,0,0,0,0,0,0.142847171227506,0,0,0,0,-0.0307545832329859,0,0,0,0,0,0,0
X600690.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0812853212461512,0.0930901533400191,0,0.00995188496948553,0,0,0,0,0,0,0,0,0,0.0395883514736097,0,0,0,0,0,0,0,0.0377049275193219,0,0,0,0,0,0.0452795711904221,0.0150250200709445,0.0471544713537328,0,0,0,0,-0.0104821744834963,0,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0360799533325738,0,0,0,0,0.177835086747104,0,0,0,0,0.071801795652651,0,0,0,0,0.163717419353739,0,0,0,0,0,0,0,0.041409496650893,0,0,0,0,0,0.0816275757539734,0,0,0,0,0,0,-0.0193837501510931,0,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.137981430407968,0,0,0.035712866221032,0,0,0,0,0,0,0,0,0,0.0172703970481195,0.0232128396272684,0,0,0,0,0,0,0,0,0,0,0,0,0.0170502437535265,0,0,-0.0222347445208891,0,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0960425092893333,0.112785755556651,0,0,0,0.167279229702123,0,0,0,0,0.110829377773178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00301296924365994,0,0.00670806536982538,0,0,0,0,0,0,-0.0255063717209833,0,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0,0.16470144880888,0,0,0,0,0,0.0909738004197527,0.145243472110445,0,0,0,0,0,0,0,0.11056735302706,0.0857241646981567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,-0.00642328138048634,-0.00366765903066391,0,0,0,0,0,0
X600118.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.326121879247318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0807955915978825,0,0.047913887574089,0,0,0,0,0,0.261013508889158,0,0.013845986211563,0,0.0160247865734946,0,0,0,0,0,-0.00619064703079417,0,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0,0,0.123556129764896,0,0,0,0,0,0,0,0,0,0,0,0,0.231711719995703,0,0,0,0,0,0,0,0,0.173778850796757,0,0,0,0,0,0,0,0.0760605130094276,0,0,0,0.145601697739358,0,0,0,0,0,-0.0284978196760546,0,0,0,0,0,0,0
X600372.SH,0,0,0,0,0.17568503075385,0,0,0,0,0,0,0,0.0757563302843143,0,0,0,0,0.0427828898847465,0,0,0,0,0,0,0,0.140031646194518,0,0,0,0,0,0,0,0,0,0,0,0,0.0565799219693467,0,0,0.123473918334724,0,0.140918334957631,0.0136411493076634,0,0,0,0.0191810765124462,0,0,-0.00254402896797742,0,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0,0,0,0.362447114276366,0,0,0,0,0,0,0,0,0,0,0,0,0.0135914546851607,0.195605350458836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0372123577681978,0.0548288050576258,0,0,0,0,0,-0.00268721132754014,0,0,0,0,0,0,0
X600271.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.226621915590553,0,0,0,0,0,0,0,0,0.0708819875271828,0,0,0,0,0.250965797723469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0294481892548755,-0.0214458287625637,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0.00508266695686184,0,0,0,0,0,0.0381650719590664,0,0,0,0,0.00849093136136815,0,0,0,0.0803941368491737,0,0,0,0,0.107548906144143,0,0,0,0,0,0,0,0,0,0,0,0,0.0320499870387633,0.0247722323192287,0,0,0,0.10035602047015,0,0.113905642909703,0,0,0,0,0,-0.00393630632426332,0,0,0,0,0,0,0
X600741.SH,0,0,0,0,0.0793279621816898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.100847634575246,0,0,0,0,0,0,0,0,0,0,0.258811250142984,0,0,0,0,0,0,0,0,0,0,0,0.0604988822695743,0,0,0,0,0,0,-0.0105756744618557,0,0,0,0,0,0,0
X000559.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0783485011497867,0,0,0,0,0,0,0,0,0,0,0,0,0.113622312713881,0,0,0.112329024499573,0,0,0,0.0329325220518036,0.0943861889672753,0.0726862352971908,0,0,0.294391590703358,0,0,0,0,-0.0024058711471825,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0231827393026105,0,0,0,0,0,0,0.1492930653836,0,0,0.034843657427655,0,0,0,0,0,0,0,0,0.0899140653844638,0,0,0,0,0,0,0.0493985179750128,0,0.0608695223267712,0.0206583704799178,0,0,0,0.172625592457811,0,0,-0.0194962060742426,-0.0212523892694489,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.257124947131512,0.26799097076673,0,0,0,0,0,0,0,0,0.110959462212622,0,0,0,0,0,0,0,0,0,0,0.0228688261286186,0,0,0,0,0,0,0,0,0,-0.0192716258351132,0,0,0,0,0,0,0
X002292.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0215879176165929,-0.0164415437528639,0,0,0,0,0,0
X600839.SH,0,0,0,0,0,0,0,0,0,0.00324716828781181,0,0,0.0437180984596215,0.0183150246007618,0,0,0,0.0646613218967073,0,0,0.158502636469795,0,0,0,0,0.134469894196384,0,0,0,0,0,0,0,0,0,0.182731715082646,0,0,0,0,0,0,0,0,0.126179894437454,0,0,0,0,0,0,-0.0244071573651004,-0.0321153317363584,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0,0,0,0.145357851453798,0,0.0590384802453842,0,0,0,0.21262878037568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0785988123888883,0.0769335634883645,0,0,0,0,0,0,0,0,0,0,0,0,-0.0119459984977227,-0.00615270601013724,0,0,0,0,0,0
