,X600519.SH,X000858.SZ,X002475.SZ,X600276.SH,X002415.SZ,X600690.SH,X000651.SZ,X600809.SH,X002371.SZ,X600104.SH,X003816.SZ,X000568.SZ,X000063.SZ,X000725.SZ,X300124.SZ,X600031.SH,X000625.SZ,X002304.SZ,X000338.SZ,X000100.SZ,X300014.SZ,X002241.SZ,X000596.SZ,X002179.SZ,X600418.SH,X000977.SZ,X002463.SZ,X600584.SH,X600089.SH,X600703.SH,X000157.SZ,X600372.SH,X600183.SH,X002049.SZ,X002028.SZ,X600741.SH,X600066.SH,X002236.SZ,X600522.SH,X000066.SZ,X601877.SH,X600839.SH,X600460.SH,X002281.SZ,X600487.SH,X002156.SZ,X002180.SZ,X000921.SZ,X002456.SZ,X000661.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X003816.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0375755821827139,0,0.0369907882050596,0,0,0,0,0,0.0560418458849098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0566154405842392,0,0.0224607723238978,0,0,0,0,0,0.0291484489118209,0,0,0,-0.044299540675202,0,0,0,0,0,0,0
X000568.SZ,0,0.309681832557117,0,0,0,0,0,0.149859903716164,0,0,0,0,0,0,0,0,0,0.0296491873161447,0,0,0,0,0.296926548746965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.109373310980973,0,0,0,0.0311908110142612,0,0,0,0,-0.0286000105730124,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0.0112503714220873,0,0,0,0,0.0858499415676695,0,0,0,0,0,0,0,0,0,0,0.162925088316554,0,0,0,0,0,0,0,0.20170498745721,0,0.0450145561839632,0,0.25235490361739,0,0.0871118561546216,0,0,0,0,0,0,0,0,0,0,0,-0.0518074581501487,-0.0110594106306013,0,0,0,0.0260448182109551,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0626225321085344,0,0,0,0,0,0,0,0.271999441087567,0.183598013119407,0,0.0217481827119721,0,0.0219126794225866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0352698459405141,0,0,0,0,0,0,0,0,0,-0.0278565068561515,0,0,0,0,0.0108744679097945,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.038527069182045,0.110618599240601,0,0,0.499910279055029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0249153711927609,0,0.0496073672090075,0,0,0,0.0508471378078877,0,0,0,0,0,0,0,-0.0179332629832455,0,0,0,0,-0.0672021729244199,0,0
X600031.SH,0,0.0965603702106765,0,0,0,0,0,0.00219494339495807,0,0,0,0.138795749027373,0,0,0.0374070984135237,0,0,0,0,0,0.143475229014872,0.0171660397153879,0,0,0,0,0,0,0,0,0.0661880456192787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00509643812080423,-0.0190883875733301,0,0,0,-0.0174265801192067,0,0
X000625.SZ,0,0,0.0698075128327023,0,0,0,0,0.151281596748863,0,0.0296272408846311,0,0,0,0,0,0,0,0,0.221518058837939,0.0653303961502628,0.0935950614663818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0313908164055594,0.0894767567676252,0,0,-0.0421866062953262,0,0,0,0,0,0,0
X002304.SZ,0,0.551881260665982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0019071990584572,0,0,0,0,0,0,0,-0.0322290382260295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.142990729999149,0,0,0,0,0,0,0,0,-0.00634817534569727,0,0
X000338.SZ,0,0.305721618542509,0,0,0,0,0,0,0,0.026396741243506,0,0,0,0,0,0,0.172026107263271,0,0,0,0.0719099560405764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0317755954218061,0,0,0,0,0,0,0,0.101409705042522,0,0,0,-0.0187841409245615,0,0,0,0,-0.0197024475376655,0,0
X000100.SZ,0,0.0727074729882302,0,0,0,0,0,0,0,0.00513805858562835,0,0,0,0,0,0,0,0,0,0,0.210052157940252,0,0,0,0,0,0,0,0,0,0.152645529278802,0,0.170848044625602,0,0,0,0,0,0,0.0330312187706711,0,0.0813672392751445,0,0,0,0,0,0,0,0,0,-0.00268332026251789,0,0,0,0,0,0,0
X300014.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.571223754775797,0,0,0,0,0.0111308061255509,0,0,0,0,0,0.0577271103229632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0316593403993991,0,0.0849647538941147,0,0,0,0.0508808526252927,0,0,0,-0.0090394092115625,0,0,0,0,0,0,0
X002241.SZ,0,0,0.380388462434803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.106445278035226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.116807490658005,0,0.069755041608189,0,0,0,0,0,0,0.0202127070653808,0,0,-0.0588757602500295,-0.0418439072315099,0,0,0,0.00900053342341826,0,0
X000596.SZ,0,0,0,0,0,0,0,0.597921594515371,0,0,0,0.13649929350805,0,0,0.12767886348356,0,0,0,0,0,0.00328862235471239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0521986488520624,0,0,0,0,0,0,0,0,0,0,0,0,0.00270586833808901,0,0
X002179.SZ,0,0,0.0135766163092548,0,0,0,0,0,0,0,0,0,0,0,0.148988236321345,0,0,0,0,0,0.0230877667982834,0,0,0,0.0103973949044405,0,0.0334651381911873,0,0,0,0,0.383585497557267,0,0,0,0,0,0,0,0.0707930498243886,0,0,0,0,0.162660904001703,0,0,0,0.00670451865603322,0,0,0,0,0,0,0,-0.0150133982666076,0,0
X600418.SH,0,0,0,0,0,0,0,0,0,0.195756115494855,0,0,0,0,0,0,0,0,0,0,-0.122450713481563,-0.189029207159236,0,0,0,0,0,0,0,0,0,0,0,0.0725847029962343,0,0.223227389871778,0,0,0,0.0495091259533034,0,0,0.16914892488695,0.100284367227721,0,0,0.14579411530854,0,0.319043384694792,0,0,-0.0150585519636387,0,-0.147882084932584,0,0,0.0895548176336422,0,0
X000977.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.169476557274775,0,0,0,0.0247006845566427,0,0,0,0,0,0,0,0,0.263081863568296,0,0,0,0,0,0,0,0,0.105966169087394,0.183541488500701,0,0,0,0,0.0533754596946861,0,0,0,0,0,0,0,0,0,0
X002463.SZ,0,0,0,0,0,0,0,0,0.184158493862669,0,0,-0.098136215975375,0,0,0.164955919776596,0,0,0,0,0,0.038926504775333,0,0,0,0,0,0,0,0,0,0,0,0.201759968842896,0,0,0,0,0,0.108200975209418,-0.00965405945013122,0,0,0.132366571786529,0.0397078134670701,0,0,0,-0.0428545560529514,0.00131726736788968,0,0,0,0,0,0,0,-0.0496285960930719,0,0
X600584.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.294551536185221,0,0,0,0,0,0.0821633763653955,0,0,0,0,0,0.0541478602367894,0,0,0.095484304436633,0,0,-0.081034246175663,0,0,0,0,0.0132043305108808,0,0
X600089.SH,0,0.0755757508211769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0301633480345857,0,0,0,0.208236193077942,0,0,0,-0.0320340600269188,0,0,0,0,0,0.125380987887062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.203318607269986,0,0,0,0,0,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0,0.0551824430394161,0,0,0,0,0,0.074202111937946,0,0,0,0,0,0,0,0,0,0,0.0827065337378805,0.0204233490758792,0,0,0,0,0,0,0.181216673553484,0,0,0,0,0,0.0539145487475943,0,0,0.131081135082891,0,0,0,0,0,0.0167356388982466,0,0,0,0,0,0,0,0,0,0
X000157.SZ,0,0.2269868906216,0,0,0,0,0,0,0,0,0,0,0,0,0.0262243569541728,0,0,0,0,0,0.0917794754454793,0,0.00793937342880854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0641084388617906,0,0,0,-0.0174767205394022,0,0,0,0,0,0,0
X600372.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0469228237797574,0,0.240056726800347,0,0.006738467039991,0,0,0,0.132120342247861,0.0203513278928273,0,0.127407818755962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00360540611719511,0,0,0,0,0,0,0,0,0,0,0,0,0
X600183.SH,0,0,0.113836912700251,0,0,0,0,0,0,0,0,0,0,0,0.0777625189619386,0,0,0,0,0,0.238110047722403,0,0,0,0,0.0470733681532473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0214675749026963,0,0.0933623291949779,0,0,0,0,2.16840434497101e-19,0,0,-0.030430522290689,0,0,0,0,0.00884824430914282,0,0
X002049.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0965937394878582,0,0.323580107987058,0,0,0,0,0,0,0,0,0,0,0.149105192334391,0,0,0,0.220316908763657,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0.0483185912528966,0,0,0,0,0,0,0,0,-0.0387847124483205,0,0,0,0,0,0,0
X002028.SZ,0,0,0,0,0,0.270044456550243,0,0,0.0897232366409251,0,0,0,0,0,0,0,0,0,0,-0.0352142180867863,0,0,0,0,-0.0490715613709726,0,0,0,0,0,0,0,0,0.0099744795729254,0,0,0.186021325387216,0,0,0,0,0,0,0,0,0,0,0.0329049074036061,0,0,0,0.0218879671867839,0.00398803763526894,0,0,0,0,0,0
X600741.SH,0,0,0,0,0,0,0,0,0,0.130624669716467,0,0,0.123839467393506,0,0,0,0,0,0,0.0333762051389284,0,0,0.0360105067584044,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0280096491761838,0,0,0,0,-0.0782278697074736,0,0,0,0,0,0.205107538262931,0,0,0,0,0,0,0,0,-0.0101145786412938,0,0
X600066.SH,0,0.172778430891325,0,0,0,0,0.183655193227452,0,0,0.117108617729094,0,0,0,0,-1.38777878078145e-17,0,0,0,0.182402809813584,0,0,0,0,0,0.155881502739988,-0.15616250478634,0.0653709932587693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0653823207747927,0,0,-0.033849204240635,0,-0.0113575284724214,0,0,0.0419860467941773,0,0
X002236.SZ,0,0,0,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0.139658618896793,0,0,0,0,0,0.222487221054967,0.164173865114891,0,0,0,0,0,0,0,0,0,0,0,0.0257504928209876,0,0,0,0,0,0.06120014537229,0,0.019132583919108,0,0,0,0,0,0,0,0,0,-0.0406489014172797,0,0,0,0,0,0,0
X600522.SH,0,0,0,0.141419137807062,0,0,0,0,0,0.0237407017735095,0,0,0,0,0.0387520784450448,0,0,0.0211057982013541,0,0.119450176594645,0.141972965361955,0,0.0562991095555729,0,0,0,0.120409591816784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0.00971520586938483,0,0,0,0,0,0,0,0,0,0
X000066.SZ,0,0,0,0,0,0,0,0,0,-0.0364152103744943,0,0,0.22275846046702,0,0,0,-0.226997421427019,0,0,0.681152259789477,0,0,0,0,0,0,0,0.310847761376803,0,0,0,0,0,0,0,0,0,0.234162947102455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.136533935347685,0,0,0.0971766771188774,0,0
X601877.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018180715534019,0,0,0,0,0.0474013491638231,0.253094618644942,0,0.063264060264869,0,0,0,0,0,0.0808067599349203,0,0,0,0,0,0,0,0.0188064484935016,0,0,-0.0155313739982993,0,0,0,0,0,0.02627317493632,0,0,0,0,0,0,0,0,0,0,0,0,0
X600839.SH,0,0,0,0,0,0,0,0,0,0,0,0,-0.0589689787036663,0,0,0,-0.0120439325788155,0,0,0,0,0.11231928499325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0.210704159661118,0.227311383545512,0,0,-0.0534810975274392,0,0.501495489606265,0,0,-0.0941212629425867,0,0,0,0,0.140499240039314,0,0
X600460.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.151692911567556,0.0118448393312534,0,0,0.14074121774465,0.00412843084999434,0,0.113433317290717,0,0,0,0,0,0.446583596275575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.157203435561868,0,0,0,0,0,0,0,-0.0325910297950879,0,0
X002281.SZ,0,0,0,0,0,0,0,0,0,0,0,0.133357013730876,0,0,0.181631391397757,0,0,0,0,0,0.0125159698158328,0,0.00199777746019799,0,0,0.283972748592303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0895761622857488,0,0,0.166438128538062,0.0274764691411172,0,0,0.070933133018996,0,0,-0.0286581646571041,0,0,0,0,0,0,0
X600487.SH,0,0,0.0536599459702787,0,0,0,0,0,0,0,0,0,0.0448254988669505,0,0.151807461201372,0,0,0,0.0309508912014516,0,0,0,0,0,0,0,0.14628942716173,0,0,0,0,0,0,0.00262811231202732,0,0.0508335467390364,0,0,0.124031032372137,0,0,-0.0566603347671352,0,0,0,0,0,0,0,0,0,-0.0550636004018542,0.00353893709543775,0,0,0,0,0,0
X002156.SZ,0,0,0,0,0,0,0,0,0,-0.115338602211405,0,0,0,0,0,0,0,0,0,0,0.129253804114646,0,0,0,0.0383080780957625,0,0,0.0241821122187061,0,0.174065137803144,0,0,0,8.67361737988404e-19,0,0,0,0,0,0.10109802442649,0,0,0.350428665132625,0,0,0,0,0,0.0209017158374501,0,0,-0.141154229988966,0,0,0.192074181842837,0,0.0689527881920535,0,0
X002180.SZ,0,0,0,0.184334056534987,0,0,0,0,0,0,0,0,0,0,0.00985664259610208,0,0,0,0,0,0.247718009204931,0,0.0705911359824943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.063642998996336,0,0,0.032071663216249,0.0201827847749493,0,0.0847284261172506,0,0.030616054724995,0,0,0,0,0,0,0,0,-0.0143907545162096,0,0
X000921.SZ,0,0.0897418046170231,0,0,0,0.171385303097334,0,0,0,0.0511752903513123,0,0,0,0,0,0,0.0115279488934909,0.306207618787205,0,0,0,0,0,0,0,0,0,0,0,0,0.207537603019612,0,0,0,0.0526738303616835,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0600115185309081,0,0,-0.0142663229742463,0,0,-0.0301050233143128,0,0,0,0
X002456.SZ,0,0,0.0720054283541439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.27324768168447,0,0,0.16751870478171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.171823406144875,0,0.0679755829609794,0,0.34335731437228,0,0.0308431687677563,0,0.322222878933428,0,0,0,-0.00502118034561568,0,0,0,0,0.107349864056734,0,0
X000661.SZ,0,0,0,0,0,0,0,0.0641477535911814,0,0.00752218973040977,0,0,0,0,0.276075280474128,0,0,0,0,0,3.46944695195361e-18,0,0.162403828797111,0,0.0383743280803809,0,0,0,0,0,0,0,0,0.164751004492513,0,0,0,0,0,0,0,0,0,0,0,0.00624282511604564,0,0,0,0,0,-0.00592808204307943,0,0,0,0,-0.0591588575198864,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0262416430469191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0339377010369769,0,0,0,0,0,0,0,0,0.00950255910081855,0,0,0.0604408624426128,-0.32916249611991,0.00156702112592156,0,0,-0.0448992956137358,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,-0.90860521028039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.77555756156289e-17,0,0.29741384069029,0,0,0,0,0.695064914965577,0,0,0,-0.0857354330025292,0,0,-0.625600588425373,0,0.221896572526683,0,0.939984261421188,0,0.854748247079438,0,0,0,0.491545011775674,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.194659348120825,-0.0803262787476838,0,0,0,-0.193242912003409,0,0,0,0,0,0,0,0,0.0945182846555456,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0.412408690143022,0,0,0,0,-0.102391739803369,0,-0.134782677952094,0.322199130206516,0,0,0,0,-0.174800991205487,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.211544137714973,0,-0.0819934598800266,-5.42101086242752e-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104581665910821,0,0,0,0,0,0.0176660741161152,0,0,3.46944695195361e-18,0,-0.0355833599443309,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.174771905106089,0,0,0,0,-0.0449478915828348,0,0,0,0,0,0.199476265281212,0,0,0,0,0,0,0,0,-0.101974734191489,-0.0529723489526093,0,0,0.0173229386126251,0,0,0,-0.0306177703153408,0,0.0429811739598058,0,0,0,0.169150071407624,0,0,0,0.145049181546563,0,0,-0.0491810445322157,0,0
MKvol,0,0,0,0,0,0,0,-0.00142661031169534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00108111437040191,0,0,0,0,0,-0.00377527132395752,0,0,0,0,-0.0537012158518174,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.71050543121376e-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0024048823114154,0,0.00473005913660129,0.0289728417900327,0,0,0,0,0,0,0.00255236063575628,0,0,0,0,-0.0308346541491014,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0144560109257711,0,0,0,0,0,0,0,0,0,0,0.0049601064831604,0,0,0,0,0,0,0,0,0,0,0,0,-0.00224913451953449,0,0,-0.0170367395649469,0,0,0,0,0,0,0,0,0,-0.0291155962674317,0.0062656755565843,0,0,0,-0.0398668516558957,0,0
