,X600519.SH,X600104.SH,X002415.SZ,X000858.SZ,X000651.SZ,X600276.SH,X002304.SZ,X000725.SZ,X600690.SH,X600031.SH,X002475.SZ,X600703.SH,X000568.SZ,X600741.SH,X000338.SZ,X000063.SZ,X300003.SZ,X600271.SH,X601877.SH,X002456.SZ,X002236.SZ,X600809.SH,X300124.SZ,X002008.SZ,X600867.SH,X600487.SH,X000596.SZ,X000100.SZ,X000625.SZ,X600066.SH,X000661.SZ,X600566.SH,X000977.SZ,X002294.SZ,X600498.SH,X000157.SZ,X300142.SZ,X300136.SZ,X002179.SZ,X000981.SZ,X002180.SZ,X002007.SZ,X300146.SZ,X002241.SZ,X000050.SZ,X000869.SZ,X600779.SH,X002049.SZ,X600522.SH,X600089.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0.468092598034402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.030816291293173,0.0204638187551656,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0739392371458512,0.0466883203062888,0,0,0,0,0,0.00313666540472059,0.00882009629225735,-1.73472347597681e-18,0.00829380669994568,0,0,0,0,0.00834531628440622,4.33680868994202e-19,0,0,0,0,0,0
X600104.SH,0,0,0,0,0.0657168421067671,0,0,0,0,0.143052240248392,0,0,0,0.217295204395947,-3.46944695195361e-18,0.0208104745965888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0203084865362686,0,-0.029099077397401,0,0,0,-0.0838773535055755,0.0304023120792771,0,0,0,0,0,0,0,0,0.0760623020811316,0.011733285719337,0.0439013538969962,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0.0352275228673875,0.133155058429834,0,-6.93889390390723e-18,0,0,0,0,0,-0.0960789012610074,0,0,0,0,0.29071554899924,0,0,0,0,0,0.0171083320035694,0,0,0,0,0,0,0,0.160151260980192,0,0,0,0,0,0,0,0,0,0,0,0.0467905080195662,0,0,0,0,0.0158538976392202,0.0401410947308325,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0,0.0521240105674383,0.112593598147845,0,0.225514812413946,0,0,0,0,0,0,0,0,0,0,0.0547772192870091,0.00628050738512011,0.00945742706340127,0,0.109522653606733,0,0,0.151628331838352,0,0,0,0.0121005797014332,0,0,0,0,0,-2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0138363999382884,0.00486851813681113,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0,0,0,0.206963656281422,0.0130525479853949,0,0,0,0,0.224920854942411,0,0,0,0,0,0,0,0,0.134348783304204,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0136590328878128,0.026608622916187,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0908246284051998,0,0,0,0,0,0,0.113785059823343,0,0,0.0793804812563823,0.0215491361877557,0,0,0,0.365877039254259,0.0246056422725898,0,0.159074481914011,0,0,0,0,0,0,0,0,0.117850330391786,0,0,0,0,0,0,0,0,0.0141242054547728,0.0232576629469595,0,0,0,0,0,0
X002304.SZ,0,0,0,0.480784315760332,0,0,0,0,0,0,0,0,0.00436571712919983,0,0,0,0.0963309433709144,0,0,0,0,0.12078694443636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0395505207183864,0,0,0,0.0394939179540884,0,0,0,0,0.0173635781744747,0.0283147814930688,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0114465011630511,0,0,0,0,0,0,0,0,0,0,0.423991729811808,0,0,0,0,0.0966998318315739,0,0,0,0.0750878347613514,0,0,0.0506929217212499,0,0,0,0,0.078844498588161,0,0,0,0.221122932427409,0,0,0.00240723397750175,-0.00521235918324047,0,0,0,0,0,0
X600690.SH,0,0,0,0.439005472554997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125635436643779,0,0,0,0,0,0,0,-0.0415663662044241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0170407246833499,0,0,0,0,0,0
X600031.SH,0,0,0.235241020767349,0,0,0,0,0,0,0,0,0,0,0.0443923280894988,0.0414055615259036,0,0,0,0,0,0,0,0,0.24909863983289,0,0.0587695400163407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0224900013738292,-0.0284851204110864,0,0,0,0,0,0
