,X600519.SH,X000858.SZ,X002415.SZ,X600809.SH,X600276.SH,X000568.SZ,X600690.SH,X000651.SZ,X002475.SZ,X003816.SZ,X600104.SH,X300124.SZ,X002304.SZ,X000725.SZ,X000625.SZ,X000338.SZ,X002371.SZ,X000063.SZ,X600031.SH,X000596.SZ,X000100.SZ,X600089.SH,X300014.SZ,X002179.SZ,X000157.SZ,X600703.SH,X002236.SZ,X002241.SZ,X600372.SH,X600741.SH,X000977.SZ,X002129.SZ,X002049.SZ,X000661.SZ,X002463.SZ,X600584.SH,X601877.SH,X002028.SZ,X600522.SH,X601799.SH,X000800.SZ,X600183.SH,X600066.SH,X000921.SZ,X002223.SZ,X002007.SZ,X002074.SZ,X600460.SH,X600566.SH,X600177.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0.306075438812784,0,0.160585772594297,0,0,0,0,0,0,0,0,0.0334434658131004,0,0,0,0,0,0,0,0.0230935470020241,0,0,0,0,0,0,0,-0.00272144746681847,0,0,0,0,0,0,0,0,0.102916814529506,0,0,0,0,0,0,0.0641169696233064,0,0,0,0,0,-0.0020700698310372,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0,0.495770534360502,0,0,0,0,0,0,0,0,-0.00966706175043968,0,0,0.0579089683846273,0,0.0577781027708729,0,0,0,0,0,0,0,0,0,0,0,0.0828155204384082,0,0,0,0,0,0,0,0,0,-0.021750081191185,-0.0544077626761394,0,0,0,0,0,0,0,0,-0.00887519639664393,0.00501360566170451,0,0,0,0,0,0
X002415.SZ,0,0,0,0.0382694369397113,0,0.217634610060675,0,0,0,0,0,0.0496304997461824,0,4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0.143079146225283,0,0,0,0.124123353266816,0,0,0.0627177740658018,0,0,0,0,0,0,0,0,0.0302583690475627,0,0,0,0,0,0,0,0,0,0,0,-0.00429916804010131,0,0,0,0,0,0,0
X600809.SH,0.301388042108425,0,0,0,0,0.433902755991633,0,0,0,0.0735848635215577,0,0,0,0,-0.0798867321718831,0,0,0,0,0.269962104363318,0,0,0,0,0,0,0,-0.00638988455033916,0,0,-0.0104419926155343,0,0,0,0,0,0,-0.0272359796512779,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.022536044954435,0.00941812984445607,0.0478910330845316,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.179112513766293,0.0471691462774609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0487089708112315,0.0883711477378779,0,0.017803991420777,0,0,0,0,0,0,0,0.0696608475593948,0,0,0,0,0,0,0,0,0,0,0.00425399670986239,0,0,0,0,0,0
X000568.SZ,0,0.652221865380499,0,0.306601753274037,0,0,0,0,0,-0.00667360106789727,0,0,0,0,0,0,0,0,0,0,0.107211449528445,0,0,-0.06994684484258,0,0,0,0,0,0,0,0.0319661438390993,0,0,0,0.0538419549365829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0107472187617129,0,0,0,0,0,0,0
X600690.SH,0,0,0,0.0687753629009784,0,0.0795472043596483,0,0.0254226822778811,0,0,0,0,0,0,0,0.193555112332022,0,0,0,0,0,0,0.117729794590146,0,0,0,0,0,0,0,0,0,0,0,-0.0136429854490573,0,0,0,0,0,0,-0.132202780690284,0,0.0412020365960825,0,0,0,0,0,0,0.0109803249779747,2.16840434497101e-19,0.00793265379072128,0,0,0,0,0,0
X000651.SZ,0,0,0,0.0241102067062927,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0.0657231558181247,0,0,0,0.0756691399292119,0,0,0,0,0,0,0,0,0,0.087778027990126,0,0,-0.021417943747873,0,-0.0934878924938372,0,0,-0.0245732007631874,0,0,0,0.0187248655037583,0,0.152261226787538,0,0,0,0,0,0,0,0,-0.0106885503638486,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0.0942970424167743,0,0,0,0,0,0,0,0,0,0.0397438907126757,0,0,0,0,0,0,0,0.0367453668327192,0,0,0,0,0.514494232496977,0,0,-0.169283595530236,0,0,0,0,0,0,0,0,0,0,0.0491930436729378,-0.0142201513881978,0,0,0,0,0,0,0,0,-0.0301307639456022,0,-0.0182211618794683,0,0,0,0,0
X003816.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.31678015958017,0,0,0.222710077942959,0,-0.159442860138264,0,0.16017363966325,0,0,-0.196220858474176,0,0,0,0,0,0,0,0,0,0,0,0,0,0.064983952630267,0,0,0.100393350904218,0,0,-0.0465288243359887,0.00786058216944245,0,0,0,0,0,0
X600104.SH,0,0,0,0.0305360223769607,0,0.0137271003841747,0,0,0,0,0,0.0964061111291294,0,0,0,0,0.0215544447621423,0.101449439262893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0137875208131558,0,0,0,0,0,0,0.0138578318239913,0,-0.0313835255605557,0.0494933581025524,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0.0219875485693213,0,0,0,0,0,0,0,0.105722365352498,0,0,0,0,0,0,0.0609292644242213,0,0,0,0.107556406589772,0,0,0,0,3.46944695195361e-18,0,0.133931668921144,0,0,0,0,0.0942765616678191,0,0,0,0,0,0,-0.0651896860130278,0,0.0254543226731778,0,-0.0437284020425552,0,0.0163853380346595,0,0,0,0,0,0
X002304.SZ,0.0707105343128688,0,0.149673794967853,0,0,0.351041152962877,0,0,0,0,0,0.0280126252394436,0,0,0,0,0,0,0.0895536838879206,0,0,0,0.0766437270456091,0,0.00782036078348662,0,0,0,0,0,0,0.00864527225209778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0100909893953146,0,0,0,0,0,0,0
X000725.SZ,0,0,0,0.11712948169244,0,0,0,0,0,0,0,0,0,0,-0.0101796028639002,0,0,0,0,0,0.394469111141017,0,0,0,0,0.0545209830858992,0.133077909471862,0,0,0,0,-0.0279517567781812,0,0,-0.0170327095530107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00272925252931521,0.00630944313180076,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.248501230006389,0,0,0,0,0,0,0.197649745159611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.129727059084695,0,0.122115636999638,0,0,0,0,0,0,0,0,0,0,-0.0118887118549185,0,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,0,0,0.00756185169980418,0,0,0,0,0.127711094470651,0,0,0,0,0,0,0,0,0,0.0947169256161827,0,0,0,0,0,-0.0626202285888383,0,0,0,0,0,0,0.11847064259155,0,0,0.0208915115486885,0,0,0.117116632669081,0,0,0,0,0,0,0,0,0.00954107665860652,0,0,0,0,0,0
X002371.SZ,0,0,0,0,0,0,0,0,0,0,0,0.034794752399228,0,0,0,0,0,0.284063237249382,0,0,0,0,0,0,0,0,0,0,-0.0581063029017571,0,0,0.171011422971281,0,0,-0.0379590549772711,0,0,0.003251923402244,0,0,0,0.216955216412357,0,0,0,0,0,0,0.0919837666656328,0,0,0,0,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.147079633247372,0,0.383253516668658,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0446778770252506,0,0,0,0,0,-0.0216903356743779,0,0,0,0,0,0
X600031.SH,0,0,0,0.0384659578358832,0,0,0.0174608066381535,0,0,0,0,0,0.111858159614467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0310425197338401,0,0,0,0.068087227289449,0,0,0,0,0,0,0.0360328326660982,0,0,0,0,0,0,0,0,0,0,0,0,-0.0196246467345971,0.0256443787570853,0,0,0,0,0,0
X000596.SZ,0,0,0,0.428851742378939,0,0.220514465358738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.156345967147952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0647691817234127,0,0,0,0,0,0,0,0,0,0,-0.00538055448586191,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0.105937685489471,0,0,0,0,0,0,0,0.0197178492757259,0.0311946763354578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0267939396284535,0,0,0,0,0,0,0.226251784424861,0.0413783289337492,0,0,0,0,0,-0.0118876142958225,0,0,0,0,0,0
X600089.SH,0,0,0,-6.7762635780344e-21,0,0,0,0,0,0.0699311846974141,0,0,0.0493898666398857,0,0,0,0.0829371797288306,0.232580227874307,0,0,0,0,0,0.00699167719249174,0,0,0,0,0,0,0,0.0211688330308029,0,0,0,0,0,0.0280030876524716,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00864618972604777,0,0,0,0,0,0,0
X300014.SZ,0,0,0,0,0,0.0550591915189915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.110237361125721,0,0,0,0.240538820046241,0,0,0,0,0,0,0.00872651058242917,0,0,0,0,0,0,0,0.0554690206619531,0,0,0,0,-0.00668341251233534,8.67361737988404e-19,0,0,0,0,0,0
X002179.SZ,0,0,0.13743850414396,0,0,0,0,0,0,0,0,0,0,0,0.191761399094363,0,0,0,0,0,0,0,0.0516849564443034,0,0,0,0,0.0755725387765727,0.249768325743848,0,0,0,0,0,-0.0554499891998672,0,0,0,0.0713332839778045,0,0,0,0,0,0,0,0,0,0,0,0,-0.0143407021824925,0.0144112519086544,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0518216105411329,0,0,0.116032225242127,0,0,0,0,0.0132641272423161,0,0.114828166010914,0.0151546839634788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0162756536308791,0.334652964742765,0,0,0,0,0,0,0,-0.0352144783820978,0.0271870219425987,0,0,0,0,0,0
