,X600519.SH,X600104.SH,X002415.SZ,X000725.SZ,X000651.SZ,X000858.SZ,X600276.SH,X002304.SZ,X000063.SZ,X000625.SZ,X600690.SH,X600031.SH,X600703.SH,X000100.SZ,X600271.SH,X000559.SZ,X600066.SH,X000157.SZ,X600118.SH,X002236.SZ,X600089.SH,X000338.SZ,X600741.SH,X600372.SH,X002241.SZ,X002475.SZ,X002292.SZ,X000568.SZ,X600839.SH,X600177.SH,X300124.SZ,X002294.SZ,X002465.SZ,X000977.SZ,X600312.SH,X002074.SZ,X300003.SZ,X600867.SH,X000800.SZ,X000869.SZ,X600582.SH,X600525.SH,X600498.SH,X002129.SZ,X000581.SZ,X000550.SZ,X000623.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.0482338720303775,0,0,0,0,0.119724929599235,0,0.0586735423198987,0.116459206816236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.070353636573593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00508372532777488,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0,0.156990979889209,0,0.165048223323709,0.131473887168261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0834977122696862,0,0,0,0,0,0.0735827837360054,0,0,0,0,0,0,0,0,0,0,0,0,0.0388417473565201,0,0,0,0,0.0262160615225482,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0.100158342785411,0,0,0,0,0,0,-0.0373802027256188,0,0,-0.0495947844719609,0.065210922783568,0,0,0,0,0,0,0,0,0.109344520540418,0,0.0234963886658538,0.157342709015751,0.0545375191503832,0,0,0,0,0,0,0.129064269653999,-0.0100757412823282,0,0,0,0,0,0,0,0,0,0,0,0,-0.0248323420858767,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.289522752230161,0,0,0,0,0,0,0.0349613755659516,0,0.279525543048205,0,0,0,0,0,0.00139883607683235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.159231344648955,0,0.0251931771601469,0,0,0,0,0,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.106542507136372,0,0.0103867664213813,0,0.196456917567139,0,0,0,0,0,0,0,0,0,0.32520672052146,0.0745224245096111,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0539707308011557,0,0,0,0,0,-0.0200859015925463,0,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0,0,0.102616786756807,0.265931426718717,0,0,0,0,0,0,-0.135924712832583,0,0,0.0584671613563777,0,-0.0595348051465348,0,0,0,0,0,0,0,0.379859804848348,0.0484317617481984,-0.0128954405285273,0,0,0,0,0,-0.0733885724476169,0,-0.0501571866982405,0,0,0,0.0379441545320486,0,0,0,0,0,0,0,-0.075847550223403,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0610579680999585,0,0,0,0,0,0,0.306084183808399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0564208993419243,0,0,0,0,0,0,0.123764006276286,0,0,0,0,0,0,0,0,0,0
X002304.SZ,0,0.178924798954229,0,0,0,0,0,0,0,0,-1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0,0,0.317770998157385,0,0,0,0,0.179257913315276,0,0,0.0928594192534907,0,0,0,0,0,0,0,0,0.0153911904905763,0,0,0,0,0,0,0,0,0,0.00591588072028686,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0503020971700331,0.222994414035798,0,0,0.0393357583615978,0,0.357936113311581,0,0,0,0,0,0.0330185953893915,0,0,0,0,0,0.0300692365446816,0,0,0,0,0,0,0,0,0,0.0784969404606665,0,0.0124845738566171,0,0,0,0.0125641870539426,-0.0143439717873916,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.233186419034723,0.295923757367993,0.00678616165266082,0,0,0,0.0620299942506032,0,0,0,0,0,0,0,0,0,0,0,0.014409625002345,0,0,0,0,0,0,0.159299979255075,0,0.00236399679508639,0,0,0,0,0,0,0
X600690.SH,0,0,0,0,0,0,0,0,0,0.305173502678464,0,0,0,0,0,0,0,0,0,0,0,0,0.0695012142160293,0,0,0,0,0.102253468382594,0,0,0.162540877651537,0,0,0,0,0,0,0,0.0706149589697953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0705854312272216,0,0.322982483151224,0.198265259697989,0.0350276416769296,0,0,0,0,0,0,0,0,0,0,0.00624125467550708,0,0,0,0,0,0,0,0.157535268547315,0,0,0,0,0,0,0.00205050736405252,0,0,-0.0145378001110592,-8.98428132300269e-05,0,0,0,0,0,0
X600703.SH,0,0,0,0.416843275590054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0173133918372571,0.131363696672959,0.0243502061470298,0,0.0952427522181653,0,0,0.0293510864863326,0,0,0,0,0,0,0,0,0,0,0.0011335334771027,0,0,0,0,0,0,0,0,0.13972292371806,0,0,0,0,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0,0,0,0.207382812139031,0,0,0,0,0,0.152062627936588,0,0,0,0,0.00722377807040408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.204966480890637,0.188265327219135,0,-0.0055613455495342,0,0,0,0,0,0,0
X600271.SH,0,0,0,0,0,0,0,0,0.377423206262045,0,0,0,0,0,0,0.108643213018852,0,0,0.0241697512097849,0,0,0,0,0.159272759260299,0,0,0,0,0,0,0,0,0.0432641405550856,0,0,0,0,0,0.0122632199098551,0,0,0,0,0.161366648669803,0,0,0,0,-0.00359345066637268,0,0,0,0,0,0,0
X000559.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.111178901639593,0,0,0,0,0,0,0,0,0,0.0254622144224214,0,0,0,0,0.0273711111725725,0,0,0,0,0.0747974844942496,0,0,0,0,0.0197151776880441,0,0,0,0,-0.00766819485710868,0,0,0,0,0,0,0
X600066.SH,0,0,0,0,0,0,0.0648652647455043,0,0.0451221893433466,0.210266800830963,0,0,0,0,0,0,0,0,0,0,0,0,0.0618758757978158,0,0,0,0,0,0,0.0161167044253063,0,0,0,0,0,0.0028774103593021,0,0,0.0909517894183019,0,0,0,0,0,0,0,0,0,0,-0.0157051675467094,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0.102914321831915,0,0,0,0,0.11629196327765,0,0.182333395094989,0,0.0728418826963208,0,0,0,0,0.0971835308571223,0,0,0.0457607148051506,0,0,0,0.028043421888181,0,0,0.0466662400833977,0,0,0,0,0,0,0.0565885605535552,0,0,0.195364182971348,0,0,0,0,0,0,0,0,0,0,0.0162526157294779,0,0,0,0,0,0
X600118.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0414935654958683,0,0,0,0,0.355968523034124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000996862706288397,0,0,0,0,0,0,0
X002236.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0727135300924788,0,0,0,0,0,0,0,0,0,0,0,0,0.0711420617796909,0,0,0,0,0.160638162526931,0,0,0,0,0,0,0,0,0,0,0,0.0822911531855573,0,0,0.200744967110598,0,0,-0.000821947055716023,-0.0143061227427928,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0,0,0.498592638799159,0,0,0,0,0,0.0929798543349367,0.0520110890689282,0,0,0,0,0,0.0122815037585891,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0.0034131256321973,0,0,0,0,0,0,0,0,0,0,0,0,0,0.106561120517637,0,0,0,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0.0275609174927727,0,0,0,0,0,0,0,0,0,0.0921024473978698,0,0.327258947536715,0,0,0,0,0.0122299149436251,0.165524927713591,0,0,0,0.0588161687295462,-8.67361737988404e-19,0,0.0229254632977572,0,0,0,0,0,0,0,0.0951307654871015,0,0,0,0,0,0,0,0,0,0,0.0119869699371975,0,0,0,0,0,0
X600741.SH,0,0,0,0,0,0,0,0.0298298553771565,0,0,0,0,0,0.163334314860458,0,0,0.0029718615593094,0.0901235177201898,0,0,0,0.402468773599837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.089514512863787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600372.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11274910741696,0,0,0.274143580385435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,0,0.152275570725667,0,0,0,0,0,0,0.182188374977091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.142859427304804,0,0.181242841792089,0.0210560888162856,0,0,0.0274893748848618,0,0,0,0,0,0,0.0268765281812914,0,0,0,0,0.0128182022197864,0,0,0,0,0,0,0
