,X600519.SH,X000858.SZ,X000568.SZ,X002415.SZ,X600809.SH,X600276.SH,X002475.SZ,X600690.SH,X002304.SZ,X000651.SZ,X300124.SZ,X600104.SH,X000063.SZ,X000725.SZ,X003816.SZ,X000625.SZ,X002371.SZ,X600031.SH,X000596.SZ,X300014.SZ,X002129.SZ,X000338.SZ,X002179.SZ,X600703.SH,X600089.SH,X002049.SZ,X000100.SZ,X002236.SZ,X000977.SZ,X600372.SH,X600741.SH,X002241.SZ,X600584.SH,X601877.SH,X000157.SZ,X000661.SZ,X600522.SH,X002180.SZ,X002074.SZ,X600702.SH,X000733.SZ,X002463.SZ,X000800.SZ,X300142.SZ,X600460.SH,X601799.SH,X000066.SZ,X002007.SZ,X002028.SZ,X000988.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X300124.SZ,0,0,-0.00654156804200322,0,0,0.118938156868058,0.0644777284712084,-0.0580218794097225,0,0,0,0,0,0,0,0.14824102914842,0.0513487117776359,0.0451100198746196,0,0,0,0,0,0,0,0,0,0.138712306111551,0,0,0,0,0,0,0,0,0,0,0,-0.0590677373733723,0,0,0,-0.0386412632530982,0,0,0,0,0,0,0,0.00133783892926464,0,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.129822419660475,-0.0178705138279053,0.166803077307738,0,0,-0.0375209242890439,0.00574412499256726,0,0,0,0,5.42101086242752e-20,0.00193089845193748,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00247549782666438,0,0,0,0.0657651350712501,0,0.0635243986284693,0,0,0,0,0.00659617072241637,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0861081229058271,0.218219347241054,0,0,0,0,0,0,0.0303601269612284,0.175799665996596,0,0,0,0,0,0,0,0.0259226449925635,0.151248279105384,0,0,0,0,0,0,0,0,0.0515925953665975,0,0,0.14217866671843,0,0,0,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0666859986575318,0,-0.107509011460793,0,0,0,0,0,0.317621492076621,0.052640522394448,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0555973073581515,0,0,0,0.0110731832068245,0,0,0,0,0.147242511072561,0.00948204205907762,0,0,0,0,0,0,0
X003816.SZ,0,0,0,0,0,0.00319973871828807,0,0,0,0,0,0,0.00786791502492974,0,0,0,0,0,0,0,0,0,0,0,0.0634620357504616,0,0,0.0368169080404349,0.0196036463622211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104020801534091,0,-0.0297850873117625,0,0,0,0.0276868611865916,0.205234096724491,0.0316076131041776,0,0.0650009137757003,0,0,0,0,0
X000625.SZ,0,0,0.0175392878793593,0,0,0,0,0,0,0,0,0,0.120750975799194,0,0,0,0,0,0,0.0363673415180864,0,0,0,0,0,0,0,0.0295409910540372,0.156919210749449,0,0,0,-0.00499842600901619,0,0,0.0178460595067235,0,0,0,0,0,0.000879386965918313,0.156882577251877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002371.SZ,0,0,0.0115348958904899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14001139134872,0.0785089880694681,0,0,0.144959033971672,0,0,0,0,0.174302074057047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.314543648819835,0,0,0,0,0,-0.0580463558181706,0.0417585398687898,0,0,0,0,0,0
X600031.SH,0,0.0600106975204534,0,0.0794518057790196,0,0,0,0,0,0,0,0,0,0,0,0.082534432569369,0.0481957546405654,0,0,0,0,0.118604323096509,0,0,0,0.00404750669267637,0,0,-0.0325922119669587,0,0,0,0,0,0.185486418162122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.037109029784798,0,0,0,0,0
X000596.SZ,0,0,0.166792252962782,0,0,0.0851985973723621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0486010417055608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.283890387055804,0,-0.0428267058364016,0,0,0,0,0,0,0,-0.0109853435340645,0,0.0300947491648331,0,0,0,0,0,0,0
X300014.SZ,0,0,0,0,0,0,-0.000540869856989814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0173975755889578,0,0,0,0,0,0,0,0.0679992137485078,0,0,0.470748633880379,0.114865464562756,0,-0.0108608328013173,0,0.0699236118590224,0,0,0,0,0.107414626699546,0,0,-0.0160408235755713,0,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0,0,-0.018729345426489,0,0,0,0,0,0,0,0,0,0,0,0,0.0462546795861227,0,0,0,0.0200525327319235,0,0,-0.305260551907724,0.0502602093285811,0,0,0,-0.0682375548882934,0,0,0,0,0,0,0.0692878269044829,0,0,0,0,0,0,0,0,0,0,0,0,0.00892444099037958,0,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0278840080862849,0,0.262358725913596,0,0,0.0484313197582423,0,0,0,0,0,0,0.0240400559089328,0.0336559855108789,0,0,0,0,0,0,0,0.0102433867355024,0,0,0.0329552579000132,0,1.73472347597681e-18,0,0,0,0,0.00282911951487676,0,0,0.0288130811148999,0,0.0512941391229124,0,0,0,0,0,0,0
X002179.SZ,0,0,0,-0.0884209799422345,0,0,0,0,0,0,0,0,0,-0.0206522375648319,0,8.67361737988404e-19,0.0782890183727358,0,0,0,0,0,0,-0.0660852718083824,0,-0.1370799547958,0,0,0,0,0,0,-0.0318919522945854,0,0,0,0,0,0,0,0.364649377680411,0,0,0.112123497018804,0,-0.104054689685683,0,0,0,1.73472347597681e-18,0,0.0107065566949437,0,0,0,0,0,0,0
X600703.SH,0,0,0,0,0.21194172656647,-0.17038495753904,0,0,0,0,0,0,0,0,0,0,0,0,-0.385630613307338,0.392993142220412,-0.0588307045994347,0,0,0,0,0,0,0.0129579998424386,-0.114023348443059,0,0,0,0,0,0,0,0,0,0,0,0,0.0967735874051117,0,0,0,0,0,0,0,0.0287005744216292,0,0,-0.127617803985445,0,0,0,0,0,0
X600089.SH,0,0,0,0,0.0890656484704585,0,0.189459358628379,0,0,0,0,0,0.00813617014232432,0,0,0.0210799564289232,0,0,0,0.0874323791722955,0,0,0,0,0,0.0455920435511706,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0.0177793117715945,0,0.016140926149058,0,0,0,0,0,0,0,0,0,0.01115807625427,0,0.0380416257778794,0,0,0,0,0,0,0
X002049.SZ,0,0.0719232172837021,0,0,0,0.0107953941424677,0.0427727741900035,0,0,0,0,0,0,0,0,0,0.0397391789166858,0,0,0,0,0,0,0,0,0,0,0,0.00930255337337913,0,0,0,0,0,0,0,0,0.0460781967579405,0,0.101185555546864,0.495144605155626,0,0,0.0645702982342377,0.0452013083482369,0,8.67361737988404e-19,0,0,0.0221987528294512,0,0.152870010505995,0,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0.0413802055274036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0439986745071107,0,0,0,0,0.105612210804374,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0.00656615542910908,0,0.0522323281455583,0,0,4.33680868994202e-19,0,0,0,0,0,0
X002236.SZ,0,0,0,0.467004535616656,0,0,0.0646780378721254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.100734015100981,0,0.476628925040422,0,0,0,0,0,0,0,0,0,0,0,-0.0992283700429373,0.0429143488960949,0,0,0,0.058603183854025,0,0,0,0,0,0,0,0,0,0,0,0,0
X000977.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.308717971194506,0,0,0,0,0,0,0.0483814105497143,0,0,0,0,0,0,0,0.0425668115972453,0,0,0,0,0,0,0,0,0.212216666029725,0,0,0,0,0.464526374196598,0,0,0,0,0,0,-0.589798867828508,0,0,-0.0442476649963585,0,0,0,0,0,0,0
X600372.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0634620162233636,0,0.155632210575453,0,0,0,0,0,0,0,0,0.0904042482414084,0.0231407039082361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0348455234220295,0,0,0.0289665936003623,0,0,0,0,0,0,0.0152821614610477,0,0,0,0,0,0,0
X600741.SH,0,0,0,0.029369450732983,0,0,-0.0572564467264819,0,0,0,-0.058224680365593,0,0,0,0,0.100431327510945,0.0184915276748188,0,0,0,0.049456918242819,0.0542088257337755,0,0,0,0,0,0,0,0,0,0,0.0483867405082746,0,0,0,0,0,0,0.0676775793307483,0,4.33680868994202e-19,0,0,0,-0.016727254966186,0,0,0,0,0,-0.014493268406091,0,0,0,0,0,0,0
X002241.SZ,0,0,0,0.0938190291523733,0,0,0.320834404005936,0,0,0,0,0,-0.00857047412160711,0,0,0,0,0,0,0,0,0,0,0.119208282338539,0,0,0,0,1.73472347597681e-18,0,0,0,0.106732833522568,0,0,0.0132759319912002,0,0,0,0,0,0,0,0.0744181841475742,0.29841245203166,0,0.0084817784718608,0,0,0,0,-0.0413261929968919,0.141120840061463,0,0,0,0,0,0
X600584.SH,0,0,0,0,0,0,0.126839527887592,0,0,0,0,0,0,0,0,0,0,0,0,0.0462785544825831,0,0,0,0,0,0,0,0,0.0170737440467316,0,0,0.0997162791551503,0,0,0,0,0,0,0,0,0,0.0867665186173878,0,0,0,0,-0.00542706658154111,0,0,0.14256702760524,0,-0.00231617112191561,0,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0.0227344514743112,0,0.051754890769104,0,0,0,0,0,0,0.00781904805038379,0.0695609256646607,0,0,0,0,0.210122445889033,0,0,0,0.034589078091125,0,0,0,0,0,0,0,0,0,0,0.0558412518078481,0.119532823952442,0,0,0.0127616832047235,0,-0.0306893860486669,0,0.018534010673842,0,0,0,0,0.124711437892686,0,0,0.0169638188888511,0,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0.0159721965191552,0,0,0,0,0,0,0.0665254427802601,0,0.0213564043593691,0,0.229462251473376,0,0,0,0.0125665862709641,0,0,0,0,0.145550347712121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.043885761184992,0,0,0,0,0,0,0,0,0,0,0,0
X000661.SZ,0,0,0,0,0.140862390272738,0.166140816685583,0,0,0,0,0,0,0.0683073936498619,0,0,0.00825479270276832,0,0,0,0.138122427721886,0.0319008977290879,0,0,0,0,0,0,0,0,0,0,0,-0.154203057534177,0,0,0,0,0,0,0.139555170758393,-0.0733136311880164,0.0407829684003317,0,0,0,0,0,0,0,-0.121518808493648,0,-0.0416846676395208,0,0,0,0,0,0,0
X600522.SH,0,-0.136049974191558,0,0,0,0,-0.0809308677680776,0,0,0,0,0,-0.0222230726928734,0,0,0.123750595073147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.242497693556802,0,0.0440416965237727,0,3.46944695195361e-18,0,0,0,0,0,0,0,0.0552258266209259,0.013476332411735,0,0,0.0823314082532433,0,0,-0.0737602633559953,0.180667840484998,0,0,0,0,0
X002180.SZ,0,0,0,0.0587456592185603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0620141866511864,0,0,0,0,0,0,0,0.069307852261345,0,0,0,0.412945889953349,0.0274107707767692,0,0.0228230550459416,0.157522996404019,0,0,0,0,0.0315476137258049,0,0,-0.0263831882684191,0,0,0,0,0,0
X002074.SZ,0,0,0,0,0,0,0,0,0,0,0,0,-0.014122106240903,0,0,0.0524367287857415,0,0,0,0.342842620720412,0.012652053693382,0,0,0,0,0.112437866452985,0,0.0265533367082165,0,0,0,0,0,0,0,0,0.0899358898096248,0,0,0.0110876261771382,0,0,0,0,0,0,0,0,0,0,0,0.00569197355515678,-0.00939994139141391,0,0,0,0,0,0
X600702.SH,0,0,0.296750640709447,0,0,0,0,0,0,0.118093748435417,0,0,0.0416449908525269,0,0,0,0,0,0.586170847915349,0,0,0,0,0,0,0,0,-0.0629402667551651,0,0,0,0,0,0,0,0.148143449946441,-0.0316467572378666,0.218108274905028,0,0,0.0242479941576114,-0.0154281023083,0,0,0,0,-0.125776278050547,0,0,0,0,-0.0048089173681717,0,0,0,0,0,0,0
X000733.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0559211997668454,0,0,0,0,0,0.428175793248182,0,0,0.0816845647306999,0,-0.0222602626383313,-0.0121474328932112,0,0,0,0,0,0,0,0.0861917633425904,0.0913836208294207,0,0.0608088933699468,0,0,0,0,0,0,-0.056601410532886,0,0,0,0,3.3881317890172e-21,-0.0023670638562799,0,0,0,0,0,0
X002463.SZ,0,0,0,0,0,-0.176808648451655,0,0,0,0,0,0,0,0,0,-0.0504353953486257,0,0,0,-0.0476275506349202,0,0,0,0,0,0,-0.0987884146000364,0.321385296640466,0.217233786119511,0,0,0.0818722365297253,0,0,0,0,0,0,0,0,-0.119391017876915,0,0,0,0,0,0,0,0,0.240560794783463,0,-0.000779601979122281,0.135484488773064,0,0,0,0,0,0
X000800.SZ,0,0,0,0,0,0,0,0,0,0,0.20896830575839,0,0,0,0,0.138040428112444,0,0,0,0,0,0.0615128260164857,0,0,0,0,0,0,0.0733224230999688,0,0,0,0,0,0,0,0,3.30714652693677e-05,0,0,0,0,0,0,0.0901162616551998,0,0,0,0,0.0135878507129524,0,0.0271139964620472,0,0,0,0,0,0,0
X300142.SZ,0,0,0,0,0,0.130533489240624,0,0,0,0,0,0,0.0018567567706892,0,0,0,0,0,0,0.247521276534985,0,0,0,0.063390990706206,0,0,0,-0.017752355347711,0,0,0,0.0779546616967,0,0.0107897488674418,0,0.161367323919656,0.0463586363867909,0,0,0.0593467424683957,0,-0.0142205265151268,0,0,0,0,0,0.0327364379417531,0,0,0,0.0381993794730898,-0.0365461869929897,0,0,0,0,0,0
X600460.SH,0,0,0,0,0,0,0.159685729071587,0,0,0,0,0,-2.71050543121376e-20,0,0,0,0.0882219027018259,0,0,0,0,0,0,0,0,0.244824763543909,0,0,0,0,0,0,0,0,0,0,0.0718397213686852,0.0335285021737837,0,0.0867930994614941,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0
X601799.SH,0,0,0,0,0,0,0.0220650821355453,0,0,0,0,0,0,0,0,0.113831818507173,-0.123280273744757,0,0,-0.0295005747371178,0,0,0,0,-0.248921201717887,0,0,0.0472783734847879,-0.0346608244155484,0,0,0,0,0,0,0,0.245276761826244,0,0,0,0,-0.105355609792875,0,0,0,0,0,0,0,0.0670058536463328,0,0.0675579597122939,-0.0139388722698652,0,0,0,0,0,0
X000066.SZ,0,0,0,0,0,0,0.130168431200082,0,0,0,0,0,0,0,0,0.122272255224284,0,0,0,0,0,0,0,0,0,0,0,0,0.134457937354511,0,0,0,0,0,0,0,0,0.0512401111422179,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0.158056083290506,0,0,0,0,0,0
X002007.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0692001818688395,0,0.0194360881675214,0,0,0,0,0,0,0,0,-0.0144047392460599,0.0854813253178351,0,0.135193285197069,0,0,0,0.049963380778043,0,0,-0.0599696358376198,0,0,0,0,0,-0.0691255120567671,0,0,0,0,0,0
X002028.SZ,0,0,-0.117925530005352,-0.0119426523598052,0,0,0.116109988396592,0,0,0,0,0,0,0,0,0,0,0,0,0.0514781780109023,0,0,0,-0.0211975898898692,0,0,0,0,-0.040130409756505,0,0,0,0,0.0285911487852023,-0.082663399508094,0.189045275367303,0,0,0,-0.081522226242327,0,-0.0165626449303678,0,0,0,0,0,0,0,0,0,0,0.0779614879333554,0,0,0,0,0,0
X000988.SZ,0,0,-0.216908770046743,0,0,0,0,0,0,0,0,0,0,0,0,0,0.152412790424578,0,0,0,0,0,0,0,0,0,0,0.0174428769277557,0.126480474963054,0,0,0,0,0,0,0,0.0986120007910992,0.334832868787841,0,0,0,0.416096197253208,0,0,0,0,0,0,0,0,0,-0.014255715009333,0.096816745841458,0,0,0,0,0,0
Change_TY3M,0,0.225587167162231,0,0,0,0,0.0733289105546574,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.204627785558954,0,0.188849810887646,0,0,0,0,0,0.0748690748627272,0,0,0,0,0,0,-0.0350860773263361,0.0228204678810437,-0.155420722662185,0,0,0.141987580967078,0,0,0,0,0,0.0776348313399002,0,0,0,0,0.041708392836071,-0.0963657386344241,0,0,0,0,0,0
Slope,0,0,0.103557994182764,0,0,-0.099237074787852,0,0,0,0,0,0,0,0,0,0,0,0,0.529201925668929,-0.299831220439513,0,0,0,0,0,0,0,0,0,0,0,-0.542588646709847,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00183159557753581,0,0,0,0,0.21451062535493,0,1.88173581093988,0,0,0,0,0,0
TED,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,-0.156120943363267,0,0,0.119821668852198,0.127976811965325,0,0,0,0,0,0,0,0,0,0,0,-0.151035896176338,0,0,0,0,0,0,0,0,0,0,0,0,0.157178764421383,0,0,0,0,0,0,0,0.12239851134722,-0.608194147560791,0.481508054372881,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,0,0,-0.0142776714891913,0,0,0,0,0,0.0871148515496751,0,0,-0.0346648825012047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125639388445293,0,0,0,0.0503842094649745,-0.0339989049829886,0,0,0,0.0210271078534823,0,0,0,0,0,0.0663008093138887,0,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,-0.0145626232328039,0,0,0,0,0,-0.0753488720143651,0,0,0,0,0,0,0,0,0,0,-0.0682646413874517,0,0,0.0557686267017372,0.0851562562592698,0,0,0,0,0,0,0,0,-0.0152141687765059,0.0819028969854029,0,0,0,-0.00680326761059352,0,0,0,0,0.00332404928774152,0,0,0,0,0.0176338382526681,0,0,0,0,0,0,0
MKvol,0,0,0,0,-0.0006427510795811,-0.000449016359310427,0,0,0,0,0,0,0,0,0,-3.53348443685512e-05,0.000205919030090808,0,0,0,0,0,0,0,0,0,0,9.9061947474667e-05,0,0,0,0,0.000701009877867867,0,0,-0.000299772653212945,0,0,0,0,-0.000577168320074668,0,0,0,0,0,0,0,0,0,0,-0.00198763765802536,0.00433624992605719,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,-0.00365267116396116,0,0.0124641847300282,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000964557799680098,0,0,0,0,0,0,0,-0.00588060941996919,0,0,-0.00149785580210429,0,0,0,0,0,0,-0.0107227426422368,0,-0.00333239805311253,0,2.16840434497101e-19,0,0,0,0,0,0,0,0.00689823582897188,0,-0.00703241566997737,0.000496751707192879,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015694175037747,-0.0141221481233555,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,-6.40460348367649e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00287124265456036,0,-0.000135308264031295,0,0,0,0,0,0,0,0,0.000837621265312987,0,0,0,0,0,0,0,0,-0.00340399190429967,0,0,0,0,0.0036414309809582,-0.00134723077838563,0,0,0,0,0,0
