,X600519.SH,X000858.SZ,X000568.SZ,X002415.SZ,X600809.SH,X600276.SH,X002475.SZ,X600690.SH,X002304.SZ,X000651.SZ,X000063.SZ,X300124.SZ,X600104.SH,X000725.SZ,X003816.SZ,X000625.SZ,X002371.SZ,X600031.SH,X000596.SZ,X300014.SZ,X002129.SZ,X000338.SZ,X002179.SZ,X600703.SH,X600089.SH,X002049.SZ,X000100.SZ,X600372.SH,X002236.SZ,X000977.SZ,X002241.SZ,X600741.SH,X601877.SH,X000157.SZ,X600584.SH,X000661.SZ,X600522.SH,X002180.SZ,X600702.SH,X002074.SZ,X000733.SZ,X300142.SZ,X600460.SH,X002463.SZ,X000800.SZ,X601799.SH,X002007.SZ,X000066.SZ,X300003.SZ,X600487.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.282739971380901,0.123110050164467,0,0.00599432304563677,0.0782081196647463,0,0,0,0,-0.0289859230566232,0,0,0,0,0,0,0,0,0.0248851087522567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0460912662395695,0,0,0,0,-0.0342285848552331,0,0,0,0,0,0,0,0.0103233752818698,0,0,0,0,0,0,0
X000858.SZ,0,0,0.604765714505599,0,0.029685383390652,0,0,0.0214843333632454,0,0,0,0,0,0,0,0,0,0.0981449991937648,0.0452756278461334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0824982000399545,0,0,0,0.0632294243195114,0,0,0,0,0,0,0,0,0,0,0,0.00979427247888815,0,0.0201955170496254,0,0,0,0,0,0
X000568.SZ,0.354808948080856,0.325498141304211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0388489724310539,0,0.0336489421521561,0,0,0,0,-0.0136542508369547,0,0,0,0,-0.0493708310640178,0.00911334224464916,0,0,0,0,0,0,0,0,0.260596806379901,0,0,0,0,0,0,-0.0697153156293489,0,0,0,0,0,0,-0.0157112925972561,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,-0.124622936107461,0,0.154741258740935,0,0.06841093095594,0,0,0,0.0626450603198049,0,0,0,0,0.242145904085556,0,0,0,0,0,0,0.0793389845296495,0,0.106024453776553,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0150328614179215,0,0,0,0,0,0,0
X600809.SH,0,0,0,0,0,0,-0.0430298329954451,0,0,0.169825732085903,0,0,0,0,0,0,0.0191179555799596,0,0,0.0470262260201404,0,0,0,0,0,0,0,0,0,0.00339185777902936,0,0,0,0,0,0.0126122512291683,0,-0.0933279901826581,0.0631537234480641,0,0,0,0,0,0,0,-0.0959884403175401,0,0,0.115515327145739,0,0.0122577024298884,0.0839429024969978,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,0,0,0.0516738183166032,0,0,0,0,0,0.0162318095856351,0,0,0.1967845418683,0,0,-0.23567205026042,0,0,0,0,0,0.0542654185388206,0,0,0,0,0,0.107952657593413,0.357176364111614,0,0,0,0,0,0,-0.127196648189773,0,0,0,0,0,0,0,-0.00769636721865432,0,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0.109311756043874,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0315422487219679,0,0,0.115308734118662,0,0.424558875369022,0,0,0,0.136069464903608,0,0,0,0.0262331939367393,0,0,0,0,0.00871977756414126,0,0,0,0,0,0,0,-0.0201633399796718,0,0,0,0,0,0,0
X600690.SH,0,0,8.67361737988404e-19,0.00776304673813786,0,0.178511778523649,-0.0405873464809806,0,0,0.234457622339158,0,0,0,0.0978001140030117,0,0,0,0.0510154352953659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.049059881833335,0,0,0,0.071675964701761,0,-0.0130213575846017,0,0,0,0,0,0,0,0,-0.0100792008284885,0,0,0,0,0,0
X002304.SZ,0,0.0753670474126357,0.331997413568751,0.0329322138477287,0.0688642836514441,0,0,0.0548635819150814,0,0.117652692538885,0,0,0,0,0,0,0,0,0.0430352902376494,0,0,0,0,0,0,0,0,0,0.0307562219239896,0,0,0,0,0,0,0,0,0.00399045798224276,0.00541059097513755,0,0,0,0,0,0,0,0,0,0,0,0,0.0244130280060208,0,0,0,0,0,0,0
X000651.SZ,0,0.0952747272239838,0.0648705835323314,0,0,0,0,0.15583300872534,0.236072496697621,0,0,0,0,0,0,0,0,0,-0.133523275475704,0,0.0997132369541228,-0.035449798342156,0,-0.0160629243366713,0,0,0,0,-0.0417066152239011,-0.0358142749924693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0542000345478193,0,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0.0228208091362857,0,0,0,0,0,0,0,0,-0.124610403329953,0,0.252997516091394,0,0,0,0,0,0,0,0.143576932215835,0.204819030378042,0,0,0,0,0.0147647059868093,0,0.00868310293745177,0,0,0,0,0,0,0,-0.20400810274052,0,0,0.351444731336418,0,0,0,0.0246471579097532,0,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0.0131488623799777,0,0,0.0422699820615176,0.0448528060435865,0,0,0,0,0.158290522755595,0.0647115773263171,0,0,0,0,0,0,-0.057799323930508,0,0,0,0.0657467331580778,0.122551351256715,0,0,0,-0.170196836706928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00140126771368847,-0.0212222116312712,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0,0,0,0.0193470030265451,0,0,0,0,0,0.111019983885661,-0.0130780682909947,0.14828508937077,0,0,0,0,0,0,0,0,0.0379632157487323,0,0.00581074519799774,-0.0163787276028615,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00784010314726893,0,0.107074068985287,0,0.00988768146025606,0,0,0,0,0,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0.083121423226349,0,0,0,0,0,0,0,0.0174891826403889,0,0,0.0545291856289578,0,-0.220864683203268,0,0,0,0,0,0.199271283162911,0,0.0591982641034723,0,0,0,0,0.187404889346388,0,0,0,0,0,0,0,0,0,0.0473990894332418,0,0,0,0,0,0,0.177789397065976,0.0126228235679189,0,0,0,0,0,0,0
X003816.SZ,0,0,0,0,0,0,0,0,0,-0.128407376459842,0,0,0,0.0383225347878051,0,0.00838299274388382,-0.0239318171247404,0,0,0,0,0.0622337608750941,0,0,0.14288988283059,0,0,0,0.0457247833799495,0.00487517058805435,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0.0163069495061893,0,0.0715354293915434,0.186373536598373,0.0319239227342467,0,0,0,0,0,0,0
