,X600519.SH,X000858.SZ,X002415.SZ,X600809.SH,X000568.SZ,X002475.SZ,X600690.SH,X600276.SH,X002304.SZ,X000651.SZ,X600104.SH,X000725.SZ,X300014.SZ,X600031.SH,X002241.SZ,X002371.SZ,X300124.SZ,X003816.SZ,X000063.SZ,X002129.SZ,X000338.SZ,X002049.SZ,X600703.SH,X000596.SZ,X601877.SH,X000625.SZ,X002179.SZ,X600741.SH,X000100.SZ,X300142.SZ,X600460.SH,X600089.SH,X002180.SZ,X000661.SZ,X002074.SZ,X600702.SH,X000157.SZ,X000733.SZ,X002236.SZ,X600884.SH,X000799.SZ,X600522.SH,X600779.SH,X002414.SZ,X002008.SZ,X000977.SZ,X601799.SH,X600584.SH,X002007.SZ,X600183.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600104.SH,0,0,0,0,0.0367376522875997,0.0596481820622189,0,0,0,0,0,0,0,0.0888353856969674,0,-0.0585657774918501,0.0595083613993971,0,0,0,3.46944695195361e-18,0,0,0,0,0.01962661984465,0,0,0,-0.074096328759675,0.0569188097646986,0,0,0,0,0,0.167897846914993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00533138786843653,0,0,0,0,-0.00566582993671647,0,0
X000725.SZ,0,0,0,0,0,0.0133892575222639,0.133657067077085,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0.00703738028174796,-0.00219543940597231,0,0,0,0,0,0,0.272338216864613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00185944157605176,0,0,0,0,0,0
X300014.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.155414154835994,0,0,6.93889390390723e-18,0.177836323238328,0,0,0,0,0.139529399305071,0.0378288739633079,0,0.196228720836654,0.30219392681528,0,0,0,0,0.167192054852833,0,0,0,0,0,-0.100707703951165,0,0,0,0,0,0,-0.0359341466560853,0,0,0,0,0,0
X600031.SH,0,0,0,-0.0200981986376632,0,0,0,0,0,0.161802641882356,0,0,-0.0470000687887834,0,0.0512059808928867,0,0,0,0,0,0.213410637793284,0,0,0,0,0,0,0,0,0.0148845108916461,0,0,0,0,0,0,0.0984161816850473,0,0,0,0,0,0,0.00766922458646577,0,0,0,0,0.0925781216102818,0,0,0,-0.0368611768919763,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0.461199930588613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0956195595885908,0,0,0,0,0,0,0,0,0.0515610126116016,0,0,0,0,0,0,0,0.129883956202203,0,0,0,0,0.116659039345118,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0
X002371.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.160032023291887,-0.219464432448742,0,0,0,0,0.306055364139291,0.168645110038086,0,0,0,0,0,0.176598882086596,0.0123811696915222,0,0,0,0,0.247802281180207,0.341890706913871,0,0,0,0,0,0.111995019905169,-0.0538057255758689,0,0,0,0,-0.142910085274689,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0,0,0.0677910121116995,0,0,0.387989285669116,0,0.0783395703118338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.153830883588738,0,0,-0.0839815006222194,-0.00866247169042374,0.139653177142287,0,0,0,0.0657331200909983,0,0,0,0.223318475065249,0,0,0,0,0,0,0,0,-0.0177641896957116,0,0,0,0,0,0
X003816.SZ,0,0,0,0,0.107006221479638,0.0392048332559408,0,0,0,0,-0.0549509368131848,0,-0.0153947013923796,0,0,0,0.0795765177423169,0,0,0,0.151906609371491,0,0.136776217303886,0,0,0,0,0,0,0,0,0.183451871828903,0,-0.0109502983901088,0,0,0,0,-0.0570450935171308,-0.0211158556147019,0.00674231172146893,-0.0258552485983925,0,0,0,0,0.0185886803508199,0,0,0,0,0.0204508923558152,0,0,0,0,0,0,0
X000063.SZ,0,0,0,0.133907484313037,0,0,0,0,0,0,0,0,0,0,0,0,0.190367796415109,0,0,0,0.0383010390876411,0,0,0,0.0292807921153536,0,-0.0428667144695345,0.017639240877884,0,0,0,0.0981007974006726,0,0.197580727672336,0,0,0,0,0,0,0,0,-0.102490038262735,0.00794614000204446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002129.SZ,0,0,0,0.0636964229056281,0.11087457150582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.408650249248005,0,0,0.129415221912704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0125995515448178,0,0,0,0,-0.0609025800371668,0,0
X000338.SZ,0,0,0,0,0.0159357088446642,0,0,0,0,0,0,0,0,0.119302462452605,0.155671586351294,0,0,0,0,0,0,0,0.157456069643099,0,0,0,0,0,0,0,0,0,0,0,-0.0402069155927902,0,0,0,0,0,0.00794779452692462,0,0,0,0,0.0376351520390697,0,0,0,0,0.0319662054333393,0.0234252216438221,-0.0088154093739604,0,0,0,0,0,0
X002049.SZ,0,0,0,0.107673706138683,0,0,0,0,0,-0.145526575292349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.028949478857001,0,0,0,0,-0.0513853257135464,0.115648822022164,0,0,-0.0407376952358358,0.186910003216597,0,0,0.243109896559132,0,0,0,0.0981243173840525,0,0,0,0,0,0,0,0,0,0,-0.00601007943119364,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0632693061406133,0,0.139562008649644,0.071652128913809,0,0,0,0,0,0,0,0,0,0,0,0,0,0.068953281579955,0,0,0,0,0,-0.0876768048607697,0.150337376947873,0.0954676893237101,0,0,0,0,0,0.000888676595674591,0,0,0,0,0,0.269898646340421,0,0,-0.0187564880318876,0,0,0,-0.00361580635001695,0,0
X000596.SZ,0.235775491500394,0,0,0,0,0,0.0694769789646187,0,0.0534378657224917,0,0,0,0,0,0,0.0702972592489971,0,0,0,0.115110029848221,0,0,0,0,0,0,0,0,0,0,0,0,0.0295513841935813,0,0,0.16705076319578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00131468462017836,0,-0.00613308258251222,0,0,0,0.00185743911776977,0,0
X601877.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0515028194094209,0,0,0,0,0,0,0,0,0,0,0.0334536364072434,0,0,0,-0.0275394253211764,0,0.166035745840583,0,0,0.0642132009806189,0,0,0,0,0.0326787589261148,0,0.0598984447756044,0,0,0,0,0,0,-0.142101977240143,0,0.398825161008008,0,0,0,0,0,-0.00151000075271411,0,0
X000625.SZ,0,0,0,0,0,0,0,0,0,0,0.167867120190079,0,0,0,0,0,0.074341470167293,0,0,0,0,0,0,0,0.153636064752505,0,0,0,0,-0.219911469339096,0.162796999121698,0.258162380935668,0,0,0.168362581800222,0,0,0.0753132434224376,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00737280176413369,0,0,0,0,0,0,0
X002179.SZ,0,-0.157062889935094,0,-0.0472676838870746,0,0,0,0,0,0,0,0,0,-0.154451361453311,0,0.142137437589102,0,0,0,0,0,0.0945107170228102,0,0,0.0932095083928298,0,0,0,0,0,0.0224721951206458,0,0,0,0,0,0,0.0259257027234736,0,0.0620538281117279,0,0,0,0,0,0,0,0,0,0,0,0,-0.0215899882520618,0,0,0,0,0,0
X600741.SH,0,0,0,0,0,0.261470628685963,-0.0327943319393702,0,0,0,0,0,0,0,0,0,-0.0816734236215757,0,0,0,0,0,0,0,0,0,0,0,0,0.0307411967537213,0,0,0,0,0,0,0,0,0,0,0.0725644536589018,0.00965918979938014,0,-0.0389226107253844,0,0,0,0,0,-0.160837430080555,0,-0.00177020528070413,0,0,0,0,-0.000294405659775142,0,0
X000100.SZ,0,0,0,0,0,0.117281688503078,0.142054776935345,0,0,0,0,0,0,0,0,0,0,0,0,0,0.033819342228088,0,0,0,0,0,0,0.0211595274234884,0,0,0,0.0785821169373862,0,0,0,0,0.0394896297028167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.041083237066914,0,0,0,0,0,0,0
X300142.SZ,0,0,0,0,0,0,0,0,0,-0.0328566221638123,0,0,0,0,0,-0.227835658221936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0852824151223286,0,0,0.233897621524044,0.145738146849494,0,0,0.11853230047323,0,0,0,0.000207236322005082,0,0,0.133113766429396,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600460.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.00989382927486291,0,0,0.0140217162255095,0.053294013629792,0,0.068428504464533,0.0558297545187374,0,0,0.32584534478666,-0.117499956323488,0,0,0,0,0,0,0,0.0143225681333471,0,0,0,0,0,0.106368628107493,0,0.242441352479618,0,0,0,0,0,0,0,0,0,0,0,0,0.0235335297181837,0,0,0,-0.00191841659546619,0,0
X600089.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0193753790742113,0,0.10263834188241,0,0,0,0.0202338990965399,0.225892461437106,0,0,0,0,0.221835119377586,0,0,0.16102067739926,0,0,0.0403206713977943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0187013499277301,0,0,0,0,-0.048078724245518,0,0
X002180.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00164625514784458,0,0,0,0,0,0,0.140879571255989,0,0,0.0559382235126488,0,0,0,0,0,0,0,0,0,0,0,0.113680123981296,0,0,0,-0.00891984175025389,0,0.0646550064024851,0,0,0,0,0,0,0,0,0,0,0,0,-0.0324056766349462,0,0
X000661.SZ,0,0,0,0,0,0,-0.141931942670985,0,0,0,0,0,0,0,0,0,0,0,0,0.263419428479492,0,0,0.072961539543522,0,0,0,0,0,0,0.0400238527992816,0,0.112075490609178,0,0,0,0,0,0,0.242406907552395,0,0,-0.0082406701535474,0,0,0,0,0,0,0.259765144091669,0,0,-0.108550609569462,-0.103677056318815,0,0,0,0,0,0
X002074.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.106386763256214,0,0,0.325427274518921,0,0,0,0,0,0,0,0,0.0122276684797123,0,0,0,0,0.0478496863323854,0,0,0,0,0,0,0,0,0,0,0,0.165605052369104,0,0,0.232981615659282,0,0,0,0,0,0,0.0276372909568884,0.00456480713823942,0,0,0,0,0,0
X600702.SH,0.192812557824125,0,0,0.0409315895454719,0,0.113595365558607,0,0,0,-0.32832068556195,0,0,0,0,0.00480210981148183,0,0,0,0,0,0,0.0773987774888382,0,0.0203693426365019,0,0,0,0,0,0,0,0,0,0,0.132163500369279,0,0,0,0,0,0.501206404751359,0,0.0178988874921369,0,0,0,0,0,0,0,0,0,-0.0206387699722452,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0.0451280878162628,0,0,0,0,0,0,0,0,0.424088619569281,0,0,0,0,0,0,0.0365861569226194,0,0,0,0,0,0,0,0.0982603887845728,0.00457379529843877,0,0.0231221574074303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00426605947914182,0,0
X000733.SZ,0,0,0,0,0,-0.107731623312644,0,0,0,0,0,0,0,0,-0.00790471642559888,0.110458166341135,0,0,0,0,0,0,0.0497429821966545,0,0,0,0.527586625133347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.113918509183247,0,0,0,0,0,0,0,0.0316568745171771,-0.00634032597881688,-0.00654892266932585,0,0,0,0,0,0
X002236.SZ,0,0,0,0,0,0,0,0,0.191827284366837,0,0,0,0,0.112501364375662,0.0129409185672653,0,0,0,0,0,0,0,0,0,0.127097799225804,0.00366387725967014,0,0,0,0.0802630531521492,0.107158595930777,0,0,0.0269184138708554,0,0,0,0,0,0,0,0,0,0.0536443573062483,0,0,0,0,0,0,0,0,0,0,0,0,0.0173494664077604,0,0
X600884.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.18507725423285,0,0,0,0,0,0,0.231194963666448,0,0,0,0,0,0,0,0.0835686447660571,0,-0.147156344159796,0.0979146950567978,6.93889390390723e-18,0,0,0,0,0,0,0,0,0.0265382490207601,0,0,0,0,0,0,0,0,0,0,-0.00949429477401254,0,0,0,0,0,0,0
X000799.SZ,0,0,0,0,0.0781426677639916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.12667566761813,0,0.0907084285046331,0,0,0,0,0,0,-0.0558207755211667,0,0,0,0,0.509662207163903,0,0,0,0,0,0,0.102279824301099,0,0,0.0348231060214732,0,0,0,0,0,0,-0.0439454783171338,0,0,0,0,0,0
X600522.SH,0,0,0,0,0,0,0.0722065831881733,0,0,0,0,0,0,0,0.35917013439966,0,0,0,0,0,0,0,0,0,0.109333974390846,0,0,0,0,0,0,0.240592780795169,-0.198072097279157,0,0.266364970926427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0159934265871381,0.0153088258082838,0,0,0,0,0,0
X600779.SH,0.129956997086548,0,0,0,0,0.0340447455366042,0,0,0,0,0,0,0,0,0.0468807709325056,0,0,0,0,0,0.00130565630191263,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,-0.0208474789192854,0,0,0,0.021216392349242,0,0,0,0,0.260088709756014,0.00541255408447442,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0.000319488458063491,0,0
X002414.SZ,0,0,0,0,0,0,0,0,0,0,0,0,-0.0041746442546708,0,0,0,0.0051292562898855,0,0,0,-0.049088989063085,0,0.0554814741262533,-0.0121615380811725,0,0,0,0,0,0,0.0994754581575261,0,0.0780696873965782,0,0,0,0,0,0.299590687522424,0,0,0,0,0,0,0,0,0.028547093428177,0,0,0,-0.0235344877804664,0,0,0,0,0,0,0
X002008.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0866152793156515,0.117991407577422,0,0,0,0,0,0,0,0,0.0547198294486589,0.0471025571320369,0,0,0,0,0,0.0193814408609407,0,0,0.108267167297786,0.148554280789164,0,0.0495577936314231,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0575991616485344,0,0,0,0,-0.051183961246936,0,0
X000977.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0355974276236486,0.031011619188362,0,0,0,0,0,0,0.142011485138762,0.0191190769673164,0.0745418739479553,0,0,-0.0156303631356916,0,0,0.0485488445041872,0,0,0,0,0,0,0,0,0,0,0,0,0,0.089712182477083,0,0,0,0,0,0,-0.0367565515276865,0,0,0,0,0,0,0
X601799.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03454262569472,0,0,0.0853938407079831,0.00637533717697457,0,0.0874591344470644,0,0.124596599980998,0,0,0,0,0.032453135603802,-0.0142407248686215,0,0.0793971754111313,0,0,0,0,0,0,0,-0.013774701907559,8.67361737988404e-19,0,0,0,-0.0350002748471845,0,0
X600584.SH,0,0,0,0,0,0,0.0424067149625681,0.216749366940383,0,0,0,0,0,0,0,0.0964409864830835,0.0372515659801887,0,0,0,-0.00530039228028449,0,0.0602327092946551,0,0,0,0,0,0,0.06682168898041,0,0,0,0,0,0,0,-0.000884987222703378,0.119537110352665,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0165197056595177,0,0,0,0,0,0
X002007.SZ,0,0,0,0,0,0.0444989824786019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0867493577174998,0,0.0767405913138985,0,0,0,0,0,0,0.0147937424913207,0,-0.138040058653385,0,0.277749149813515,0,0,0,-0.0614516913119262,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0684264431531785,0,0,0,0,0.0166424205141508,0,0
X600183.SH,0,0,0,-0.0589180877591779,0,0,0,0.149875888009443,0,0,0,0,0,0,0,0,0.0551474050697478,0,0,0,0,0,0.0435240220377874,0,0,0,0,0,0,0,0.134460749852364,-0.0936427675933133,0,0,0.0421125451516786,0,0,0,0.0758761396822045,0,-0.0859028384048009,-0.017787793728542,0,0,0,0,0,0.0930513050993782,0,0,0,0,-0.0290834141268019,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,-0.0436300250968433,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0148355446446623,-0.0336412348281541,0,0,0,0,0,0,0,0,0,0,0,0.0349458880301665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0420502368978026,-0.0943435871465474,0,0,0,0,0,0
Slope,0,0,-0.0877110990171982,0,0,0,0,0,0,-0.0854034719498048,0,0,0,0,0,0,0,0,0,-0.0512053099101924,0.170498804071108,0,0,0,0,0,0,0,0,0.203488764010419,0,0,0,0,0.0280815001147901,0.0357763461282245,0,0,0,-0.0245518528565388,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0.217066435447946,0,1.03442633144643,0,0,0,0.439667342986963,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0858349226257167,0,0,0,0,0,0,0,-0.0150413391887007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.533435049230552,0,0,0,0,-0.905262680479499,0,0
RealEstate_excess,-0.0066218798928653,0,0,-0.0789246462068625,0,0,0.0643645842580183,0,0,0,0,0,0,0.0212548036721614,0,0,0,0,0,0,0,-0.028889749226805,0,0,0,0.0436807345901474,0,0,0,0,0,0.0271948768097355,-0.0202601503703714,0.0183935848820096,0,0,0,0,0,0,0,-0.00967674576836,0,0,0,0,0,0,0,0,0,-0.0020815776271409,-0.0131166592538751,0,0,0,0,0,0
MKreturn,0,0,0,-0.0452963935155503,0,0,0,0,0,0,0,0,0,0,0.0720413516261857,-0.0331441357043775,0,0,0,-0.0450066733287436,-0.0184298832521547,0,0,0,0,0.00195643740484312,0,0,0,0,0,0,0,0,0,0,0,0.0366543306051057,0,-0.00525563011050651,-0.0371630360547996,-0.0558977035397071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020562654012328,0,0
MKvol,0,0,0,-1.35525271560688e-20,0,0,0,0,0,0,0,0,0,0,0.000215347884559232,0,0,0,0,0,0,0,0.000120881347587466,0,0,0,0,0,0,-0.000529956949041797,0,0,0,0,0,0.00136756822429437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000496420508448577,0,0,0,0,0.00417648084218363,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.155999820090889,0,0,0,0,0,-0.050556370011708,0,0,0,0,0,0,0,0.0891077512615204,0,0,0,0,-0.139429039835809,0,0,-0.0620863641468698,0,0,0,0,0,0,0,0,0,0,0,0,0,0.334802681648848,-0.852012112744901,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00748232358864969,0,0,0,0,0,0,0,0,0,0,0,0.0043399588954988,0,0.0133242995193191,0,0,0,-0.0135092224014156,0,-0.00539473537193411,0,0,0,0,0,-0.00408712103670808,0,0,0,0,0,0.0127723929621831,0,0,0,0.0242744562221059,0,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,0,0,0.00686262378213433,0,-0.0105482971032292,0,0,0,0,0,0,0,0,0,0,-0.0111703803977314,0,0,0,0,0,0.0100637362526222,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013935089504705,0,0.00831192353596845,0,0,-0.0504593215833227,0.0269683776298745,0,0,0,-0.0398223593543538,0,0
