,X600519.SH,X000858.SZ,X600276.SH,X002415.SZ,X000651.SZ,X002475.SZ,X600104.SH,X000568.SZ,X002304.SZ,X600031.SH,X600809.SH,X600690.SH,X000725.SZ,X000063.SZ,X000661.SZ,X000338.SZ,X003816.SZ,X300124.SZ,X002241.SZ,X300014.SZ,X600703.SH,X000625.SZ,X000596.SZ,X600741.SH,X000100.SZ,X002371.SZ,X002007.SZ,X002129.SZ,X300142.SZ,X601877.SH,X600584.SH,X002236.SZ,X002179.SZ,X002049.SZ,X000157.SZ,X600183.SH,X000800.SZ,X002414.SZ,X601799.SH,X300003.SZ,X002008.SZ,X000066.SZ,X300136.SZ,X002185.SZ,X300146.SZ,X000977.SZ,X002508.SZ,X002456.SZ,X600118.SH,X600066.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.240626392164076,0.171036424288462,-0.0160736560740228,0,0.0898561312471836,0,0,0,0,0.225186036773729,0,0,0,-0.0362884819106853,0,0,0,0,0,0,0.0315274500775682,0,0,0.0523767811858235,0,0,-0.0555205657072837,0.0511318351185565,0,0,0,0,0.00432069548986121,0,0,0,0,0,0,-0.0265341384687182,0,0,0,0,0,0,0,0,0,0,0.0206380750987712,0,0,0,0,0.0104547126401611,0,0
X000858.SZ,0,0,0,0,0,0,0,0.0659594126941038,0.0618600587278547,0,0.262763128290779,0,0,0,0,0,0,0,0,0,0,0,0.0113075395886932,0.0405996126242002,0.106903546212707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0140494927300578,0,0,0,0,-0.00202164721620887,0,0
X600276.SH,0,0.0746559906382067,0,0,0,0,0,0,8.67361737988404e-19,0,0.106523229945659,0,0,0,0.0865327809922201,0,0,0,0,0,0,0,0,0,0,-0.00468240364071909,0,0,0.0353311395327134,0,0,0,0,0,0,0,0,0.0851886633247949,0,0.0290571672824055,0,0,0.0183421820884931,0,0,0,0,0,0,0,0,0.00775051335330457,0.000495114052929951,0,0,0,-0.00699879054952472,0,0
X002415.SZ,0,0,0,0,0,0.16387194849414,0,0,0,0,0.117189013281868,0.0117427971028687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.220620090523158,0,0,0,0,0,0,0,0,0,0,0.00119148010520942,0,0,0,0,0,0,0.0430385793703574,0,-0.0034216545168557,-0.00994312418047751,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0,0.0963651031798639,0,0,0,0,0,0,0,0,0,0,0,0,0.0219484118574051,0,0,0,0,0,0,0,0,0,0,0,0,0.0871415811611778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0371886891666001,0,0,0,0,-0.0295378306470542,0,0
X002475.SZ,0,0,0,0,0,0,0,-0.0620385273384492,0,0,0,0,0,0,0,0,0,0,0.316896266966212,0.0152175854317608,0,-0.0197001174544333,0,0,0.073329138449165,0,0,0,0,0.0783731055204022,0,0.0445535545372155,0,0,0,0,0,0,0.0676493999967683,0,0.1750118670249,0,0.181259773534889,0,0,0,0,0.0801496904597614,0,0,0,0.0296992712948811,0,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.20140734438872,0,0,0,0,0,0,0,0.108294462013467,0,0.106751734821307,0,0,0,0,0,0,0,0,0,0,0,0.0577239008862596,0,0,0,0,0,0,0,0,0,0,0,0.0051591409462125,0,0,0,0,0,0,0,0,0
X000568.SZ,0,0,0,0,0,0,0,0,0.0700234457911599,0,0.238467717905487,0,0,0,0,0,0,0,0.0858411434983214,0.0619241706921734,0,-0.017897551251273,0.118066004086989,0,0,0,0.00736067734748115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0772365545153743,0,0,0,0,0,0,0.0294237625243216,0,0,0,0,0,0,0
X002304.SZ,0,0,0,0,0,0,0,0.238276932556069,0,0,0.11595349067649,0,0,0,0,0,0,0,0.0833612242270836,0.235576202029972,0,0,0.0447118797644072,0,0,0,0,0,0,0,0,0,0,0.0323475547923551,0,0,0,0,0,0,0,0,0,0,0.0205995826390559,0,0,0,0,-0.0264233741233913,0,0.0276232473743826,0,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0,0,0.0663436830336861,0,0.114413035003004,0,0,0,0.209229799128089,0.487054655088613,0,0,0,0.0225123898434009,0,0,0,0.0110687659220695,0,0,0.0184381676816857,0,0,0,0,0,0,0,0.00120773481167967,0.069347578103416,0,0,0.054038457779468,0,0,0,0,0,0,0,0,0,-0.0760175342667994,0,0,0.0507299354099337,-0.0241661696526051,0,0,0,0,0,0
X600809.SH,0.0518223035792269,0.0577157798424066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0668575506873911,0.289727223636016,0,0,0,0,0,0,0,0,0,0.185017372469525,0,0,0,0,0,0.0569019002704908,0.0524949512197882,0,-0.0772165521144632,0,0,0,0,0,0,-0.108251015196889,0,0,0,0.0541016414329502,0,0,0,0.00948322072268552,0,0
