,X600519.SH,X000858.SZ,X600276.SH,X000651.SZ,X002415.SZ,X600104.SH,X002475.SZ,X000063.SZ,X003816.SZ,X000725.SZ,X600031.SH,X002304.SZ,X000568.SZ,X000338.SZ,X600690.SH,X600703.SH,X000661.SZ,X600809.SH,X600741.SH,X000100.SZ,X002371.SZ,X600183.SH,X300003.SZ,X002007.SZ,X000596.SZ,X300014.SZ,X000977.SZ,X002241.SZ,X002236.SZ,X002129.SZ,X601877.SH,X000625.SZ,X300142.SZ,X300124.SZ,X000157.SZ,X002463.SZ,X600498.SH,X002179.SZ,X002456.SZ,X600487.SH,X600271.SH,X000066.SZ,X600584.SH,X600118.SH,X300136.SZ,X002180.SZ,X002414.SZ,X600522.SH,X002185.SZ,X600177.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.144412186354924,0,0,0,0,0,0,0,0,0,0,0.175334958596121,0,0,0,0,0.054578393114035,0.0469324984186722,0,0,0,0,0,0.166733335711384,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00573131024523973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0,0,0,0,0,0,0.0113211974762005,0,0.32520504162577,0,0,0,0,0,0,0.000917904422100362,0,0,0,0,0,0.0543200105835293,0,0,0,0,0,0.0221089369912324,0,0,0.11586500431234,0,0,0,5.42101086242752e-20,0,0,0,0,0,0.0198989624640821,0,0,0,0,0,0,0,0.0206175060520769,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00679937948589646,0,0,0.221354307060578,0,0,-4.33680868994202e-19,0,0,0.0436096773709471,0.0401892966160214,0,0,0.0304523862096717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0115894749782229,0,0,0,0,0,0,0,0,0.00139919192758111,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0,0.0330772377527696,0.0104516005997559,0,0,0,0,0.192460755802173,0.0889109284985996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0132034371820467,0,0,0.0320024179846268,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0331736191515196,0,0,0,0,0,0,0.000570139454587598,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.100369219041613,0,0,0,0,0,0,0,0,0,0,0,0.0181945552934935,0,0,0,0.123030999577067,0,0,0.130265731156877,0,0,0,0,0,0,0,0,0,0,0,0,0.0983298822549659,0.00803793132225564,0,0,0,0,0,0,0.0279268575056218,0,0,0,0.0341788794334792,0,0
X600104.SH,0,0,0,0,0,0,0,0,0,0,0,0.138571629506239,0.0440845575085514,0.0782192884630218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0643403443852487,0,0,0.228032500217147,0,0.0103124192879228,0,0,1.73472347597681e-18,0,0.128799567773716,0,0,0,0,0,0.0796745707298296,0,0,0,0,-0.00193768083194478,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0.0280546363095895,0,0,0,0,0,0,0,0,0.0326270811723189,0,0,0.11337232472189,0,0,0,0,0,0,0,0,0,0,0.369859749267559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.278569400175066,0,0,0,0,0,0,0,0.00396934483304468,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0333289889861432,0,0,0,0.291808387618356,0,0,0,0,0,0.121270563783293,0,0,0,0,0,0,0,0,0,0,0,0,0.161656227913592,0,0,0,0,0,0,0,0.0392630293868546,0,0,0,0,0,0
X003816.SZ,0,0,0,0,0,0,0,0,0,0.0176768640081954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0396660598199813,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0182962331354811,0.0977008577165041,0,0.131715159574088,0,0,0,0.0302589131592707,0,0,0.00242007518870207,0,0,0,0,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.403576325744641,0,0.0195272470067438,0,0,0,0.0892946715585341,0,0,0,0,0,0,0,0,0,0,0,0,0.018437159403159,0,0,0,0,0,0.176474906782644,0,0,0,0,0,0,0,0,0,0,0,0,0,0
