,X600519.SH,X600104.SH,X000651.SZ,X002415.SZ,X000858.SZ,X600276.SH,X002304.SZ,X000725.SZ,X000625.SZ,X000063.SZ,X600690.SH,X600703.SH,X600741.SH,X600031.SH,X000568.SZ,X000100.SZ,X600066.SH,X002241.SZ,X002475.SZ,X000338.SZ,X002236.SZ,X002456.SZ,X600271.SH,X600118.SH,X600177.SH,X002085.SZ,X000157.SZ,X600372.SH,X002007.SZ,X300003.SZ,X300124.SZ,X000559.SZ,X600867.SH,X002292.SZ,X002294.SZ,X600089.SH,X002180.SZ,X002426.SZ,X601877.SH,X600522.SH,X002506.SZ,X002074.SZ,X000623.SZ,X002508.SZ,X000981.SZ,X000536.SZ,X600498.SH,X000869.SZ,X300136.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.0251641938460111,0.0617638802785718,0,0.340875919640025,0,0,0.0652836788679293,0,0,0.0397342296982496,0.0318478756861815,0,0,0,0,0,0.0333450505753067,0,0.0277678392423056,0,0.0478639524509894,0,0,0,0,0.0104898021048246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00342394680331434,0.00827513930105553,0,0,0,0,0,0.00627036269693638,0,0,0,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0,0,0,0.0748121851146649,0,0,0.334701584206818,0,0.0996429296024216,0,0,0,0,0,0,0.150657595890684,0,0,0,-0.0660682002225055,0,0,0,0,-0.0129126183884319,0,0,0,0,0,0.0176292511347265,0,0,0,0,0,0,0,0,0,0.0502828794064442,0,-0.130162671311283,0,0,0,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0,0,0,0,0.471350612322644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.092126726020365,0,0,0,0,0,0,0,0,0,0.177389624886553,0,0,0,0,0,0.240784000132493,0,0,0,0,0,0,0,0.0127670605254712,0.0447825051061285,0,0,0,0,0,0
X002415.SZ,0,0,0.148427613512108,0,0,0,0,0,0,0,0,0,0,0.042254276044711,-0.0338606048113141,0,0,0.0747910488681102,0,0,0,3.46944695195361e-18,0,0.0669486782700273,0,0.0325884107031459,0,0,0,0.0576916591606964,0,0,0,0.0228612686258912,0,0,0,0,0,0,0,0,0.0268566200346139,0.155004779353535,0,0,0,0,0,0,0,-0.00296809151441766,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0,0,0,0,0.184287004942782,0,0.0881304406044069,0.0976997648104537,0,0,0.406582833935017,0,0.00681279199010505,0,0,0,0,0.07674920162879,0,0,0,0,0,0,0.0658680414984641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0712326224433561,0,0.00939826606893838,0,0,0.043861058409161,0,0.0186605210548434,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0381863973652403,0.0332346147901031,0,0,-0.0738977115515686,0,0,0,0,0,0.170589536230538,0,0,-0.0332423782682065,0,0,0,0,0,1.73472347597681e-18,-0.0638363472931454,0.0328937620984068,0,0,0,0,0,0,0,0,0,0.139607220202272,-0.0208411717147084,0,0,0.104466676318438,0,0.0124189413345406,0,0.0989869470165958,0,0,0,0,0
X002304.SZ,0,0.0702756269167024,0,0,0,0,0,0,0.190079179483734,0,0,0,0.0546941982282187,0,0.0963215636391589,0,0,0,0,0.022900877083213,0,0,0,0,0,0,0,0,0,0,0.104305776009912,0,0,0,0,0,0,0,0,0,0.0279860818277438,0,0,0,0,0,0,0,0,0,0,0.00251097631072227,0,0,0,0,0,0
X000725.SZ,0.00270187280407632,0,0.0644071125217849,0,0,0,0,0,0,0.0502175391080238,0,0,0,0.0657912358769305,0,0,0,0.130005963406613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0269373989499307,0,0.174939852525157,0,0,0,0,0,-0.0264833488204877,0,0.0876960492383327,0,0,0,0,0
X000625.SZ,0,0.284827514222163,0.114000277543435,0,0.198168012666394,0,0,0,0,0,0,0,0.0464004721730077,0,0,0,0,0,0,0,0,-0.0714006390973082,0,0,0,0.0926678204110431,0,0,0,0,0,0,0,0,0,0,0,0,0.0854106119742872,0,0,0,0,0,0,0,0,0,0.00118087812569881,0,0.0275964210710027,-0.0325077730960375,0,0,0,0,0,0
X000063.SZ,0,0.0421382095320771,0.0844583623379206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.270870822638953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.214290942930979,0,0,0,0,0,-0.0742538027882166,0,-0.010482797759991,-0.0155020040597541,0,0,0,0,0,0
X600690.SH,0,0,0.0321378437897028,0,0,0,0,0,0,0.203749274286164,0,0,0,0.0476703408168024,0,0,0,0,0,0,0,-0.0676156507360724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.161536211446657,0,0,0,0,0,0,0,0,-0.0125066763195506,0,0.0467913927077369,-0.0120363493034371,0,0,0,0,0,0
X600703.SH,0,0,0,0.0344190976228317,0,0,0,0,0.0772055913490192,0,0,0,0,0.0742194854425931,0,0,0,0,0,0,0,0,0,0.194708854579706,0,0,0,0,0,-0.0247983833054134,0,0,0,0,0,0.167091524775596,-0.0579731775241186,0,0.0465282289454293,0,0,0,0,0,0,0,0,0,0,0.0323113699210385,-0.0114136754135291,0,0,0,0,0.0162355845368254,0,0
