,X600519.SH,X000858.SZ,X002415.SZ,X600809.SH,X600276.SH,X000568.SZ,X600690.SH,X000651.SZ,X002475.SZ,X003816.SZ,X600104.SH,X000625.SZ,X002371.SZ,X300124.SZ,X000725.SZ,X002304.SZ,X000338.SZ,X000596.SZ,X000063.SZ,X600031.SH,X000100.SZ,X300014.SZ,X600089.SH,X002179.SZ,X000157.SZ,X000977.SZ,X002236.SZ,X600703.SH,X002463.SZ,X600372.SH,X002049.SZ,X002241.SZ,X600584.SH,X600741.SH,X000661.SZ,X600522.SH,X002129.SZ,X002028.SZ,X601877.SH,X000800.SZ,X600066.SH,X000921.SZ,X600183.SH,X601799.SH,X600418.SH,X002074.SZ,X002007.SZ,X002223.SZ,X600566.SH,X002156.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0.0296847681607219,0,0.138680938897471,0,0,0,0,0,0,0.00526513954330328,0,0,0,0,0.126443128511334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0140765555845409,0,0,0,0,0,0,0,0,0,-0.00872677936446675,0,0,0,0,0,0
X000858.SZ,0,0,0,1.73472347597681e-18,0,0.443872197000407,0,0,0.0149592852654241,0,0,0.0300713118841432,0,0,0,0,0,0,0.034381747416699,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0135480591460158,0,0,0,0.00639058038658676,0,0,0,-0.0210773024140449,0,0.0298004765059797,0,0,0,0,0,0,0.0408555174006942,0,0,-0.0268003784993801,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0.127268711065176,0,0,0,0,0,0.106004879581793,0,0,0,0,0,0,0,0,0,0,0,0.0523059585703229,0,0,0.0618409268655396,0,0,0,0,0,0.058706565045671,0,0,0,0,0,0,0.108512002991324,1.35525271560688e-20,0,0,0,0.0147954096893804,0,0,0,0,0,0,-0.0346641990117327,-0.00381234913020091,0,0,0,0,0,0
X600809.SH,0.193874933345115,0,0,0,0,0.10345868726561,0,0,0.0148877900200938,0,0,0,0,0,0,0.281701489749871,0,0.0621952373794133,0,0,0,0.128753616148233,0,0,0,0,0,0,-0.016033970858997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0222622338659194,-0.0205334386963549,0.0202881278755436,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,0,0,0.103016437380781,0,0,0,0,0,0,0,0,0,0.0254357787223085,0,0,0,0,0.0141884236959216,0,0,0.116624820156452,0,0,0.193089758707277,0,0,0.0143873455594411,0,0,0,0,0,0,0,0.0806645253610567,0,0,0,0,0.0232334827566,0,0,0,0,0,0,0,0,0,0
X000568.SZ,0,0.646477586904479,0,0.0410396435234778,0,0,0,0,0,-0.0014687337623836,0,0,0,0,0,0,0,0,0,0,0.171761515119094,0,0,-0.0318288297070452,0,0,0,0,-0.0378253063206761,0,0,0,0,0,0,0,0.0832571919223494,0,0,0,0,-0.0509089972135022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600690.SH,0,0,0,0,0,0,0,0,0,0,0,-0.024660498127425,0,0,0,0.0402206509633214,0,0,0,0,0,0,0,0.0732978184516512,0,-0.0078059798992346,0,0,-0.0808539928937889,0,0,0,0,0,0,0,0.0337366988849242,0,0,0,0,0.227499075872412,0.0318432148500962,0.00442840912472738,0,0,0,0,-0.0292647306236928,0,0,-0.0125177601812427,0,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0,0,0,0.0439173514658467,0.105106680549872,0,0,0,0,0,0,0,0.0750956351355694,0,0,0.109134050266893,0,0,0,0,0,0,0,0,-0.135066581237606,0,0,0,0,-0.105481580870707,0.0112756059739526,0,-0.0248676334968437,0,0,0,0.201892511994841,0,0,-0.00782769641217828,0,0,0,0,0,-0.0510934245095536,-0.014858653219845,0,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,-0.116069498841148,0,0,0,0,0,0,0,0,0,0,0,0,0,0.223515449942181,-0.0122363296956882,-0.0752086731606441,0,0,-0.0618343037665386,0,0,0.46446016920864,0.0972572165279021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.167437089629766,0,-0.0236836256920811,0,-0.0547380702066522,0,0,0,0,0
X003816.SZ,0,0,0,0,0,-0.19768868177387,0,0,-0.0226169027789421,0,0,0,0,0,0,0,0,0,0.00208104356891939,0,0,0,0.0896668522593157,0,0.0233620426658668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.300860103765683,0,4.33680868994202e-19,-0.0860255973879985,0.205793016203188,0,0,0.246198862510567,0,0,-0.0286151434500269,-0.0726981559342019,0,0,0,0,0,0
X600104.SH,0,0,0,0.0536221131321304,0,0,0,0,0.0147717947214922,0,0,0,0,0,0,0,0,0,0.0178130038432065,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0529083629442306,0,0,0,0,0,0,0,0,0,0.0568537028587443,0,0,0,0,0,0.0496886736241848,0,0,-0.00707260539001978,0,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05868622254009,0,0,0,0,0,0,0,0.108304738399259,0,0,0,0,0,0,0,0,0,0.0435765098271841,0,0,0,0,0,0,0,0,0,0,0.0146238695455248,0.0919671916208585,0.456790639601696,0,0,0,0,0,0,0.001005875682899,0,0,0,0,0,0,0
X002371.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.176313674176408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.224854243181042,0,0,0,0,0,0,0,0,0,0,0,0,0.0231311625687179,0,0,0.0307347605608534,0,0,0,0,0,0
X300124.SZ,0,0,0,0.0641853550944751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.128802145184746,0,0.0800660813103598,0,0,0,0,0,0,0,0,0,0,0,0.0547346834496565,0.0813063813867828,0,0,0,0,0.0578726883074627,0,0,-0.0295752615952662,0,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0.0296383113138303,0,0,0,0,0,0,0,0,0,0,0,0.0916699011967736,0,0,0.164119677975561,0,0,0,0,0,0.0880643473868136,0,0,0,0,0,0,0,0,0.0112452748250754,0,0,0,0,0,0,0.0341184843461038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002304.SZ,0,0,0,0,0,0.274229148038455,0,0,0,0,0,0,0.0207361531677387,0,0,0,0,0.10543014450696,0.0364965300849459,0,0,0.122372267913255,0,0,0,0.00384414582583684,0,0,0,0,0,0,0,0,0,0.0870220160942063,0,0,0,0,0,0,0,-0.0103262821866803,0,0,0,0,0,0.0114030793671186,0,0,-0.00908804145157518,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,0,0,0.0791568906352119,0,0.0343764976915756,0,0,0,0,0,0,0,0,0,0,0,0,0.21953809866419,0,0,-0.0987261235883319,0,0,0,0,0,0,0,0,0,0.0880770824112938,0,0,0.062702561256468,0,0,0,0.134598382633755,0,0,0,0,0,0,-0.0606569055404473,0.0326590909786229,0,0,0,0,0,0
X000596.SZ,0,0,0,0,0,0.544873514488935,0,0,0.0771262274746026,0,0,0.00132397014327639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.142173476860716,0,1.73472347597681e-18,0,-0.00789775768622495,-0.030372154306166,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.106882060564336,0,0,0.132842465957475,0,0.241276857858881,0,0,0,0,0.215142937684367,0.139110950425957,0,0,0,-0.0688559357280591,0.147126957292063,0,0,0.0111324863750182,0,0,0,0,0,0.0407854603969806,-0.0156380153666146,-0.00463726849543703,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0869688484098449,0,0,0,0,0.0891961556685557,0,0,0,0,0,0,0,0,0,0,-0.0110782428274259,0,0.00766049127768661,0.102770190834664,0,0,0,0,0,0,0.0282602219122243,0,0.0178975653535988,0,0,0,0.0281495826990382,0,0,0,0,-0.0236264994916993,0,-0.0107561443641295,0,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0282424718242878,0,0,0,0.0723748268868451,0,0,0,0,0,0,0,0,0,0.00928782919999221,0,0,0,0,0,0,0.187760071403502,0,0,0,0.0471101499319903,0.058621337380634,0,0,0,0,0.0753210042601897,0,0,0.209770991897383,-0.0790310065204267,0,-0.00117513792353871,0,0,0,0,0,0,0
X300014.SZ,0,0,0,0,0,0,0,0,0,0,0,0.212412643303593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.082147486333169,0.172262459528062,0,0,0,0,0,0,0,0,0.316930288481114,0,0,0,0,0,2.34839452998127e-05,-2.71050543121376e-20,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0,0,0,0.0505404413849461,0,0,0,0,0,0,0,0,0.104393438905726,0,0,0,0,0.0135327058337102,0,0,0,0,0,0,0,0,0,0,0,0,0.018037210401443,0,0,0,0.0232536973863966,0,0,0,0,0.0736075452366997,0,0,0.128931695084011,0,0,-0.0164730398076042,0,0,0,0,0,0,0
X002179.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125406081428336,0,0,0.0538537488666284,0,0.00130997892013856,0,0,0,0.013892758962019,0,0,0,0,0,0,0,0,0.311317247673658,0,0,0.114650095227901,0,0,0,-0.0556082721482551,0,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.229608795831626,0,0,0,0,0,0,0,0,0.139834896099466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0248875551481238,0.128965484006597,-0.0172422978524581,0,0,0,0,0,0,0,0,-0.0520349145058728,0.0182422656019723,0,0,0,0,0,0
X000977.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0863520873673166,0.124492659590456,0.212338569417532,0,0.451122881940252,0,0,0,0,0,0,0,0,0,0,0.187629516138205,0,0,0,0,0,0,0,0,0,0.0289532671447356,0,0,0,0,0,0,0
X002236.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0.157864795488207,0,0.0820190076873878,0,0,0.266151699863308,0,0.0983949537866475,0,0,0,0,0,0,0,0,0,0,0,0.142311632344429,0,0,0,0,0.0175897289429473,0,-0.0433801067199065,0.0694413567676389,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0,0.134789930620988,0,0,0.102185820689016,0,0,0,0,0,0,0.0921088495746843,0,0,0,0,0,0,0.132030397050323,0,0,0,0,0.114495691628808,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0.236842396453824,0,0,0,0,0,0,0,0,0,0.0172130501082537,0.00773252980550411,0,0,0,0,0
X002463.SZ,0,0,0,-0.20476614328288,0,-0.412143209264368,-0.325091567737899,0,0,0,0,0.0151148519545137,0,0,0,0,0,0,0,0,0,0.0462087032327881,0,0,0,0.408021375258158,0.051211825594661,0,0,0,0,0.0535406975951273,0,0,0,0,0.110153701091331,0,0,0,0,0,0,0,0.0554183322689153,0,0,0,0,0.308521594188811,0,0,0,0,0,0,0,0,0
X600372.SH,0,0,0,0,0.108957717488902,0.11072801304899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0787667590468266,0,0,0,0.154327153137068,0,0,0,0,0,0,0.0745881207822251,0,0,0,0.150736886222638,0,0,0,0,0,0,0,0.109211021356884,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,0,0
X002049.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0230501637991073,0,0,0,0,0,0,0.143951408800976,0,0,0,0,0.0348669998364145,0,0,0,0,0,0,0,0,0,0,0,0,0.183264211263088,0,0,0,0,0,0.059104710580511,0,0.105129313271029,0,0,0,0,0,0,-0.0137674358866976,0,0,0,0,0,0,0
