,X600519.SH,X000858.SZ,X600276.SH,X002415.SZ,X000651.SZ,X002475.SZ,X600104.SH,X000568.SZ,X002304.SZ,X600031.SH,X600809.SH,X000725.SZ,X600690.SH,X000063.SZ,X003816.SZ,X000338.SZ,X000661.SZ,X300124.SZ,X300014.SZ,X600703.SH,X000625.SZ,X002241.SZ,X000596.SZ,X600741.SH,X000100.SZ,X002371.SZ,X002007.SZ,X601877.SH,X600584.SH,X002129.SZ,X300142.SZ,X002179.SZ,X000157.SZ,X002236.SZ,X002049.SZ,X600183.SH,X000800.SZ,X002414.SZ,X601799.SH,X300003.SZ,X300136.SZ,X002185.SZ,X002008.SZ,X000066.SZ,X000977.SZ,X002456.SZ,X600118.SH,X300146.SZ,X002508.SZ,X000050.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X003816.SZ,0,0,0,0,0,0,0,0,0.00282272514980115,0,-0.00583343846350035,0.0211349069498272,0,0.12381036859123,0,0,0,0,0.00523371507745687,0,0,0,0,-0.0269856915666271,0,0,-0.0621060325404135,0,0,0,0,-0.00357845148795476,0,0,0,0,0,0,0,0,0,0,0,0.0785902792962743,0,0,0.0938854966974838,0,0,0,0,0,-0.000180857263556789,0,0,0,0.000430110703124388,0,0
X000338.SZ,0,0,0,0,0,0,0.0258545121398062,0,0,0.250836187987133,0,0,0,0,0,0,0,0.0242649201135065,0,0,0,0.114608811475831,0,0,0,0,0,0.0230789934621607,0,0,0,0,0,0,-0.0171049096591324,0,0.15213858345467,0,0,-0.00400517601675554,0,0,0.0954449783129459,0,0,0,0,0,0,0,0,0.00579698126684499,0,0,0,0,0.0130054972991496,0,0
X000661.SZ,0,0,0,0,0,0,0,0.131329217397029,0.18048757464807,0.178697119298594,0,0,0,0,0,0,0,0,0,-0.104192064639606,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0.430393792804258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0431861996300475,0,0,0,0.0154235911027173,0,0
X300124.SZ,0,0,0,0,0,0.145625459200439,0.143246866618327,0,0,0,0,0,0.0258933702586406,0,0,0.0572627554009363,0,0,0.10477386490537,0.0135244285517164,0,0,0,0,0,0.0280743534420716,-8.67361737988404e-19,0,0,0,0,0,0,0,0.0268290084183942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.16840434497101e-19,0,0
X300014.SZ,0,0,0,0,0,0,0,0,0.0545585575012088,0,0.125758615297041,0,0,0,0,0,0,0,0,-0.0346436394753825,-0.0602602046301607,0,0.0225217106050873,0,0,0.153271789093144,0,0,0,0.215789930862321,0,0.30092163958095,0.180238824100397,0,0,0,0,0,0,0,0,0,0,0,0,0.253042610631831,0,0,-0.10669702400283,0,0,0,0,0,0,0,0.00546667672237416,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0,0,0.142404712583161,0,0,0,0,0,0,0.0752012347525596,0,0.00032724537342974,0,0,0,0,0.0805565467578792,0,0,0.0520841164108581,0,0,0,0,0,0,0,0,0,0,0,0,0.103357229698306,0,0,0,0.00796829613750384,0,0,0,0,0,-0.00056466340147813,0,0,0,0,0.0292592130462376,0,0
X000625.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.282480315141023,0,0,0,0.140715255882607,0,0,0.0763178445402102,0,0,0,0,0,0.178118845452373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00357838550075556,0,0,0,0,-0.0587135927372783,0,0
X002241.SZ,0,0,0,0,0,0.447717695885879,0,0.243043809797499,0,0,-0.0797385465825525,0,0.00501697516914747,0,0,0,0,0,0,0,0,0,0.103450582694473,0,0,0,0,0,0,0,0,-0.0361340400174855,-0.106630456195479,0,0,0,0.238539187742411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0393930889551455,0,0,0,0,-0.0558954213792889,0,0
X000596.SZ,0,0,0,0,0,0.184997217515655,0,0.160604075083927,0,0,0.252287401404478,0,0.0539898251424511,0,0,0,0,0,0.0936589629252648,0,0,0.218997486227646,0,0,-0.143985222304145,-0.0506521927916924,0,0.0604015684411042,0,0.0122818327755594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.239626082839979,0,0,0,0,0,0.0178316344526595,0,0,0,0,0.024917394578883,0,0
X600741.SH,0,0,0,0,0,0,0.0753117208095495,0,0,0.0801720426346999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0370866057182809,0,0.0890169996774215,0,0,0.0246075841872843,0,0,0,0,0,0,0,0,0.0455829030800218,0,0,0,0.061223641592073,0.13305740197842,0,0,0,0.00773331676115119,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0,0,0.0651241070069238,0.531662060771954,0,0,0,0,0,0.021174088637244,0.0560208877460211,0,0,0,0.0704277806827666,0,0,0,0,0.038063454782631,0,0.0292529951002815,0,0,0,0,0.0617162857044405,0,0,0.0272248234219745,0,0,0,0,0,0,0,0,0,0,0.046003063122787,0,0,-0.038430918703726,0.0314256985585932,0,0,0,0,0,0
X002371.SZ,0,0,0,0,0,0,0,0,0,0,0,0.220468670888973,0,0,0,0,0,0.0883746061518271,0,0.134165029379508,0.0215230071274911,0,0,0,0,0,0.115330912076274,0,0.280532589418598,0,0,0,0,0,0.255970186352263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0373018361770339,0,0,0,-0.00213108565222325,0,0
X002007.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.100131316293408,0,0.0987113246799351,0,0,0,0,0,0,0,0,0,0,0.273151665802218,0,0,0,0,0,0,0,0,0.0617253599918808,0.0373372492033274,0,0,0,0.496126209346788,0,0,0,0,0,0,0.0403611414118793,0.021485185640179,0,0,0,0.0515595940135052,0,0
X601877.SH,0,0,0,0,0,0.152776445999933,0,0,0,0,0,0,0,0,0,0.0211432094761779,0,0,0,0,0,0,0.288929147338972,0,0.0570847542728957,0,0,0,0,0,0,0,0,0,-2.71050543121376e-20,0,0,0,0.060682113063834,0,0,0,0,0,0,0,0,0,0,0.0704826269728419,0,0.0107129492550307,0,0,0,0,0.0108779213581279,0,0
X600584.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.498302247851009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.238982356008829,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,-0.026351095819867,0,0,0,-0.00491530144609488,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0.0665238362725254,0,0,0,0,0,0,0,0,0,0.113473205289538,0,0,0,0,0,0.236075854813935,0,0,0,0,0,0.244100033555895,0,0,0,0.0699039658294803,0.0491987497222136,0,0.0580208694696085,0,0,0.0340821064248983,0,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,-0.0664345011742839,0,0,0,-0.0219064017185456,0,0
X300142.SZ,0,0,0,0,0,-0.0237902924831503,0,0,0,0,0,0,0,0,0,0,0.216034296443372,0,0,0,0.111370490952324,0,0,0,0,0,0.426464345244675,0,0.107167989249766,0.302028822130311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0142536959736751,0,0
X002179.SZ,0,0,0,0,0,0,0,0,0.0146376273732269,0,0,0.107094522296027,0,0,0,0,0,0,0.017931382933311,0,0,0,0,0.0295247204413233,0,0,0,0,0,0,0.0542626813576834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0693168686428402,0,0,0,0,0,0,0,0,-0.00373479952554323,0,0
X000157.SZ,0,0,0,0,0,0,0,0.0542853039229214,0,0.192654330363618,0,0,0,0,0,0,0,0,0,0,0,0,0.0125046587068318,0,0,0,0,0,0,0.0924610223167235,0.0482915310052234,0,0,0,0.109460025776714,0,0,0,0,0.0504264534754753,0,0,0,0,0.00775421366485473,0,0,0,0,0,0,0.0259456439935396,0,0,0,0,0.0233845447180427,0,0
X002236.SZ,0,0,0,0.165551376686398,0,0,0,0,0,0,0.0425400392617542,0,0,0,0,0,0,0,0,0,-0.055168957847545,0,0,-0.0891871461826363,0.195801134120343,0,0,0,0,0,0,0,0,0,0,0,0,0.268132520664299,0,0.0302475973893966,0,0,0,0,0,0,0,0,0,0,0,-0.0747184123074991,0,0,0,0,-0.0281705084862311,0,0
X002049.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00783494333755838,0,0,0,0,0,0,0,0,0,0,0,0.40705909366084,-0.0357983905671454,0.193453618302541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.411050998977679,0,0,0,0,0.161237244863661,0,0,0,0,0.0545959357196149,0,0
X600183.SH,0,0,0,0,0,0.072654697980249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.172171559794617,0,0.0129638724189843,0.0715109182247434,0,0,0,0,0,0,0,0,0,0.110801063330368,0,0,0.0611094518908721,0,0,0.167012126534902,0,0,0,0,0.038069009542878,0,0,0,-0.0169996088759968,0,0
X000800.SZ,0,0,0,0,-0.137223961455397,0,0.395723295356155,0,0,0,0,0,0,0,0,0,0,0,0,0,0.220785780643173,0.183629005647299,0,0,0,0,0,-0.123001283825372,0,0.0714007505976718,0,0,-0.0352607728960358,0,-0.0113315565098968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0241710348808734,0,0,0,0.0244886233843712,0,0
X002414.SZ,0,0,0,0,0,0,0.0998685576454559,0,0.0380499454011588,0,0,0,0,0.11424621439876,0,0,0.150879167946965,0.259667233133018,0.0988331163652453,0,0,0,0,0,0.190418618336716,0,-0.00201220854181939,0,0,0,0,0,0,0,0.0906051300174651,0,0,0,0,0,0,0,0.0230632489878894,0,0,0,0,0,0,0,0.0671574294630326,0,-0.0906677231281852,0,0,0,-0.0286672067117653,0,0
X601799.SH,0,0,0,0,0,0,0,0,0,0.011859904632595,0.0553358718603727,0,0,0,0,0,0.224594533723606,0,0.0340236973600301,0,0,0,0,0,0,0,1.6940658945086e-21,0,0,0,0.0104581399772408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.103741601638986,0,0,0,0,0.0523413368161167,0,0,0,0.00634823538011975,0,0
X300003.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.239762348429631,0,0,0,-0.0788335990492301,0,0,0,0,0,0.176695502848756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0726273774046142,0,0,0,0,0.0132395001289803,0.0561629903645914,0,0,0,0,0,0
X300136.SZ,0,0,0,0,0,0.451283102807683,0.101288023693232,0,-0.0180254522214984,-0.344183889493582,-0.273201144832311,0.363624588037684,0,0,0,0,0,0,0,0,0.00876322504131903,0,0,0,0,-0.0197278619432435,0.116698431913791,0,0,0.228103145316719,0,0,0,0,0.109900415513905,0,0,0,0,-0.11317663490537,0,0,0,0,0,0,0,0,0,0,-0.187697200641495,-0.0483305873781403,0,0,0,0,0,0,0
X002185.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.213784211159637,0,0,0,0.072111479098115,0,0.0221776897189159,0.013729651107577,0,0,0,0,0,0.0284519652529968,0,0.142219325113556,0,0,0,0,0,0.179825141425672,0.105489927751654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0289348931951912,0,0,0,-0.00480086338353153,0,0
X002008.SZ,0,0,0,0,0,0.0505511865641931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00629182434864596,0.136360200120963,0,0.213589277049855,0,0,0,0,0,0.0937642446982976,0,0,0,0.0662583337130185,0,0,0,0,0,0,0,0.183896805958341,0,0,0,0,0,0,0,0,0,-0.0235693105096394,0,0,0,0,-0.0248918911265208,0,0
X000066.SZ,0,0,0,0,0,0,0,-0.0127368510747316,0,0,0,0,0,0,0,0,0,0,0,0.0836721138821523,0,0,0,0,0,0.0782405967312749,0,0,0,0.092787601922775,0.0361799323825013,0,0,0,0,0,0,0,0,0,0,0,0,0,0.208485236201388,0,0.110084874618961,0.179164824871993,0,0,0,0.0445196609492081,0,0,0,0,0.036188718813588,0,0
X000977.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0561261597339288,0,0,0,-0.273704376889965,0.127975382527854,0,0,0,0,0,0,0,0.227468420485415,0,0,0,0,0,0,0,0.104894032471123,0.0952093852061259,0,0,0,0,0,0.0988276277152142,0,0.181194134788026,0,0,0,0,0,0,0,0,0.030699844326242,0,0,0,0.0169374073852003,0,0
X002456.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0949552974168665,0,-0.102105851878974,0,0.0730166703533642,0,0,0,0.0599972832233904,0.0927459584291175,0.178930585596114,0.0433343336212154,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.110841208314099,0,0,0,0,0,-0.0781347030924284,0,0,0,-0.0100895617465712,0,0
X600118.SH,0,0,0,0,0,0,0,0,-0.0902235645259688,0,0,0,0,0.00650943358456028,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0726781462821579,0.0629421679968218,0,0,0,0,0,0,0,0,0,0,0.00419263770465584,-0.0362233837794637,0.135214464958137,0,0.34246131564393,0,0.0185386828763002,0,0,0,0,0,0.0196609915787188,0,0,0,0,0.0047736427738778,0,0
X300146.SZ,0,0,0,0,0,0,0,0,0.0864431022387484,0,0,0,0,0,0,0,0,0,0.0202059316132188,0,0,0.17717757649339,0,0.0312518943111432,0,0,0,0,0,0.0365935532004211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0150592134347132,0,0,0,0.0239116888883474,0,0
X002508.SZ,0,0,0,0,0,0,0,0,-0.0218160869371561,0.0656557879842134,0.0727917513660255,-0.0792330057944114,0,0,0,0.441636426438467,0.0478841026505321,0,0,0,-0.0981981717110538,0,0,0,0,0,-0.133961819011703,0,0,0,0,0,0,0,0.0999803242818438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0161282840307582,0,0,0,0,4.33680868994202e-19,0,0
X000050.SZ,0,0,0,0,0,0.124570805202511,0,0,0,0,0,0.314511256017925,0,0.0277413556727239,0,0,0,0.0790922015980223,0.00943232869621815,0,0,0,0,0,0,0,0,0.0273100955464988,0,0,0.014076261989908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17705738578336,0,0,0,0,0,-0.00113332577342385,0,0,0,0.00380873890744905,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0.0150929449197326,0,0,0.0293430835819174,0,0,0,0,0,0,0,0,-0.0269646333003371,0,0,0,0,0,0,-0.0530112510070178,0.0332366256871913,0,0,0,0,0,0,0,0.0618641776118769,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.041494456305669,-0.0325671303399863,0,0,0,-0.0347303059837846,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0714871060682237,0,0,0,0,0,0,0,-0.0582038868594517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.542581154225832,0,0,0,0.817791426723859,0,0,0,-0.220100127128939,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0802893012438625,0,0,0,0,0,0,0,0,0,0.0344524608392924,0,0,0,0,0,0,0,0,0,-0.506813884570429,0.763874228006357,0,0,0,0,0.160334815142079,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,-0.0096468883798219,0,0,0,0,-0.0400163068333139,0,1.73472347597681e-18,0,0,-0.043047692019138,0,0.0490214746290412,0,0,0,0,0,0,-0.0221232854578355,0.0107230028494791,0.0264915652848453,0.0654265646674206,0,0,-0.0260430392917578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0337235855824169,0,0,0,0.00638107565951242,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0197826201881909,0,0,0,0,0,0,-0.0510069879482356,0,0,0,-0.0598115547357929,0,0,-0.0609490675562529,0.0494758247229164,0,0,0,0,0,-0.00269772029445811,0,0,0,0,0,0,0.100299753965669,0,0,0.0521758772158638,0.0497152309765143,0,0,0,0.00923223055277683,0,0,0,0.00619130940036104,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00982789885405403,0,0,0,0,-0.00355632582502755,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.180592058838026,0,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,-0.00871444348765066,0.00232137032721961,0,0,0,-0.00175740895191997,0.00980126783535406,0,0,0,0,0.00723726955160895,0,0,0,0,0,0,0,0,0,0,-0.00274543900143815,0,-0.00887029289061283,0,0,0,-0.00731120618844204,0,0,0,0,-0.00258930484949746,0,0,0,0,0,0,0,0,0.0129747056818088,0,0,0,-0.00681093533297362,0.0090244683577617,0,0,0,0.00351067294610309,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
