,X600519.SH,X000858.SZ,X002415.SZ,X600809.SH,X600276.SH,X000568.SZ,X600690.SH,X000651.SZ,X003816.SZ,X002475.SZ,X600104.SH,X300124.SZ,X002304.SZ,X000725.SZ,X000625.SZ,X000338.SZ,X002371.SZ,X000063.SZ,X000596.SZ,X600031.SH,X000100.SZ,X600089.SH,X300014.SZ,X002179.SZ,X000157.SZ,X600703.SH,X002236.SZ,X600372.SH,X002241.SZ,X600741.SH,X002129.SZ,X000977.SZ,X000661.SZ,X002049.SZ,X002463.SZ,X600584.SH,X601877.SH,X600522.SH,X002028.SZ,X000800.SZ,X601799.SH,X600183.SH,X600066.SH,X000921.SZ,X002223.SZ,X002007.SZ,X002074.SZ,X600177.SH,X600566.SH,X600460.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X002028.SZ,0,0,0,0,0,0,0,0.11808307146845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.087768891318186,0,0.337835291210352,0,0,0,0,-0.123724096539323,0,0,0,-0.0488686896009883,0,0,0,0,0,0,0.0238511975129014,0.118054131046097,0,0,0,0,0,0,0,-0.0491869139595997,-0.0575517109526106,0.0457426543020849,0,0,0,0,0,0
X000800.SZ,0,0,0,0,-0.0197574750995072,0,0,0,0,0,0,0,0,0,0.20770249695022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.132919687557838,0,0,0.0998394487988969,0,0,0.22608126762362,-0.041975672504308,0.0176387874632974,0,0,0,0,0,0,0
X601799.SH,0.0726119047999249,0,0.0625488783429391,0,0,0,0,0.0471798344648894,0,0.0175261400446748,0,0,0,0,0.102676008051542,0,0,0,0,0,0,0,0,0.0490746887092035,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0572040712602208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600183.SH,0,0,0,0,0,0,0,0,0,0.333873952815624,0,0,0,0,0.129181738834531,0,0.102697634367296,0,0,0,0,0,0,0,0,0.280264992592491,0,0,0.0250437199193788,0,0.0487593971159167,0,0,0,0.0740390318360999,0.290964651709583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0291683064009232,-0.0287774817095724,0,0,0,0,0,0
X600066.SH,0,0,0,0,0,0,0,0.0327554269095298,0,0,0,0,0,0,0.00582560704448737,0,0.113970183211649,0,0,0,0,0,0,-0.0295492025453769,0,0,0,0,0,0,0,0.130855996981299,0,0,0,0,0,0,0.034523661297961,0,-0.118895167859807,0,0,0,0.0495304511234606,0,0,0,0.337073011783716,0,0,0,0.00324112964566983,-0.0554947479992282,0,0,0,0,0
X000921.SZ,0,0,0,0,0,0,0,0.404677747569628,0,0,0,0,0,0,0.0695399600064021,0,0,0,0,0,0,0,0,-0.0485309988201514,0.471382919505365,0,-0.122352621710773,0,0,0,0,0,0,0,0,0,0,0.085249660869477,0,0,0,0,-0.0420344116072492,0,0,0,0,0,0,0,0,0,0.00305799504268684,0,0,0,0,0,0
X002223.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0591063358697644,0,0.0325284023929258,0.0428833341180033,0,0,0,0,0,0,0,0,0,0,0,0,0.0118440460672681,0,0,0,0,0,0,0,0,0,0,0.0230880445355505,0,0.0586016775692949,0,0,0,0,0.204164837376781,0,0,-0.0247733424619148,0,0,0,0,0,0,0
X002007.SZ,0,0,0,0,0.129089415223437,0,0,0,0,0,0,0,0,0,0.0549722693615396,0,0,0,0,0,0.248781136599232,0,0.0437730927606332,0,0,0,0,0,0,0,0,0,0.0188683170728489,0,0,0,0,0,0,0,0,0.0298838621666385,0,0,0.0965407676121301,0,0,0,0.0296540360615708,0,0,0.00139227775410922,0,0,0,0,0,0,0
X002074.SZ,0,0,0,0,0,0,0,0,0,-0.110340790454868,0,0,0,0,0.0978867979150486,0.0201073583213346,0,0,0,0,0,0,0.571608986988183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0308300148660935,0.0692909799401453,0,0.0630529845578149,0,0,0,0,0,0,0,0.00869187633918312,0,0.000952847662254963,0,0,0.316205652104152,0,0,0,0
X600177.SH,0,0,0,0,0,0,0,0,0,0.119750676741999,0,0,0,0,0,0,-0.0695482030557987,0.128853906274001,0,0,0,0,8.67361737988404e-19,0.0587687521406977,0,0,0,0,0,0,0,-0.131761480836451,0,0,0.0465157914601869,0,0,0,0,0,0,0,0.0229545273801416,0.148004283688411,0.124331132763225,0.0580479890129617,0,0,0,0,0,0.00765232165775952,-0.000741925580829285,-0.067675252090755,0,0,0,0,0
X600566.SH,0,0,0,0,0,0,0,0,0,0,-0.131357501482365,0,0,0,0,0,0,0,0,0,0,0,0,0.0562395019171461,0,0,0,0,0,0,0,0,0.00282780749966396,0,0,0,0,0,0,0,0,0,0,0,0.487896612036078,0,0,0,0,0,0,-0.00189282225192891,-0.00492676701436067,0,0,0,0,0,0
X600460.SH,0,0,0,0,0,0,0,0,0,0,0,-0.069176367035419,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15716381400286,0,0.17651615817069,0,0,0.169898922535764,0.172745770890637,0,0,-0.0101326121316536,0.0619353623305321,0,0.0459024242729148,0,0.162760168628877,0,0.127076715156612,0,0.0241037196945622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0.0382631786985863,0,0,-8.67361737988404e-19,-0.0147975293448597,0,0,0,0,0.303497053545498,0,-0.0443148156404136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.164508035613982,0,0,0,0,0,0,0,0.0266229882147906,0,0,0,0,0,0,0,0,0,0,0.0274749268856421,-0.0873790741858972,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.951840027166647,0,0,-0.285716591630857,0,0,0,0,0,0,0,0.0307219667442903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.835152388771384,0,1.04951904545969,0,0,0,0,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.591600254752905,0,0,0,0,0,0,0,0.00933425148136446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.433261709361887,0,0,0,0,0,0,0,0,0,0,0,0,1.13089621985168,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0.0558157102312671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0238134703149987,0,0,0,0,-0.0199288147684469,0,0,0,0,0,-0.225577949967994,0,0,-0.12822640789756,-0.0182028135559729,0,0,0,0,0,0,0,0,0,0,0,0,-0.0351531157748826,0,0,0.2898787872349,0,0,0,0
MKreturn,0,-0.0578947602220035,0,0,0,0,0,0,0,-0.0273048281520478,0,0,-0.0355898928814804,0,0,0,-0.0269200972195171,-0.0124743334219325,0,0,0,0,-0.00504897543586457,0.0320309752065192,0,0,0,0,0,0,-0.0415256445553001,0,0,0,-0.0259445445640936,0.150626234237801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0116106461779841,0,0.344134661784391,0,0,0,0,0
MKvol,0,0,0,0,0,0.00100664360796221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000749758501383208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000869333743217917,-0.000616358403300612,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00425415716494519,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0.00600330218933418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00100440162190243,0,-0.00182449530959052,-0.00271758067955055,0.000800587068604585,0,0.00480068594646135,0,0,0,-0.00766105191190142,0,0,0,0,0,0,0,0,0,0,0,0.00705170712585307,0,0.0040118541120802,-0.00306225033226339,0,0,0.0088335191313012,0,0
