,X600519.SH,X000858.SZ,X600809.SH,X000568.SZ,X002415.SZ,X600690.SH,X002304.SZ,X600276.SH,X002475.SZ,X000651.SZ,X300014.SZ,X600104.SH,X300124.SZ,X002129.SZ,X003816.SZ,X000596.SZ,X000725.SZ,X000625.SZ,X002049.SZ,X600031.SH,X002371.SZ,X002179.SZ,X000063.SZ,X002241.SZ,X600089.SH,X000338.SZ,X600522.SH,X600703.SH,X000661.SZ,X002180.SZ,X300142.SZ,X002074.SZ,X000733.SZ,X601877.SH,X000100.SZ,X600741.SH,X000157.SZ,X600487.SH,X600884.SH,X600460.SH,X601799.SH,X600702.SH,X300003.SZ,X002414.SZ,X000799.SZ,X600584.SH,X600563.SH,X600372.SH,X002236.SZ,X000800.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600703.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0331267208780835,0,0,0,0,0,0,0,0,0.31859076419451,0.106309293778214,0,0,0,0,0,0,0,0,0,0.143007464494989,0,0,0,0.0966385252671312,0,0.0787399490473086,0,0,0,0,0,0,0,0,0,0,0,0,0.00498501995297162,0,0,0,0,0,0
X000661.SZ,0,0,0,0,0,0,0.0361158801084975,0.294421523987041,0,0,0.128802707038673,0,0.101946128592269,0,0,0.0352886689439433,0,0,0,0,0.0652476037340975,0,0,0,0,0,-0.00887441958037231,-0.385037645546979,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1244733545096,0.499186144747695,-0.0685870839353067,0,0,0,0,0,-0.161030808233862,0,-0.0164829047790874,0.0743032857476506,0,0,0,0,0,0
X002180.SZ,0,0,0,-0.0477861496012703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.180821370076,0,0,0,0,0,0,0,0.118262339261275,0,0,0,0,0,0,0,0,0,0.0406316308564227,0,0.0755928051849442,0.196746017376805,0,0,0,0,0,0,0,0,0,0,0.0760746092975147,0.031721463937693,0,0,0,0,0,0
X300142.SZ,0,0,0,0,0.155257971388135,0,0,0.401262887129004,0.15692336145399,0,-0.0384804963283437,0,0,-0.0137799143149447,0,0,0,-0.0748016541942462,0,0,0,0.144239431048526,0,0.00392946405818527,0,0,-0.059925274764092,0,0,0,0,0,0,0,0,0,0,-0.0694919019847666,0.0940471422761888,0,0,0,0,0.0699996616255067,0.0580558818827882,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002074.SZ,0,0,0,0,0,0,0,0,0,0,0.364498611400568,0,0,0,0,0,0,0.263182060168174,0.0344427084493616,0,0,0,0,0,0,0,0,0,0,0.0626289573628289,0,0,0.0804852758110823,0,0,0,0,0,0.208536930889172,0,0,0,0,0,0,0,0,0,0,0,0,0.130547137070161,-0.137272425843333,0,0,0,0,0,0
X000733.SZ,0,0,0,0,0,0,0,0,0,0,-0.0182499758032822,0,0,0,0,0,0,0.0717683580887917,0.0705902734948674,0,0.0656977125375897,0.105743471457667,0,-0.0466284334325824,0,0,0.0205432298406643,0,0,0,0,0.06454269043496,0,0,0,0,0,0,0.0189080773492342,0,0,-0.0613759388758967,0,0.0741816193808777,0,0,0,0,0.0671178849841443,0,0,0,-0.0318438852991719,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0,0,-0.0502282767892282,0,0,0,0,0,-0.0168947928059855,0,0,0,0,0,0,0,0,0.219001290181396,0,0.128244371681705,0.0710190285119215,0,0,0,0.0895866211410388,0,0,0,0.169462235967705,0,0,0,0,0,0,0,0.105518753672798,0,0,0.119362354102962,0,0,0,0,0.0198800367380999,0,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0,0,0.0247388647315183,0,0.0230276859777466,0,0,-0.0121890703767236,0,-0.0440238429726197,0,0.297109467659133,0,0,0.0871632052161318,0,0,0,0,0,0.0338211553596868,0,0,0.0250037978436922,0,0,0,0,0,0,0.237887719094953,0,-0.0786281661238226,0,0,0,0,0,0,0,0,0,0,0.0233259351877548,0,0,0,0,0,0,0
X600741.SH,0,0,0,0,0.0713346693860571,0,0,0,0,0,0.00372994734884769,0.24299910206747,0,0,0,0,0,0.0252333457759563,0,0,0,0,0,0,0,0,0.0421146865170045,0.0719005374139597,0,0,0,0,-0.0381967476206708,0,0,0,0,0,0,0,0,0.0186330041327714,0,0.0788000660062633,0,0,0.0933803195794915,0,0.00787808572605748,0.0129485629967366,0,0,-0.0415772785669219,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0.0351725118277245,0,0,0,0,0,0,0,0,0,0.10574197245829,0,0.3745767326558,-0.0134834971027858,0,0,0,0.0623704634823876,0,0,0,0,0,0.0677795704622947,0,0,0,0.0786058254078621,0,0,0,0,0,0,-0.0398456101973376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600487.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.107150735551847,0,0,0,0,0,0,0,0,0,-0.0663449331264625,0,0,0.458595941549335,0,0,0,0,0.226457170137804,0,0,-0.0641655956684884,0,0,0,0,0,0.136153519536568,0,0,0,0,6.93889390390723e-18,0,0,-0.232175506456658,0,0,0.0843167483580243,-0.025206494444519,0,0,0,0,0,0
X600884.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0936757976174694,0,0,0,0,0,0,0.172609709236591,0,0.147064868228259,0,0,0,0,0.0909657307546295,0,0,0.0665548381988432,0,0,0,0,0,0,-0.0598878606952951,0,0.0234677672551425,0,0,0,0,0,0,0,0.110956365484631,-0.00861956894841083,0,0,0,0,0,0
X600460.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.091109854060741,0,0,0,0,0.150776783859277,0,0,0.112093353551658,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102849302298615,0,0,0,0.0581164245760711,0,-2.16840434497101e-19,0,0.0871037935788702,0,0,0,0,0,0,0,0,0,0,0,0,0
X601799.SH,0,0,0,0,0,0.221953200594084,0,0,0,0,0,0,0,0.241422923214891,-0.102213718894594,0,0,0.130995318108788,0,0,0,0,0,0,0,-0.164723281617023,0,0,0,0.148391202867063,0,0.016514706819283,0,0,0,0,0,0,0,0,0,0,0,0.00648199977830406,0,0,0,0,0,0,0,-0.0646530568924856,-0.0180611619659611,0,0,0,0,0,0
X600702.SH,0,0,0,0.647062437136736,0,0,0.0362650566995646,-0.0369441226952897,0,0,0.0161586126869372,0.0187101273348583,0,0,0,0,0,0,0,0,0,0,0,-0.0823165622972678,0,0,0,0,0.0601231328890775,0,0,0,0,0,0,0,0,0,0,0,-0.0681788530042168,0,0,0,0.606524942221489,0,0,-0.322150314218519,0,0,0,0,0,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0,0,0,0.0908398341487643,0,0,0.0400751732863943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0723096407676366,0.0512869549625955,0,0.0586173464220771,0,0,0,0,0,0,0,0,0,-0.0451139317575341,0,0,0.0474086343640845,0.317548682277098,0.0466328202348218,0,0,0,0,0,-0.0195328044216205,-0.0266260322718237,0,0,0,0,0,0
X002414.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.349070582274942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.134481879467889,0,0,0.0578882395653135,0,0.0887813280987379,0,0,0,0,0,0,0.0932715034380014,0,0,0,0.0467007986871995,0,0,0,0,0.0020348524539706,0.0925810699343144,0,0,0,0,0,0
X000799.SZ,0,0.0492738488792266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0628441595383835,0.0352640798621959,0,0,0,0.0878131205817759,0,0,0,0.00925151648937783,0,0,0,0.0161849909964074,0,0,0,0,0,0,0.0873644898140333,0,0,0.380886887402658,0,-1.73472347597681e-18,0,0,0,0,0,0.0341980622938033,0,0.0155485264353952,0,0,0,0,0,0,0
X600584.SH,0,0,0,0,0,0,0,0,0.118257669888019,0,0,0,0,0,0,0,0,0,0,0.275873909299187,0,0,0,0,0,0,0.000923006000124248,0,0,0,0,0.000498432900034298,0,0.0281019157024892,0,0,0,0.0227101829343026,0,0.0830530943108899,0,0,0,0,0,0,0,0,0.112714043437835,0.0483430777555275,0,0,-4.33680868994202e-19,0,0,0,0,0,0
X600563.SH,0,0,0,0,0,0,0,0,0,0,0.0408675754631311,0,0,0,0,0,0,0.216821520705531,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0889914220745623,0,0,0,0,0,0.181321429698189,0,0,0.0606064053333499,0,0,0,0,0,0,0,0,0,0,0,0.0150770431456744,0,0,0,0,0,0
X600372.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0164370386168626,0,0,0,0,-0.00963536024138939,0.172824033295704,0,0,0,0,0,0,0,0,0.12209369012535,0.0259447254700391,0,0,0.0268042269669651,0,0,0,0,0,0,-0.00556147080857812,0,0,0,0,0,0,0,0,0,0.0534432365335058,-0.0162171139730305,0,0,0,0,0,0
X002236.SZ,0,0,0,0,0.237251700098192,0,0,0,0.209465945557049,0,-0.0227378385529893,0,0,0,0,0,0,0,0,0.133542993325774,0.042764435810527,0,0.271723023819801,0,0,0.0361908455565328,0,0,0,0,0,0,0.0531307863592663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00484759998423052,0.0225150468607717,0,0,0,0,0,0
X000800.SZ,0,0,0,0,0,0,0,0,0,0,0,0.161290553904135,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18734975269985,0,0,0,0,0,0.0211663024329037,0,0,0.0441278914491596,0.148307731048064,0,0.0443218270059914,0.0597386738487336,0,0,0,0,0,0,0.182681936715763,0,0,0,0,0,0,-0.0221246029791486,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.176157067528408,-0.0554496565193568,0,0,0,0,0,0,-0.0564348190899355,0,0,0,0,0,0,0,0,0,0,0,0,-0.0980951672230466,-0.0230004350717443,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00603575562472107,0,0,0,0,0.0137132672493476,0,0,0,0,0,0,0,0.0554111794805085,0,0,0,0,0.0218154507847282,0,0,0.168969261594052,0,0,0,0,0,0,0,0,-0.125556930249666,0,0,0,0,0,0,0,0,0.119595109972659,0,0,0,0,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.130675258230849,0,0.0460123749112236,0,0,0,0,0,0,0,-0.0515010779839766,0.0473636979883966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.263346568616767,0,0,0,0,2.36923005838862,0,0
RealEstate_excess,0,0,0,0,0,0,0,-0.0318858085053774,0,0,0,0,-0.00481086549166142,0,0,0,0,0,0,-0.0535519678307621,-1.73472347597681e-18,-0.0898793416121996,0,0,0,0,0,0,0,-0.0263791118094816,0,0,0,0,0,0,0,-0.00726986281619865,0,0,0,0,0,0.0245963876281782,0,0,0,0,0,0,0,0.0164654177772056,0.014732743273041,0,0.297930217875503,0,0,0,0
MKreturn,0,0,0,0,0,0,0,-0.130665539751314,0.0480216873590329,0,0,0,0,0,0,0.00421103243356176,0,0,0,0,0,-0.0999800881664664,0,0,0,0,0,0,0,-0.0262211653393815,0,0,0,0,0,0,0,0,0,-0.0250637503631556,0,-0.078147475983958,0.0947228786975262,0,0,0,0,0,0.015561514003711,0,0,0,0,0.101572437099204,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000911464153267835,-0.00121621890615961,0,0,0,0,0,0,0,0.000581963527551225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00385508969790467,0,0,0,0.00611489190349949,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,-0.0397960973769553,0,0,0,0,0,0,0,0,0,0,0,0,0.00600965106004653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.17315520938443,0.167238566596094,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00992723849566911,-0.0216236117478612,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0.000486804044311752,0,0,0,0,0,-0.00474703755177698,0,0.00113067913273611,0,0,0.00224459252230751,0,0,0,0,0,0,0,0,-0.00150067340278044,-0.00175528091327094,0,0,0,0,-0.000336535213228324,0,0,0,0.00424476858513456,0,0,0,0,0,0,0,0,0,0,0.00150771687536052,0,0,-0.00230382993568173,-0.00745762099509698,0,0,0,0,0,0
