,X600519.SH,X600104.SH,X002415.SZ,X000858.SZ,X000651.SZ,X000725.SZ,X600276.SH,X002304.SZ,X000063.SZ,X600690.SH,X600703.SH,X000568.SZ,X600741.SH,X002475.SZ,X002236.SZ,X600031.SH,X000625.SZ,X000338.SZ,X002456.SZ,X002241.SZ,X601877.SH,X600487.SH,X002008.SZ,X300136.SZ,X600066.SH,X000100.SZ,X600522.SH,X300124.SZ,X600809.SH,X002508.SZ,X300003.SZ,X600271.SH,X002294.SZ,X002085.SZ,X600867.SH,X000981.SZ,X600089.SH,X600498.SH,X600699.SH,X600177.SH,X000157.SZ,X300142.SZ,X600118.SH,X600584.SH,X000596.SZ,X000050.SZ,X600566.SH,X002180.SZ,X002179.SZ,X000661.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0.28971510243016,0,0,0,0.105947841037697,0,0,0.0603267347599867,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0.116200140645286,0,0,0,0,0.0107127677817711,0,0,0,0,0,0,0,0,0,0,0,0,0.0530458102894723,0,0,0,0,0,0,0,0,0,0,0.0678052513187135,0,0,0.0223287473091092,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0,0,0,0,0.108658716110794,0,0.133052600913348,0.0218677055634299,0,0,0,0,0,0,0,0,0.0699818233156761,0,0,0.0192451660891094,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0299903976698879,0,0,0,0,0.0670294048635426,0,0,2.16840434497101e-19,0.0129774452757586,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0,0,0.0843844503120527,0,0,0,0.12984800838122,0,0,0,0,0,0.0699034999402303,0.104086134522373,0.245498678876474,0,0,0,0,0.112795507152089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0116503672587209,0,0,0,0,0,0,0,-0.013229884311059,0,0,0,0,0,0,0
X000858.SZ,0.0204258470000095,0,0,0,0,0,0,0.1312812478953,0,0,0,0.191839237215476,0,0,0,0,0,0,0,0,0.018414325683072,0.0321999419960099,0,0,0,0,0,0,0.284209218155499,0,0,0,0,0,0,0,0,0,0.0893350506446213,0,0,0,0,0,0,0.0320940384427185,0,0,0,0,0,0.00368517015611025,0.00114555578007383,0,0,0,0,0,0
X000651.SZ,0,0,0,0.0675494363151806,0,0,0,0,0,0.00081383326500011,0,0.0570914998127442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1508492006675,0,0.0131556666773829,0,0,0,0,0,0,0,0,0,0,0,0,0.127213580050402,0,0,0,0,0,0.0752653790468109,0,0,0,0.0104701380553576,0,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0.310473763779568,0,0,0,0,0.0378316375977853,0,0,0,0,0,0,0.0117887021917685,0,0,0.118633614699327,0,0.149718441136738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0757828822016436,0.106725172018124,0,0,0,0,0,0,0,0.0394106213907121,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0.170213147140104,0,0,0,0.0631604846087683,0.0227064236208986,0.0621703169114172,0,0,0,0,0,0,-0.0921322192960969,0,0,0,0.0588864489420595,0,0,0,0,0,0.0927852953658757,0,0,0,0,0,0,0,0,0,0,0,0,0.0610144621539205,0,0,0,0,0,0,0,0.0620017491458661,0,0,0.0106082389632176,0,0,0,0,0,0
X002304.SZ,0.212186850170629,0,0,0,0,0,0,0,0,0,0,0.0913488574974513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013717598607939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0108231458972173,0.0413839877659796,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0.366095347298499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0832924124935047,0,0,0,0,0,0,0,0,0,0,0.170699229625387,0,0,0,0,0,0.362530055161142,0,0,0,0,0,0,0,0,0.0111407382955483,0,0,0,0,0,0
X600690.SH,0,0.00681589297756956,0,0,0.123053756519973,0,0,0.0361565631551253,0,0,0.085865482532414,0.0234746508962328,0,0,0.126325159874136,-0.208680219107449,0,0,0,0,0,0,0.139610606671799,0,0,0.155520289926058,0.219972586300565,0,0,0.0385575721047908,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.171533773447959,0,0,0,0,0,0,0,0,-0.00130388541376918,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0.063197054902124,0,0,0,0.0847620780668398,0,0,0.0151264214763195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.316925278840886,0.170931096366847,0,0,0,0,0,0,0,0,0,0,0.350563158481124,0,-0.000134168801636777,0.00602518847374572,0,0,0,0,0,0
