,X600519.SH,X000858.SZ,X600809.SH,X002415.SZ,X000568.SZ,X002304.SZ,X600276.SH,X600690.SH,X002475.SZ,X300014.SZ,X000651.SZ,X300124.SZ,X600104.SH,X000596.SZ,X600031.SH,X003816.SZ,X000725.SZ,X000625.SZ,X002129.SZ,X000063.SZ,X002371.SZ,X002049.SZ,X002179.SZ,X000338.SZ,X600703.SH,X002180.SZ,X600089.SH,X000661.SZ,X000100.SZ,X300142.SZ,X000733.SZ,X002241.SZ,X601877.SH,X600741.SH,X002074.SZ,X600702.SH,X600522.SH,X600460.SH,X000157.SZ,X000799.SZ,X600779.SH,X300003.SZ,X600584.SH,X600884.SH,X601799.SH,X300146.SZ,X002007.SZ,X600487.SH,X000800.SZ,X002414.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.0767253772836098,0.175607689033858,0,0.157153070336946,0,0,0,0,0.00675616273298338,0,0,0,0,0,0,0,0,0,0,0,-0.0733036165800275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.144720434941824,8.82277504373574e-05,0,0,0,0,0,0,0,0,0,0,-0.0178029685325221,0,0,0,0,0,0,0
X000858.SZ,0,0,0.0109010837147498,0,0.454163774850116,0.163501790073901,0,0,0,0,0,0,0,0,0.0573598552375415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0420310982496411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0134347197389002,0,0,0,0,0,0,0
X600809.SH,0.101680214829215,0,0,0,0.469307563153856,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0331420445309184,0,0,0,0,0,0,0,-0.0404347652954902,0,0,0.142934689226392,0,0,0,0,0,0,0,0,0,0,-5.98500148911653e-05,0,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0.074567133067283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0621632583873006,0,0,0,0,0,0,0.137696976442155,0,0,0,0,0,0,0,0.0781697968222406,0.0268224580218667,0,0,0,0,0,0.0979044206522548,0,0,0.119441339049902,0,0,0,0,0,0,0,0,0
X000568.SZ,0.10299689997836,0.6007828930228,0.277863682227755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0560673829789201,0,0,0,0.051120526784256,0,0,0,0,0,0,0,0,0,0,0,-0.0362775351031052,0,0,0,0,0,0,0
X002304.SZ,0,0,0,0,0.520161650795221,0,0,0.0101615854876943,0.0862021037381429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0225179509335638,-0.0501348100747236,0,0,0,0,0,0,0,0,0,0,-0.038572170791589,0,0,0,-0.00547650602652182,0,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,-0.0220735276161356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0496228073110428,0,0.0510942540887855,0.0110128356043004,0,0,0,0,0,-0.0861998094858947,0,0,0,0.0598965828015787,0.142152354702691,0,0,0,0,0.0171740450289183,0,0,0,0,-0.0169107977027482,0,0,0,0,0,0,0
X600690.SH,0.106960012265853,0,0,0,0.173496443919224,0.00837922364982797,0,0,0,0,0,0,0,0,0.104103774697805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0212872202847552,-0.0398923873683863,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0.0483788063887152,0,0,0,0,0,0,0,0,0.0677704159250522,0,0.17959973444665,0,0,0,0,0,0,0,0,0.00126512170123805,0,0.192771292981542,0,0,0.0401286743380075,0,0,0,0,0,0.0218477434811186,0.00455159683250271,0,0,0.0228812310093101,0,0,0,0,0,0,-0.00552665366971685,-0.00493311204145604,0,0,0,0,0,0
X300014.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0812277251843952,0,0,0,0,0,0,0,0,0,-0.0533550593665665,0,0,0,0.0146737245651416,0,0,0,0,0,0,0,0,0.0654520701529235,0,0,0,0,0,0.0157013639813212,0,0,0.801905701907337,0,0,0,0,0,0,0,0.00442902421405053,0.0633137200483965,-0.285805292799025,0,0,0,0,0
