,X600519.SH,X002415.SZ,X600104.SH,X000858.SZ,X000651.SZ,X600276.SH,X002304.SZ,X000725.SZ,X000063.SZ,X600690.SH,X600031.SH,X002475.SZ,X000338.SZ,X000568.SZ,X600703.SH,X600741.SH,X600271.SH,X601877.SH,X002236.SZ,X000100.SZ,X000661.SZ,X600776.SH,X002008.SZ,X600809.SH,X300003.SZ,X300124.SZ,X600487.SH,X000050.SZ,X000596.SZ,X002456.SZ,X000625.SZ,X600498.SH,X002007.SZ,X000977.SZ,X300142.SZ,X002371.SZ,X000157.SZ,X002241.SZ,X002179.SZ,X600522.SH,X600066.SH,X002180.SZ,X600177.SH,X300146.SZ,X600089.SH,X600566.SH,X600867.SH,X300136.SZ,X600372.SH,X002129.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600031.SH,0,0,0,0,0,0,0,0.115001269000169,0,0,0,0,0.221440660247649,0,0,0.0717735631676012,0,0,0,0,0,0,0,0,0,0,0,0.0120737902147825,0,0,0,0,0.105428934301455,0,0,0,0,0,0,0,0,0,0,0,0,0.137904321324456,0,0,0,0.0548184719969078,0,-0.0226413288553901,0.0270619463134465,0,0,0,-0.0197129782629506,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0.0113294637520662,0,0,0,0,0,0,0,-0.0163232016851026,0.269025767107729,0,0,0.0682320605148734,0.0480608980865433,0,-0.108248395937377,0,0,0,0,0,0.0424877256036598,0,0,0.0448179146827862,-0.0287042498313944,0,-0.0525329530387854,0,0.0251283712397397,0,0,0,0,0,0.210575616226303,0,0,0,0.26975872122595,0,0,0,0.00839548925162668,0,0,0,0,0,0,0
X000338.SZ,0,0,0.179097432380074,0.0721435221068652,0,0,0,0,0,0.0202485125709055,0.0582519751184173,0,0,0,0,0,0,0,0.00232989849251676,0,0,0,0,0.0154324530883506,0,0,0,0,0,0,0.0376273469196276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0192275560551653,0,-0.0164114474883035,0.0339005041188955,0,0,0,0,0,0
X000568.SZ,0,0,0,0.282800245810699,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0509392185848071,0,0,0,0.0150134332447598,0,0.286215463010216,0,0,0,0,0.0165331089179027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0595343424956524,0,0,0.0741226597664015,0,0,0,0,-8.96879346644955e-05,0.0168682590561729,0,0,0,-0.00514478424691625,0,0
X600703.SH,0,0,0,0,0,0,0,0,0.318019224201008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00672676719096028,0,0.0121212987744985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.180607942401162,0,0.0523589473732023,0.169286453940099,0,0,0,0,0,0
X600741.SH,0,0,0.125568486156258,0,0,0,0,0,0,0.111501299479575,0,0,0.0938866118108164,0,0,0,0,0,0,0,-0.0509377505356663,-0.0198391307225598,0.176878864137897,0,0,0,0,0,0,0.0578431519712144,0.0783350726556085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0877857519105862,0,0,0,0,0,0.034523549580703,0,0,0,-0.0363553726469262,0,0
X600271.SH,0,0,0,0,0,0,0,0.0657950586908237,0.145233356231232,0,0,0,0,0,0,0,0,0,0,0,0,-0.0113517145411697,0,0.0392040295608205,0,0,0,0.0747959590049369,0,0,0,0,0,0.208235197472779,0,0,0,0,0,0,0,0,0,0.0565900067232177,0,0,0,0.0512429745918527,0.0165504368814381,0.0542110077103813,0,-0.0275492563782666,-0.0167890617280426,0,0,0,0,0,0
X601877.SH,0,0.0447320167100248,0,0,0,0,0,0,0.0129006776220352,0,0.076772270421914,0.0282950563178111,0,0.0117114620348125,0,0,0,0,0,0,0,0,0.0247958151221213,0.228264273208215,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0668830449309768,0,0,0,0,-0.00284270488594522,-0.0182239942453492,0,0,0,0,0,0
X002236.SZ,0,0.24488465693033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0497836568153816,0,0,0,0,0,0.0294510678796462,0,0.0822058357450424,0,0,0,0,0,0,0,0,0,0,0,0.129772499375272,0,0,0,0.0648867369669759,0,0.233284272524589,0,0,0,0,0,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,-0.0800633487118992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.229649747190323,0,0,0,0,0.167459374382516,0.120512027943576,0,0,0.172064859421178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.224889318007627,-0.0548450568096911,0,0,0,0,0,0,0
X000661.SZ,0,0,0,0,0,0.148459178403991,0,0,0,0,0,0,0,0,-0.128900691615091,0,0,0,0,0,0,0.00756030229674837,0.195242556857339,0,0,0,0,0,0,0,0,0,0.0694226756516883,0,0,0,0,0,0,0,0,0,0,0.173954622884181,0,0,0,0.134542316741389,0,0,0,0.0100881823537527,0,0,0,0,0,0,0
X600776.SH,0,0,0,0,0,0,0,0.110830586366987,0.288119477729684,0,0,0,0,0,0,0,0,0,0,5.42101086242752e-20,0,0,0,0,0,0.621698171720246,0,0.127216496259044,0,0,0,0.0678294993412182,0,0.285168003603352,0,0,0,0,0,0.303968992636946,0,0,0,0,0,-0.529838885648884,0,0,0,0,0,0.074371803235149,0,0,0,0,0,0,0
X002008.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.30276816714986,0,0,0,0,0.0299466621726467,-0.0500093119943631,0,0,0,0,0,0,0,0.157380351893533,0,0,0,0,0,0,0,0,0.211921248909891,0,0,0,0,0,0,0.154393742132341,0,0.164152734130738,0,0,0,0,-0.00330092154418688,0,0,0,0,0,0
X600809.SH,0,0,0,0.456614291143676,0,0,0,0,0,0,0,0,0,0.137024683633968,0,0,0,0,0,0,0,-0.0266605434618983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0271938095896784,0.0215058594889552,0,0,0,0,0.00739285657275213,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0,0.0740259803591543,0,0,0,0,0,0,0,0,0,0,0,0,0,0.127463335125198,0,0.00477349601444511,0,0,0,0,0,0,0,0.174848865979454,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0309389519639152,0,0.665270962783462,0.0668769417359713,0,0,0,0,-0.0133684347726741,-0.0347706654580867,0,0,0,0.1993542149951,0,0
X300124.SZ,0,0,0,0,0,0,0.237590099246696,0.125633368760513,0.0225938511557458,0,0,0,0,0,0,0,0,0,0,0,-0.0025435241306169,0.0379631039829731,0,0,0,0,0,0,0,3.46944695195361e-18,0.122962596944002,0,0,0.0669293798697248,0,0,0,0,0,0,0,0,0,0,0,0,0.0260979147220582,0,0,0,0,-0.0216860397195865,0.0745158106372297,0,0,0,0,0,0
X600487.SH,0,0,0,0,0,0,0,0,0.398389475613464,0,0,0,0,0,0,0,0,0,0,0,0,0.0197311162065962,0,0,0,0,0,0,0,0,0,0.0423899444254159,0,0,0,0,0,0,0,0.0933224890915076,0,0,0,0,0,0,0.0084713635180177,0.0683095970828049,0,0,0,0,0,0,0,0,0,0,0
X000050.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.17025378117653,0,0,0,0,0.102956987209507,0.026021572755673,0,0,0.190198552123016,0,0,0,0.0990668020413128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.375452884398035,0,0,0,0,0,-0.0760762507936284,0,0.193629012677564,0,0,0.024550997947008,0,0,0,-0.136571786384128,0,0
X000596.SZ,0.0240757780698335,0,0,0.261821505992187,0,0,0,0,0.0111750000305602,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0.126359063242185,0,0,0,0.0588485913923358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.138365317055442,0,0,0,-0.00271195865234777,0,0,0,0,-0.0572502596618042,0,0
X002456.SZ,0,0,0,0,0,0,0,0.046657788055656,0,0,0,0,0,0,0.241504781589284,0,0,0,0,0.112842190984909,0,-0.032164987960918,0,0,0,0.526319569792869,0,1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0.0131810633905733,0,0,0,0,0,0,0.00604499606473064,0,0
X000625.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00078068226338935,0,0,0,0.166480378965976,0,0,0,0,0,0,0,-0.014268496946402,0,0,0,0,0,0.355678523497496,0,0,0,0,0.0611056874568451,0,0,0,0,0.0331431412272844,0,0,0,0,0,0,0,-0.0572448591252318,0.0539642899359971,0,0,0,-0.116405098865764,0,0
X600498.SH,0,0,0,0,0,0.0456202071333791,0,0,0.305419331746217,0,0,0,0,0,0,0,0,0,0.0992163281197504,0,0.064783925400897,0.0190293165164275,0,0.0144905288104758,0,0,0.140438995974398,0.00283039880129994,0,0,0,0,0,0,0,0,0,0.0388373113705607,0,0,0,0,0,0,0,0,0,0.0787487247522986,0,0,0,-0.0258343125491206,0,0,0,0,0,0,0
X002007.SZ,0,0,0,0,0,0,0,0.00556582044500325,0,0,0,0,0,0,0.108386749527516,0,0,0,0,0,0.0445978146533719,0.0478447130616252,0,0,0.366480298072653,0,0,0,0,-0.109050020019009,0,0,0,0,0.319308522411026,0,0,0,0,0,0,0,0,0,0,0.305637409482121,0,0,0,0,0,0.00834144949993729,-0.0384221231590306,0,0,0,0,0,0
X000977.SZ,0,0,0,0,0,0,0,0,0.0306282641047636,0.252410114622502,0,0,0,0,0.109174393434165,0,0.461065500768151,0,0,0.0340802500740378,0,0.050730373643252,0,0,0,0,0,0.0157893040983349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0632719550925363,0.208094447773643,0.0258263342677481,0,0.0111582948931775,0,0,0,0,0,0,0
X300142.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0335779473597779,0,0,0,0,0.0451767484443363,0,0,0,-0.0964813459608495,0.0517597908607122,0,0,0,0,0,0.0729551554994087,0,0.0385335445268674,0,0,0,0.0779931667940966,0,0,0,0,0,0,0,0,0,0,0,0.191456863894752,0.187984707423788,0,0,0,0,0.0182748612683544,0,0,0,0,0,0,0
X002371.SZ,0,0,0,0,0,0,0,-0.0172639332044784,0,0,0,0,0,0,0,0,0,0,0,0,0.19293136448299,0,0,0,0,0,0,0,0,0,0,0,0,0.118359621001463,0,0,0,0.14210749397789,0,0,0,0,0,0,0,0,0,0.105295709541205,0,0,0,0.010042804449519,0,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0.0347065390310636,0,0.115946778829426,0,0,0.0577993913140139,0,0,0,0,0,0,0,-0.0419787375585679,0,0,0,0.141799034997798,0,0,0,0,0,0,0,0,0.176840547902133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00396169334637023,0.00946428979965316,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0453159403788873,0,0,0,0,0,0,0,0,0,0,0,0,0.0862614288643022,0,0,0.0538103604269206,0.168969942133813,0,0,0,0.117971234693614,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00342777512289948,0,-0.0177594262993259,0.0422696117773968,0,0,0,0,0,0
X002179.SZ,0,0.11650668771175,0,0,0,0,0,0.115148808535011,0,0.0240148019839662,0,0,0,0,0,0,0.0258581823934885,0,0,0.19387299572375,0,0,0,0,0,0,0,0.0244051896485023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0822726482362581,0,0,0.0659612869035981,0,0,0,0.0236399967528782,0,0
X600522.SH,0,0,0,0,0,0,0,0,0.0784027570181929,0,0,0,0,0,0,0,0,0.00856253462961628,0,0,0,0,0,0,-5.42101086242752e-20,0,0.260933697524784,0.025275276833872,0,0,0,8.67361737988404e-19,0,0.0858438932292493,0,0,0,0,0,0,0,0,0,0,0,0,0.0721073384934455,-8.67361737988404e-19,0,0,0,-0.0011829098981104,0,0,0,0,-0.00749416089671262,0,0
X600066.SH,0,0,0,0,0,0,0,0.159201527097896,0,0,0,0,0,0,0,0,0.0873451828589306,0,0,0,0,0.067256680675684,0,0,0,0,0,0,0,0,0,0,0,0.0505020697888635,0,0,0,0,0,0,0,0,0,0,0,0,0.0796529207579969,0,0,-0.0180025181852985,0,-0.046855119237534,0.0927882515766996,0,0,0,-0.0379389047723582,0,0
X002180.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0522811149788584,0,0.00827245469565449,0,0,0.0293881616501703,0,0,0,0.075064684214325,0,0.0599793260149598,0.111488645317683,0,0,0,0,0.168234061216268,0,0,0,0,0,0,0,0,0,0.135451009857226,0,0,0.0612171182097669,0,0,0,0,-0.0127504618885954,0.00230367977711622,0,0,0,-0.00693311264021116,0,0
X600177.SH,0,0,0,0.00861808647180906,0,0,0,0.00378577192338618,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0294860133435957,0,0,0.0204069532685537,0,0,0,0,0.0574818813359115,0,0,0.0224167875103451,0.170036274058986,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0317320684502235,0,0,0,-0.0190305256857167,0.010645112838118,0,0,0,0,0,0
X300146.SZ,0,0,0,0,0,0,0,0,0,0,0,0.105578936119974,0,0.506916121382289,0,0,0,0,0,0,0.178137556787846,0.00667135879003763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.244941126174351,0,0,0,0,0.155633750774963,0,0,0.147936588414513,0,-0.0148277035829438,0,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0,0.0375471234940235,0,0,0,0,0,0,0.0292733104972596,0,0.161744020576141,0,0,0,0,0.0202641537307247,0,0,0,0.0909922660191876,0,0,0,0.0434512171513676,0.0131996274297574,0,0,0.124285595574814,0,0,0,0,0.0220679053476321,0,0,0,0,0,0,0,0,0,0,0.0380102061010971,0,-0.011200513010299,1.0842021724855e-19,0,0,0,-0.00502672841581236,0,0
X600566.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.136577524880402,-0.0797125223422703,0.0064642258045366,0,0.355978242902048,0,0,0,0,0,0,0,0.408666021026396,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0472023836212797,0,0,0,0,0,0,0,0,0,0,0,0
X600867.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0296830152545898,0,0,0,0,0,0,0,0.0186371534803629,0,0,0.110113565383279,0,0,0,0,0,0,0.162102473005019,0,0,0,0,0,0.269595010259708,0,0,0.0050950535418361,0,0.508818563671157,0,0.266743482026262,0,0,0,0.0679301986134045,-0.0993755048580834,0,0,0,0,0,0
X300136.SZ,0,0,0,0,0,0,0,0,0.12772812839597,0,0,0.612442386245615,0,0,3.46944695195361e-18,0,0,0,0.05800300439088,0,0,0,0.174533408973923,0,0.0846218310296187,0,0,0,0,0,0,0,0.0106326655462454,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0724346982764573,0,0,0.125927140873853,0,0.0356636015626442,0,0,0,0,0,0,0
X600372.SH,0,0,0,0,0,0,0,0.0494645771227646,0,0,0,0,0,0,0,0,0.158697343676345,0,0,0,0,0,0,0,0.148703126816891,0,0,0,0,0.0209567837642446,0.0752022982923456,0,0,0.0214331672759991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0410979549555001,0,0,0,0,-0.0237403821914328,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.199969964938854,0,0,-0.00309987824794901,0,0,0,0,0,0.126673641644795,0,0.0682755652905738,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0675307475163168,0,0,0,0.016172542733912,0,0,-0.0612218115591087,-0.0155398729580489,0,0,0,0,-0.101155798753609,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,-0.213184780852673,0,0,0,0,0,0,0,0,-0.0599772332265111,0,0,0,0,0,0,0,0,0,0,0.122215235587548,-0.112585001096174,0,0,0,-0.110817533299274,0,0,0,0,0,0,-0.0803499342568755,0.0320084828963579,0,0,0,-0.0796911662179437,0,0.0335690387223236,-0.130951312748546,0,0,0,-0.179098367585235,0,0
Slope,-0.0485064912146342,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0560046979955572,0,-0.418358691208306,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.194765025492817,0,0,1.32138244841523,0,0,0,0,0,0,0,0,0,0,0,0,0,0.331622434489004,0,0,1.02645422828588,0,0.711323398912217,0,0,0,0,-3.20486018036724,0
TED,0,0,0,-0.0404758622999426,0,0,0,0,0,-0.211613656605627,0,0,0,0,0,0,0,0,0.352693641909326,0,0,0,0,0,-0.33507088982812,0,0,0,0,0.41646845897104,0,0,0,0,0,0,0,0,0,0,0.149302783580612,0,0,0,0,0,0,-0.269221938257438,0,0,-0.185185533332267,0.502874401865792,0,0,0,0,-0.677203866371657,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,0,0.0397968971465674,0,0,0,0,0,0,-0.102636034968646,0,0,0,0,0,0,0,0,0.0526562836673796,0.0436348264965614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00313154756509152,-0.056195401841792,0.0108493344157661,0,0,0,0,0.0183715269911783,0,0,0,0.0245082619339443,0,0
MKreturn,0,0,0,0,0,0.0227861446380953,0,0,0,0,0,0,-0.126904971729406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0122311852933876,0,0,0,0,0,0.0884060705162618,0,0,0,-0.0645087561462403,0,0,0,0,0,0,0,0.0360497834821568,0,0,-0.0115792095455571,0,0.00551849594745924,0.0220577971110288,0,0,0,0.0345195707230273,0,0
MKvol,0,0,0,0,0,-0.00015311117898651,0,-0.00291539342072539,0,0,0,0,0,0,1.05879118406788e-22,0,0,0,0,0,0,0,0,0,-0.00122443483228058,0,0,-0.000689733282710223,0,-0.00391550764269871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00120182868323594,0,0,0,0,0,0,0,0.096672024047341,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.125287954869953,0.286964322996981,0,0,0,0,0.0496709244723213,0,-0.0684633848773774,0,0,0,0,-0.106721245930369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.102971371205607,0,0,0,0,0,-1.86020190605969,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0163923189686265,0.00830361097535458,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00390579587092787,0,0,0,0,0,0.00292798937893561,-0.00127158806533867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00186738726762106,0.00410782275156219,0,0,0,0,0.0379808620238462,0,0
