,X600519.SH,X000858.SZ,X002415.SZ,X000568.SZ,X600809.SH,X600276.SH,X002475.SZ,X600690.SH,X000651.SZ,X002304.SZ,X300124.SZ,X600104.SH,X003816.SZ,X000063.SZ,X000725.SZ,X000596.SZ,X000625.SZ,X600031.SH,X002371.SZ,X000338.SZ,X002129.SZ,X300014.SZ,X002179.SZ,X000100.SZ,X600703.SH,X002049.SZ,X600089.SH,X002236.SZ,X600372.SH,X000157.SZ,X600741.SH,X002241.SZ,X000661.SZ,X000977.SZ,X600584.SH,X600522.SH,X601877.SH,X601799.SH,X002463.SZ,X600702.SH,X002007.SZ,X000733.SZ,X000800.SZ,X002074.SZ,X300142.SZ,X002028.SZ,X002180.SZ,X600183.SH,X600487.SH,X002223.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.0241485870892386,0,0.280403932248229,0,0,0,0,0,0.0450360699987852,0,0.13770972947443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.060547859761919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0558964749426352,0.043542575719987,-2.16840434497101e-19,0,0,0,0,0,0,0
X000858.SZ,0,0,0,0.270028944525534,0,0,0,0,0,0.143939961495359,0,0,0,0,0,0,0.0881192707915119,0,0,0,0,0,0,0,0,0,0,-0.02555760720349,0,0,0,0,0,0.047074472976205,0,0,0,0,0,0.0249753557395793,0,0,0,0,0,0.117388572163595,0,0,0,0,0,-0.00633059110352484,0,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,-0.064788678458383,0,0,0,0,0,0,0,0,0,0,0.0300265118102577,0,0.102115533017821,0,0,0.168797732648477,0,0,0,0,0,0.205690602113442,0,0,0,0,0,0.0233077546139378,0,0,0,0,0,0.130624799527212,0,0,0,0,0,0,0,0,0,0,0,-0.00508130452457188,0,0,0,0,0,0,0
X000568.SZ,0.207557817695491,0.221852644961598,0,0,0.172556551486162,0.0629337492689604,0,0,0,0,-0.0509381724041642,0,0,0.0373224616807704,0,0.305199838369747,0.00560381585236186,0,0.074670952582129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0131810099830844,0,0.0268354153725865,0,0,0,0,0,0,0,-0.0231637258965756,0,0,0,0.030263817835017,0,0,0,0,0,0,0
X600809.SH,0,0,0,0.380654757599953,0,0,0.00354302874459943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.124204865141468,0,0,0,0.0906215390865521,0,-0.0441746009061577,0,0,0,0,0,0.225808282496654,0,0,0,0,0,0,-0.117754734551,0,0,0,0,0.00252494976133392,0,0,0,0,0,0,0
X600276.SH,0,0,-0.370646078543277,0,0,0,0,0,0,0,0.0333247677315556,0,0,0.00868849242771411,0,0,-0.0999787765908705,0,-0.130006767527753,0,0,0,0,0,0,0,0,0,0,0,0,0,0.473297576595956,0,0.132429702696425,0,0,0.061905200790904,0,0,0,0,0,0,0.0731661960926365,0,0,0,0,0,0,-0.0454930567007965,0,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.158153192278718,0,0,0,0,0,0,0,0,0,0,0.0352664379421492,0,0,0,0,0,0,0.0967958523085693,0,0,0,0.119602964447587,0,0,0,0,0,0.0386209818928065,0,0.205645802329562,0,0,0,0,-0.0721939405480739,0.103776486378418,0,0,0,0,0,0
X600690.SH,0,0.0962679986529096,0.0717523375282378,0,0,0,0,0,0.0984497562370043,0.103820384037308,0,0,0,0,0,0,0,0.0295315856012463,0,0,0,0,0,0,0,0.104166074377225,0,0,0,0.12416679830563,0,0,0,0,0,0,0,0,0.0253788495628751,0.00232374769557997,0,0,0,0,0,0,0,0.00796238152728461,-0.069347516620894,0,0,0,0.0152594320900388,0,0,0,0,0,0
X000651.SZ,0.0378563186455902,0,0,0.041033952736254,0,0,0.165090637041809,0,0,0,0,0,0,0,0,0,0.0886892514760681,0,0,0.0613509190021764,0.0092656256214651,0,0,0,0,-0.0244473719498709,0,0,0,0,0,0,0,0,0,0,0,0,-0.0344354286481285,0,0,0,0,0,0.0355620006420111,0,0,0,0,0,0,-0.00980208007561244,0,0,0,0,0,0,0
X002304.SZ,0,0.374142680858118,0,0.0690321350031427,0,0,0,0,0,0,0,0,0,0,0,0,0.0860485549398098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0164140372748664,0,0,0,0,0,0.12211130361341,0,0,0,0,0.00292597026264074,0,0,0,0,0,-0.0189976938558857,0,0,-0.115718575550766,0,0,0,0,0
