,X600519.SH,X000858.SZ,X600809.SH,X002415.SZ,X600276.SH,X000568.SZ,X600690.SH,X000651.SZ,X003816.SZ,X002475.SZ,X000625.SZ,X600104.SH,X002371.SZ,X000725.SZ,X300124.SZ,X000338.SZ,X002304.SZ,X000596.SZ,X000063.SZ,X600031.SH,X000100.SZ,X000157.SZ,X300014.SZ,X600089.SH,X002179.SZ,X002236.SZ,X002463.SZ,X600703.SH,X600741.SH,X000977.SZ,X600372.SH,X600066.SH,X002241.SZ,X002028.SZ,X002049.SZ,X000921.SZ,X000661.SZ,X600584.SH,X600522.SH,X002129.SZ,X601877.SH,X000800.SZ,X601799.SH,X600566.SH,X600183.SH,X002223.SZ,X600060.SH,X002007.SZ,X600418.SH,X600177.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X002371.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.160657707526725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0976809321577921,0,0.296358865818305,0,0,0,0,0,0,0.117405684789269,0,0,0,0,0,0.0304763292987872,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0.0390669673235515,0,0,0,0,0,0,0.0780039621372233,0,0,0.203483214750451,0,0,0,0,0.0917287824428193,0,0.0950859926706218,0,0,0,0,0,0,0,-0.0413271102944062,0,0,0,0,0,0,-0.0217375262809692,0,0,0,0,0,0,0,0,-0.00833663124559912,0,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,0.19515860469455,0,0,-0.033909413459859,0,0,0,0,0,0,0,0,0,0,0,0,0.0197083252868811,0,0,0.104042383662092,0,0,0,0,0,0,0,0.0918244558378173,0,0,0,0,0,0,0,0.0737345314037012,0,0.0342312031258165,0,0,0.201665671908785,0,0,0,-0.00490379041448236,0,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,0,0.0186755556651302,0,0.0228153351368956,0,0,0,0,0,0,0,0,0,0,0.336468903974559,2.16840434497101e-19,0,0,0,0,-0.104547838415465,0,-0.047583430654215,0,0.113748025497784,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0.0430499640094913,0.0464909904951434,0,0.0535278936617472,0,0.124205376656952,0,0,-0.0205559006041722,0,0,0,0,0,0,0
X002304.SZ,0,0,0.0811593255505832,0,0,0.110885644842516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.151869369376105,0,0,0,0,0,0,0,0,0,0,0,0.0450005505657175,0,0.0581719268030403,0.0310226546394828,0.0483607825489458,0.0461046948797123,0,0,-0.035315634616936,0,0.00293793165645046,0,0,0,0,0,0,-0.0115342359239582,0,0,0,0,0,0,0
X000596.SZ,0,0.171325153585835,0.0309759592914002,0,0,0.421924086367831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.134366686036579,0.0132102420171988,0,0,0,0,-0.00843272505496005,0,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0702664865645464,0,0,0.151109801164742,0,0,0,0,0.339103746906473,0.0918234389436144,0,0,0,0.114866116666794,0,0,0,0,0,0,0,0,0,0,0,-0.0232448759904999,0,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0.123076314714525,0,0,0,0,0.0220688554088902,0,0.102382899809892,0,0,0.0472292219166766,0,0,0,0,0,0,0.0256164224295202,0,0,0,-0.00858349935941826,0,0,0,0,0.0535783215019474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0106481085067449,0,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.496900762570174,0,0,0,0,0.0544955944411062,0,0,0,0,0,0,0,0,0,0,0,0,0.0335533404934476,0,0,0,0,0,0,0.142575550959607,0,0,0.0248988133822297,0,0.113620503302408,0,0,0,0,0.00166132003112711,0,0,0,0,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.358982871365259,0,0.00547801472501099,0,0.0309544899395914,0,0,0,0,0,-3.46944695195361e-18,-0.0279946209988481,0,0,0.140413661257222,0,0.0222856805404906,0,0,0,0.151862467211261,0,-0.0167361863996212,0,0,0,0,0,0,-0.0329489065768072,0,0.018060808532193,0,0,0,0,-0.0316160002165665,0,-0.0523053351801914,0,0,0,0,0
X300014.SZ,0,0,0,0,0,0.321647685191219,0,0,0.192898489673228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0172871200952671,0,-0.0325691419238053,0,0,0,0,0,0.0751454139346431,-0.0561805234660628,0,0,0,-0.0506790964509677,0,0.342443735687952,0,0,0,0,0,0,0,0,0.14101552021418,0,0,0,0,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0.133310024868752,0,0,0.0897743134672784,0,0,0,0,0,0,0,0,0,0.066395147237851,0,-8.67361737988404e-19,0,0,0,0,-0.0273551904717791,0,0,0,0.0196912616436867,0,0.175050880930284,0,0,0,0,0,0,0,0.00507584364419664,0,0,0,0,0,0,0,0,0,0,0,-0.0329247225158767,0.00434443382064246,0,0,0,0,0,0
X002179.SZ,0,0,0,0,0,0,0,0,0,0.0311347882926058,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0.0875612473663486,0,0,0.0216939315690708,0,0,0,0,0.24010240820797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.198413426519331,0.0509935770433235,0,0,-0.00527695025637779,0,0,0,0,0,0
X002236.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0264047681003613,0,0.0453020851697656,0,0,0.148772995809515,0,0,0,0.03609965929603,0,0,0.325145845600237,0,0,0.164908756545402,0,0,0,0,0,0,0,0,0,0,0.136474597294555,0,0,-0.0136078726656349,0,0,0,0,0,0,0
X002463.SZ,0,0,0,0,0,-0.755438667630517,0,0,0,0.235667608708723,0,0,0,0,0,0,0,0,0.206069967077166,0,0,0,0,0,0,0,0,0,0,0.164102578031962,0,0,0.274423016396008,0.368590568956835,0,-0.00132380086870897,0,0.239104326474156,0,0.223479473679478,0,0,0,0,0.147981413018975,0,0,0,0,0,0.257231574439159,-0.0279554200202525,0,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0.0606179336089579,0,0,0,0,0.0537219534069648,0,0,0,0,0,0,0.028843772448105,0.111210684641834,0,0,0,0,0,0,0,0,0,0,0.0996505146320332,0,0,0.0084629055001916,0,0.173324811733363,0,0,0,0,0,0,0,0,0,0.32000754672075,0,0,0,1.73472347597681e-18,0,0,0.00725043917824631,0,0,0,0,0,0,0
X600741.SH,0,0,0,0,0,0,0,0,0,0,0.077249017104542,0,0,0,0,0,0,0,0.0421065668826644,0,0,0.0207330592313323,0,0,0.0188956421476085,-4.33680868994202e-19,0,0,0,0,0,0.0626320545962536,0.0362319937797583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0426180972759369,0,0,0,0,0,0
X000977.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.164656412224213,0,-0.0427532677379037,0,0,0,0.0645111663285824,0,0,0.0567727993689567,0,0.0271931575726063,0,0,0.517796768416068,0,0,0,0,0,0,0,0.204681032843364,0,0,0,0,0,0,0,0,0,0,0,0,0,0.143698793379543,0,0,0,-0.0662777336335028,0,0,0,0,0,0
X600372.SH,0,0,0.123806274660558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.101388855090546,0,0,8.67361737988404e-19,0,0,0,0.0557202893460755,0,0,0.0217647846472807,0,0,0,0,0,0,0.197467875962274,0,0,0,0,0,0,0,0,0.102570762380478,0,0,0.158204095596797,-0.143657196302272,0,0,0,0,0,0
X600066.SH,0,0,0,0,0,0,0,0,0,0,0.108801907253556,0,0,0,0,0.333964973772401,0,0,0,0,0,0,0,0,-0.0521386008754257,0,0.0866314596385231,0,0,0,0,0,0,0,0,0.124050338772478,0,0,0,0,0,0,0,0.276828613764522,0,0,0,0,0.125138429464586,0,0,0,0,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,0,0,0.325928816549589,0.0979986114533539,0,0,0,0,0,0,0,0,0,0,0,0.0808109128727527,0,0,0,0.097727313515635,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0.166650786244789,0.0506083429595357,0,0,0,0,0,0,0,0,0,0,0.0757834223358386,0,0,0.040504011511305,0,0,0,0,0,0,0
X002028.SZ,0,0,0,-0.228585778790722,0,0,0,0,0,0,0,0,0.0877751642811423,0,0,0,0,0,0,0.0315791533459409,0,0,-0.0593286411119615,0,0,0,0.0294070884011108,0,0,0,0,0.197785504912231,0,0,0,0,0,0,0,-0.107859207102412,0,0,0,0,0,0,0.164855249916008,0,0.116480540870792,0.247505623715564,0.00047130297896984,0.0467776285860461,0.0371386984156207,0,0,0,0,0,0
X002049.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0803175728130142,0,0,0,0,0,0,0.0313310166472408,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23591612912307,0,0.0505144218302676,0,0,0.21554167609098,0,0,0,0.0301586991835197,0,0,-0.0152576558737567,0,0,0,0,0,0,0
X000921.SZ,0,0,0,0,0,-0.0559432601466057,0,0.35063997939864,0,0,0,0,0,0,0,0,0,0,0.0333963389715715,0,0,0.261490441686874,0,0,0,-0.133666389456459,0.105263365676141,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0349174905788401,0,0,0,0,0.0548569315476747,-0.0540105000064267,0,0,0,0,0,0
X000661.SZ,0,0,0.168851657016988,0,0.166894290715899,0.0723572673107476,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00229429731889329,0,0,0,0,0,0,0,0.0675594030421548,0,0.196363350021791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0218045111395464,0,0,0,0,0,0,0
X600584.SH,0,0,0,0,0,0.195851121692287,0,0,0,0,0,0,0,0,0,-0.099288641946491,0,0,0,0,0,0,0,0,0,0.444661543186284,0.0620881997155371,0,0,0,0,0,0,0,0,0,0,0,0,0.0686246452965237,0,0.15009907314524,0,0,0.101318405535562,0,0,0,0.0231154749996559,0,0,0.0835694568468292,0,0,0,0,0,0,0
X600522.SH,0,0,0,0,0,0,0,0,0,0,0.0639052527368244,0,0,0,0,0,0,0,0,0,0,0,0.160070964164126,0,0,0.0906805250459576,0,0,0,0.136540089067384,0,0,0,0,0.252332274022856,0.0879367427766315,0,0,0,0.0208075455120622,0,0,0,0,0,0,0,0,0,0,0,0,0.000568116869889767,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0,0,0.276049585620274,0,0,0,0,0,0,0,0.0877036243658934,0,0,0,0.351326992738237,0,0,0,0.0504887559095732,0,0,0,0,0,0,0,0.28120975858372,0,0,0,0,0,0.0578125492644553,0,0,0,0,0,0,0,0,0,0,0.0308903942000312,0,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0.097844439027401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0537753238798131,0,0,0,0,0,0,0,0,0,0,0,0.171719632874284,0,0,0,0,0.101821725152336,0,0,0,0,0.0119979384767777,0,0,0,0,0,0,0.0224681407127638,0,0,0,0,0,0,0
X000800.SZ,0,0,0,0,0,0,0,0,0.0531761710504362,0,0.0475675162063619,0,0,0,0,0,0,0,0,0,0,0,0,-0.0433675981851972,0,0.269272353302862,-0.0651966313371109,0,0,0,0,0,0,0,0,0,0,0.00233431177181301,0,0,0,0,-0.0408079956445179,0,0,0,0,0.065179335312859,0.255935018009231,0,0,0.00608316685995346,2.71050543121376e-20,0,0,0,0,0,0
X601799.SH,0,0,0,0,0,0,0,0,0,0,0.120252768363122,0,0.229815069447919,0,0,0,0,0,0,0,0,0,-0.118359523259004,0,0.0893529627677171,0,0,0,0,-0.101713029288171,0,0.099492623391147,0,0,0,0,0,0,0,0,0,0,0,0,-0.0344518111903766,0,0,0,0.0232248583783279,0,0,0.0481819003310128,-0.0122107843873289,0,0,0,0,0,0
X600566.SH,0,0,0,0,0.0821001861110847,0,0,0,0.0308003087758389,0,0,0,0,0,0,0,0,0,0.0503426689748473,0,0.0274347294915481,0,0,0,0,0,0,0,0,0,0,0.102413609517239,0,0,0,0,0,0.0553660993146551,0,0,0,0,0,0,0,0,0.249717348879031,0,0,0,0,0,0,0,0,0,0,0,0
X600183.SH,0,0,0,0,0,0,0,0,0,0.120313210881588,0,0,0,0,0.0666618284683076,0,0,0,0,0,0,0,0,0,0,0,0.12992042242803,0,0,0,0,0,0,0,0.157915393020365,0,0,0.193325484285935,0,0.243956352106417,0,0,0,0,0,0,0,0,0.0128249751855246,0,0,0.0149479620820866,0.072608609852506,0,0,0,0,0,0
X002223.SZ,0,0,0,0,0,0,0,0,0,0.0273271163870501,0.038633574008332,0,0,0,0,0,0,0.021973905856525,0.00225317914537449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104128652028577,0,0,0,0.0148078480111826,0,0,0,0.085651721753837,0.0689482151842594,0,0.0802619689046231,0.0588012358842996,0,0,0,0,0,0,0,0,0,0,0
X600060.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013108422898736,0,0,0,0,0,0.0890402100794514,0,0,0,0,-0.100062194220928,0,0,0,0,-0.163784271732877,0,0,0,0.126021672624118,0,0,0,0,0,0,0,0.443945116312268,0,0,0,0,-0.0229500576698455,0,0,0.0557582258372412,0,0,0,0,0,0,0
X002007.SZ,0,0,0,0,0,0.163643208096931,0,0,0,0.0506606164491458,0,0,0,0,0,0,0,0.0102608421270606,0.100009338529508,0,0,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0.044453226363061,0,0,0,0,0,0,0,0.141401940599356,0,0,0,0,0,0.0645161480188441,0,0,0,0,0,0,0
X600418.SH,0,0,0,0,0,0,0,0,0,0,0.387014474402724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.153631161593901,0,0,0,0,0,0,0,0,0.246140803709608,0.066551011318322,0,0,0,0,0,0,0,0,0,0,0,-0.000237817649066861,-0.0447522723644041,0,0,0,0,0,0
X600177.SH,0,0,0,0,0,0,0,0,0.135877541075532,0,0.0943915305100763,0,0,0,0,0,0,0.0139192551758747,0.0257142342411555,0,0,0,0,0,0.0431655743020388,0,0,0,0,-0.10724566727845,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0682689462619597,0,0.257310444651867,0.115425469508932,0,0,0,0,0,-0.0185053766344497,-0.014004391099981,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10733943292927,0,0,0,0.0257248279559159,0,0.0637509172111303,0,0,0,0,0,0,0,0,0,0,0,0,0.0410280439766193,0,0,0,0,0,0,0,0,0,0,0,0,-0.115137746370319,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.302541334332998,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,-0.046707791893486,0,0,0,0,0,0,0,0,0,0,0,0,-0.00849045266345998,0,0.0197430381654332,0,0,0,0.822171741834448,0.17445408381796,0,0,0,0,0
TED,0,-0.11780241821994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0631128357123946,0,0,0,-0.089495273531756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.183633111655201,0,0,0,-0.0268160793211004,0,0.00487955231786213,0,0,0.658094883341549,0,0,0,0,0,0,0
RealEstate_excess,0,0,0.0560553329350408,0,0,0,0,0.103998533389176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0654989157608192,-0.0401561442927064,0,0,-0.00668497190283185,0,0,0,0,0,0,0,0,-0.0775064016706173,0,0,0,0,0,0,-0.0630776955617417,-0.219781575120688,0,0,0,0,0.0965365709924116,-0.0724486091614372,0,0.25714589331751,0,0,0,0
MKreturn,0,0,0,0,0,0.00935855812936337,0,0,0,0,0,0,0,0,-0.133710184358451,0,0,0.0618115193636058,-0.0486986703496206,0,0,0,0,0,0.0263559366411892,0,-0.029463469671045,0,0,0.0210538494342838,0,-0.059717673743119,0,0,0,0,0,0.0227876830822572,-0.0781536756768042,0,0,0,0,0,0,0,0,0,0.0622607698010244,0,0,0.0417890475721322,0,0.0658661219057624,0,0,0,0,0
MKvol,0,0,0.0300601867226345,0,0,0,0,0,0,0.00789672622734934,-0.00248351349544417,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0110074494404628,0,0,0,0,0.00248565906958849,0.00364096137449177,-0.0104180259869076,0,0,0,-0.000546106625639001,0.0157829401721569,0,0,-0.0159920092285361,0,0,-0.00282669871632387,0,0,0,0,0,0,0,0,0.0247049387758934,-0.0161370512081903,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CarbonVol_Guangdong,0,0.00241126961689245,0,0,0,0.00699369673891286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00147659963082251,0,0,0,-0.00704815633835133,0,0,-5.42101086242752e-20,0,0,0,0,0,0,0,0,0,0,-0.00692932266341131,0,0,-0.00056208093276111,0,-5.42101086242752e-20,0,0,-0.0127194401964945,0.0440952020701204,0.0152953547004871,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0.00355940766194147,0,0,0,0,0.00644094050015149,-0.00777236928063621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00316388668457475,0,0,0,0,0.00330860924812364,0,0,0,0,0,-0.00257755397691085,0,-0.00162554999958389,0,-0.00327279362802036,0,0,0,0,0.00193582183443463,0,0,0,0,0,0,0
