,X600519.SH,X000858.SZ,X002415.SZ,X600809.SH,X600276.SH,X000568.SZ,X600690.SH,X000651.SZ,X002475.SZ,X003816.SZ,X600104.SH,X300124.SZ,X000725.SZ,X002304.SZ,X000338.SZ,X002371.SZ,X000625.SZ,X600031.SH,X000063.SZ,X000596.SZ,X000100.SZ,X600089.SH,X002179.SZ,X300014.SZ,X000157.SZ,X600703.SH,X002236.SZ,X002241.SZ,X600372.SH,X600741.SH,X002463.SZ,X000661.SZ,X000977.SZ,X002129.SZ,X002049.SZ,X002028.SZ,X600584.SH,X601877.SH,X600522.SH,X601799.SH,X000800.SZ,X600066.SH,X600183.SH,X000921.SZ,X002223.SZ,X002007.SZ,X600177.SH,X002074.SZ,X002156.SZ,X002294.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X002304.SZ,0,0,0.0755316436979933,0,0,0.475073253680243,0,0,0,0,0,0,0,0,0,0,0.0288495674449242,0.00205565557552799,0,0,0,0,0,0.0170052485160681,0,0,0,0,0,0,0,0,0,0,0.0877038777160459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0258246361544858,0,-0.00841382021011627,0,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,0.000272548096170358,0,0.0102784281271134,0,0,0,0,0,0.0328499410336251,0.13289822401773,0,0,0,0,0,0,0,0,0,0,0,0,0.0235514726023264,0,0,0,0,0,0.16602559269054,-0.131501431691637,0,0,0,0.230038015300539,-0.0242568791713816,0,0.0498239816930652,0,0,0,0,-0.0105947303727678,0,0.112747847951121,-0.0289151380981822,0.0402919765796073,0.100238310575649,0,0,0,0,0
X002371.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0274349801189337,0,0.334705033752238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0292416669938262,0,0,0,0,0,0,0,0,0.183532568156389,0,0,0,0,0,0,0,0,0,0.00432608613354716,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.412596992427206,0,0,0,0,0,0,0,0,0.192068423440925,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0.154081129391123,0,0.165032562469076,0,0,0,0,0,0,0,0,0,0,0,-0.0107124870096818,0,0,0,0,0,0
X600031.SH,0,0.075452477571892,0,0,0,0.0269609961843936,0,0,0,0,0,0,0,0.112090167262633,0,0,0,0,0,0,0,0,0.00692881668868379,0,0,0,0,0.0756823566693612,0,0,0,0,0,0.0713138343202148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0101289770199333,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0572644492869485,0,0,0,0,0,0,0,0.00106087410981987,0,0,0.040857233653755,0.0103368044819916,0,0,0,0,0.177255048416435,0,0.319821129188125,0,0,0,0,0,0,0,0,0,0,0,0,0.12758964429696,0,0,0,-0.0215938202348992,0,0,0,0,0,0,0
X000596.SZ,0,0,0,0.438328007320636,0,0.202126460515115,0,0,0,0,0,0,0,0,0,0.00904905855511434,0,0,0,0,0.188803033135356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00357317211063538,0.0836530329212613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0.0908426298730444,0,0,0,0,0,-0.0176269066472219,0.283215251033709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,0.0254835249842553,0,0.150844952746516,0,0.114794959747509,-0.00350507615314797,0,0,0,-0.00350180779911281,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0,0,0,0,0,0.0281851046407604,0,0,0,0,0,0,0.136647894655064,0,0,0,0.00211969168119212,0,0,0,0,0,0,0,0,0,0,0.0118258738427191,0,0.0655191943061749,0,0.298117290878062,0.0207519880032099,0,0,0,0,0.0699210646024749,0,0,0,0,0,0,0,0.00471224171417217,0,0,0,0,0,0,0
X002179.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.129379437085884,0,0,0,0,0,0,0.024622661989121,0,0,0,0,0.223218285360982,0,0,0,0,0,0,0,0,0,0.0642384214323417,0,0,0,0,0,0.120886982467651,0,0,0,0,0.0660253127432855,0,0,0,0,0,0,0,0,0
X300014.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0381943869499515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25049481786815,0,0,0,0,0.0817470585034487,0,0,0,0,0,0,0,0,0.158905648872124,0,0,0,-0.0167282916501267,0.00664639506972887,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0,0.0182575669138578,0,0,0,0,0,0,-2.16840434497101e-19,0,0.119084345761129,0,0,0,0,0,0,0.051882993160251,0,0,0,0,0,0,0.0371621245958816,0,0,0,0,0,0,0,0,0,0,0.174226727781425,0,0,0,0,-0.10498200065635,0,0,0,0.0085072684687752,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0315571255454437,0,0,0,0,0,0,0,0,0,0,0,0,0.107675855983402,0,0,0,0.150663427961196,0,0,0,0,0,0,0,0,0,0,0,0.196767292721267,0,0,0,0,0,0,-0.0115926955222882,0,0,0,0,0,0,0
X002236.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.255696744288685,0,0.142051590269632,0,0,0,0,0,0,0,0,0,0.085371452323001,0,0,0,0.293052662524165,0.00684555693358916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00818283986176861,0.0162071505600458,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,0,0.363845936330258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0836407531632821,0,0.0119645701767488,0,0,0,0.0703234530753099,0,0,0,0,0,0.13350062702163,0,0,0,0,0,8.67361737988404e-19,0,0,-0.0151130869502298,-0.0141836114801269,0,0,0,0,0,0
X600372.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.136224384813885,0.133602158017759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0125607355281106,-0.032930027344577,0,0,0,0,0,0
X600741.SH,0,0,0,0.00152210282779841,0,0,0,0,0,0.0387628239588122,0,0.025827929619673,0,0,0,0,0,0,0.0979228248011679,0,0,0,0,0,0,0,0,0.0215349927766318,0,0,0,0,0.0995074323650871,0,0,0,0,0,0,0,0.0580224383992249,0.118780575331774,0,0,0,0,0,0,0,0.049675617861947,0,0,0.0107311236637738,0.123021918905629,0,0,0,0,0
X002463.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0397787092262007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.420191170849816,0.0827830292755734,0,0,0,0,0.123075557527941,0.229223370484988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.364082218678786,0,0,-0.00346732818029014,-0.0123493278296605,-0.0659224058694833,0,0,0,0,0
X000661.SZ,0,0,0,0.173396016700319,0.354510370960435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0102006377630003,0,0.0635852222424254,0.0867125255384807,0,0,0,0,0,-0.0505583606223905,0,0,0,0,0,0,0,0,0,0,0,-0.0369321849915626,0.0267250334865969,0,0,0,0,0,0
X000977.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0.277865894485893,0.471885892888122,0.176034106087971,0,0,0,0,0,0,0.259803342963071,0,0,0,0,0,0,0,0,0.142072817200245,0,0,0,0,-0.0245163954847732,0,0,0,0.00325719420484635,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0108058277657997,0,0,0,0,0,0,0.482511851055419,0,0,0,0,0,0,0,0,0,0,0.688329030673549,0,0,0.0334175986610244,0,0,0,0.105780912675722,0,-0.0556313501460726,0,0,0,0,0.0418311965436079,0,0,-0.0397114844125689,-0.00473014853765176,0.107665113709142,0,0,0,0,0
X002049.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0288464373238186,0,0.146936504470027,0,0,0,0,0,0,0,0,0,0,0,0,0,0.101162205932328,0.306196914970483,0,0,0,0,0,0,0,0,0.0462733397749659,0,0,0,0,0,0.0535246493343462,0,0,-0.00802719441925265,0,0,0,0,0,0,0
X002028.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.137202437171527,0,0,0,0,0,0,0,0,0,0,0.0338926438980259,0,0,0,0,0,0,0,-0.0329310525823315,0,0,0,0,0,0,0,0.197163046477311,0.111402688941845,0,0,0,0,0,0,0,-0.150239776234741,-0.03483618008515,0.0237419866457564,0,0,0,0,0,0
X600584.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.304317833391509,0,0,0,0,0.145777625212908,0.00828811292930999,0,0,0,0,0,0,0,0,0,-0.0322511120225764,0,0,0,0,0.112350732132827,0,0,-0.0180428859000649,4.33680868994202e-19,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.146465947045131,0,0,0,0,0,0,0.040784849659939,0,0,0,0,0,0,0.0128694599748924,0.0302999943622124,0.318390173123328,0,0,0,0,0,0,0.0349528715901257,0,0,0,0,0,0.0226754266095495,0,0.013475562381565,0,0,-0.0039366433674283,0,0,0,0,0,0
X600522.SH,0,0,0,0,0,0,-0.113174515089077,0,-0.102922535122643,0,0,0,0,0,0,-0.0105612874486535,0.100965599382376,0,0,0,0.239319484507817,0,0,0,0,0,0,0,0.17697593696529,0,0,0,0.0643224253123449,0.229054042200701,0.137009577028838,0,0.078735635778759,0.027638445924596,0,0,0,0,-0.0515305988627851,0,0,0,0,0,0,0,0,0.0129779117298337,-0.00887343152922331,0,0,0,0,0,0
X601799.SH,0,0,0,0,0,0,0.171287516785234,0.0351673372755004,0,0,0,0,0,0,0,0,0.036228785911113,0,0,0,0,0,0.0674138254420515,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,-0.016216753152524,0,0,0,0,0,0,0,0,0,0.0266565168840977,0,0,0,-0.00198005132245476,0,0,0,0,0,0
X000800.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.319101166527515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0329596633290317,0,0,0,0,0,0.015210579597582,0,0,0,0,0.0611012163997289,0,0,0,0.189294662865416,0,0,-0.0445560630330566,0.0149902888274631,0,0,0,0,0,0,0
X600066.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0849734428934732,0.0327998496578084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0199751702156661,0.0366832961534553,0,0,0.061852901550911,0,0,0,0,0,0,0,0.0439245849067205,0.214068453509244,0,0,0,-0.0880370767940077,0.222143369742405,0,-0.00310152565779517,-0.00910709786567293,0,0,0,0,0,0
X600183.SH,0,0,0,0,0,0,0,0,0.195301025393629,0,0,0,0,0,0,0,0.185352121707633,0,0,0.0365986871526403,0,0,0,0,0,0.13954404452086,0.0112296171054886,0.0445118516744944,0,0,0,0,0,0.175426688490955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.228691547559808,0,0,0.00414376711343131,0.00343999970523353,0,0,0,0,0,0
X000921.SZ,0,0,0,0,0,0,0,0.352903206008773,-0.0901798677356729,0,0,0,0,0,0,0,0.00854378013867309,0,0,0,0,0,0,0,0.438507238958489,0,-0.0409563757963416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.062340778342209,0,0,-0.0116490670031695,0,0,0,0,0,0,0
X002223.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0480366934437184,0.0378673158452414,0,0.0122388885667279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0186627719146831,0,0,0,0,0,0,0,0,0.0622899196834233,0,0,0,0,0,0,0,0,-0.0288923466278099,0,0,0,0,0,0,0
X002007.SZ,0,0,0,0,0.106359871992978,0,0,0,0,0.026559504562478,0,0,0,0,0,0,0,0,0.0138801205740583,0,0.226569149623567,0,0,0,0,0,0,0,0,0,0,0,0.0488381228403996,0,0,0,0,0,0,0,0,0,0,0,0.0469067087256119,0,0,0,0,0.236873847613505,0,0,-0.00399028562739994,0,0,0,0,0,0
X600177.SH,0,0,0,0,0,0,0,0,0.243611464084768,0,0,0,0,0,0,-0.0440774574018337,0,0,0.0282853679251788,0,0,0,0.0851666852380541,0,0,0,0,0,0,0,0,0,-0.0222944942856566,0,0,0,0,0,0,0,0,0,0,0.228688630502922,0,0,0,0,-0.0614093773023113,0.0181033937656524,0,0.00701516240943101,8.37052448559323e-05,0,0,0,0,0,0
X002074.SZ,0,0,0,0,0,0,0,0,-0.0203646661044482,0,0,0,0,0,0,0,0.125004956692723,0,0,0,0,0,-0.104394408115052,0.569191161560552,0,0,0,0,0,0,0,0,-0.014773157175283,0,0,0.0584594213612642,0,0.147590556569025,0,0,0.0353162295078845,0,0.0507607493441599,0,0,0,0,0,0,0,0,0.00341797601103664,-4.33680868994202e-19,0,0.374931997494864,0,0,0,0
X002156.SZ,0,0,0,0,0,0,0,0,0.178522232884501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.316299833212944,0,0,0,0,0,0.407081466963836,0,0,0,0,0,0.0499142148288704,0,0,0,0,0,0,0,0,-0.0280543290096037,0.0190321117279451,0,0,0,0,0,0
X002294.SZ,0,0,0,0,0,0,0,0,0.227880318396958,0,0,0,0,0,0,0,0.0823884904272077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.131207044132246,0,0,0,0.0425683941185007,0,0,0,0,0,0.0495187736348242,-0.0765768925107833,-0.151095234702636,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.286007223004127,0,0.0068522742258699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0573438117231279,0,0,0,0,0,0,0,0,0,0,0,0.0549591931066006,-0.0814313303346829,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0228347288762521,0,0,0,-0.306322334444188,0,-0.644060681157569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.45371277177374,0,0.889166613279268,0,0,0,0,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.346422512419001,0,0,0,0,0,0,0.286871090592906,0,0,0,0,0,0,0.183970694526174,0,0,0.137213831965448,0,0,0,0,0.224174448479255,0,-0.197326748182083,0,0,0,0,0,0,0,0,0,0,1.19081084333272,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.136571362201923,0,0,0,0,0,0,0,-0.178120102719414,0,0,0,0,-0.00698433105818478,0,0,-0.157022819019819,0.135968406822856,0,0,0,0,0,0,0,0,0,0,0,-0.0436369189419977,0,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,-0.0346316110584528,0,0,0,0,-0.0195335029294245,0,-0.0362893134055222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0694877188290677,0,0,0.149088235629999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00978058583807055,-0.0052775815382972,0.296313012916851,0,0,0,0,0
MKvol,0,0,0,0,0,0.000987299001291647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000937981597531133,0,0,0,0,0,0,-0.000264632198898186,0,0,0.00122465257482188,0,0.000806807993529516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000567481575874873,0,0,0.00147542769872335,-0.00123863611270147,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0150029202467548,0,0,0.00787494438059837,0,0,0,0,-0.0232633311114528,0,0,0,0,0,0,0,0,0,0,0,0,-0.0303200057251118,0,0.19173261298864,-0.119382420735281,0.16298684695081,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00425415716494519,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0.000697024528215862,-0.0012193021639315,0,0,0,0,0,0,0,-0.000114751290324914,0,0,0,0,0,0,0,0,0,0,-0.00014304012555107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00398347466079239,-1.35525271560688e-20,0.00369616230965869,0,0,0,0.0184501554010114,0,0
