,X600519.SH,X000858.SZ,X600104.SH,X000651.SZ,X002415.SZ,X600276.SH,X002304.SZ,X000725.SZ,X000063.SZ,X600690.SH,X600031.SH,X000338.SZ,X000568.SZ,X002475.SZ,X600741.SH,X601877.SH,X600703.SH,X000100.SZ,X600271.SH,X000596.SZ,X000661.SZ,X600809.SH,X002236.SZ,X000625.SZ,X300003.SZ,X300124.SZ,X002008.SZ,X000157.SZ,X600487.SH,X002007.SZ,X300142.SZ,X002506.SZ,X002456.SZ,X600498.SH,X600867.SH,X600776.SH,X600066.SH,X600177.SH,X000050.SZ,X600089.SH,X002241.SZ,X002179.SZ,X000977.SZ,X600522.SH,X300146.SZ,X002180.SZ,X600566.SH,X600118.SH,X002508.SZ,X600372.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.264804460145656,0,0,0,0.0875668653251623,0.0216104060950904,0,0,0,0,0,0,0,0,0,-0.0539878787587754,0,0,0.00297518284135837,0.0468679930660174,0.03723120947368,0,0,0,0,0,0,0.0718789681724264,0,0,0,0,0,0,-0.0197898101012722,0,0,0,0,0,0,-0.0365863021639127,0,0,0,0,0,0,0,0,-0.0189893516441012,0.0422302825852723,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0,0,0.211376693787053,0,0,0.20256521995192,0,0.0594918587350034,0,0,0,0,0,0,0,0.0535625137395978,0,0.253594976092787,0.120079282764227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00852538761322127,0.0235116160410265,0,0,0,-0.0188067946133993,0,0
X600104.SH,0,0,0,0,0.0568896639193457,0,0,0,0,0,0,0.0514848356406541,0.0990861101201457,0,0,0,0,0,0,0,0,0,0.0876293470338755,0.122704171778002,0,0,0,0,0,0,0,0,0,0,0,0,0.0412665029440712,0,0,0,0,0,0.036199096607817,0,0,0,0,0,0,0,0,-0.00469755712977844,-0.00380168841035225,0,0,0,0,0,0
X000651.SZ,0,0.219443017815723,0.0299916627083565,0,0.0857673599086486,0,0.099797847310667,0,0,0.016890433348056,0,0,0,0,0.0206903483537936,0,0,0,0,0,0,0,0.0175670344682115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0145803243008806,0,0,0,0,0,-0.00736616644635695,0,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0.0206091022587841,0,0,0,0,0,0,0.0978180055924773,0,0,0,0,0,0,0,0.350782718671553,0,0.00269400414522268,0,0.0228124539827826,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0600951864380986,0,0,0,0,0,0,0,0.0270165712089687,0,0,-0.0176633635801994,0.00889754348565191,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0.0743741349213673,0,0,0,0,0,0,0,0,0,0.055223435586684,0,0,0.044751294248124,0.133772888252733,0,0,0,0.208487797439244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0287840666280531,0,0,0,0.0679544562979605,0,0,0.0145855754627628,-0.0103500848846498,0,0,0,-0.0431032796154668,0,0
X002304.SZ,0,0.100114337067559,0,0,0,0,0,0,0,0,0.0709516142833577,0,0.375906685097365,0.0229178423218711,0,0,0,0,0,0.250373584379733,0,0,0,0,0,0,0,0,0,0,0.00949247065697817,0,0,0,0.0478925408785346,0,0,0,0,0,0,0,0,0,0,0.0517231774449919,0,0,0,0,0,0,0,0,0,0,-0.0222824199397482,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0.0635775195359913,0,0,0,0,0.146309527612339,0,0,0.0129977433320722,0.155953356065568,0.112226097824743,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0189266932799904,0,0.078951112022606,0,0,0,0.0345031752506506,0,0,0,0,0,0,0,0,0,0,0,0,-0.0458654141966353,0,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0.0654892557798033,0,0,0,0,0,0,0,0,0,0.011756644068569,0,0,0,0.0204396757933737,0,0,0,0,0.043208237542788,0,0,0,0,0,0,0.184306583000312,0,0,0,0,0,0,0,0.239617584047997,0.0849517983491025,0,0,0,0,0,0,0,0,-0.0136023085060457,0,0,0,0,0,0,0
X600690.SH,0,0.251298212781155,0,0,0,0,0,0,0,0,0,0,0,0,0.0692323964655833,0,0,0,0,0,0,0,0,0.103311742629548,0,0,0,0,0,0,0,0,0.0406961795026146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.332483679941406,0,0,-0.0028416467787219,-0.0319572303640785,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0.0053401758637113,0.0381103561498664,0,0,0,0.256501559181877,0,0.0929823481356125,0,0,0,0,0,0,0.0128000246045133,0,0.0150289740117252,0,0,0,0,0,0,0.206047281140741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0679459268430495,0,0,0,0,-0.0127021071754239,0,0,0,0,-0.0769250118251779,0,0
