,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000858.SZ,X600276.SH,X000725.SZ,X002304.SZ,X000063.SZ,X600690.SH,X600703.SH,X000568.SZ,X600741.SH,X002475.SZ,X002236.SZ,X000338.SZ,X600031.SH,X002008.SZ,X000625.SZ,X300003.SZ,X002456.SZ,X300124.SZ,X601877.SH,X600487.SH,X600066.SH,X600809.SH,X000100.SZ,X002241.SZ,X600867.SH,X002294.SZ,X600271.SH,X300136.SZ,X600522.SH,X002508.SZ,X600566.SH,X000050.SZ,X000981.SZ,X000157.SZ,X600089.SH,X000596.SZ,X600177.SH,X600498.SH,X000661.SZ,X002179.SZ,X600707.SH,X002049.SZ,X600699.SH,X600584.SH,X300142.SZ,X002180.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0,0.51593240810048,0,0.0380127040408558,0,0,0,0,0,0,0,-0.0401384331945116,0,0,0,0,0,-0.0118588721405908,0,0.0452234161354933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.150553110935544,0,0,0,0,0,0,0,0,0.0861423596312436,0,0,0,0,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.203831954057499,0.108690602596108,0,0,0,0,0,0,0,0,0.0549276175546241,-0.0914309414699647,0,-0.00306462486479764,0,0,0,-0.0661943023896915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.078550445768047,0.105297275775816,0.084883135051426,0,0,0,0,0,0,0,0,0,0
X002415.SZ,0,0,0,0.0543491097427169,0.00097575513901476,0.105535203905546,0,0,0,0,0,0,0,0,0.148930810122799,0.0715486969400657,0,0.0341963663120328,0,0,0,0,0,0.318735765092716,0,-2.71050543121376e-20,0,0,0,0,0,0.0856418063462078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0.245235043036361,0,0,0,0,0.242667696007682,0,0,0,0,0.0617682907222925,0,0.0227972034981188,0.100940683489776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.155332184481454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0635464563449798,0,0,0,-0.0107282909499576,0,0,0,0,0,0
X000858.SZ,0.18584831311571,0,0,0.318503820774524,0,0,0,0,0,0,0,0.463157066228615,0,0,0.0575238607795575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0168394748885813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0105569459427515,0,0,0,0,0,0
X600276.SH,0,0,0,0,0.0631601826868289,0,0,0,0,0.148221523170436,0,0,0,0,0,0,0,0,0,0,0,0,0,0.310563139033899,0,0,0,0,0.0247383342344475,0,0,0,0,0.112079619760839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0054516349918513,-4.33680868994202e-19,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0.053245622744192,0,0,0.425045226847756,0,0,0,0,0,0,0,0,0,0,0.0373363975680309,0,0,0,0.143593094484907,0,0,0,0,0.071936555293437,0,0,0,0,0,0,0.125480866799363,0,0,0,0,0,0,0,0,0,0,0,0.0610295891117763,0,0,0,-0.00374305448715196,0,0,0,0,0,0,0
X002304.SZ,0.217564829868247,0,0,0,0.0328670331912294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0542551919809683,0,0,0,0,0,0,-0.00704528360823337,0,0,0,0.408189649346448,0,0,0,0,0,0.189498236502551,0,0,0,0.0016481130145171,0,0.0439100465440193,0,0,0,0,0,0,-0.0139911971368355,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0.174808878901091,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0678965360932074,0,0,0.5836509225243,0,0,0,0,0,0,0.181071510942037,0,0,0,0,0,0,0,0,0.0648519770701895,0,0,0,0,0,0,0,0,0,0,0,0.00421020864585801,0,0,0,0,0,0,0
X600690.SH,0,0,0,0.205381495637322,0.266159090672584,0.152744944216513,0,0.0383726671096205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0237291993021487,0,0,0,0,0.0885453308290305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00244764073570699,0,0,0,0,0,0,0
X600703.SH,0,0,0,0,0.162353577330064,0,0,0,0,0,0,0,0,0,0,-0.147331940410308,0,0,0,0,0,0,0,0.199903612650461,0,0,0,0,0,0,0,0.0712973302381215,0.281583577037404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.493183550756503,0.0878312105299679,0,0,0,2.16840434497101e-19,0,0,0,0,0,0
X000568.SZ,0,0,0,0,0.491812723620254,0,0,0,0,0,0,0,0,0,0,0.0741759157358429,0,0,0,0,0,0,-0.0308219297846062,0,0,0.0605935553586778,0,0,0,0,0,0.0377248232737885,0,0,0,0,0,0,-0.0309584754277993,0.287323748920913,0,0,0.070475928529058,0,0,0,0,-0.0271852577390704,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,0
X600741.SH,0,0.202799199824675,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0296847884362247,0.0860795573015517,-0.0747435160484121,0,0,0,0.0737272932919804,0,0,0,0,0,0,0,0,0,-0.0583547517697087,0,0.0942851313704692,0,0,0,0,0,0,0,0,0.0740290110718826,0,0,0.0820007616428384,0,0,0,0,0,-0.0147289778845013,0,-0.0160928459666645,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.349265444203871,0,0.158354553837403,0,0,0,0,0,0,0,0,0.0175909520558244,0,0,0,0,0,0,0,0,0,0,0.0505883982917054,0,0,-4.33680868994202e-19,0.0451730720595738,0,0.0580459964690487,0,0,0.00888947668334825,-0.00421704182557954,0,0,0,0,0,0
X002236.SZ,0,0,0.558188410170923,0,0.0558593340489362,0,0,0,0,0,0.0751422961372476,0,0,0,0,0,0,0.118499232902249,0,0,0.172369401365334,0,0,0,0,0,0,0,0,0,0,0.0632200453049184,0,0,0,0,0,0,0,0,0,0,0.0688991910459504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000338.SZ,0,0,0,0.00754530034708326,0,0,0.129641463288095,0,0,0.095083740147638,0,0.00395044579424749,0,0,0.0896586688276731,0,0.295343725653919,0,0,4.33680868994202e-19,0,0.0441836956103664,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00306452684899357,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0244206252237719,0,-0.0101132700721768,0,0,0,0,0,0,0
X600031.SH,0.102574404099592,0,0,0.0857236359688699,0,0,0,0,0.135346756510564,0,0,0,0.128101630320363,0,0.00893883965683964,0.283093802987508,0,0,0,0,0,0,0.0867286289030125,0,0,0,0,0,-0.0252488625966481,0,0,0,0,0.0872185634795039,0,0,0,0,0,0,0,0,-0.0289206892228884,0,0,0,0,0,0,0,0,-0.0447070992705628,0.0553328695200357,0.131896341958723,0,0,0,0,0
X002008.SZ,0,0,0,0,0,0,0,0,0.0167837035018221,0,0,0.052937774311411,0,0,0.102745363609981,0,0,0,0,-0.169991200517195,0,0,0,0.227369869038844,0,0.0190811617087161,0.143108104200369,0,0,0,0.198216712801722,0,0,0,0,0,0,0,0,0,0,2.16840434497101e-19,0,0,0,0,0.210870090181243,0,0.0660007375230455,0,0,0.00430094809496296,0,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0.087700211398564,0,0.0301372794948944,0,0,0,0,0,0,0,0.170896268880097,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0681859375375967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.078510023139466,0,0,0,0,0,0.0130482662918343,-0.0114553242164257,0,0,0,0,0,0
X300003.SZ,0,0,0.241731058624822,0,0,0,0.171615060685567,0,0,0,0,0,0,0,0,0.155546616420445,0,0,0,0,0,0.0111915067570062,0,0,0,0.178211635082761,0,0,0,0,0,0,0,0,0,0.0753515358049851,0,0,0,0,0,0,0,0,0,0.0268998111065744,0,0.00844479953329559,0,0.0583602478315127,0,0.00405620367897633,0.0355944787628626,0,0,0,0,0,0
X002456.SZ,0,0,0.185914099274923,0,0,0,0,0,0,0,0,0,0,0.482892506289875,0,0,0.254625007058178,0,0,0,0,0,0,0,0,0,0,0,0.0717617076432142,0,0,0.217397943393673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00785063487064176,0.0330021142993778,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.167617193306866,0.100913800860689,0.0175240167691157,0.0700430220703267,0,0,0,0,0,0,0,0,0,0,0.203440591897049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00932024205620973,0,0,0,-0.0153149761424372,0.0172041108198191,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,-0.156867918896699,0.0760463497521836,0,0,0,0,0.15593671391867,0,0,0,0,0,0.0760040458740249,-0.172881317441974,0,0,0.142997731577742,0,0,0,0,0,0.0233848368137139,0.045712393114499,0,0,0.0302768735310572,0,0,0,0,0,0,0,0,0,0,0,0.10906944772439,0,0,0,0,0,-0.013050076168297,0,0,0,0,0,0,0
X600487.SH,0,0,0,0,0,0,0,0,0.523455958387751,0,0.266359941489043,0,0,0.039207601455161,0,0,0,0,0,0,0,0,0,0,0,0.0554914587216992,0,0,0,0,0,0,0,0,0,0.334699759563277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00673160230104168,0,0,0,0,0,0,0
X600066.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0562138003807178,0,0,0,0,0,0,0,0.0214375021400418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.111846734134332,0,0,0,-0.00408643956299704,0,0,0,0,0,0,0
X600809.SH,0,0,0,0,0.0283480631709858,0,0,0,0,0,0.0539469543769003,0.245793340626423,0,0,0,0,0,0,0,0,0,0,-0.0347689981522865,0.09176126155447,0,0,0,0,0,0,0,0,0,0.0394143396713804,0,0,0,0,0,0,0,0,0,0,0,0.0336597915235814,0,0,0,0,0,-0.00957258201590487,0,0,0,0,0,0,0
X000100.SZ,0,0,0,0.0504511059512872,0,0,0.0856484823729006,0,0.203931540235556,0,0,0,0,0,0,0,0,0.0612125741591813,0,0,0,0,0,0.0389961466478471,0,0,0,0,0.052172667726379,0,0,0,0,0,0,0,0,0,0,0,0.0215331125775443,0,0.0326314347404308,0,0,0,0,0,0.0361878682837305,0,0,0.00116424366814534,0,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00805126022037319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.300487327667739,0,0,0.00723545552662661,0,0,0,0,0,0.127304083267922,0.0834535704753015,0,0,0.188107871276183,0,0,0.122289377553427,0,0,-0.00189035910060536,0,0,0,0,0,0,0
X600867.SH,0,0,0,0.0362933123668682,0,0,0,0.0974971035290618,0,0,0.0258339226688627,0,0,0,0,0,0,0,0,0,0,0.0549604696629671,0,0.310797355603025,0,0,0,0,0,0,0,0,0,0.231444719176803,0,0,0,0,0,0,0,0,0.15172659482816,0,0,0,0,0,0,0,0,-0.00177071119008051,8.67361737988404e-19,0,0,0,0,0,0
X002294.SZ,0,0,0,0,0.0495289713482916,0,0.0690379628092138,0,0.319106689948547,0,0,0,0,0,0.0621626087148228,0,0,0,0,0.117756669241337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.260917416085502,0,0,0,0,0,0,0,0,0,0.0938362475572725,0,0,0,0,0,-0.0050574778656685,0,0,0,0,0,0,0
X600271.SH,0,0,0,0,0,0,0,0,0.199632751653934,0,0,0,0,0,0,0,0,0.141165988570504,0,0,0,0,0.191697489107176,0,0,0,0,0,0,0,0,-0.0997822882529868,0,0,0.133564790487251,0,0,0,0,0,0,0.0646695460489974,0,0,0,0,-6.93889390390723e-18,0,0.0842580026057471,0,0,0,0.0264414856500338,0,0,0,0,0,0
X300136.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.083297137866113,0,0,0,0,0,0,0.621566816972184,0,0.0902054639515101,0,0,0,0,0,0,0,-0.247107194168895,0,0,0,0,0,0,0,0,0.0141785401436221,0,0,0.144159815262974,0,0,0,0,-0.0665097136772771,0,0,0,-0.100817205071891,0.132239473337675,0,0,0,0,0,0
X600522.SH,0,0,0,0,1.38777878078145e-17,0,0,0.187513162338459,0,0,0.091579511121847,0,0,0,0,-0.104340346001482,0,0.161760640533633,0,0,0,-0.0446456626866988,0,0,0,0,0,0,0,0,0,-0.004858911245208,0,0,0,0.224765572844298,0,0,0,0,0,0,0,0,0,0,0.169292462678382,0.216745952537029,0,0,0,0,0.0173757687210263,0,0,0,0,0,0
X002508.SZ,0,0,0,0,0,0.0755370571626154,0,0.0159454166973676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0827990970492052,0,0,0.263253511415935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,-0.0213585803969492,0,0,0,0,0,0
X600566.SH,0,0,0,0,0,0,0,0,0.157083076594074,0,0,0,0,0,-0.0285754817402205,0,0.0570808994981164,0,0,0.218143775158518,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0.054013116339709,0,0,0,0,0,0,0,0,0,0,0,0,0.184338347043836,0,0,0,0,0.213190414221854,0,0,0,0.00180430483023802,0,0,0,0,0,0
