,X600519.SH,X600104.SH,X002415.SZ,X000858.SZ,X002304.SZ,X600276.SH,X000725.SZ,X000625.SZ,X600690.SH,X000063.SZ,X600741.SH,X600703.SH,X600066.SH,X002236.SZ,X000568.SZ,X000100.SZ,X600271.SH,X600031.SH,X002241.SZ,X600118.SH,X600177.SH,X002292.SZ,X000338.SZ,X002007.SZ,X600372.SH,X002456.SZ,X000559.SZ,X002475.SZ,X600522.SH,X600867.SH,X000157.SZ,X300003.SZ,X002506.SZ,X002074.SZ,X002180.SZ,X002085.SZ,X002294.SZ,X002426.SZ,X300124.SZ,X600089.SH,X002508.SZ,X000869.SZ,X601877.SH,X000981.SZ,X600498.SH,X002465.SZ,X000050.SZ,X002179.SZ,X002008.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600741.SH,0,0.527544662640643,0,0.165527707571102,0,0,0,0,0,0,0,0,0,-0.0260305630024863,0,0,0,0,0,0,0,0,0,-0.0401134360866806,0,0.11908388165929,0.0629118275411348,0,0,0,0,0,0,0.0513553896794759,0.067967174228767,0,0,0,0,0,0,0,0,0.108995685168402,0,0,0,0.0322539692433518,0,0,0,0,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.179588116713797,0,0,0,0,0,0.128971973275966,0,0,0,-0.0112064611372057,0,0,-0.0850931601108174,-0.0243407194328386,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0605739457057634,0,0,0,-0.00961767245351892,0,0,0,0,0,0,0
X600066.SH,0,0.161004204434998,0,0,0,0,0,0.00198257775809675,0.13593973746107,0,0,0,0,0,0.0384783698698531,0,0,0,0,0,0,0,0,0,0,0.0791674895508082,0,0,0,0,0,0,-0.02294507142232,0,4.33680868994202e-19,0,0,0,0,0,0,0,0,-0.120853218392449,0,0,0,0,0,0,-0.0229167895094457,0.120685252408039,0,0,0,0,0,0
X002236.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.163880935703199,0,0.0467205581671911,0.112220544244283,0.0968634528900275,0,0,0.028959344297024,0,0,0,0,0.0526247159993324,0.0524508116206735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0142580234126773,0.00411567339795533,0,0,0,0,0,0
X000568.SZ,0.136163526325397,0,0.147719302735484,0.32774850933893,0.135500244582049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00359404573329767,0,0,0,0.094914050542431,0,0,0,0,0.0426896028279477,0,0,0,0.0516544241503233,0,0,0.0163994601133712,0,0,0,0,0,0,0
X000100.SZ,0,0,0,0.0407524583329577,0,0,0,0,0.0850137297809812,0,0,0,-0.0101230351550548,0,0,0,0,0,0.0816990955673732,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,-0.0304237625141585,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125613881657166,0,0,0,0,0.00657873198809739,0,0,0,0,0,0
X600271.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.251719622823259,0,0.204365182799314,0,0,0.160740996071313,0,0,0,0,0,0,0,0,-0.02712531855245,0.0417341973006217,0,0,0,0,0,0,0,0,0,0,0,0.0708026829192963,0,0,0,-0.0650480906252134,0,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.077806702820794,0.025100419871117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0826269387265229,0,0,0,0,0,0,0,0.0715312000170567,0,0,0,0.0337921639490135,0,0,0,-0.0141100941465397,0,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,0,0,0,0,0.349767619732482,0,0,0,0,0.116003794908913,0,0,0,0,0.113567353595031,0,0,0.0519908911883038,0,0.0690249439486903,0,0,0,0,0,0,0,0,0,0,0.14860509136827,0,0,0,0,0,0,0,0,0.0836786614804039,0,0,0,-0.00250838120998237,0,0,0,0,0,0,0
X600118.SH,0,0,0,0.0632885133624895,0,0,0,0,0.0177051220777388,0,0,0,0,0,0,0,0.13929884171391,0,0,0,0,0,0,0,0.285670969232583,0,0,0,0,0,0,0,0.042170671104385,0,-0.0237915640715845,0,0,0,0.0835579849598953,0,0,0,0.0351956725924192,0,0,0,0.0664901071053275,0,0,0,0.0252909270041275,0,0,0,0,0,0,0
X600177.SH,0,0,0,0,0,0,0,0,0.163592303381494,0,0.190711828376389,0,0,0,0.125173440358125,0,0,0,0,0,0,0,0,0,0,0,0.0171254667687949,0.0531605679677827,0,0,0,0,-0.00448423342791843,0,0.0126453695061353,0,0,0,0,0,0,0,0,0,0,0,0.0977621248497761,0,0.0887310273151983,0,-0.0022186561332598,0,0,0,0,0,0,0
X002292.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.151425462504065,0,0,0.0342752155468053,0,0,0,0,0.0560359254971866,0.0874594503043617,0,0,0.0489422280589204,0,0,0,0,0,0,0,0,0,0.102662582411148,0,0,0,0,0,0,0,0.416838510083935,0,0,0,-2.16840434497101e-19,0.0179971008305893,0,0,0,0,0,0
X000338.SZ,0.0628973075872157,0,0.00338948895476749,0,0,0,0,0,0,0,0,0,0,0,0.0990072235436579,0,0.0202364375449461,0,-0.0546795224375427,0.0314070958837927,0,0,0,0,0,0,0,0.0196126779452815,0,0,0,0,-0.0494888365782948,0,0.0866503570515595,0,0,0,-0.0536358163190701,0,0,0,0,0.133568006413904,0.0348040289219459,0,0,0,0,0,0.00724979942453686,0.00837426838564604,0,0,0,0,0,0
X002007.SZ,0,0,0.205120490355376,0,0,0,0,0,0.295240068596381,0,0,0,0,0,0,0,0,0,0,0.0690891514059766,0,0,0,0,0.19643302557888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0432102328969054,0.217566236101639,0,0,0,0.0989126764944649,0,0,0,-0.0727981082575566,0.143180025678918,0,0,0,0,0
X600372.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0610345445990914,0,0,0,0,0.0996324768414469,0.495801726428729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019338438196644,0,0,0,0,0,0,0,0,0.030121041544113,0,0.0942683112509664,0,0.035474851517417,0,0,0,0,0,0,0
X002456.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.150256497913435,0,0.0364474083798557,0,0,0.282316499732108,0,0.0649526413933861,0,0,0,0,0,0,0,0,0,0,0,0,0,0.197146903056691,0,0,0,0.116302621665553,0,0.0676170135715989,0,-0.0354093585515572,0,0,0,0,0,0,0
X000559.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.123455724056198,0,0,0,0,0,0,0,0.0821370798091469,0.0106062574886325,0,0,0,0,0,0,0,0,0.0907394081398906,0,0,0.188982630391094,0,0.01235482089779,0,0.00491668624102622,0,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,-0.0467257322225688,0,0,0,0.0402124221700599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0832497015487511,0,0,0,0,0,0,0,0,0,0,0,0.111815641700916,0,0.0783865993177677,0,0.0194541512521554,-0.147596559530337,0,0,0,0,0,0
X600522.SH,0,0,0,0,0.188155427446692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.112275651330769,0,0,0,0.0475929150289066,0,0,0,0,0,0,0.121120344217107,0,0.0533289916617679,0,0,0.0657237993692457,0,0,0.155147125462068,0,0,0,0,0,0.138106659854456,0,0,0,0.0362855253035623,0,0,0,0,0,0,0
X600867.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.119649892814648,0.104975295091397,0,0,0,0,0,0,0,0,0,0,0.0181381543426467,0,-0.0616722045298741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.33680868994202e-19,0.079472409556419,0,0,0,-0.0173341256233178,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.106990762259821,0.0814575067299892,0,0,0.0724817659162411,0,0.0498544726251437,0.0297427068308649,0,0,0.0875445378540645,0,0,0,0,0,-0.0142501656896273,0.012282312835481,0,0,0,0,0,0,0,0,0,0,0,0,0.0106158535280655,0,0,-0.0112764505683536,0,0,0,0,0,0,0
X300003.SZ,0.109515565178969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0369216192149673,0,0,0,0,0.0936968241707802,0.0110547136364325,0,0,0,0,0,0,0.0319091559341266,0,0,0,0,0,0,0,0.145075207848314,0.0457099930271746,0,0,0,0,0,0,0.0321309527160694,0,0,0,0,0,0,0
X002506.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0114471152843778,0,0,0,0,0,0,0.0374361209546363,0,0,0,0,0,0,0,0,0,-0.0861342626917145,0,0,0.0565489070887674,0,0,-8.67361737988404e-19,0.674951360212889,0,0,0,0,0,0.1141626963314,0,0.0662483116925468,0,-0.12190673994485,0,-0.107833933675529,0,0,0,0,0,0,0
X002074.SZ,0,0,0.0691185107574467,0,0,0,0,0,0,0,0,0,0,0.237020775587746,0.049307458062466,0,0,0,0.0334401679603535,0,0,0.0446160213843815,0,0,0,0,0,0,0,0,0,0,0.17429917846725,0,-0.0721171936576379,0,0,0.0534224099503209,0.66036900966346,0,0,0,0,0,0.203330387832202,0.0864254695291484,0,0,0,0,0.0798597936579698,0,0,0,0,0,0,0
X002180.SZ,0,0,0,0,-0.0890186271577376,0,0,0.0886435370721402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.260810676175602,0,0,0.372530426404865,0.0499247457403224,0,0,-0.0520095604402282,0,0.138100434928116,0,0,0,0,0,0.00496274720921801,0,0,0,0,0,0,-0.0286465050550488,0,0,0,0,0,0,0
X002085.SZ,0,-0.0636488121040021,0,0,0,0,0,0,-0.0131808647748952,0,0,0,0,0.0764933566762032,0,0,0,0,0,0,0,0.180902890296235,0,0,0,0,0,0,0.0372027253876166,0,0,0,0,0,0,0,0,0,0,0,-0.035116359036235,0,0,0.0773787637044672,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002294.SZ,0.0245974617338844,0,0.00170948516531268,0.0386830701581165,0,0,0,0,0.0606565911886043,0,0,0,0,0,0,0,0,0,2.16840434497101e-19,0,0,0,0,0.0464186339201242,0,0,0,0,0,0,0,0,0,0.0425605938451066,0,0,0,0.0592285770639493,0,0,0,0,0,0.0326399649706129,0.071839740094888,0,0.0274681057057093,0,0,0,0,0,0,0,0,0,0,0
X002426.SZ,0,0,0,0,0,0,0,0.109345477369761,0,0,0,0,0,0,0,0,0,0,0.106121316438262,0,0,0,0,0,0.136747910053629,0,0,0,0.248976868887127,0,0,0,0,0.238996575854793,-0.0798618922515018,0,0,0,0.102703780594755,0,0,0,0,3.46944695195361e-18,0,0,0,0.0413214588698466,-0.0664395529962598,0,-0.137418788195429,0,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0380062144522863,0,0,0.180798120921034,0,0,0,0,0,0,0,0,0,0,0,0.105863286389179,0.0327942478721428,0,0,0,0,0,0,0,0,0,0,0,0.216941615733312,0,0,0,-0.0417840754996915,0,0,0,0,0,0,0
X600089.SH,0,0,0.0216226540857975,0,0,0,0,0,0.0172058852725942,0,0,0,0,0,0.0334529552983624,0,0,0,0.0503384981604837,0,0.0560379344863148,0,0,0,0,0,0.0303259155266968,0,0.0272020922058815,0,0,0,0,0.0318770449124785,0.0587279865039371,0,0,0,0,0,0,0,0,0,0.179224250405308,0,0.0460803404585536,0,0,0,0,0,0,0,0,0,0,0
X002508.SZ,0,0,0,0.329337307118961,0,0,0,0,0.0145940782174657,0,0,0,0,0.127312865991781,0,0,0,0,0,0,0,0,0,0.0729965503822755,0,0,0,0,0.0484729161838979,0,0,0,-0.0459636354492002,0.0193858843578231,0,0.0397487875938174,0,0,0,0,0,0,0,-0.062983667833331,0,0,-0.00538737227852578,0,0,0,-0.0319720546980151,0,0,0,0,0,0,0
X000869.SZ,0,0,0.0620065124639443,0.340223627941588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0706293386231277,0.0143511286557826,0.055522932115928,0,0,0,0,0,0,0,0.0166453323760428,0,0,0,0.195462804540918,0.0420514186407512,0,0,0,0.0370406048636295,0,0,0,0,0,0
X601877.SH,0.0424132655560862,0,0,0,0.128606660766271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0643449860708374,0.125826842489659,0,0,0.108494292561306,0,0,0,0.0121926275881681,0.0189840456057537,0.0772132652214525,0,0,0,0,0,0,0,0,0,0,0,0.115966379618565,0,0,0,0.0410311494207666,0,0,0,0,0,0,0
X000981.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.145216034824009,0,0,0,0,0.183681530395735,0,0.127465417810762,0,0,0.176484797848679,1.73472347597681e-18,0,0,0,0,0,0,0.0932732544501523,0,0,0.0597037509714729,0,0,-0.0750998732962708,0,0,0,0,0,0.105804075276881,0,0,0,-0.0514892920453691,-0.0642177936423965,0,0,0,0,0,0
X600498.SH,0,0,0.132411612138384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.186676081713337,0,0,0,0,0.0805049091078894,0,0,0,0.333112542394795,0,0,0,0,0,0,0,0.123272108302279,0,0.0120422591411701,0,0,0,0,0,0,0,0.0322135353122158,0,0,0,0.0299774597747781,0.0204265677642261,0,0,0,0,0,0
X002465.SZ,0,0,0,0,0,0,0,0,0,0,0,-0.0155960108857414,0,0,0,0,0,0,0,0,0,0.0165715840819921,0,0,0,0,0,0,0,0,0,0,0.0462142831396727,0.0395105137484756,0.018756579397812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0247028180770054,0,0,0,0,0,0,0
X000050.SZ,0,0,0,0,0,0,0,0,0,0,0,0.136922002049486,0,0,0,0,0,0,0.184616559108358,0,0,0.148884333924682,0,0.0221695729315869,0,0.191094070054787,0.429001551574054,0,0,0,0,0,0.0812146150671596,0,0,0.0287772175286116,0,0,0,0,0,0,0,0.0621583692767951,0,0,0,0,0,0,-0.00758565719432489,0,0,0,0,0,0,0
X002179.SZ,0,0,0,0,0.0247095785069725,0,0,0.113515222949718,0,0.0602695762852178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.123528531714198,0.08776603083099,0.342032096496561,0,0,0,0,0,0,0.0186888348418097,-0.0200626121893192,0,0,0,0.0343338657712937,0,0,0.0324134655459895,0,0,0,0,0,0,0,0,0,0.00504387397345628,0,0,0,0,0,0
X002008.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010737231789859,0,0,0,0,0.176231303873265,0,0.124224896713628,0,0.0919224063302056,0.0778070159806774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0214136494341718,0,0,0.128161322438991,0,0,0,-0.0204986110312995,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0.111129947750767,0,0,0,0,0,-0.0239333486158344,0,0,0,0,0,0,0,0,0,0,0,-0.0231670797367197,0,0.0383389651761641,-0.0820154377429194,0,0,0,0.0377852088156327,-0.0174648634115499,0,0,0,-0.014413353903158,0,0,0,0,0,0,0,0,0,0,0,0,0.000858062566679872,0,-0.0142186908904784,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.371155286014661,-1.38777878078145e-17,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0.0688860791657437,0,0,0,0,0,0,0.0949363749221054,0.108130236923156,0,0,0,0,0,0,-0.0316760516093033,0,0,0,0,0,0,0,0,0.0727795037124208,0,0,0,-1.60101691385134,1.24319373443663,0
TED,0,0,0,0.00245163355403998,0,0,0,0,0,0.148175579400201,0,0,0,0,-0.0319064280979952,0,0,0,0,0.0491824343623705,0,0,0,0,0,0,0,-0.0469813947218482,-0.063401196442186,0,0,0,0,-0.0248980260997402,0,0,0,0,0,0,0,0.0447976932831156,0,0,0,0,-0.0157156420067825,0,0.0611674406418266,0,0.314530539032448,0,0,0.0764241037963452,0,0.433625580573,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,0,0,-0.114895530198143,0,0.0387391227917623,0,0.0239983322615002,0,0,0,0,0,0,0.0351867167348,0,0,0,0,0,0,-0.0832389467379697,0,0,0,0,0,-0.0451868243712378,0,0,-0.115417799914207,0,0,0,0,0,0,-0.0162164733337571,0,0,0,0.0448003508213077,0.0488687141264776,0,0.374498030249822,0,0,0,0
MKreturn,0,0,0,0,-0.0671653639398525,0,0,0,0,0,0,0,0,0,-0.00605669061923123,0,0.00883391826218282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00225648400082494,0,0,0,0,0.0812186191581442,0,0,-0.11540751683594,0,0,0,0,0,-0.0392720434992274,-0.0973049323693929,0,0,-4.3698592772201e-05,0.0333976513766778,0.16522781799356,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00769054385915254,0,-0.00605769648368505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00516715996493754,0,0,0,-0.0035620548868709,0,0,0,0,0.00168001987107388,0,0,0,0,0,0,0.00465171584314659,0,0,0,0,-0.0500598727222211,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00286020977627217,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012443460557399,0,0,0,0,0,0,0,0,0,-0.0217289538544733,0,0,0,0,0,0,-0.0874736340984113,0.0296701211038085,0,0,0,0,-0.811258720711213,0
CarbonVol_Guangdong,0,-0.00533085677412452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0132988079585464,0,-0.0369842875664398,0,0,0,0,-0.000826479450883473,0,0,0.0013960676707863,0.00127250892573221,0,0,0,0,0.00921303395477366,0,0,0,0,0,0,0,0,0,0,0,0,0.00155710075964524,0,0,0,0,-0.197878380842349,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00269340489795402,0,0,0,0,0.114782639207692,0,0
