,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000725.SZ,X600276.SH,X002304.SZ,X000858.SZ,X000063.SZ,X000625.SZ,X600690.SH,X600703.SH,X600118.SH,X600271.SH,X000559.SZ,X600031.SH,X002241.SZ,X000100.SZ,X600066.SH,X002236.SZ,X600372.SH,X002292.SZ,X002475.SZ,X600741.SH,X000157.SZ,X600089.SH,X000338.SZ,X002465.SZ,X002049.SZ,X601877.SH,X300124.SZ,X002506.SZ,X600177.SH,X300003.SZ,X600582.SH,X000568.SZ,X002294.SZ,X002074.SZ,X002129.SZ,X000547.SZ,X300001.SZ,X002085.SZ,X600498.SH,X600839.SH,X600867.SH,X000050.SZ,X002498.SZ,X000977.SZ,X002276.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.0760549810782653,0,0,0,0,1.0842021724855e-19,0,0,0,0,0,0,-0.0603042993657495,0,0,0,0,0,0,0,0.0720227708059315,0,0,0,0,0,0,0,0,0,0.0322455807790814,0.0886504603744218,0,0,0,0,0,0,0.00577355698117324,0,0,0,0,0,0,0,-0.0457482780357345,0,0,-0.0283397542576225,0.0427685162219376,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0,0,0,0.329970085123616,0.179353110923729,0.180770927433322,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0528825988055365,0.0300091503437816,0,0.00826261331910992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0909479026227727,0,0,-0.00219699844030738,0,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.146656774075516,0,0,0,0,0.0573492124040972,0,0,0,0,0,0,0.000275450793650032,0,0.238048696275583,0.0131054874671102,0,0,0,0,0,0,0,4.33680868994202e-19,0.0138796931740413,-0.0485792930379988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0,0,0,0,0,0,0.098060043194856,0,0,0,0,0,0,0,0,0,0.118438196657792,0,0,0,0,0,0,0,0,0,0.0174628158995507,0,0,0.0283480662010618,0,0,0,0,0,0.0117894652896572,0,0,0.0505997214238165,0,0,0.0296774711790619,0,0.0135965066595502,0,-0.00483370713149488,0,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0.0590116425106364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00633628876893549,0,0.0364947646430861,0,0.0169663469135884,0.0179577397569903,0,0,0,0,0,0,0.0965509724677087,6.93889390390723e-18,0,0,0,0.202372979203862,0,0,0.0060685741512768,0,0.0427230790796717,0,-0.015223162445208,0,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00589463657960959,0,0,0,0,0,0,0,0.0760591939740864,0,0.0886909265152235,0,0,0,0,0,0,0,0,-0.0260422445536005,0,0,0,0,0,0,0
X002304.SZ,0,0.146425037247226,0,0,0,0,0,0,0,0,0,0,0.0483247108873622,0,0,0,0,0,0,0.23341391218452,0,0.000812837496295887,0,0,0,0,0,0,0,0,0,0,0,0,0,0.139811430355631,0.0845692322992299,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0139022521139586,0.0277311260524414,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00441511388451375,0,0.0150984411520291,0.0230093391411439,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0.0694250588139658,0,0,0,0,0,0,0.0619045114624851,0,0,0,0.0417373211074476,0,0,0.0864711432049138,0,0,0,0,0,0,0.220571120972956,0,0.0150154481731574,0,0,0,0,0,0.0357438234805837,0,0,0,0,0,0,0,0.0869527681624425,0,0,0,0,0,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0748001906167104,0,0,0,0,0,0.0581636781922011,0,0.0567346497115773,0.331070247849586,0,0,0,0,0.0484814690648837,0,0,0,0,0,0,0,0.0418674318418036,0,0,0.101483342048312,0.0388553347873699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
