,X600519.SH,X600104.SH,X002415.SZ,X000858.SZ,X600276.SH,X000651.SZ,X002304.SZ,X000725.SZ,X600690.SH,X002475.SZ,X600703.SH,X600031.SH,X000568.SZ,X600741.SH,X000338.SZ,X000063.SZ,X300003.SZ,X600271.SH,X002236.SZ,X601877.SH,X002456.SZ,X300124.SZ,X002008.SZ,X600809.SH,X600867.SH,X600487.SH,X000596.SZ,X000100.SZ,X000625.SZ,X000977.SZ,X000661.SZ,X600566.SH,X600066.SH,X600498.SH,X002294.SZ,X000157.SZ,X300136.SZ,X300142.SZ,X002179.SZ,X000981.SZ,X002180.SZ,X002007.SZ,X300146.SZ,X002241.SZ,X000050.SZ,X002049.SZ,X600779.SH,X600522.SH,X000869.SZ,X600089.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600703.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0945743856270183,0,0,0.084008236395205,0.0171459058286998,0,0.105302740291705,0,0.0174735467673086,0,0.0410341760800427,0,0,0,0,0,0,0,0,0,0,0.0919511457662436,0,0,0,0,0,0,0.0980775148018494,0,0,0,0,0,0,0,0,0,0,-0.000227083374827603,0,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,-0.0468129001284545,0,0,0,0,0,0,0.128578084254983,0.0593533185087841,0,0,0,0.0407338805457306,0,0,0,0.0258335085666433,0,0,0.0921374394014519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.131164964694507,0,0,0,0,0,0,0.0112341911939593,0.00139673400412891,0,0,0,0,0,0
X000568.SZ,0,0,0.127500514129082,0,0.00521133718697079,0,0.0149298107430454,0,0.0922222064259914,0,0,0,0,0,0.134940801587606,0,0,0,0,0,0,0,0,0,0,0,0.307801356616191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0452819540291333,0,0,0.0197182079829694,0.00101443204613329,0,0,0,0,0,0
X600741.SH,0,0.449767293806241,0,0,0,0,0,0,0.131716258786991,0,0,-1.73472347597681e-18,0,0,0,-0.00578988739142547,0.071399051234634,0,0,0.103133890958902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0285612234813934,0,-0.0759668797062456,0,0,0.102990900600497,0,0,0,0,0,0.0111522055256727,0.0110001673195387,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0.0340012213992829,0.0235116280807254,0,0,0,0,0.251501802152632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.261527271057083,0,0,0,0,0,0,0.0293692294990296,0.0426631439743801,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0.212621344724992,0,0,0,0,0,0,0,0,0,0.183923010981966,0,0,0,0,0,0,0,0,0.0916934374900098,0,0,0,8.67361737988404e-19,0,0,0.16559959507301,0,0,0,3.46944695195361e-18,0.121120996119207,0,0,0,0,0,0,0,0,0,0.121421638337114,0.00527399041702024,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0,0,0.0149744321938239,0.117546690470564,0,0,0,0,0,0,0,0,0,0,0,0.0295912530818561,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0.223033856936314,0.0784816373762503,0,0,0.312153302100023,0,0,0,0,0,0,0,0,0,0.0905935434215119,0,0,0,0,0,0,-0.0171403608446331,-0.0236588940716112,0,0,0,0,0,0
X600271.SH,-0.276708789954008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0199908287724785,0,0,0,0,0,0,0.128618347813653,0,0,0,0.121954662186701,0,0.038269036281975,0,0.184032841435538,0,0,0,0,0,0,0.225564458151611,0,0,0,0,0,6.93889390390723e-18,0,0,0.54294355348026,0,-0.00656067148392337,-0.0149547882627181,0,0,0,0,0,0
X002236.SZ,0,0,0.606763427307803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.124890197138258,0,0,0.0860551499767804,0,0.0292711068189104,0.252956353878192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0541672749080945,0,0,0,0,0,0,0,0,0,-0.00261721794151463,0.0266271659451985,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0.306666343392524,0,0,0,0,0,0,0,0,0,0.0443183355425454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00492839306186451,0,0,0.178822137662553,-0.20170361539406,0,0,0.52806304554679,0,0.00240818060755823,-0.0197937797356286,0,0,0,0,0,0
X002456.SZ,0,0,0,0,0,0,0,0,0,0.486339619983349,0.0940100579388175,0,0,0,0,0,0,0,0,0.0955299260754414,0,0,0,0,0,0.060810129604742,0,0,0,0,0,0,0,-1.38777878078145e-17,0,0,0.0327449565080461,0,0,0,0.0484974320509504,0,0,0,0.185869104637092,0.118101837563736,0,0,0,0,0,0.00720488427035778,-2.16840434497101e-19,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0148686029291263,0,0,0,0,0,0,0,0,0,0,0.0197108290929118,0,0,0.0194763659154873,0,0,0,0,0,0,0,-0.185876653264414,0,0,0.256297989134551,0,0,0,0,0,0,0,0.0107905585150459,0.0379657346831989,0,0,0,0,0,0
X002008.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2405691907607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0278280564492591,0,0,0.0831419904743795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0339778979096305,0,0,0,0,0,0
X600809.SH,0,0,0,0,0,0,0.333045289848216,0,0,0,0,0,0.166259731169175,0,0.0761037378647767,0.0366776663097118,0,0,0,0,0,0,0,0,0,0,0.307008873876358,0,0,0,0,0,0,0,0,0,0,0.0495822442119738,0,0,0,0,0,0,0,0,0.184313515017967,0,0.00704654641760013,0,0,0.00106062651827795,0.00495617147404066,0,0,0,0,0,0
X600867.SH,0,0,0,0,0.0950033479902562,0,0,0,0,0,0,0,0,0,0.156229473500608,0.0286576820847295,0.101914232286882,0.0963672341951586,0.141528905606615,0,0,0,0,0,0,0,0,0,0,0,0.315541552099603,0,0,0.00565822129980799,0,0,0,0,0,0,0,0.0939534267437664,0,0,0,0,0,0,0.0759208096812202,0,0,-4.33680868994202e-19,0.00893551370099198,0,0,0,0,0,0
X600487.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.175222005365401,0.234356220606674,0,0.13767455390356,0,0,0,0,0,-0.0626430398278787,0,0,-1.73472347597681e-18,0,0,0.0952645450763807,0.20349914139106,0,0,0,0,0,0,0,0,0,0.0202397623322508,0.0251891855265188,0,0,0.268398759841318,0,0,0,0,-0.00846758767356286,0,0,0,0,0,0
X000596.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.271115709479412,0,0,0,0,0,0,0,0,0,0,0.23825003478992,0,0,0,0,0,0,0,0,0,-0.0349912497194436,0,0,0,0.025181484035277,0,0.0952296622340188,0.144938921068839,0,0,0,0,0,0,0,0,0,0,0.0187142281217897,0.0297750139982561,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0.310525568440615,0,0,0,0,0,0,0,0.0314360638232532,0,0,0,0,0.0587977186775014,0,0,0,0.0121260917532945,0.125627123492951,0,0,0,0,0,0,0.0160740860637478,0,0,0,0,0,0,0,0.0303830910767558,0,0,0,0,0.000957425611359562,0,0,0,0,0,0.00119578012651687,0.0252007069044747,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0,0.215585815145283,0,0,0,0,0,0,0,0,0,0,0.130546616398845,0,0,0,0,0,0,0,0.0789140615078019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0301736468844084,0.0414124786143101,0,0,0,0,0,-0.00316985483323603,-0.0133152521436235,0,0,0,0,0,0
X000977.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0085343943508686,0,0.227266142636605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0332606315053898,0,0,0.162828696795523,0,0.454364758237795,0,0,0,0,0,-0.00486070088663805,-0.00266460613373933,0,0,0,0,0,0
X000661.SZ,0,0,0,0,0.219124758866439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.155849164994232,0,0,0,0,0,0,0.232909267201878,0,0,0.0596977093934049,0,0,0.184565990201003,0,0,0.00681045566843858,0.186805320873056,0,0,0,0,0,0,0,0,0,-0.0280799973701166,0.0436153923374424,0,0,0,0,0,0
X600566.SH,0,0,0,0,0.000412716373794511,0,0,0,0,0,0,0,0,0,0,0,0.279854947360859,0,0,0,0,0,0,0,0,0,0.00127233512753246,0,0,0,0.350513653178765,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0.0682883818535646,0,0,0,0,0,0,0,0,0,0
X600066.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0390436940026683,0,0.0968482380917265,0,0,0.0884789110915656,0,0.0187735613984265,0.114801374993669,0,0,0,0,0,0,0,0,0,0.00880771005418896,0,0,0,0,0,0,0,0,0.075615521000161,0,0,0,0,0,0,0,0,0,0,0.0583505206503462,0.0758230008361637,0,0,0,0,0,0
X600498.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0.311520277284318,0,0,0,0.191996391647735,0,0,0,0,0,0,0.0508477234257091,0.00753056817805753,0,0,0,0,0,0,0,0,0,0,0.183171974872945,0,0,-0.0283347090297739,0,0,0,0,0,0,0
X002294.SZ,0,0,0,0.0151152838259071,0.254623254475206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0424797967715928,0.15489832801056,0,0,0,0,0,-1.73472347597681e-18,0.095734875059617,0,0,0,0.0811256706822518,0,0,0,0,0,0.128566826829541,0,0,0,0.0201808657513522,0.000105379012820854,0,0,0,0,0,0
X000157.SZ,0,0,0,0,-0.0085528134077297,0,0,0.11577860446363,0,0,-0.0100328063271065,0,0,0,0,0,0,0,0.0412011224975598,0,0,0,0,0,0,0.0740243761679087,0,0,0.0355612330261032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0379227070377223,0,0.0072526139787548,0,0,0,0,0,0,0
X300136.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0627806571404318,0,0,0,0.0373850275748673,0.0150602602904169,0,0,0,0,0.0496088449416502,0,0,0,0.0347409011726621,0,0,0,0,0,0,0,0,0,0,0.0201024025481593,0,0.153088803382928,0.671100243602922,0,0.1469332047346,0,0,0,0,0,0,-0.00994462822814017,0,0,0,0,0,0
X300142.SZ,0.123295407794385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.66630289547441,0,0,0,0,0,0,0,0,0.0282810361179044,0,0.0351386997426719,0,0,0,0,0,0,0.0473649904270917,0,0,0,0.00745422952654188,0,0,0,0,0,0
X002179.SZ,0,0,0,0,0,0,0,0,0.113823263789679,0,0,-0.0143967131134223,0,0,-0.0260214479999872,0,0,0,0,0,0,0,0.0201618898111006,0,0,0,-0.100664048521626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0268851082266165,0,0,0,0.299293516825283,0.0370769250184345,0,0,0,0.0150210853612234,0,0,0,0,0,0
X000981.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.066075203939583,0,0,-0.0647015641798336,0,0,0,0,0,0,0,0.0415823364656378,0,0,0.0873552023863962,0.0390194172684634,0,0,0,0,0,0.120743739012197,0,0,0,0,0,-0.0545444230685444,0,0,0,-0.0375684314668508,0.0918508418762542,0,0,0,0.0350394422338687,0,0,0,0,0,0,0
X002180.SZ,0,0,0,0,0,-0.18636742751656,0,0,-0.171528909861652,0.146595661601367,0.170936420392803,0,0,0,-0.0732603546116717,0.10892652986895,0,-0.0582218259936032,0.183538258997213,-0.0580820895531198,0,0,0,0,0,0,0.162614218738829,0,0,0,0.0606578611516562,0,0,0,0,0,0,0,0,0.448846487730616,0,0,0,0,0,0.115393085633795,0,0,0,0,0,-0.0362597602157223,-0.0459645297171751,0,0,0,0,0,0
X002007.SZ,0,0,0,0,0.202381330005829,0,0,0,0,0,0,0,0,0,0,0.0396896157741518,0,0,0,-0.0434328514608765,0,0,0,0,0,0,0,0,0,0.097137032980783,0.461572482496982,0,0,0,0.0691620895651571,0,0,0.0147278885840797,0,0,0,0,-0.0582073927211056,0,0,0,0,0,0,0,0,0,0.0256936081089838,0,0,0,0,0,0
X300146.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00795754071585036,0.00936050522790572,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0211062559854533,0,0,0,0,0,0,0,0,0,0,0,0,0.301935017355501,0.0129129453639603,0,0,0,0,0,0,0.123645549547259,0,0,0.337699009893348,0,0,0,0,0,0,0,0,0,0,0
X000050.SZ,0,0,0,0,0,0,0,0.238886152191985,0,0,0,0,0,0,0.256197888677145,0,0,0,0,0,0.111370431352875,0,0,0,0,0,0,0,0,0.0935949895448007,0,0,0,0,0,0,0.114462613535169,0.0932407578150468,0,0,0,0,0,0,0,0,0,0.0597537932608217,0,0,0,-0.00841018895516326,-0.0255264262418885,0,0,0,0,0,0
X002049.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0573095642358824,0,0,0,0.0845868308129331,0.326234187358281,0,0,0,0,0,0,0,0,0.332515784353204,0,0,0,0,0,0,0,0,0,0,0.189261825727029,0,0,0,0,0,0,0,0,0,0,-0.0128849696846355,-0.0363100551542899,0,0,0,0,0,0
X600779.SH,0,0,0,0,0.172102472684951,0.12522355998087,0,0,0.145799965755484,0,0,0,0,0.00292586296456746,0,0,0,0,0,0,0.00916347359201837,0,0,0.107055245538718,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0.0128860698121238,0,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,-0.0360551298589788,0,0,0,0,0,0
X600522.SH,0,0,0,0,0,0,0,0.136121394790022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0418131003700139,0,0.418171686653199,0,0,0,0.00946129850737109,0,0,0,0,0,0,0.0629339604857499,0,0,0,0,0,0,0.250317428241681,-8.67361737988404e-19,0,0,0,0.0273611665025866,0,0,0,-0.00173683492108377,0,0,0,0,0,0
X000869.SZ,0,0,0,0.0420207946541161,0,0,0.00107996826245665,0,0.220856555860971,0,0,0,0.0936629048807316,0,0,0,0,0,0,0,0,0,0,0.212218317093337,0,0,0.020372426051195,0,0,0,0,0.00207221670705084,0,0.0918127934391121,0,0,0.0305644200447073,0.116539262551827,0,0,0.0796382641902724,0,0,0,0,0,0,0,0,0,0,-0.00623874837818569,0,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0,0.196610160003999,0,0,0,0,0,0,0,0,0,0.162407565098527,0.0109182634264803,0.0131839729460756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.175467841325521,0,0,0.0813193081477722,0,0,0,0.000725452104716893,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0.122556556510714,0,0,0,0,0,0,0,0,0,0.185284237766443,-0.153892897930328,0,0,0,0,-0.252229008645704,0.394310416077881,0,0,0,0,-0.065474247628979,0,0,-0.0112288522107346,-0.0889243697624208,0,0,0,0,0,0,-0.0456874816362259,0,0,-0.0666568829737325,-0.0182815083673324,0.035853348615936,0,0,-0.0325234102045985,0,0,0,0,0,0,0.0435802831735918,0,0,0,0,0,0
Slope,0,0,0,0,1.2784782157791,0,0.89818915996557,0,0,0,0,0,0,0,0,1.20503021869545,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.08634363456012,-2.38718726546764,0,1.92646367819898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.552788144896701,0,-0.501026131417204,0,0,0,0,0,0
TED,0,0,0.0265605481899486,0,0,0,0,0,0,0,0,0,1.12807809617098,1.03619170308918,0,0.243016390664077,0,0,0,0,0,0,1.38777878078145e-17,0,0,0,0,0,0,-0.605432750149658,0,0,0,0,0,0,0,0,0.479569467701526,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0,-0.365639333519051,0,0,0,0,-1.42278464348975,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0351024379656012,0,-0.0824457582635528,0.0339364870160254,-0.0568698750953783,0,-0.0980804833015755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0306458664959181,0,0,0,0,0,0,0,0,0,-0.00862238289239894,0.00536352636881782,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,0,-0.0289689017667068,0,0,0,0,0,0,0,0,0,-0.0120332575877421,0,0,0,-0.0941775689863868,0,0,0,0,0.111829913947598,0,0,0,0,0,0,0,-0.101087010665735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.106759458856666,0.0109418571284897,0,0.486653681580675,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000957017734335334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00322766375276709,0,0,0,0.000908063130295033,-0.00298117980986335,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0.0257152727974094,0,0,0,0,0,0,-0.0719584416984821,0.125326575834812,0,0,0,0.0685637254569087,0,0.00777230097291396,0,0,0,0,0,0,-0.0564950978310887,0,0.0508082282757194,0,0,0,0,0,0,0,0,0,0,0,-0.226965404240052,0,0,0,0,0,-0.193493757491677,-0.0217229262527153,-0.10034876518846,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012654015428573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00291559681317645,0.008648751509772,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00381863885850505,0,0,0,0.00605940209210734,0,0,0,0,0,0,0,0,0,0,-0.0103700057385057,0,0,0,0,0,0,0,0,0.00831339880213862,4.2351647362715e-22,0.00610002624144802,0,0,0,0,0,0
