,X600519.SH,X000858.SZ,X002415.SZ,X600276.SH,X000651.SZ,X000568.SZ,X600809.SH,X600690.SH,X600031.SH,X000725.SZ,X002304.SZ,X600104.SH,X002475.SZ,X000661.SZ,X000338.SZ,X003816.SZ,X300124.SZ,X300014.SZ,X000063.SZ,X000100.SZ,X000596.SZ,X000157.SZ,X600703.SH,X002241.SZ,X600741.SH,X000625.SZ,X002129.SZ,X002179.SZ,X300142.SZ,X002007.SZ,X002371.SZ,X601877.SH,X002236.SZ,X002049.SZ,X000799.SZ,X600584.SH,X002414.SZ,X600183.SH,X000800.SZ,X601799.SH,X600779.SH,X300003.SZ,X300146.SZ,X002008.SZ,X002074.SZ,X600089.SH,X000977.SZ,X600707.SH,X600118.SH,X000066.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0,0,0.168801621616903,0,0,0,0,0.206120838960896,0,0,0,0,0,0,0,0,0,0,0.027908165023681,0,0,0,0,0,0,0,0,0,0,0,0,0.186636912405349,0,0,0,0,0,0.0279837092948811,0,0,0,0,0,0,0,0,0,0,0,-0.0046768351270123,0,0,0,-0.00726362727680669,0,0
X000858.SZ,0,0,0,0,0,0.340483041774371,0.0767611397635497,0,0,0,0.0799821567108368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0659846022799559,0,0,0,0,0,0,0.175563126145271,0,0,0,0,0,0,0,0,0,0.0443663829874058,0,0,0,0,0,0,-0.00982128527944423,0,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0.151115000549231,0,0,0,0,0,0,0,0,0,0,0.0460035077868703,0,0,0,0,0,0,0,0,0,0,0,0,0.218261183604782,0,0,0.122709715823884,0,0.0474429251116838,0,0.141121816212506,0,0,0,0,0,0,0,0.0711302300912887,0,0,-0.0278726920916513,0,0,0,0.0615500831489003,0,0,0,0,-0.00824673321064521,0,0
X600276.SH,0,0,0,0,0,0.0798620599930611,0.0722852905612412,0,0,0,0,0,0.0724073681571888,0,0,0,-0.061227723463505,0,0,0,0,0.0428277369894726,0,0,0,0,0,0.214627734691277,0.0202763879259178,0.00609165289779005,0,0,0,0,0,-0.0258956089686377,0,0,0,0,0,0,-0.137652589149816,0,0,0,0,0,0,0,0,0.00482233197919323,0,0,0,0,0.0349881511422346,0,0
X000651.SZ,0,0,0,0,0,0,0,0.0806598360966225,0,0,0.0948591525535305,0,0,0,0,0,0.0122443244877236,0,0,0.164072473587632,0,-5.42101086242752e-20,0,0,0,0,0,0,-0.0120288858785975,0,0.00464520604761269,0.0678343250979229,0,0,0,0,0,0,0,0,0,0,-0.004091179416728,0,0,0,0,0,0,0,-0.033542480898078,-0.0205593686586045,0,0,0,0,-0.0240541997856576,0,0
X000568.SZ,0,0.475618825866155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0998248853780194,0,0,0,0,-0.0291379757735659,0,0,0,0,0,0,0.0225873027073479,0,0,0,0,0.184604841212339,0,0,0,0,0,0.137349902955393,0,0,0,0,0,0,0,0,0,0,0,-0.0451049043593565,0,0,0,-0.011316457092962,0,0
X600809.SH,0,0,0,0,0,0.0399344782444767,0,0,0.160276011446108,0,0,0,0,0,0,0,0.0076728707521039,0.0831039250222133,0,0,0.0898598633454413,0,0,0,0,0,0,0,0,0,0.314396962853182,0,0,0.0281353911841571,0.314694792749699,0,0,0,0,6.93889390390723e-18,0.08868074081918,0,0,0,0,0,0,-0.0727165078275988,0,0,0,0,-0.0673596101877609,0,0,0,-0.0106677092208055,0,0
X600690.SH,0,0,0.061269282073113,0,0.115808050988584,0,0.168074833273508,0,0,0,0,0,0,0.155163202734975,0,0,0,0,0,0,0,0,0,0,0,0,0,0.171222069810128,0,0,0,0.0815412026112525,0.00539432430942749,0,0,0,0,0,0,0,0.0344247892273756,0,0,0,0,0,0,-0.0172673243781019,0,0,0,0,0.0166376016516232,0,0,0,-0.00231726263139165,0,0
X600031.SH,0,0,0,0,0,0,0.0968768306468487,0,0,0.0822907429301464,0,0,0,0,0,0,0.126865203990567,0,0,0.0169976139402187,0,0.124236811005462,0.157148330405504,0,0,0,0.0756366425001648,0.0199669013789177,0,0,0,0,0,0.174278684639092,0,0,0,0,0,0.0394511183312994,0,0,0,0,0,0,0,0,0,0,0,-0.0426332038945504,0,0,0,0,0,0,0
X000725.SZ,0,0,0.136007662390766,0,0,0,0.00627935811786061,0,0,0,0,0,0,0,0,0,0,0,0,0.236031991828283,0,0,0.125094525578638,0,0,0,0,0,0,0,0,0,0,0,0.0022045422614604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0129724040287829,0,0,0,0,-0.0327310395758515,0,0
