,X600519.SH,X000858.SZ,X000651.SZ,X600276.SH,X002415.SZ,X600104.SH,X003816.SZ,X002304.SZ,X000063.SZ,X000725.SZ,X002475.SZ,X000568.SZ,X600031.SH,X600690.SH,X000338.SZ,X600741.SH,X600809.SH,X000661.SZ,X600183.SH,X000596.SZ,X600703.SH,X002236.SZ,X000100.SZ,X601877.SH,X300003.SZ,X000157.SZ,X002463.SZ,X002007.SZ,X002241.SZ,X300142.SZ,X002179.SZ,X600271.SH,X300014.SZ,X000625.SZ,X300124.SZ,X600867.SH,X000066.SZ,X002008.SZ,X002049.SZ,X000977.SZ,X002129.SZ,X600498.SH,X600066.SH,X300136.SZ,X600177.SH,X002506.SZ,X002371.SZ,X000050.SZ,X300146.SZ,X002180.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X002475.SZ,0,0.161984055807157,0,0,0.0916496003765195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.144846510235231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.155920382720043,0,0,0.0407107987928015,0,0,3.46944695195361e-18,0,0,0.0370768394148087,0,0,0,0,0.0150391557796121,0,0,0,0,0,0,0
X000568.SZ,0,0.694354858217808,0,0.0652192071614354,0,0,0,0,0,0,0,0,0,0,0,0.129077727554906,0,0.0787917691930425,0,0.0542598500245155,0,0,0,0,0,0,-0.00560939743238887,0.00683989991405562,-0.0552917864925353,0.0174929069368541,0,0,0,-0.183161333820117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0.00328403869138983,0,0
X600031.SH,0,0,0,0,0,0,0,0,0,0,0.145496110931113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.110950246888515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0146450451018083,0,0,0,0,0,0
X600690.SH,0,0,0,0,0,0,0,0.103871060888005,0.0965736895922594,0,0,0.0273904602537633,0,0,0,0.0433982292928533,0,0,0,0,0,0,0,0,0.02667290705848,0,0,0,0,0,0.0221164698832942,0.172910328711006,0,0,0,0,0,0,0,0,-0.144952079967339,0,0,0,0,0,0,0,0,0,0,0.000506793124618723,0,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0.0113690720395819,0,0,0,0,0.0134032901461217,0,0,0.20464178073824,0,0,7.90235869969546e-05,0,0.138262448115086,0,0.0432811810285378,0,0,0,0,0,0,0,0,0,0.128384685170115,0,0.173270770928314,0,0,0,0,0,0,-8.67361737988404e-19,0.0466293387439011,0,0,0.120162497771499,0,0,0.00249159735600591,0,0,0,0,0,-0.00739982490058009,0,0,0,0,0,0,0
X600741.SH,0,0,0,0.150465454064469,0,0.249025591256265,0,0,0,0.0560282885714592,-3.46944695195361e-18,0,0.173097570784907,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102221256191794,0,0,0.0516228820145311,0,0,0,0,0,0,0,0,0.143061356434478,0,0,0,0,0,0,0,0,0,0,0,0,0.00777689714885745,0,0,0,0,0,0,0
X600809.SH,0,0.44273128814189,0,0,0,0,0,0,0,0,0.0191894601132921,0.0532213820401995,0,0,0,0,0,0,0,0.138652210185807,0,0,0,0,0.00873004511956715,0,0.0122885374428896,0,0,0.0550937418364597,0,0,0,0,0,0,0.0242197150821927,0,0,0,-0.0404525794222856,0,0,0,0,0,0,0,0,0,0,-0.0116314467351305,0,0,0,0,0.0406561111008824,0,0
X000661.SZ,0,0.121414614058122,0,0.157778792523211,0,0,0,-3.46944695195361e-18,0,0,0,0.0523087648742524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.218039066813631,0,0,0,0,0.135075648844908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0106991319018307,0,0,0,0,-0.0495518937153353,0,0
X600183.SH,0,0,0,0,0,0,-0.0192828256579132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.123101585663307,0,0.0143203967291042,0,0,0,0,0,0,0,0,0.0107156217605021,0.127431510906603,0,0,0.0651037000669008,0,0,0,0,0,0,0,0,0.0209818261311884,0,0,0,0,0,0
X000596.SZ,0,0.107373287719288,0,0,0,0,0,0.322410029555597,0,0,0,0.173314338659519,0,0,0,0,0,0,0.0465801909067053,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0343374565654198,-0.153096605563801,0,0,0,0.0141306036267691,0,0,0,0,0,0,0,0,0,0.177527612579354,0,0,0,0.0155827407675936,0.0238152138525878,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0457835975927208,0,0,0,0.0280447868112235,0,0,0,0,0,0,0,0,0,0,0.132831128302979,0.310293156273548,0,0,0,0,0.118956697766647,0,0,0,0.208090486576501,0,0,0,0,0,0,0,0,0,0,0
X002236.SZ,0,0,0,0,0,0,0,0,0.154838623923426,0,0.260308477605045,0,0,0,0,0,0,0,0,0,0.083430352508749,0,0,0,0,0,0,0,0,0,0,0,0.140533424464839,0.0447509128520938,0,0,0,0,0,0,-0.0231850937049154,0,0,0,0,0,0,0.128627042845493,0,0,0,-0.0143999777259689,0.0333906348628819,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0.00659908479930402,0,0,0,0.0435956333782771,0.320185338799588,0,0,0,0,0.10036891935467,0,0,0.0684279026764436,0,0,0.182274103966598,0,0,0,0,0,0.00281557264822687,0,0.024182129656175,0,0,0,0,0,0,0,0,0,0.0157119453929167,0,0.00763998544266578,0,0,0,0,0,0,0,0,0,0,0,0.022465082607019,0,0,0,-0.00403498342511066,0,0
X601877.SH,0,0,0,0,0.101980259403125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0717732536403482,0,0,0,0,0,-0.0103141931266979,0,0.0246004970929074,0,0,0,0,0,0,0,-0.0618214098802652,0,0.000144695949635523,0.0473531031156555,0.0186204211342474,0.0296211349428951,0,0.00521110982186658,0,0,0,0,0,0,0,0.0103209158420095,0,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0,0,0,0,0,0,0.0686447163853398,0,0,0,0,0.0404143298774087,0,0,0,0.0253536944933616,0,-0.00228631967309833,0,0,0,0.139373762331378,0,0.151420383440834,0,0,0.055196452488952,0,0,0,0,0,0,0,-0.0694639398703527,3.46944695195361e-18,0.0150345832880159,0,0.102716580449583,0,0,0,0,0,0,0,0,-0.0380949848840046,0,0,0,0,0.057593881644,0,0
X000157.SZ,0,-0.068485958483453,0,0,0,0,0,0,0,0,0,0,0.435821024499439,0,0,0.0422030887104719,0,0,0,0,-0.0271122888414117,0,0,0,0,0,-0.0613455669153082,0,0,0,0,0,0,-0.022084404384181,0,0.0849902663873311,0,-0.0294855898656804,0,0,0,0,0,0,0,0,-0.235204684755282,0,0.0703718045520184,0,0,-0.063356627082771,0.0991642581155182,0,0,0,-0.0602733386940351,0,0
X002463.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.511059205343706,0,0.10929713332346,0,0,0,0,0,0,0,0.0211867476100662,0.00428853878825048,0,0,0,0,0,-0.0810571379122372,0.086278487239024,0,0,0,0,0,0,0.349853790152805,0,0,0,0,0,0,0,-0.0105457152180887,0,0,0,0,0,0,0
X002007.SZ,0,0,0,0,0,0,-0.0861094261869354,0,0,0,0,0.0847206537646427,0,0,0.10881934660711,0,0,0.156301733938275,-0.0233518980628882,0,0,0,0,0,0,0,0,0,0,0.012266488278062,0,0,0.0223443178356169,0.00195390729545725,0,0,0.0593149468099896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0133934417644407,0.0196135212488051,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0558548552293344,0,0.0903138127277485,0.18315268258221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17193624800005,0,0,0,0,0,0.0956143967096852,0,0,0,0,0,0,0,0.00885100603456329,0,0,0,0,0,0,0
X300142.SZ,0,0,0,0,0,0,0,0,0,0,0.0852490256390642,0,0,0,0,0.0633680406525475,0,0.0606054542994844,0,0,0.0349987597689853,0,0,0,0,0.0302308446120051,0,0,0,0,0,0,0,0,0,0,0,0,0.152366544151962,0,0,0,0,0,0,0,0,0,0,0,0,-0.0152019799230233,0,0,0,0,0,0,0
X002179.SZ,0,0,0,0,-0.0198715649860446,0.152135530807749,0,0,0,0,0,0,0,0,0,0.132630830159546,-0.0511432234200748,0,0.100887018733503,0,0,0,0,0,0.103479659989295,0,0,0,-0.046365478002441,0,0,0,0,0,0,-0.215284030171213,0.0486737170667662,0,0,0.259180363963915,0,0,0,0,0,0,0.00843726917804669,0,0.0572665112769337,0,0,-4.33680868994202e-19,0.0262384138529671,0,0,0,0,0,0
X600271.SH,0,0,0,0,0,0,0,0,0.0192561034941927,0,0,0,0,0,0,0,0,0,0,0,0.261407082740345,-3.46944695195361e-18,0,0,0,0,0,0.0521640666532785,0,0,0,0,0,0,0,0,0.0459763574912588,0,0,0.233999495599449,0,0,0,0,0,0,0,0.0143170793226507,0,0,0,0,0.0396268153391592,0,0,0,0,0,0
X300014.SZ,0,0,0,0,-0.0138482973990406,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0507018743080661,0,0.0515564023333452,0,0,0,0.074989939847425,0,0,0.270877131191331,0,0.0429709747737813,0,0,0,0.216848416828099,0,0,0,0.0980188769585408,0,0,0,0,0,0,0,-0.146138228056516,0.0677426683831157,0,0,0,0,0,0.00683684750388091,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0.0864360115501823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0551386665302673,0,0,0,0,0,0,0.0654961058802172,0,0,0,0,0,0,0,0,0.0199770305265937,0.0157139295140925,0,0,0,0.117197685296518,0.0751810451796714,0,0,0.0401445165767891,0,0,0,0,0,0.0133695079116197,0,0,0,0.00281775215487897,0,0
X300124.SZ,0,0.0162912892370588,0,0,0,0,0,0,0,0,0.0131264643007982,0,0,0,0.0620494465364636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0381819886275886,0.121592040283416,0.0633058875939032,0,0,0.0467180046102021,0,0,0,0,0.0318760084065912,0,0,0,0,0,0,0,0,0,0
X600867.SH,0,0,0,0.209165521801223,0.0171149866678826,0,0,0.12169524042525,0,0,0.0440241897405215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0121261076497124,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0683902369856375,0.10182620392277,0,0,0,0,0,0
X000066.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.068878498858903,0,0.109427653702103,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0.211721289611613,0,0,0,0,0.148807669238787,0.133660743792711,0,0,0,0,0,0,0.0733020639771401,0.139795968598631,0,0,0,0,0,0,0,0,0,0,0
X002008.SZ,0,0,0,0,0,0,0,0,0,0,0,0.229862668140754,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0.266990782437637,0,0,0.0406079263089694,-0.0285004065689032,0,0,0.316168792851422,-0.319103503945262,0,0,0.408779792832486,0,0,0,0,0.133574924483342,0,0,-0.0450965744856273,0.0147986963339961,0,0,0,0.0741420010429434,0,0
X002049.SZ,0,0,0,0,0,0,0,0,0,0.0683565265501166,0.0431565640808787,0,0,0,0,0.0207265396207026,0.0221133692914067,0,0,0,0.223119915726826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.163255907221878,0,0,0,0,0,0,0.235583320065808,0,0,0.139813038439274,0,0.147156134126928,0,0,0,0.0145568867871363,0,0,0,0,0,0
X000977.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.123169992111272,0,0,0,0,0.14044366309418,0,0,0.0473933904142116,0,0,0,0,0,0,0.148829773151086,0.237444533507499,0,0,0.117975856191941,0,0,0.180536912587629,0,0,0,0,0,0,0,0,0,0.00701603763774771,0,0.0360206857012311,0,0,-0.0740979993206003,0,0,0,0.0984224153799263,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0,0,0.0680624771212519,0,0,0,0,0,0,0,0.0607562402259595,0,0,0,0,0,0,0,0,0,0.113812705283178,0,0,0,0,0,0,0,0.10153295957739,-0.055148420732594,0.361450196504511,0,0,0,0,-4.33680868994202e-19,0,0,0.0131673464050583,0,0,0,0,0.0518558360343412,0,0,0,0,-0.0782128729759549,0,0
X600498.SH,0,0,0,0,0,0,-0.174223583641809,0,0.124911416914665,0,0,0,0,0,0,0,0,0,-0.0202904325673337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0317365436694728,0,0,0,0,0.260808945392968,0,0,0,0,0,0,0,0,0.0123156263885122,0,0,0,0,0,0
X600066.SH,0,0.0358116515830795,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0.0130121068760584,0,0,0,0,0,0,0,0,0,0,0.177894761842267,0,0,0,0.0326239923174097,0,0,0,0.0455524373301943,0,0,0,0,0,0,0,0,0.0679615409577169,0,0,0,0,-0.00100142588381,0,0,0,0,0.016885304606823,0,0
X300136.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.285810421870475,-0.139442911088543,0,0,0,0.156043133544226,0,0,0,0,0,0,0,0,0,0,0.334402982387357,0.13552030708349,0,0.158512630245483,0.0993897970467132,0,0,0,0,0,0,0,-0.0433235165380594,0,0.011597138903234,0,0,0,0,0,0,0
X600177.SH,0,0,0,0,0,0,0,0,0.0155445579145585,0,0,0,0,0,0.0620987122094515,0,0,0,0,0.0336444717460696,0.0246755678721773,0,0,0,0,0,0,0,0,-1.0842021724855e-19,0,0,0,0,0,0,0.0142251741055083,0,0,0,0,0,0.00204263842679511,-0.014108900976662,0,0,0,0.0151889677815945,0,0.11217990100803,0,0,0.0283953037403828,0,0,0,-0.033342846732071,0,0
X002506.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.136426168219316,0,0,0,0,0,0,0,0,0,0,0.107562235885042,-0.0201607032002864,0,0,0,0,0,0,0.146220775892237,0,0,0.0250307513056895,0,0,0,0,-0.162792676648048,0.0184570734513133,0,0,0,0.0476064407384747,0,0,0,0,-0.0023611566368574,0,0,0,0,0,0,0
X002371.SZ,0,0,0,0,0,0,0,0,0,0,0.0326670161546033,0,0,0,0,0,0,0,0.131715122719668,0,0,-0.0550904976860564,0,0,0,0,0.0309647750043912,0,0,0,0,0,0.143314752571668,0.105047862770677,0,0.0193565258963701,0.148153647088729,0,0.135773270010913,0.224555347313648,0.0584745126279741,0,0,0,0,0,0,0,0,0,0,-0.0112832496011401,0,0,0,0,0,0,0
X000050.SZ,0,0,0,0,0,0,-0.14635829394609,0,0,0.529025243310067,0,0,0,0,0,0,0,0,0,0,0.1315260031217,0,0.0493831349152533,-0.0051817815440254,0,0.159204137704999,0,0,0,0.0354860812706462,0,0,0,0,0,0,0.110965761437237,0.0766922294447401,0,0,-0.00334059790192998,0,0.0959109901854708,0,0,0.0141639826083182,0,0,0,0,0,0,0,0,0,0,0.0322017255867077,0,0
X300146.SZ,0,0.0251522797739023,0,0,0.00253846817287535,0,0,0,0,0,0,0.0972408332226633,0,0,0,0.0965008372242619,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0.151579654227093,0,0,0,0,0,0,0,0.0692341956067399,-8.67361737988404e-19,0,0,0,-0.0215541899743365,-0.00590339298240085,0,0,0,0,0,0
X002180.SZ,0,0,0,0,0.270667204524347,-0.216312800534776,0,0,0,0,0,0,0,0,0,-0.0770271356917816,0,0,0,0,0.0915618954809565,0,0,0,0,0,0,0,0,0,0,0.192375529612094,-0.0239391263224249,0,0,0,0.0596039617180535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0.350832441664014,0,-0.014559418747966,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0504790595408902,-0.103704586981892,-0.022553142723495,0,0,0,0,-0.0235648290874067,0,0,0,0,0,0,0,0,0.0356189759130401,-0.119943785813441,0,0,0,0.0178796655519919,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0166024919477568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.839911344962836,0,0,0,0.239965076353455,0,0
TED,0,0,0,0,0,0,0,0.38747880033841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0787886348996973,0.194044810161247,0.0786911393322239,0,0,0,0,0,0,0,0,0,0,0,0.0675934867345986,0,0.524604847037069,0,0,0,0,0,0,0
RealEstate_excess,0,0,0.00995220593830392,0,0,0,0.0344778375569257,0,0,0.0355012036792639,0,0,0,0,0,0,0,-0.015373729265073,-0.0158755897065268,0,0,0,0,0,0,0,0.0167764147530684,0,0,0,0,0,0,0,0,0,0.0446695922063874,0,0,0,0,0,0,-0.0446505743700211,0,0.0485838969948789,0,0,0,-0.0298448274311211,0,0.000344069559676221,0.0129119783648962,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,0.0421151334309381,0,0,0,0,0,0.00296090047302709,0,0,0,0,0,0.0328785341770249,0.0264208953189011,0,-0.0391869236504884,0,0.00497428442290064,0,0,0,0,0.0210033265453145,0,0,0,-0.0358816961149672,0,0,0,0,0,0,0,0.0487301301162499,0,-0.120667714934441,0,0,0,0,0,0,0.179667163211241,0,-0.026823260207545,0.0355309574379843,0,0,0,0,0,0
MKvol,0,0.00112339650498089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00777906146867809,0,0,0,0,0.00242870103598142,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0.485046414931666,0,0,0,0,0,0,0.0981238048540459,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0.0336400294262376,0,0,0,0,0,0,0,0,0,-0.311972211543831,0,0.36113286371129,0.0508112620707481,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0121642373269121,-0.00191319848770904,0,0,0,-0.0329097975501787,0,0
CarbonVol_Hubei,0,0.0201766072286049,0,0,0,0,0,0,0,0,0.00824830023505859,0,0,0,0,0,0,0,-0.00499832365653487,0,-0.00973889177051887,0,0,0,0,0,0,0,0,0,0,0,0.000574653883354427,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00970070866007932,0,0,0,0,0.00349090463687749,0,0,0,0,0.0611710216063772,0,0
