,X600519.SH,X000858.SZ,X600809.SH,X002415.SZ,X000568.SZ,X600276.SH,X002475.SZ,X600690.SH,X002304.SZ,X300124.SZ,X300014.SZ,X000651.SZ,X600104.SH,X002129.SZ,X003816.SZ,X000725.SZ,X002049.SZ,X600031.SH,X002371.SZ,X000625.SZ,X000596.SZ,X000063.SZ,X002179.SZ,X600703.SH,X000338.SZ,X600089.SH,X002180.SZ,X600522.SH,X000661.SZ,X300142.SZ,X002241.SZ,X000733.SZ,X601877.SH,X002074.SZ,X000100.SZ,X600741.SH,X000157.SZ,X600460.SH,X600702.SH,X300003.SZ,X600884.SH,X600584.SH,X000980.SZ,X600487.SH,X000799.SZ,X002414.SZ,X601799.SH,X002176.SZ,X002223.SZ,X600563.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.0603319910553331,0.213420202717232,0,0.136640156727984,0,0,0.0660706083908836,0,0,0.0188939454038823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00981360708494522,0,0,0,0,-0.167539806733044,0,0,0,0,0,0,0,0,0,0,0.026720811595639,0,0.140556491392655,0,0,0,0,0,0,0.0475332605783268,0,0,0,0,0,0,0
X000858.SZ,0.13375479902443,0,0,0,0.374763167765464,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00302732126414584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.138313152101205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600809.SH,0.469635945184748,0,0,0,0.384470680134451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.064208240300294,0,0,0,0,0,0,0,0.0456165003524616,0,0,-0.146567278170996,0,0,0,0,0,0,0.0484299984455581,0.0097406066431443,-0.0253470764403112,0,0,0,0,0,-0.0143917200648565,0,0,0,0,0,0,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0.0987820404930634,0,0,-0.0898748944323829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0268758780693058,0.0970542062328087,0.22429319270143,0,0,0,0,0,0,0,0,0,0,0,0.182540059522945,0,0.0326886019627617,0,0.119556547601011,0,0,0,0.170205033884756,-0.00158788271990258,0,0,0,0,0,0,0
X000568.SZ,0.235488430145735,0.164809110457996,0.765279346303309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0560704840774291,0.0290841755512256,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000548919077776824,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0
X600276.SH,0,0.0873961544393106,0,0,0,0,0,0,0,0,-0.04107987456249,0,0,0,0,0,0,0,0.0176526015040076,0,0,0,0,0,0,0,0,-0.101846681509382,0,0,0,0,0,0,0,0,0,0,0,0.054784049955919,0,0,0,-0.0739995074283677,0.107845254637042,0,0,0,0.161483538392507,0,0,0.0206656080879683,0,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0.178732295492379,0.110705683423521,0,0,0,0,0,0,0,0.0624321756555712,0,0,0,0,0,0,0,0.0362763764730231,0,0,0,0.0779533766492687,0,0,0,0,0,0,0,0,0,0,0,-0.0548122228903814,-0.109962161568294,0,0.143844503219517,0,0.149367340227494,0.160210614502951,0,0,0,0.049986571438314,0,0,0,0,0,0
X600690.SH,0.102057486620095,0,0,0,0.241328471200154,0,0,0,0,0,0,0.0730070292499407,0,0.0940086793007011,0,0,0,0,0,0,0,0,0,0.122638834467084,0,0.0149532900787777,-0.102695214975838,0.0260425225547411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0852141754898497,0,0,0,0,0,0,0,0,-0.02850242637058,0,0,0,0,0,0,0
X002304.SZ,0,0.19899349739468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.123243851727641,0,0,0,0,0,0,0,0,0,0,0,0,0.0579763936255599,0,0,0,0,0.292862230342583,0,0,0,0,0,0,-0.0459613847209315,0,0,0.0193907283060548,0,0,0,0,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0.054463853045572,0,0,0,0.0729534597289202,0,0,-8.67361737988404e-19,0,0,0.0209948256259172,0,0,0,-0.200135537625132,0,0,-0.000353450939777817,0,0,0,0,0,0.0279719168310293,0.0191952529134754,0,0,0.303507292674572,0,0,0,0,0,0,0,0,-0.162767493285089,-0.0350668934166016,0,0,0,0.202304770906705,0,0,0,0,-0.0299969381815442,0,0,0,0,0,0
X300014.SZ,0,0,-0.0634308493030044,0,0,0,0.0676823128111351,0,0,0.0902556990998366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.224912022282624,0.0464178470513291,0,0,-0.193316799437749,0,0.541952050084574,0,0,0,0,0,0,0,0,0,0.00344534309488266,0,0.210173831799757,0,0,-0.0700041277542979,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0,0,0.370088624695289,0,0,-0.000349727970936749,0,0,0,0,0,0,0.226286079299071,-0.0189003745142867,0,0,0,0,0,0,0,-0.00771052570870827,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0.0306622719753496,0,0,-0.148801487933625,0,0.0165810953298097,0,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0,0.0337138084941684,0.0436487440070058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0697425444172561,0,0,0,0,0.0325263905431872,0.220119528160478,0,0,0,-2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0176107852706043,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0,0,0.128623097796014,0,0,0,0,0,0,0,0,0,0,0,0,0.0115683193532024,0,0,0,0,0.0996036610509897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.231431694776744,0,0.0843722381972004,0,0,0,0,0,0.038820989284661,0,0,0,0,0,0,0
X003816.SZ,0,0,0,0,0,0,0,0,0,0,0.037337744455898,0,0,0,0,0,0.0300600209989379,0.0366891405259786,-0.0466637807009859,0,-0.057262688193381,0,0,0,0.026334269101458,0,-0.0454478348544196,0,0.123614426364193,0,0,0,0,0,0,0,0.0564107882013559,0,0.0088390737191326,0,0,0,0,0,0,0.067369828051465,-0.0831348024916342,0.0653331896828661,0,0,0,-0.00896156991607112,0,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.133804495854758,0,0,0,0,0,0,0,0,-0.0998843874899114,0,0,0,0,0,0,0,0.332376162966209,0,0,0,0.0949335682179459,0,0,0,0.0580725936136843,-0.0161948002568595,0,0,0,0.012714617623044,0,0,0,0.0265240596673952,0,0,0,0,0,0,0
X002049.SZ,0,0,-0.0106085609135293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.126647664577034,0.0681573755213688,0,0,0,0,0,0,0,0.0218859204218953,0,0,0,0,0.0710208554824176,0,0,0.0634236522715036,0.0337863730603763,0,0,0,0,0,0.158919264054411,0,0,0,0.156344527297299,0,0,-0.135810825499342,0.281753529234854,0,0.0487928243674784,0.083517130914713,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0,0.0262247784001351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.591735296190114,0,0,0,-2.16840434497101e-19,0,0,0,0.0498900532328191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002371.SZ,0,0,0.193373688262246,0,0,0,0.368355104866301,0,0,0,0,0,0,0.1352103979945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.439545065471873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.103904103854984,0,0,0,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0,0,0,0,0.268337834285383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0.0224772773238724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017834423072138,0.0542629614169715,0.178623533673374,0,0,0,-0.0347882387828706,0,0,0,0,0,0,0
