,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000858.SZ,X600276.SH,X002304.SZ,X000725.SZ,X000625.SZ,X600690.SH,X000063.SZ,X600741.SH,X600703.SH,X600066.SH,X002241.SZ,X002236.SZ,X000568.SZ,X600031.SH,X000100.SZ,X600271.SH,X002475.SZ,X002456.SZ,X600118.SH,X000338.SZ,X002292.SZ,X600177.SH,X002085.SZ,X002180.SZ,X000157.SZ,X002007.SZ,X000559.SZ,X600372.SH,X600867.SH,X300003.SZ,X300124.SZ,X002294.SZ,X002074.SZ,X002506.SZ,X600498.SH,X601877.SH,X002426.SZ,X600522.SH,X600089.SH,X002508.SZ,X002465.SZ,X600566.SH,X000977.SZ,X000050.SZ,X600487.SH,X000869.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.0516969081801504,0,0,0,0,0,0,0,0.00568810034478798,0,0,0,0,0,0,0.389860195577629,0,0,0,0,0,0.0135918402144424,0,0,0,0,0,0,0.0844349658084578,0,0,0,0,0,0,0,0,0,0,-0.0522450445865078,0.134870403863281,0,0,0,0,0,0,0,0,0,0.0615506188522056,0,0,0,0,0,0,0
X600104.SH,0.0408548654307588,0,0,0,0,0,0,0,0.357240058707575,0.0486128259311508,0,0.0689027081959851,0,0,0.0524342136997353,0,0,0,0,0,0,-0.0846205082232905,0,0,0,0.14539480359753,0,0.0357039601464764,0,0,0,0,0,0,0,0,0,0,0.110107994465033,0,0,0,0,0,0,0,0,0,-0.0509573669136211,0,0,0.0145582602847814,-0.067380190542476,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0372848764445732,0,0,0,0,0,0,0,0,0.0878326221485977,0,0,0,0.0263673099254004,0,0.118746418023713,0,0,0,0,0,0,0,0,0,0,0.0156367912841385,0,0,0.388600045523762,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0312633081770496,0,0.0236911833207813,0,0,0,0,-0.00818616525973023,0,0,0,0,0,0,0,0,0,0,0,-0.0211485254259075,0.0581322923108445,0,0.0669342149739156,0,0,0,0,-0.0501337976667551,0,0,0,0,-0.103061007258838,0.0420041313104357,-0.0334385418560333,0,0,0,0,0
X000858.SZ,0,0,0,0,0,0,0,0,0,0.0647115672872729,0,0.00722692872674182,0,0,0,0,0.398781141144959,0,0,0,0,0,0,0,0,0,0,0,0,0.140349780696096,0,0,0,0,0,0,0.0901235756901473,0,0.0937032959544613,0,0,0,0,0,0,0,0,0,0,0.0407184134641676,0,0,0,0,0,0,0,0,0
X600276.SH,0,0,0,0,0.0950978616523609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0396876448606018,0,0,0,0,0,0.00100697100662115,0,0,0,-0.107556268427813,0,0,0,0.1699766481528,0.104331964213457,0,0,0.0729529380196534,0,0,0,0,0,0.105171442544715,-0.0196616631992455,-0.0938064380111805,0,0,0,-0.0375155515722033,-0.0318814192076776,0,0,0,0,0,0
X002304.SZ,0.252520609626002,0,0,-0.0352025406149017,0,0,0,0,0,0,0,0,0,0,0,0,0.0756828982673034,0,0,0,0,0,0,0,0,0,0,0.0330610160526266,0,0,0,0.0701220304196377,0,0,0,0,0,0,0,0,0,0.067026659223274,0,0,0,0,0,0,0,0.225434607884158,0,0,0.0796673578833298,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.10036698520798,0,0.0631678318909901,0,0.111033674578828,0.139413707005335,0,0,0,0,0,0.0359046100744234,0,0,0,0,0,0,0,0.0218680547481102,0,0,0,0,0,0,0,0,0,-0.0392491170441938,0,0,0,0,0,0,0.0368669973276733,0,0,-0.0748023795467382,-0.0197852868746043,0,0,0,0,0,0
X000625.SZ,0,0.205349450297654,0,0,0,0,0,0,0,0,0,0.0969241878456814,0,0.0260493494020433,0,0,0,0,0,0,0,-0.0298129684046667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.010564890775979,0.090019281788458,0.0814220052529544,0,0,0,0,0.0185257502883933,0,0,0.000101373789927167,0,0,0,0,0,0,0,0,0
X600690.SH,0,0.0789572344235532,0,-0.00755093855610719,0.226557802465885,0,0,0,0,0,0,0,0,0,0.0609774050666933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.143946920298217,0,0,0,0,0,0,0,0,0.00359392730332144,0,0,0.083772063312508,0,0,0,0,0,0,0,0,0,0.0171281814698847,0.0544784767664861,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0278924462445053,0,0,0,0,0,0,0.104601881412262,0.000516893993237635,0.0200704236543298,0,0,0.0544480961831719,0.0146524261536949,0,0,0,0,0,0,0,0,0,0,0.159676764052213,0.0466035667381002,0.11649916154873,0.0108288438873424,0,0,0,0,0,0,0.0490987448861447,0.149483270783664,0,0,0,0,0,0,0,0,0
X600741.SH,0,0.286238162640242,0,0,0,0,0,0,0.111700662331742,0,0,0,0,0,0,-0.00962726979604135,0.0101088745836545,0,0,0,0.012761808671902,0,0,-0.0300189034920832,0,0.250677580609885,0,0.0347084589934658,0,0,0,0,0,0,0,0,0,0,0.0223769785351553,0,0,0,0,0,0,0.0012991622004163,0.12856714157808,0,0,0,0,0,0.0383690879719988,0,0,0,0,0,0
X600703.SH,0,0,0,0.0877750309075434,0,0,0,0,0,0,0,0,0,0,0,0,0,0.363938890465664,0,0,0,0,0,0,0,0,-0.013737690406975,0,0,0,0,0,0,0,0,-0.0307368837519968,0,0.0262431702210996,0,0,-0.0310297563732267,0,0,0,0,0.0662988609811889,0.0372007688334915,0,0,0,0,-0.0130021839918329,0.0489220794105197,0,0,0,0,0,0
X600066.SH,0,0.0710494555231178,0,0,0,0,0,0,0,0.0191010611149379,0,0.153773599560332,0,0,0,0,0.0221479089282763,0,0,0,-0.0264896196277673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0936791559595437,0.0827532073378259,0,0.151317270972377,0,0,0,0,0.0133482062504695,0,0,0,0.0234645911961354,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.3320964389269,0,0,0,0,0,0,0,0.0202125730234992,0.0784233557218807,0,0,0,0,0,0,0,0,0.094543754330355,0,0,0,0.252822899669129,0,0,0,0.0562445689886635,-0.156197368011974,0,0,0,0,0,0,0.0214654072691294,0.230723615101026,0,0,0,0,0,0.0357177655156963,0,0,0,0,0
X002236.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0108907013194908,0,0,0,0.0361971652728788,0.0583949898132217,0,0,0.0757707976849952,0,0,0,0,0.0974397832584096,0.120955011910945,0,0,0,0,0,0,0.185077376018331,0,0,0.0773102035386819,0,0,0,0,0,0,0.0482014907150012,0.0250453488997139,0,0,-0.0300529895324255,8.67361737988404e-19,0.0404056282962555,0,0,0,0,0
X000568.SZ,0.210086009628286,0,0,0,0.382643207204103,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0.0413125766468594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.110070581400075,0,0,0,0,0,0,-0.0748538435364235,0.0154266842485337,0,0,0.0500559359198135,0,0.0800695338457919,0,-0.0567126471213355,0,0,0,0,0.0134643925953466,0.0188861775945368,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.00913432055727288,0,0.0404244052784152,6.93889390390723e-18,0,0,0,0,0.0838727447501267,0,0,0,0,0,0,0,0,0,0,0.0506627924066085,0,0,0,0,0,0.101460062116658,0.0170954444567104,0.0863643999607946,0,0,0,0,0,0,0,0,0,0,0,-0.0313816051944197,-0.036464653125217,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0.0791429353933669,0,0,0,0.0872197916906222,0,0,-0.0971464871371365,0.0450659363977384,0,0.00233684835839207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0.0413303962085762,0.021174909893518,0.0362397694767177,0,0.0172131805697384,0.0475217900405263,0,0,0,0.0533706363858854,0,0
X600271.SH,0,0,0,-0.0234200005041327,0,0,0,0,0,0,0,0,0,0,0.00299686140808978,0,0,0,0,0,0,0,0.125061101582275,0,0,0,-0.0819132912645195,0,0,-0.115864436608581,0.205936850909773,0,0,0,0,0,0,0,0,-0.00564672324397851,0,0,0,0,0,-0.0688680276642286,0.043002488186098,0.0895185475580796,0,0,0,0.0385201569357425,0,0,0,0,0,0,0
X002475.SZ,0,-0.0896613976138253,0,0,0,0,0,0,0,0,0,0,0,0,0.210474124524554,0,0,0,0,0,0,0.15340181165813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0162409889679981,0,-0.0903018707421994,0.0484421765789338,0.0480637822231343,-0.0675254600672088,0,0,0.0198514896014658,0,0.0710940512265265,0,0,0,0,0
X002456.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.224706101315963,0.141240262006097,0,0.143333274986185,0,0,0.196727438302271,0,0,0,0,0,0.105914841122022,0,0,0,0,0.0230944387207497,0,0,0,0,0,0,0,0.112491126994178,0,0,0,0,0,0,0,0.182298700261191,0,0,0,-0.0628106366028019,0,0,0,0,0,0,0
X600118.SH,0,0,0,-0.013098240411773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0613430564396623,0,0.0266515824485222,0,0.471191592391737,0,0,0,0,0,0,0.157318354936324,0.0393730841568358,0,0,0,0,0,0,0,0.0278858274713461,0,0,0,0,0,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0996947528121819,0,0,0,0,0,0,0,0,0,0.0426321625838668,0,0,0,0,0,0,0,0,-0.0919922722547211,0.0931867719386212,0.115432253959106,0,0,0,0,0,0,0,0,0,0,-0.0319838313155606,0,0,0,0,0,0
X002292.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.132755667698569,0.0788633650612905,0,0,0,0.0401350916305251,0,0,0,0,0,0,0,0,0,-0.0767983618208563,0,0,0,0,0.170611117566475,0,0.142074679632604,0.149451546441104,0.00650568943751494,0,0.0244051757710922,0.0260512752824568,0,0,0,0,0,0.48533837929475,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0
X600177.SH,0.0288600892614823,0.0837954462294942,0.0155686380695396,0,0,0.0443722968856792,0,0,0,0.158858586593436,0,0,0,0,0,0,0,0,0,0,0.107838453602231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13238611790643,0,0,0,0,0.00949749175973576,0,0,0,0,0.0223042741382627,0,0,0,0,0,0,0
X002085.SZ,0,-0.0821399523817538,0,0,0,0,0.126484619995472,0,0,0,0,0,0,0,0.15762174928155,0.00451599154781032,0,0,0,0,0,8.67361737988404e-19,0,0,0.0052908139309643,0,0,0,0,0,0,0,0,0,0,0,0.0270867393817006,0.0584100085457684,0,0,0.12996950656339,0.0396120494597137,0,0,0,0,0,0.0278792617736624,0,0,0,0,-0.0359593497003031,0,0,0,0,0,0
X002180.SZ,0,0,0.156737332083769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0460080753074159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.350116533997381,0,0,0.126322253815423,0,0,0,0,0,0.12265581758865,0,0,0,0.0803047111630487,0,0.0563346490597191,0,0,0,0,0,0,0
X000157.SZ,0.14290596168651,0,0,0.0479071061641798,0,0,0,0,0,0,0,0,0.182809895633741,0,0,-0.023998065238992,0,0,0,0,0.029120149809603,0,0,0.0682414176959542,0.0757638006429948,0,-0.0108958420012924,0,0,0.0132270569331104,0,0.0769799932050231,0,0,-0.0579771602545807,0,0,0,0,0.052581955082324,0,0,0,0.00389888200049714,-3.46944695195361e-18,-0.098538139252571,0,0,0,0,0,0,0,0,0,0,-0.136524589562764,0,0
X002007.SZ,0,0,0.0166403749972225,-0.145044083862425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.315818500073852,0,0,0,0.0859405728120201,0,0,0,0,0,0,0,0,0,0,0.18029347218712,0,0,0.0288070317884945,0,0,0,0.097705585752178,0.221505047503852,0,0,0,0,0,0,0,0,0,0,0,0
X000559.SZ,0,0,0,0,0,0,0,0,0,0,0.124336382090864,0,0,0,0,0,0,0,0,0,0.0591650188992675,0,0.392163390441647,0,0.0622323644810699,0,0,0.11344892182578,0,0,0,0.0492677179683425,0,0,0,0,0,0,0,0,0.0272921775001338,0,0,0,0,0,0,-8.67361737988404e-19,0.0682307857092873,0,0,-0.0631046666508614,0,0,0,0,0,0,0
X600372.SH,0,0,0,0,0,0,0.158297811121891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.358121680046914,0,0,0,0,0,0,0,0.1568325179152,0,0,0,0.0855778061076964,0,0,0.144752781699376,0,0,0,0,0,0,0,0,0,0,0.0128865199191295,0,0,0,0,0,0,0,0,0,0
X600867.SH,0.0663580504444532,0.0965916102075694,0.078669753669812,0,0,0,0,1.73472347597681e-18,0,0.118416914001984,0,0,0,0,0.105661064250356,0.0202295979356007,-8.67361737988404e-19,0,0,0,0,0.0474961624555571,0,0,0,0,0,-0.0138749868193581,0,0,0,0,0,0,0,0,0,0,0,-0.0282854036727636,0,-0.0808282864147483,0,0,0,0.0405044568347059,0,0,0,0,0,-0.0641626620656543,0,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0882229115506325,0,0,0,0,0,0.00686275337216855,0,0,0.15458780618257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0789832088484193,0,0,0,0,0,0,0,0,0,0,0,0,0.0362046062876538,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.112544727804414,0,0,0,0,0,0,0.024491850606064,0.118859941795361,0,0.110401479255039,0,0,0,0,0,0,0.00404128519591326,0,0,0,0,0,0,0.0338481414978343,0,0.100112099493635,0.0538182759973743,0,0,0,0,0,0.0962737053495696,0,0,0,-0.0188781901354259,0,0,0,0,0,0,0
