,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000858.SZ,X600276.SH,X000725.SZ,X002304.SZ,X000063.SZ,X600690.SH,X600703.SH,X000568.SZ,X002475.SZ,X600741.SH,X002236.SZ,X000338.SZ,X600031.SH,X300003.SZ,X002008.SZ,X601877.SH,X300124.SZ,X000625.SZ,X002456.SZ,X600809.SH,X600487.SH,X600271.SH,X600066.SH,X000100.SZ,X002241.SZ,X002294.SZ,X600867.SH,X600566.SH,X000981.SZ,X600522.SH,X300136.SZ,X002179.SZ,X002508.SZ,X000157.SZ,X600089.SH,X300142.SZ,X000050.SZ,X000596.SZ,X000977.SZ,X600498.SH,X600177.SH,X000661.SZ,X002129.SZ,X600707.SH,X600118.SH,X002007.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0,0.466628151236291,0,0,0.0283219885545772,0,0.106784111660012,0.0335487219204742,0,0,0,0,0,0,0,0,0.126975332992725,0,0,0,0,0,0.0193821733222767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00818507912769854,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0,0,0,0.167606226504027,0.0403660530684016,0,0,0.236386408766666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0189925610997241,0,0,0,0,0,0,0,0,0,0.089822847416427,0,-0.155593034906372,0,0,0,0,-0.102741756878642,0.0684012662503664,0,0,0,0,-0.0246894690812831,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0.139882834483636,0.0224692693148151,0,0,0,0,0,0,0,0,0.117272597415762,0,0,0,0,0,0,0,0,0.00625735916337366,0.324363369523703,0,0,0,0,0,0,0,0,0,0.135209651167947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0.427443799068016,0,0,0,0,0.074127182023893,0,0,0,0,0,0,0.0580454387979745,0,0,0,0.0950029361495786,0,0,0,0,0,0,0,0,0.0091544486502661,0,0,0,0,0,0,0.170593510503772,0,0,0.0554244201682553,0,0,0,0,0,0,0,0,0,0,0,-0.0346556784626879,-0.0114994507228441,0,0,0,0,0,0
X000858.SZ,0.0534966052543415,0,0,0.0945857604767078,0,0,0,0,0,0,0,0.658304042836224,0,0,0.0345592794381074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0170355356795805,0,0,0,0,0,0,0
X600276.SH,0,0,0.0350858796252669,0,0,0,0,0.0675663816445443,0,0.0980273341128406,0,0,0,0,0,0,0,0.119130497083078,0,0,0,0,0,0.0980610220850081,0.244855005259721,0,0,0,0,0,0,0,0,0,0,0,0.0107789498973973,0,0,0,0,0,2.16840434497101e-19,0,0,0.0315753606493129,0,0,0,0,0,-0.0155516687244041,0,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0.238571756522863,0,0,0,0,0,0,0.132024235751374,0,0,0,0,0,0,0,0,0,0,0,0.224437920082331,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0.339597977269377,0,0,0.049977115932701,0,0,0,0.0959906932102453,0,0,0.111095957060674,0,0,0.0011632237579096,0.0027616460913471,0,0,0,0,0,0
X002304.SZ,0,0,0,0,0.0775640813936062,0,0,0,0,0,0,0.140974583395728,0,0,0,0,0,0,0,0,0,0,0,0.177605628844509,0,0,0,0,0,0,0,0,0,0,0,0,0.106768660820228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00407041197616241,-0.0204941462943004,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0.057236517773697,0.0570375169112608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.646715438198216,0,0,0,0,0,0,0,0,0,0,0,0.00221879334895121,0,0,0,0,0.0997488137439351,0,0.0985009905261608,0,0,0.0628282401038635,0,0,0,0,0.0120239464632335,0,0,0,0,0,0,0
X600690.SH,0,0,0,0.243432534467553,0.429375375413178,0,0,0.116599109452413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00990686056776079,0,0,0,0,-0.0182485520929881,0,0,0,0,0,0,0,0,0.0272597513453377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00735872605198813,0,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.338302037449743,0,0.219639157210952,-0.120400787619153,0,0.246186930300537,0,0.112851818174789,0,0,0,-0.0191397367688519,0.142908403547697,0,0,0,0,0,0,0,0,0.352876284617989,0,0,0,0,0,0,0,0,0.0283505205070697,0.00389845872178531,0,0,0,0,0,0,0,-0.0166084722133715,0,0,0,0,0,0,0
X000568.SZ,0,0,0,0,0.565242831535212,0,0,0,0,0,0,0,0,0,0,0,0,0,0.109697109866936,0,0,0,0,0.0846436084522538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.153896238722153,0,0,0,0,0.0865489556365992,0,0,0,0,0.00203372099105582,0,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0.0385079069572643,0,0,0,0,0,0,0.0148923469137146,0,0,0,0,0.158895948818694,0,0,0.314840084914949,0,0,0,0,0,0,0,0,0.0227630112741077,0,0,0.064156414807585,0,0,0,0,0.0314524615773026,0,0,0,0,0,0,0,0,0,0,0,0,0.00335293481141444,0,0,0,0,0,0
X600741.SH,0,0.586135216676285,0,0,0,0,0,0,0,0,0,0.107262901684972,0,0,0,0,0.0244651080833344,2.16840434497101e-19,0,0,0.0312940239874124,0,0,0,0,0,0,0,0,0,0,0.0191236226651484,0,0,-0.0303589162068628,0,0,0,0,0,0,0,0,0,0,0,-0.0309762971649794,0,0,-0.163046096367985,0,0.0219364359918755,0,-0.0964970140531404,0,0,0,0,0
X002236.SZ,0,0,0.374698453998243,0,0,0.0576526605920139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0992869753223346,0,0,0,0,0,0,0.0969537900796933,0,0,0,0,0,0,0,0,0,0,0,0,0.221852432901354,0,0,0,0.0654089922628895,0,0,0,0,8.67361737988404e-19,-0.0380465605119283,0,0,0,0,0,0
X000338.SZ,0,0,0.0227493038339505,0,0,0,0.104206289296998,0,0,0,0,0.070144176871821,0,0,0.110847751790826,0,0.36361102994665,0,0,0.0315223627885613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0168542800329352,0,0,0,0.0194906809875912,0,0,0,0,0,0,0,0,0,0,0.00382520724352992,0.00013304288337236,0,0,0,0,0,0
X600031.SH,0.119337467027323,0,0,0,0.0324991950226971,0,0,0.0231648485678591,0,0,0,0,0,0.0683605943723783,0,0.372645445763022,0,0,0,0.0125545366294576,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0.0517257960421021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0,0.242465794847992,0,0,0,0,0.0094368033812514,0,0,0,0,0.149163355617219,0,0,0,0.100469077298706,0,0,0,0,0,0,0,0,0,0,0.240392607279605,0,0,0,0,0.127130117380413,0.0214752677042143,0,0,0.0414120616449916,0.0818242314067185,0,0,0,0,0,0,0,0.0747937852381467,0,0,0.0290124953842667,-0.0050767120834659,0,0,0,0,0,0
X002008.SZ,0,0,0,0,0,0,0,0,0.203424357511714,0,0,0.213412565473806,0,0,0.0344721447691825,0,0,0,0,0,0.04564800976884,0,0,0,0.154883965275569,0.0999003014865715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00273782811915171,0,0,0,0,0,0,0,0,-0.0195598296001697,0,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,-0.125980820434012,0,0,0,0,0.140707386364406,0,0,0,0.29901996456097,0,0,0,0,0,0,0,0.143282374694245,0,0,0,0,0.0717349444540835,0,0.00255523596838592,0,0,0,0,0,0,0,0,0.0143880691307281,0,0,0,0,0,0.0937814726399912,0,0,0,0,-0.0141464134111514,0,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.160610114844183,0,0,0,0,0,0.0700298376022481,0,0,0,0,0,0,0.288758066398959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0157613664213359,0,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0.0764574391904823,0,0,0,0,0,0,0,0,0,0,0,0,0.0282667284439291,0.0635389121973071,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0255825598333186,0,0.0270187623078124,0,0,0,0,0,0,0.141017265064922,0.0529525240614292,0,0.0237513063202211,0,0.0256262057495913,0,0,-0.0128261955754034,-0.00520212110876769,0,0,0,0,0,0
X002456.SZ,0,0,0.00766109531574768,0,0,0,0,0,0,0,0.0537087797191208,0,0.0700371147830541,0,0,0,0,0,0,0,0,0,0,0,0.115338198642462,0,0,0,0.211266984545881,0,0.0291051945696822,0.0615214892449865,0,0,0.16472889793197,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0.00454900786207256,0,0,0,0,0,0
X600809.SH,0,0,0,0,0.161436688284275,0.250750667236323,0,0.123370911613822,0,0,0,0,0,0,0,0,-0.168367010519228,0.0254751884770919,0,0,0,0,0,0,0.283318304938372,0,0,0,0,0,0.0380456548972972,0,0,0,0,-1.0842021724855e-19,0,0,0,0,0.0715687881785682,0,0,0,0,0,-0.0678631887234461,0,0,0,0,-0.0219787197394921,-1.35525271560688e-20,0,0,0,0,0,0
X600487.SH,0,0,0.0600795052656011,0,0,0,0.0262123283527078,0,0.635327659540001,0,0.173503097352437,0,0,0,0,0,0,0,0,0,0,0,0,0.0195038555423533,0,0,0,0,0,0,0.146568817548194,0,0,0,0,0,0,0,0,0,0.123687223081881,0,0,0,0,0,0,0,0.148569678252898,0,0,-0.025769759331709,0,0,0,0,0,0,0
X600271.SH,0,0,0,0,0,0,0.273782139206327,0,0.0375277762614199,0,0,0,0,0,0.00124558738865055,0,0.166184754360891,0,0.21843200968281,0,0,0,0,-0.02816008025573,0,0,0,0,0,0,0,0.1132468052766,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0.0574793403224139,0,0,0,0,0,0,0,0,-0.0736689802336553,0.0774481005401066,0,0,0,0,0,0
X600066.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16540339062365,0,0,-0.00409282406560211,0,0,0.0583633389831395,0,0,0.0427562216091079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104027962817793,0,0,0,0.024375795675094,0,0,0,0,-0.00695519944210026,0.00708316431064227,0,0,0,0,0,0
X000100.SZ,0,0,0,0.0747163671296513,0.0136742774295788,0,0.144822263058342,0,0.205023764222101,0,0,0,0,0,0,0,0,0,0.0307340019319966,0,0,0,0,0.0107099147854692,0.018976654386449,0.00195358757127215,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00886778476042212,0.0419871233472638,0,0,0,0,0,0,0,0,0,0,0,-0.00277969113017791,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0.0387866351526836,0,0,0,0,0,0.143985544966899,0,0,0,0.035696389846432,0,0,0,0,0,0,0,0,0.050763169760224,0,-0.0339559809569858,0,0,0,0,0,0,0,0,0.160764463098086,0,0,0,0,0,0.316886587837495,0,0.0847048969780025,0,0,0,0.0954940676411196,0,0,0,0,-0.012308682669949,0,0,0,0,0,0,0
X002294.SZ,0,0,0.031667960703433,0.159906041928834,0,0,0,0,0.0113753189768418,0,0,0,0,0,0,0,0,0.282949694312485,0.127969184264915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0210872594193973,0,0.0796130067464157,0,0,0,0,0,0,0.146424483365743,0,0,0,0,0,0,0,0,0.0392042741422584,0,0,0,0,0,0
X600867.SH,0,0,0,0,0,0,0.171615666049207,0,0,0,0.0199317995334352,0,0,0,0,0,0,0,0,0,0,0,0.206721090229049,0,0.130698495521375,0,0,0,0,0,0,0,0,0,-0.073881699384341,0,0.25837660907245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0264674075483244,0,0,0,0,0,0,0
X600566.SH,0,0,0,0,0,0,0.0375654602214115,0,0.137246957794203,0,0,0,0,0,0,0,0,0.199464642102168,0,0,0,0,0,0,0,0.0753470460649097,0,0,0,0,0,0,0,0,0,0,0,0,0,0.152733228895697,0,0,0.0447767597237258,0,0,0,0.0873830592916136,0,0,0,0,0,-0.0289188089636298,0,0,0,0,0,0
X000981.SZ,0,0,0.0768030834773961,0,0,0,0,0.0379383096891458,0,0,-0.0869536086175624,-0.0512445993707505,0,-0.0987865028936505,0,0,0.0922189838880397,0,0,0,0,0,0.0646951837142703,0.0384971441287292,2.16840434497101e-19,0,0,0.00565989398053844,0,0,0.0326812354014985,0,0,0,0,0,0,0,0,0,0.165724520871753,-0.0899575288121335,0,0,0,0,0,0,0.00421387348528217,0,0,-0.0280803317843703,0.0324876245710022,0,0,0,0,0,0
X600522.SH,0,0,0,0,0,0,0,0.151260108335461,0,0,0.182306710891965,0,0,0,0,0,0,0,0.1877659324179,0,0,0,0,0,0,0.0723628351540214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.623278408798457,0.0731221143605948,0,0,0,0,0,0,0,0,0,0,0.0197756739396064,0,0,0,0,0,0
X300136.SZ,0,0,0,0,0,0,0,0,0,0,0,0.052425106744102,0.00102161728972627,0,0,0,0,0,0,0,0,0.105386613343177,1.0951538742617,0,0,0,0,0,0.10842916912233,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.145805299480715,0,0,0,0,0,0,0,0,0,0.0710565759331908,0,0,0,0,0,0
X002179.SZ,0,0,0,0,0,0,0,0,0,-0.116123906699279,0.0697916870202306,0,0,0,0,0,0,0.0093832406377019,0,0,0,0,0,0,0,0.299416320451267,0,0,0,0,0,0.223172510908926,0,0,0,0,0,0,0,0,0,0,0,0.0115391229065185,0.0469765998375261,0,0,0,0,0,0,0,0.0381276999601721,0,0,0,0,0,0
X002508.SZ,0,0,0,0.235951161106518,0,0,0.175792556831826,0,0,0,0,0,0,0,0,0,0.009269093530582,0,0,0,0,0,0,0.198959730899016,0,0,0,0,0,0,0,0,0,0,0.140937744124938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0174778317705713,-0.0288155221341778,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0.0483459200197509,0,0.0202958824065501,0,0,0,0,0,0,0.199616931147884,0,0.0771401209375888,0,0,0,0,0,0,0.0212886678706165,0.0302797396081628,0,0,0,0,0,0,0,0,0,0,0,0,0.113012118388966,0,0,0,0,0,0,0,0,0,-1.0842021724855e-19,0,0,0,-0.00152949719949457,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0,0,0,0,0.00534438852363328,0,0,0,0,0.220024881526852,0,0.0290912427528218,0,0,0,0,0,0,0.0289185802615169,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0.136725986798757,0,0,0,0,0.0427105420276315,0,0,0.186274501491358,0,0,-0.0381669400086011,0.0240983099686196,0,0,0,0,0,0
X300142.SZ,0,0,0.0384499129142544,0.10440022017387,0,0.0357763500806225,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00475938804872886,0.303882484880571,0,0,0,0,0.00261748202640046,0,0,0,0,0,0.102571266550623,0,0,0,0,0,0,0,0,0,0,0.162288233957734,0,0,0,0,0,0,0,0,-0.0654235835532435,0.0289891204105393,0,0,0,0,0,0
X000050.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.079855823882744,0,0,0,0,0,0.102589299345807,0,0,0,0,0,0,0,0,0.00705258476850837,0,0,0,0,0,0,0,0,0,0,0.433954004618491,0.0749530481996204,0,0,0,0.279284968712319,0,0,-0.00557807044094704,0,0,0,0,0,0,0
X000596.SZ,0,0,0,0,0.274338528629532,0,0,0,0.128218027354719,0,0,0.441762074778246,0,0,-0.0256591842115814,-0.140371130464566,0,0,0,0,0,0,0,0,0,0,0,0,-0.0283045134174816,0,0,0,0,0,0,0,0.0381639271197809,0,0,0,0,0,0,0,0,0,0.0228914289928012,0,0,0,0,0,0.000933759168024425,0,0,0,0,0,0
X000977.SZ,0,0,0,0,0,0,0,0,0,0,0,-0.00544016814301389,0,0,0.158354190010055,0,-0.168321191308855,0,0,0,0.143996045204121,0,0,0,0,0.0914896403997452,0,0,0,0,0,0,0,0,0,0,-0.021021712101375,0,0,0.0902772873277554,0,0,0,0,0,0,0.239346011476443,0,0,0,0,-0.00297317088644297,-1.0842021724855e-19,0,0,0,0,0,0
X600498.SH,0,0,0,0,0,0,0,0,0.231308084944184,0,0,0,0,0,0,0,0,0,0,0,0.0415050345416236,0,0,0,0,0,0,0,0.351675396024506,0.0221564405770717,0,0,0,0,0.0246802657031149,0.0300014254716407,0,0,0,0,0.173881968972053,0,0,0,0,0,0.0332528729826046,0,0,0,0,-0.0307386918900111,0,0,0,0,0,0,0
X600177.SH,0,0,0,0,0,0,0,0,0,0,-0.0930003594511672,0,0,0,-0.00991051525947628,0,0.0516091853607044,-0.0491182977705423,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0.105772028967311,0,0,-0.0637921876237489,0,0,0,0,-0.0271669091851322,0,0,0,0.364681205676512,0,0,0,0,0,0.0537465602439737,0,0,0,0,-0.00911467555610744,0,0,0,0,0,0,0
X000661.SZ,0,0,0,0,0,0,0.117246025727017,0.0920730468035918,0,0,-0.0655580888722409,0,0,0.0848389631338936,0,0,0,0,0,0,0,0,0,0.0406761390891803,0,0,0.083152240738874,0,0,0,0.24050043239458,0.233711736411572,-0.366976471472806,0,0,0,0,0,0,0,0.146430169462691,0.0437153194422467,0,0,0,0,0,0,0,0,0,0,0.00373400262485814,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0.10532185816546,0,-0.0517373441785067,0,0,0,0,0,0,0,-0.159955667940526,0,0,0.175026027312564,0,0,0,0,0,0,0,0,-0.10331093364331,0,0,0,0.26235273108453,0.19877933164631,0,0,0,0,0,0,0.134982623849314,0.224833186832722,0.200260215043539,0,0,0,0.0747756115522235,0,0,0.0429628494740983,-0.022923843904096,0.110270889709172,0,0,0,0,0
X600707.SH,0,0.0515361312612683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0773057695615947,0,0,0,0,0,0,0,0,0,0.0424150161446203,0,0,0.00968070225297248,0,0,0,0,0,0,0.0115659951385832,0,0,0.0895460307702035,0,0,0,0,0.0513614724610309,0,0,0,-0.020647550157581,0,0,0,0,0,0
X600118.SH,0,0,0,0,0,0,0.121974385324479,0,0,0,0,0,0,0,0.0628580684772219,0,0,0,0,0,0.013771622607558,0,0,0,0,0.0717056428309049,0,0,0,0,0,0.213785818411614,0,0,0,0,0,0,0,0,0.262167522999164,0,0,0,0,0,0.0848837811753831,0,0,0,0,0,0,0,0,0,0,0,0
X002007.SZ,0,0,0,0,0,0,0,0,-0.0436073737542361,0,0.0168389255923548,0,0,0,0,0,0,0,0,0,-0.0534253341050193,0,0,0,0,0,0,0,0,-0.0602808921822993,0,0,0,0.172812071921794,0.0271024812345596,0.265732429734901,0,0,0,0,0.0845487625626763,0,0,0,0,0,0,0,0,0,0,-0.0194924936431267,-0.00636183211296736,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,-0.107075314269042,0,0,0,0,0,0,0,0,0,0,-0.194803954481559,0,-0.0904952568776459,0,0,0,0.0227748300593099,0.0547818775662716,0,0,0,0.102400357197424,0,0,0,0,0,0.0275969860962807,0.00337498375177521,0,0,0,-0.0916749506467589,0,0,0,0,0,0,-0.0870713720640992,0,0,0,0,-0.0373458549776123,0.0681441790879742,-0.104475220868211,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.982813558422351,0,0,0,0,0,0
TED,0,0,0,-0.0775421063913037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.339821999553013,0,0.251598168159418,-0.213000948014237,0,0.388797912113094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.702760465882632,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,-0.00634756429219284,0.120841686574423,-0.0542985304719545,0,-0.009548912168201,0,0.022207297909829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0114275617924397,0,0,-0.093450003431151,0,0,0,0.026597819022904,0,0.169830458378677,0,0,0,0.0277624692745049,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0.130833348959918,0,0,0,0,0,0,-0.0385528479895742,0,0,0,0,0,0,-0.142489504001842,0,0,-0.016675600100773,0,0,0,0,0,0,-0.015218984583324,0,-0.0117300783349986,0,0,0,0,0,0,0,0,0.0223891791183685,-0.058389689722566,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000567306456516227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000435579230669575,0,0,0,0,0,0,0,0,0,0,0,0.0162485271728595,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0.0283699014504454,0,0,0,0,-0.0274244458936558,0.0084627907204048,0,0,0,0,0,0,0,0,0,0,0,-0.0212144097876615,0,0,0,0,0,0,0,0,0,0,0,-0.00184320885037778,0,0.000335657107239753,0,0,0,0,0,0.00928345609389114,0,0,0,0,0.0198717482094722,0,-0.0750756117184222,0,0,0,-0.0159829046674512,0.0242257300305978,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,-0.00673623459872296,0,0,-0.00124815776030131,0,0,0,0,0,0,0,0,0,-0.00646285969237477,0,0,0,0.00271266659701122,0,0,0,0,0,0,0,0,0,0,0,0.0208167069934936,0,0,0,0,0,0,0.00176550707330676,0,0,0,0,0,0,0,0,0.00381233437620976,-0.000269355791490641,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00227153442849636,0,0,0,0,0,0,0,0,0,-0.00161816804074956,0,0,0,0,0,0,0,0,0,0,0,-0.0046037047588211,0,0,0,0,0,-0.0129505243643225,0,0,0,0,0,0,0,0,0,0.057961868786158,0,0,0,0,0,0
