,X600519.SH,X000858.SZ,X002415.SZ,X002475.SZ,X000568.SZ,X600809.SH,X600690.SH,X600276.SH,X002304.SZ,X000651.SZ,X600104.SH,X600031.SH,X000725.SZ,X300014.SZ,X300124.SZ,X002241.SZ,X002371.SZ,X000063.SZ,X003816.SZ,X000338.SZ,X600703.SH,X002049.SZ,X002129.SZ,X000596.SZ,X601877.SH,X000625.SZ,X002179.SZ,X600741.SH,X300142.SZ,X000100.SZ,X600089.SH,X600460.SH,X002180.SZ,X002074.SZ,X000661.SZ,X600702.SH,X000157.SZ,X000733.SZ,X002236.SZ,X600884.SH,X000799.SZ,X002414.SZ,X000977.SZ,X600779.SH,X002008.SZ,X601799.SH,X600584.SH,X600183.SH,X600522.SH,X002007.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.642933178257629,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0239022831542349,0,0,0,0,0,0,0,0.0461918372406504,0,0,0,0,0,0,0,0,0,0.0190593595341996,0,0.0494658600728951,0,-0.00214388267028219,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.016980447529521,0,0,0,0,4.33680868994202e-19,0,0
X000858.SZ,0.353602308435377,0,0,0,0,-1.73472347597681e-18,0,0,0.0887748110811813,0,0,0,0,0,0,0,0,0,0,0,0.0948451142460353,0,0.0718113662048781,0,0,0,0,0,0,0,0,0.0177795699415967,0,0,0,0,0,0,0,0,0.172257074274776,0,0,0,0,0,0,0,0,0,0,0.00893747003048156,0,0,0,0,0,0,0
X002415.SZ,0,0,0,0.109735232444938,0,0,0,0,0.167775728533462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0303723531643274,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0462570829466188,0,0,0,0,0,0,-0.0342393283740569,0,0,0,0,0,0,0,-0.00274851219292105,0,0
X002475.SZ,0,0,0.0662214840531579,0,0,0,0,0,0,0,0,0,0,0,0.0781861924387124,0.278865113067207,0.0173787988515812,0,0,-0.0538341646604504,0,0,0,0,0,0,0,0.0317772005827905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.130843509382349,0,0,-0.0286467331383871,0,0,0,0,0,0,0
X000568.SZ,0.331640450654544,0,0,0,0,0,0,0,0,0.0218521814328044,0,0,0,0,0,0,0,0,0,0,0,0,0,0.273296882284119,0,0,-0.0140960818064455,0,0,0,0,0,0,0,0.0805479570510839,0,0,0,0,0,0,0,0,0.24304454227823,0,0,0,0,-0.0486619934194037,0,0,0,0.0317112187120948,0,0,0,0,0,0
X600809.SH,0,0.324284704959241,0,-0.0263912847145253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.24138442222058,1.0842021724855e-19,0,0,0,0,0,0,0,0,0.10064835145139,0,0,0,0,0,0.0302616013184215,0.024171856574911,0,0,0,0,0,0,0,0,-0.00899077350472054,0,0,0,0,0.00633774153836583,0,0
X600690.SH,0,0,0,0,0,0,0,0,0.243946720268338,0,0,0.352365767773543,0,0,0,0,0,0,0,0,0,0,0,0.0200097315596382,0,0,0,0,0,0,0,0,0,-1.35525271560688e-20,0,0,0,0,0,0,0.0805080228043086,0,0,0,0,0,0,0,0,0,0,0,-0.00503588796697455,0,0,0,0.00236664077789776,0,0
X600276.SH,0,0,0.149214152192305,0.159467738145608,0,0,0.102210824327069,0,0,0,0,0,0,-0.135342304602309,0,0,0,0,0,0,0,0,0,0,0,0,-0.244284760237123,0.0102047647798849,0.0695474549756235,0,0,0,0,0,0.0586732351616622,0,0,0,0,0,0.0325742286789101,0,0,0,0,0,0,0,0.0725612824547666,0,0,-0.000231908352234113,-0.0123989701294917,0,0,0,0.0145615054027549,0,0
X002304.SZ,0,0.0432832933417655,0,0,0,0,0.199761202742527,0,0,0,0,0,0,-0.0395366749770221,0,0.101506144227424,0.0254425980107584,0,0,0,0,0.0401187760395272,0.0358380947658932,0.12993817410553,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0970097293658273,0,0,0,0,0,0,0,0,0,0,-0.109491382304774,0,0,0.0217885533299674,0,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0.107403699931178,0,0.0593533278679582,0,0,0,0,0.147848296986998,0,0,0,0.0732560919472726,0,0,0,0,0,0,0,0.0171217671497804,-0.00339821431335593,0,-0.0495265451830831,0,0,0,0,0,0,0,0,0,0,-0.015216496467986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0265574743452452,0,0
