,X600519.SH,X000858.SZ,X002415.SZ,X000568.SZ,X600809.SH,X600276.SH,X002475.SZ,X600690.SH,X000651.SZ,X002304.SZ,X600104.SH,X300124.SZ,X003816.SZ,X000625.SZ,X000725.SZ,X000596.SZ,X002371.SZ,X600031.SH,X000338.SZ,X000063.SZ,X300014.SZ,X002179.SZ,X002129.SZ,X000100.SZ,X600703.SH,X600089.SH,X002236.SZ,X600372.SH,X002049.SZ,X002241.SZ,X000661.SZ,X000157.SZ,X600741.SH,X600584.SH,X600522.SH,X601877.SH,X000977.SZ,X000800.SZ,X601799.SH,X002007.SZ,X600418.SH,X002074.SZ,X600183.SH,X002028.SZ,X002463.SZ,X600702.SH,X300142.SZ,X000066.SZ,X002180.SZ,X000733.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600104.SH,0.128937646793761,0,0,0,0,0,0.0392917845006337,0,0,0,0,0,0,0.174971898108224,0,0,0,0,0.135624216930016,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0259686324278194,0,0,0,0,0,0,0,0,0,0,0.0124162170893787,0,0,0,0,0,0,0,-0.00629355354640566,0,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0.264593190420471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0236948717140958,0,0.0974159559149423,0,0,0,0,0.0905206729431678,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0330620318609352,0,0,0,0,0,-0.00424751046451254,0,0,0,0,0,0,0
X003816.SZ,0,0,0,0,0,0,0,0,0,0,2.16840434497101e-19,0,0,0.0187924212196123,0,0,0,0,0,0.0136898835828612,2.16840434497101e-19,0,0,0,0,0.0326712405234647,0,0,0,-0.0201303740548508,-0.203556644595986,0.166248280588708,0,-0.088009851277713,0,0,0.0472787846474033,0,0,0,0,0,0,0,0,0,-0.00656981980015032,0,0,0,0,0.0141391867920845,-0.00254898013417403,0,0,0,0,0,0
X000625.SZ,0,0.0899286887362678,0,0,0,0,0,0,0,0.302635798714191,0,0,0,0,0,-0.361438841864463,0,0,0,0,0,0,0,0,0,0,0.0654828738045424,0,0,0,0,0,0.316264805254194,0,0,0.268039824008063,0.10540753190744,0,0,0,0.322767522540825,0,0,0,0,0.0356073612343339,0,0,0,0,0,-0.0295653150610034,0.029996454356065,-0.152903226181002,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0805201001471709,0,0,0,0,0,0,0.351135239704841,0,0.0483322059908969,0,0,0.0145156791758991,0,0,0,0,0,0,0,0,0,0,0,0.0807028294788288,0,0,0,0,0,0,0.049659601743969,0,0,0,-0.000800825814054863,0,0,0,0,0,0,0
X000596.SZ,0,0,0,0.415822766433848,0,0.0399631174558567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0233852767733143,0,0,0,0,0,-0.0207899820788618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00822049705698123,0.0241777653440315,0,0,0,0,0,0,-0.00670559574091329,0,0,0,0,0,0
X002371.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.108362100178126,0,0,0,0,0,0,0,0,0.0923899632679736,0,0,0,0.0643079400887105,0,0.0198585233502078,0,0,0,0,0.11177750865404,0,0,0,0,0.0632851088924728,0,0,0,0,0,0,-2.16840434497101e-19,0,0,0.134637942677454,0,0,-0.0202353581779825,0,0,0,0,0,0,0
X600031.SH,0,0,0,0,0.0511080363857431,0,0,0,0,0,0,0.0762080770817445,0,0.0456060863445116,0,0,0,0,0,0,0,0,0.00751695519256047,0.160244306738141,0,0,0,0,0,0,0,0.432099190386024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0253738913855999,0,0,0.00621501519987463,-0.034078583154826,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0.0642150285820396,0,0,0,0,0,0,0.0046166999859143,0,0,0,0.373913177615602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.028896545323842,0,0.0485970115355351,0,0,0,0,0,0,0,0,-0.0338682126149025,0.0510471120066559,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0.369288055802184,0,0,0,0,0,0,0,0,0,0,-0.0843026216966076,0,0,0,0,0,0,0,0,0,0.281829744042381,0,0,0,0,0,0,0,0,0,0.246975979001034,0.0802914403195515,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0593319332406319,-0.033715734750885,0,0,0,0,0,0
X300014.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00344734924920879,0,0,0,0,0,0,0,0,0.279246466042193,0,0,0,0,0,0.00397506926200526,0.154876180359341,0,0,0,0,0,0,0.0172589041431263,0,0,0,0,0.139181282751074,0,0,0,0.0368793981374094,0,0,0,0,0,-0.00630921301393075,-4.33680868994202e-19,0,0,0,0,0,0
X002179.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0809306669131598,0,0,0,0,6.93889390390723e-18,0,0,0,-0.0664703012820391,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0966526925555037,0,0,0,0,0,0,0.0431830438274254,0,0,0,0,-0.0132193775744232,0.344217348445654,0,0,-0.0157372271726877,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0.0229467068782313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0729788467458871,0,0,0.117479618607954,0.141350275827859,0,0,0.12106705204026,0.182827277210784,0,0,0,0,0,0,-0.0784961893751003,0.262936068612614,0,0,0,0.0783175880371654,0.0491111668373685,0,0,0,0,0.00536901859077032,0,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.497204060254353,0,0,0,0,0,0,0,0.0221642159493391,0,0,0,0,0,0,0,0,0,0,0,0,0,0.050641578640377,0,0,0,0,0.0505570573320047,0,0,0.145145561916737,0.0354506062504074,0.120949260363368,0,0,0,0,0,-0.0172608065775701,0,0,0,0,0,0
X600703.SH,0,0,0.0525675322004511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0546101285914889,0,-0.135904443136435,0.0626211100417206,0,0,0,0,0,0,0.15917224140065,0,0,0,0,0,0,0.0625208256403832,0,0,0,0,0,0,0,0,0,4.33680868994202e-19,0.198128332903914,0,0,0,0.022186301593494,0,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.115607283333152,0,0,0,0,0.0495731979652358,0,0.0241201010854576,0,0.181587156891033,0,0,0,0,0,0,-0.0549319456328651,0,0,0,0,0,0,0.0326438093817383,0,0,0,0.0317279677307831,0.0253483969623728,0,0,0,0,0,0,0.105086138553857,-0.0711254057881279,0,0,0,0,0,0,0,0,0
X002236.SZ,0,0,0.292352876204221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.183936549168068,0.334435644326212,0,0,0,0,0,0,0,0,0,0,-0.103667228567162,0,0,0,0,0,0,0,0.127389529587863,0,0,0,0,0,0,0,-0.196616097060641,0.0748813785650312,0,0,0.0644188945964071,0.0191742574096249,0,0,0,0,0,0,0
X600372.SH,0,0,0,0,0,0,0,0,0,0,0,0.0239898334859346,0,0,0.203432905886719,0,0,0.0181488830249436,0,0,0.122545850400871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0521854040794145,0,0,0.0412607527111313,0,0,0,0,0.00965903455482831,0,0,0,0,0.0293669634695622,0,0,0.0132001656041868,0,0,0,0,0,0
X002049.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.16840434497101e-19,0,0,0,0,0,0.281073309671731,0.0063561069229795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0512044431685317,0,0,0,0.185642071121087,0.157232780542195,0,0,0,0.0121016994544161,0,0.00594518830669517,-0.0158222740270233,0,0,0,0,0,0
X002241.SZ,0,0,0.0138293409570078,0,0,0,0,0,0,0,0,0,0,0.12220842601231,0,0,0,0,0,0,0.0700752464260365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11336523551368,0,0,0.148444974305451,0.110479888730153,0.0614499839451105,0,0,0.000273132222056896,0,0.122153556023535,0.073400541542008,0,0,0,0,-0.00821453826464063,0,0,0,0,0,0
X000661.SZ,0,0,0,0,0,0.191848989165423,-0.0994098962040335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.16808465120903,0,0,0.0685476933032504,0,0,0,0,0.158532584492071,0,0,0,0,0,0,-0.0622999978987408,0,0,0,0,0,0,0,-0.0638429477344722,0.263787877552207,0.205566170094734,0,0,0,0,0.00918218468128013,0,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0.0147047053837206,0,0.0455442226437654,0,0,0,0,0,0,0,0,-0.027153588917651,0.389443032880797,0.176010862384696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0182217863482832,0,0,0,0,0.0145904734270735,0,0,0,0,-0.0191909238530212,0.0106498477991951,-0.0312349354814824,0,0,0,0,0,0
X600741.SH,0,0,0.0241508342657658,0,0,0,0,0,0,0,0,0,0,0.194572325968032,0,0,0.184998492152409,0,0.281015160737344,0,-0.0826337261604026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000286567436363339,1.38777878078145e-17,0,0,0,0,0,0.103136448442618,0,0,0.247849790546711,-0.040264948500178,-0.228066576396828,0,0,0,0.0414403298632352,0,0,0,0,0,0
X600584.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.106442712103071,0,0,0,0,0,0,0,0,0,0.00746556749864305,0,0,0.116275137227252,0,0,0,0,0,0,0.126538606788328,0,0,0,0.0352367316064893,0,0,0,0.0449580594405496,0,0,0.0799860273543703,0,0,0,0.00243144824592529,0,0,0,0,0,0,0
X600522.SH,0,0,0,0,0,0,-0.0674311155046664,0,0,0,0,0,0,0,0,0,0,0.0394619292992902,0,0,0,0,0,0,0,0,0.0210343305680364,0,0,0,0,0,0,0.0346864932438978,0,0,0.0566286739021315,0,0.0912492577603535,0,0.0443076383937001,0,0,0,0.070613037246781,0,0,0,0,0,0,0.0171661737091603,-0.0609370701344616,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0.0259424005591581,0,0,0,0,0,0,0,0.1911350430806,0,0,0,0,0,0,0.008366991646523,0,0,0,0,0,-0.0258598340019129,0,0.00967056250917541,0,0,-0.0151813684731691,0,0,0,0,0.114265855049721,0,0,0,0.0793835624316321,0,0,0,0,0,0,0,0,0,0,0,0.00562756165600503,0,0,0,0,0,0
X000977.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0693729036790365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.112201342173019,0,0,0,0,0,0.583594960925943,0,0,0.345711002348946,0,0,0,0,0,0,0,0,0,0,0
X000800.SZ,0,0,0,0,0,0,0.0478074126908186,0,0,0,0.0926476316092709,0,0,0.0332028552463008,0,0,0,0.0739933610325757,0.251484325906956,0,0,0,0,0.0613885011081998,0,0,0.057073256119011,0,-0.013635287185284,0,-0.0103630149451598,0,0,0,0,0,0,0,0,0,0.0732402638061974,0,0,0,0,0,0,0,0,0,0,0,0.0225043654338161,0,0,0,0,0,0
X601799.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.177014921756293,0,0,0,0,0,-0.051715316913496,-0.109153105052687,0.138247558363815,0,0,0,0,0,0,0,0.170425705206418,0,-0.130874076669503,0,0,0,0.131815019935813,0,0,0.124879228764263,0,-0.00496801740370204,0,0,0.0909789318699007,0,0,0.0172274042919254,0,0,0,0,0,0,0
X002007.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0459941711337933,0,-0.0103267071919215,0.116678991089496,0.10936335727957,0,0,0,0,0,0,0,-0.0508811803938749,0.00720003428347387,0,0,0,0,0,0,0,0,0.0193491083239028,0,0.0602698179824106,0,6.93889390390723e-18,0,0.0741136537334454,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600418.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.756675941870241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0896090529144644,0,0,0,0,0,0,0,0.0526866499567539,0,0,0,0,0,0,0,0,0,-0.0394698597313158,0,0,0,-0.107178822175366,0.0382734190910816,-0.0631180417631894,0,0,0,0,0,0
X002074.SZ,1.73472347597681e-18,0,0,0,0,-0.0399246172679405,0,0,0,0,0,0,0,0.0528230890990533,0,0,0,0,0,0,0.309221175958168,0,0.183207096720151,0,0,0.106637348325379,0,0,0,0,0,0,0.0258235388710411,0,0.0121029781980348,0,0,0,0,0,0.0527102850423327,0,0,0.0639223056572834,0,0,0,0,0,0,0,0.00634131153424945,0,0,0,0,0,0,0
X600183.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0171522018723509,0,0,0,0,0.139869466230463,0,0,0,0,0,0,0,0,0.186713462707821,0,0,0,0.0506514036750358,0,0,0,0.0490681856699689,0,0,0,0.0466286645288771,0,0,0.158507097789737,0,0,0,0.00951121299588229,0,0,0,0,0,0,0
X002028.SZ,0.140329036796809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,-0.0256587253935301,0,0,0,0.0492319131588425,-0.213953146584203,0,0,0,0,0,0,0,0,0,0,0,0.404776087145698,0,0,0,-0.142476720851655,0,0,0,0,0,0.0237786129547444,-0.0543591735578682,0,0,0,0,0,0
X002463.SZ,0,0,0,0,0,0,0.151516461121025,0,0,0,0,0,0,0,0,0,0,0,-0.336108695909717,0.0986121027441892,0,0,-0.0554240094161578,0,0,0,0.346894849646397,0,0,0,0,0,0,0.165408297990867,1.38777878078145e-17,0,0.346125921028295,0,0,0,0,0,0.192618749527152,0,0,-0.0481294932813924,0,0,0,0,0,-0.0210163862095344,0,0,0,0,0,0,0
X600702.SH,0,0.0773574544265862,0,0,0.425101319112299,0.0577861792102967,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14265209470854,0,0,0,0.106020899443013,0,0,0,0,0.240989392272896,0,0.117447395978921,0,0,0,0,0,0,0,0,0,0.0159101219193452,0,0,0,0,0,0,0,0,0,0,0.0397500744885383,-0.0581526707267375,0,0,0,0,0,0
X300142.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0505927667833515,0,0,0,-0.226309933911134,0,0,0.0687914550173558,0.288728707040328,0,0.159380955776667,0,0,0,-0.0306902291646368,0,0,0,0,0,0,0,0,0.0533255731945571,0,0,0,0,0,0.0189067401084555,0.0157406480444703,0,0,0,0,0,0
X000066.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.069084888974598,0,0,0,0,0.100180683965673,0,0.121408185609528,0,-0.0263646669852856,0,0,0,0,0,0,0,0.148556514097774,0,0,0,0,0,0,0,0,0,0,0,0.265698707826924,0,0,0.0110778099220978,0,0,0,0,0,0,0
X002180.SZ,0,0,0,0,-0.0656793641260559,0,0,0,0,0,0,0,0,0,0,0,0.196661365582473,0,0,0,0.0948617397885543,0,0,0,6.93889390390723e-18,0.0575915304604046,0,0,0,0,0,0,-0.318831632207984,0,0.0882743242833637,0,0.0169075166835906,0,0,0,0.0720416414537886,0,0,-0.0925362409108398,0,-0.0583501375633093,0.186354564782195,0.154399430441883,0,-0.052366032895786,0,-0.0098559547749597,0,0,0,0,0,0,0
X000733.SZ,0,0,0.266821765650834,0,0.0412703410777387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.599965112874683,0,0,0,0,0.022378099191177,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.10826508261357,0,0,0,0,0,0,0,0,0,0,0.0964713909090848,-0.140625170780105,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00192637843881318,0,0,0,0,0,0,0,0,0,0,-0.0243789506737333,-0.087276383183766,0,0,0,0,0,0,0,0,0,0,-0.23757408309378,0,0,0.36614833280948,0.017789135971674,0,-0.174408499971165,0,0,0,0,-0.0614533600686829,0,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.116873190610782,0,0.774636485035974,0,0,1.22825476600208,0,0,0,0,0,0
TED,0,0,0,0,0,0,0.0767996172635146,0,0,0,0,0,0,0.121115338447009,0,0,-0.0887699608272847,0,0,0,0,0,0,-0.205432768868688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.176381498535368,0.575681051270158,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,0,0.0536238474908932,0,0,0,-0.0258080190330897,-0.0854410295317242,0,0,0,0.206091987216811,0,0,0,0,0,-0.0964875834882416,0,0,0,0,0,0,0,0,0,0.0773830702999053,0,0,0,0,0,0.0885049828063372,0,0.0319559000664636,0,0,0,0,0.0567701350571354,0.0780013789748658,0.00188811602916334,0,0,0,0,0,0,0
MKreturn,0,0,0,0,0,-0.0355175553589019,0,0,0,0,0,0,0,0.0804308299646194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.033161644334406,0.00486126133838988,0,0,0,0,0,0,0,0,0.0262709410460355,0,0,0,0,0,-0.0563227165953791,0,0,0,0,-0.0225082753735399,0,0.00727254677455417,0,0,0,0,0,0,0
MKvol,0.00308342050592283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000378800002336261,0,0,0,0,-0.000269309734086725,-0.000674280075180346,0,0,0,0,0,0,0.000359658499909665,0,0,0,0,0,0,0,0,0,-3.23276345716493e-05,0.000670422083013119,0,0,0,-0.000202957696198153,-0.000793623660472852,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0.00530328877738447,0,0,0,0,0,0,0,-0.00408701741429638,0,0,-0.00405293579268281,0,0,0,0,0,-0.00423720727161633,0,0,0,-0.00120379080456046,0,0,0,0,0,0,0,0,0,0.000862585933500746,0,0,0,0,0,0,0,0.00137826378737485,0,0,0,0,0,0,-0.00953472124481406,0.00575560059680956,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000724099012992702,0,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000269789926453597,0,0,0,0,0,0,0,0,-0.0027087931843467,0,0,0,0,0,-0.0119520567278063,0.00637791022357471,0,0,0,0,0,0
