,X600519.SH,X600104.SH,X002415.SZ,X000858.SZ,X002304.SZ,X600276.SH,X000725.SZ,X000625.SZ,X600690.SH,X000063.SZ,X600741.SH,X600066.SH,X600703.SH,X002241.SZ,X000568.SZ,X002236.SZ,X000100.SZ,X600271.SH,X600031.SH,X600118.SH,X600177.SH,X002475.SZ,X002292.SZ,X002456.SZ,X002007.SZ,X600372.SH,X000559.SZ,X000338.SZ,X300003.SZ,X000157.SZ,X600867.SH,X002506.SZ,X600522.SH,X002074.SZ,X002180.SZ,X300124.SZ,X002294.SZ,X002085.SZ,X002426.SZ,X600089.SH,X002508.SZ,X601877.SH,X000050.SZ,X000981.SZ,X002465.SZ,X002249.SZ,X000869.SZ,X600498.SH,X600487.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.216349553121809,0,0,0.166946713009404,0,0,0,0.215724414630327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0338021426727493,0,0.0748802969999674,0,0,0,0,0,0,0,0.0339574602042634,0,0,0,-0.0606134445256593,0,0,0,0,0,0,-0.0105463637817102,0,0,0,0,0,0.030943376550063,0,0,0,0,0,0
X600104.SH,0.154021400920235,0,0,0,0,0,0,0.476976622885468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0103766147316278,0,0,0,0,0,0,0,0,0,0,0,0.0378698492114994,0,0,0,0,0,0,0,0,0,0,0,0.0209575338559378,0,-0.0531492724918886,0,0.0130221978037853,0,0,0,0,-0.213636559158566,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0.0274962340569429,0,0,0,0,0,0,0,0,0,0,0,0,0.0976019738368994,0,0,0.0851701742706785,0,0,0,0,0,0,0,0,0.051675572905174,0,0,0,0,0,0,0.0158562680944282,0,0,-0.00708315142124111,0,0,0.161414986163348,0.100166462386738,0,0,0.0229058073676677,0,0,0,0,0,0,0
X000858.SZ,0.153699876995203,0,0,0,0,0,0,0,0.12438195891409,0,0,0.0239959349805555,0,0,0.396997177691443,0,0,0,0,0,0,0,0,0,0.0828457259042712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.109911161252322,0,0,0,0,0,0,0,0,0,0
X002304.SZ,0,0,0,0.68104255886619,0,0,0,0,0,0,0,0,0,0,0.0769209685434047,0,0,0,0,0,0,0,0,0,0,0.0445088098145578,0,0,0,0,0,0.0609698076100819,0,0,0.0551354460225416,0,0,0,0,0,0,0.0175607985369383,0,0,0,0,0,0,0,0,0.0156670011146115,0,0,0,0,0,0,0
X600276.SH,0.0628513774968342,0,0.0223212562730059,0.0599088053019718,0,0,0,0,0,0,0.0670854734928246,0,0,0,0,0.072755462920188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0532561550186237,0,0,0,0,0,0,0,0.0117045667273747,-0.0371166410002346,0,0,0,0,0,0,0,0,-0.0197918085330578,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00871769448404917,0.0738072975582867,0,0,0,0,0,0,0,0,0,-0.0169490681996906,0.00200349841433612,0,0.0763626672399574,0,0,0,-0.0136381689935194,0,0,0.0118942852754959,0,0,0,0,0,0,0,0.0421479896388902,0.0162137014819225,0,0,0,0,0,0,-0.0712889270000182,0.0135946873554133,0,0,0,0,0,0
X000625.SZ,0,0.163306943638383,0,0,0,0,0,0,0,0,0.103945290605292,0.0650424492922034,0,0,0,0,0,0,0,0,0,0,0,-0.0207482988844387,0,0,0,0,0,0,0,0,0.0397872147327874,0,0,0,0,0,0,0,0.0219210430583285,0,0,0,0,0,0,0,0.0837724207213961,0,0,0,0,0,0,0,0,0
X600690.SH,0,0,0.00611304138327126,0.0988040325925041,0,0,0,0,0,0,0.0885353462268604,0,0,0,0.0529299857297938,0,0,0,0,0,0,0,0,0,0.0346813053348363,0,0,0,0,0,0,0,0.0923895843335732,0,0.047291732070474,0,0,0,0,0,0,0,0,0.00157594278548782,0,0,0,0,0.0718623549778374,0,0,0.0877913593042825,0,0,0,0,0,0
X000063.SZ,0,0,0,0.0972728546892487,0.0121630162845153,0,0,0,0,0,0,0,0,0.0386032103510668,0,0,0,0,0,0,0,0,0,0.157380239479072,0,0,0,0,0,0,0,0,0,0,0.0611071199451111,0,0,0,0,0,0,0.0773394468412833,0,0,0,0,0,0,0.157896281175447,0,0,0,0,0,0,0,0,0
