,X600519.SH,X600104.SH,X000651.SZ,X000725.SZ,X002415.SZ,X000858.SZ,X002304.SZ,X600276.SH,X000063.SZ,X000625.SZ,X600690.SH,X600118.SH,X600703.SH,X600031.SH,X000100.SZ,X600271.SH,X600372.SH,X000157.SZ,X000559.SZ,X600066.SH,X002292.SZ,X002236.SZ,X000338.SZ,X002241.SZ,X600089.SH,X600741.SH,X002475.SZ,X601877.SH,X002129.SZ,X600839.SH,X000547.SZ,X600177.SH,X300124.SZ,X000016.SZ,X600435.SH,X000568.SZ,X002465.SZ,X300003.SZ,X600582.SH,X002294.SZ,X002456.SZ,X002074.SZ,X000977.SZ,X600252.SH,X002008.SZ,X002276.SZ,X000066.SZ,X000800.SZ,X000581.SZ,X300032.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.147560321099032,0,0,0,0.00325995756581689,0,0,0.0345025072070344,0.0395776627700319,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102758890246495,0.0139393085423273,0,0.016739573800679,0,0,0,0,0,0,0,0,0,0.0578861865558761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00943488964527876,0,0,0,0,0,0
X600104.SH,0.313625857224421,0,0,0,0,0,0.263856054954375,0,0,0,0,0,0,0,0,0,0,0,0,0.150774928295099,0,0,0,0,0,0.0436586413208101,0,0,0,0,-0.00349274274893852,0,0.101232086774909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00826177547369202,0,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.160711047855947,0.138429891373389,0,0,0.0674894696534416,0.0415306111183655,0,0,0,0.0136560072003261,0,0,0,0,0,0,0,0,0,0.0138086535130594,0,0,0.314844194343223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0106422918994026,0,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0740817589661559,0.1747631442723,0.137640705967282,0,0,0,0.0589141096044388,0.086658101708261,0,0,0.0248527434366002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11853824830703,0,-2.71050543121376e-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002415.SZ,0.0465916694741389,0,0,0,0,0,0,0,0,0,0,0.128636863814024,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15568888018258,0,0,0,0,0.0937265102553413,0,0,0,0,0.0507240645148817,0,0,-0.022935876828799,0,0,0,0,0.0876657542924693,0,-0.0416690137835529,0,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0,0,0.230781769306928,0,0,0,0,0.0347430513247751,0,0,0,0,0,0.0720364291263566,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0917805188169863,0,0,0,0.512253480334012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002304.SZ,0,0.184839196894736,0,0,0,0.404573915436544,0,0,0,0,0,0,0,0,0,0,0,0,0.0330617883248005,0,0,0,0,0,0,0,0,0,5.42101086242752e-20,0,0,0,0.0502838763977168,0,0,0,0,0,0,0.0188180866002901,0,0,0,0,0,0,0,0,0,0,0,0.00100537637074004,0.0286645738369364,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,0.0879892492316193,0,0.048026679761269,0,0,0,0.0812155823920513,0.0314426862579552,0,0,0.0270321837727839,0,0,0,0,0,0.327717949201901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0697377161083798,0,0,0,0,0,0,0,0.0109746735924186,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0,0.107228356455023,0,0,0,0,0.0540561040099468,0,0.0878252929614999,0,0,0,0,0,0.396992376471473,0.0512509037384538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0490023791899629,0,0,0,0,0,0,0,0,0,-0.0166060211610081,0,0,0,0,0,0
X000625.SZ,0,0.0107596253628727,0.0732898918203841,0,0,0.0192171406047443,0,0.053150158788087,0,0,0.061216350346203,0,0,0,0.0234627318502607,0.000378044057496284,0,0,0.0221131126011,0.0998659006094604,0,0,0,0,0.0577376652406706,0.130542346557644,0,0,0,0,0,0,0,0,0,0.1305627791624,0,0,0,0,0,0,0,0,0,0,0,0.0993130299176514,0,0,0,0.000854135969345205,0,0,0,0,0,0,0
