,X600519.SH,X000858.SZ,X600276.SH,X002415.SZ,X002475.SZ,X000651.SZ,X600104.SH,X002304.SZ,X000661.SZ,X000063.SZ,X600031.SH,X000725.SZ,X000568.SZ,X003816.SZ,X600809.SH,X600690.SH,X600703.SH,X002241.SZ,X000338.SZ,X300142.SZ,X000596.SZ,X002371.SZ,X002007.SZ,X300014.SZ,X300124.SZ,X000100.SZ,X002049.SZ,X600741.SH,X600584.SH,X002129.SZ,X300003.SZ,X002236.SZ,X601877.SH,X600183.SH,X000157.SZ,X000800.SZ,X002414.SZ,X000066.SZ,X000625.SZ,X300136.SZ,X000977.SZ,X002456.SZ,X002179.SZ,X002185.SZ,X002008.SZ,X600118.SH,X601799.SH,X002180.SZ,X002463.SZ,X002508.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.194221568431224,0,0,0,0,0,0,0,0,0,0,0.0795504654683958,0,0,0,0,0.0538546387079471,0,0,0.0815106236891363,0,0,0,0,0,0.0306334690316231,0,0.0276017683264303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000169203329854645,-0.000720841353243885,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0,0,0,0.0948983785924474,0,0,0,0,0.194442023232626,0,0.203116383206062,0,0,0.10623182438286,0,0,0.1151250629431,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00188951264455833,0,0,0,0,0,0,0
X600276.SH,0,0.0119911957545561,0,0,0,0,0,0.0806756307068255,0.25153087880052,0,0,0,0,0,0,0,0.035206023573657,0.036113578738978,0,0,0,0,0,0,0,0,0.0439598084515168,0,0,0.0157234739111495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0104802209399866,-0.00112629481403383,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0,0.141524832641887,0,0,0,0,0,0,0,0.0309681673041922,0,0,0,0,0,0,0,0,0.0955625552520662,0,0,0,0,0.166134621834066,0,0,0,0,0,0,0,0,0,0,0,0,0.0672768894018854,0,0,0,0,0.0302623113075895,0,-0.00201265695097905,-0.0124245269573808,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.336451671190616,0,0,0.0458318302001249,0.00454594909339441,0.0482866085473595,0,0,0,0.0265255043551475,0,0.0974719656722107,0.0307629443422777,0,0,0,0,0,0,0,0.0171675236962925,0,0.0243686287209709,0,0.0717040643370312,0,0,0,0,0,0,0,0,0,-0.00310055491103079,-0.0301081134294562,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.240377648076056,0,0.0779459214446807,0,0,0,0,0,0,0,0.00264237483994836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0914576608484634,0,0,0.00818054777140001,0,0,0,0,0,0,0.00677851300677504,-0.0133359350291174,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.42702839971648e-06,0,0,0,0,0,0,0,-0.104059134184337,0,0,0,0,0,0,0,0.0308517121231726,0.0346281686240352,0.128914271196165,0,1.0842021724855e-19,0,0.175795202032417,0.113072986295863,0,0,0,0,0.0131898097207186,0.0116695327934416,0,0,0,0,0,0,-0.0134671207598386,0,0,0,0,0,0,0
X002304.SZ,0,0.0669723256671295,0,0,0,0,0,0,0,0,0,0,0.474026720372712,0,0.13806159706945,0,0,0,0,0,0.0915412745970648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00733507804137613,0,0,0,0,0.0432075502856538,0,-0.00339670674039834,-0.00196808861907586,0,0,0,0,0,0
X000661.SZ,0,0,0.0852795170884776,0,0.184287251060756,0,0,0,0,0,0,-0.12812529234929,0,0,0.0200466333544083,0.151339374795343,0,0.0771674265640092,0,0,0,0.0674253610279979,0.0872120188762861,0,0,0,0,0,-0.0552034123710484,0,0.0963573138664627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0112996866712537,-0.0289990617249366,0,0,0,0,0,0
X000063.SZ,0,0,0,0.0286257227460396,0,0,0,0,0,0,0,0.165565412560488,0,0,0,0.117630921426459,0,0,0,0,0,0,0,0,0,0,0.0282632113283196,0,0,0,0,0.0448248870443864,0,0.0981664320755638,0,0,0,0,0,0,0,0,0,0,0.0703850664237585,0,0,0.190789852181576,0,0,0,0.010053455105022,0.0128765868848078,0,0,0,0,0,0
