,X600519.SH,X000858.SZ,X002415.SZ,X000568.SZ,X600276.SH,X600809.SH,X002475.SZ,X600690.SH,X000063.SZ,X000651.SZ,X002304.SZ,X300124.SZ,X600104.SH,X000725.SZ,X002371.SZ,X003816.SZ,X600031.SH,X000625.SZ,X000596.SZ,X002129.SZ,X300014.SZ,X000338.SZ,X002179.SZ,X600703.SH,X600089.SH,X002049.SZ,X000100.SZ,X002236.SZ,X000977.SZ,X600372.SH,X002241.SZ,X601877.SH,X600741.SH,X000661.SZ,X000157.SZ,X600584.SH,X600522.SH,X002180.SZ,X000733.SZ,X002074.SZ,X000066.SZ,X600460.SH,X002463.SZ,X600702.SH,X300003.SZ,X300142.SZ,X002007.SZ,X000988.SZ,X000800.SZ,X601799.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X002304.SZ,0,0,0,0.0242155034018006,0,0.00228223181319269,0,0,0,0.0961747634553656,0,0,0,0,0,0,0.0657241708580406,0,0,0,0,0,0,0,0,0,0,-0.0710343081884516,0,0,0,0,0,0,0,0,0,0,0,0,0.0213309481784046,0,0.000143353240147944,0,0,0,0,0,0,0,0,0.00103443120802535,0,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0.101091176201085,-0.0121728132100247,0,0.0398070968779237,0,0,0,0,0,0,0,0,0,0,0,-0.058071859230473,0,-0.10052655093236,0,0,0,0.0157816329067622,0,0,0.238007369505887,0,0,0,0,0,0,0,0,0,0,0,-0.0270419195641175,0,0,0,0,-1.73472347597681e-18,0,0,0,0.0742897566585924,-0.0635961962221997,0,0,0,0,0,0
X600104.SH,0,0.0305810798464509,0.0479540173973902,0,0,0,0,0,0,0.0231804100566915,0,0,0,0.0610588372504906,0,0,0.212379472202257,0.0862141532306545,0,-0.0352932330538024,0,0,0,0,0,0,0.0218851802329116,0,-0.0556636770154899,0.00370604407493965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0352581614477381,4.33680868994202e-19,0,0,0,0.0115336214602053,0.00721317376035468,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0829305307913246,0.0576567320151278,0.073784805250269,0,0,0,0,0,0,0,0.0384068231789287,0.128805961403206,0,0,0,0.0407226465302669,0,0,0,0,0,0,0,0,0,0,0.0245997046084985,0,0,0,0,0,0,0
X002371.SZ,0,0,0,0,0,0,0,0,0.0700530721638502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0335899402483973,0.299784523037213,0,0.063657545889988,0,0,0,0,0,0,0.0742367220477094,0,0,0,0,0.0880048514391132,0.0913691221026991,0,0,0,0,0,0.105245716730761,0,-0.182180843279337,0,-0.0320083419000512,0,0,0,0,0,0,0
X003816.SZ,0,0,0,-0.0234558362215537,0,0,0,0,0.0575145999097867,0,0,0,0,0,0,0,0,0,0,0,0,0.0663581076144193,0,0,0.0275354165885689,0,0,0.0303715538698005,0,0,0.00796864083221218,0,0,0,0,0,0.0166886126312959,0,0,0,0.00628324243249946,0,-0.00432221485147802,0,0,0,0,0.0432784996427299,0,0,0.22478207752799,0,0.0224117283965306,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.074288129560977,0,0,0,0,0,0,0.0924941836461995,0.0399078041110841,0.0163720392942055,-0.033618051286779,0.00415472615998795,0,0,0,0,0.131290571760936,0,0,0,0,0,0,0.0351330183376408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000625.SZ,0,0,4.33680868994202e-19,0.0634061817531932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0113717126948541,0.057747323807837,0.161069951999989,0,0,0,0,0.0313725367767708,0,0,0,0,0,0,0,0,0,0,0,0,0.0649558341874999,0.0780057325953629,0,0,0,0,0,-0.0102759744603194,0.419883308270913,0,0,0,-0.0216362869636794,0,0,0,0,0,0
X000596.SZ,0,0.0826939430655685,0,0.180988475059002,0,0,0,0,0,0,0,0,0,0,0,0,0.0478211491116059,0,0,0,0,0,0,-0.0605089577339906,0,0,0,0,0,0.0641338753750991,0,0,0,0,0,0,0,0,0,0,-0.0390148214116388,0,-0.0203121699577401,0.243405254726929,0,0,0,0,0,0,0,0.00872816312612997,0,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0,-0.17651927352233,0.093334511860093,0.26907541881591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.073805063743506,0.0513383533149367,-8.67361737988404e-19,0,0,0.131781130109377,0,0,0,0,0.0329529093827699,0,0.154422002736383,0,0,0,0,0,0,0,0,0,0,0,0,0.0274627488428393,-0.0517692297289566,0,0,0,0,0,0
X300014.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0757717609184311,0,-4.23351606820955e-05,-0.0346498284922424,0,0,0,0,0.0467300697477237,0,0,0,0,0.130112607657482,0.624947026515103,0,0,-0.0155058893729343,0.0262247532344099,0,0,0,0,0,0,0,-0.0164341763021128,-0.00836645424449188,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,0,0.00351370294350374,0,0,0,0,0,0,0,0,0,0.233588931748737,0,0,0,0,0,0,0,0,0.0476855193011628,0,0.0552979381564919,0,0,0,0,0,0,0.0762964594781595,0,0,0,0.0639518468199941,0,0,0,0,0,0,0.00174997315970473,0,0,0,0.0476398703842937,0,0.0141419822695673,0,0,0,0,0
X002179.SZ,0,0,-0.0527937871599226,0,0,0,0,0,0,-0.0287152671796961,0,-0.0468554460495091,0,0,0.0265479265034083,0,0,0,0.133964900633633,0,0,0,0,0,0,0,0,-0.0472391072163725,0,0,0,0,0,0.0461785845911318,0,-0.0318663120507504,0,0,0.299576545538849,0,0,0,0,0,0,0,0.0329771136015942,0,0,-0.0452749569625462,0,0.0186905604961897,0.0172060508388625,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0,0.0297296058778437,0,-0.237427526921068,0,0,0,0,0,0,0,0,0,0.0888749574807824,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0.16005364850106,0,0,0,0,0,0,0,0,0,0,0.101912942913826,0,0,0,0,0,0.110310155172598,0,0,0,-0.143430078516061,0,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0.0672096837408831,0,0.0966402394124654,0,0,0,0,0,0,0,0,0.251893708645316,0,0,0.102525334822594,0.167451744303841,0,0,0,0.0204004611094868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.067761444006647,0,0,0,0,0,0,0,0,0,0,0
X002049.SZ,0,0,0,0,0,0,0,0,0.21515465888743,0,0,0,0,0,0,0,0,0,0.00267708866978585,0,0,0,0,-0.0435591742742568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.112450005786511,0,0,0.556736244257033,0,0.206707231823942,0,0,0,0,0,-0.0844068303776365,0,0.0714523962286507,0,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0.0182452040478928,0,0.0551270789779532,0,0,0,0.309676893318997,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0.0878735063944662,-0.0232343630179223,0,0,0,0,0,0,0.0121604006565585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002236.SZ,0,0,0.524005407957436,0,0,0,0,0,0.0300050058185187,0,0,0,0,0,0,0,0,0,0.29377534578833,0,0,0,0,0,0,0,0,0,0.0456951205202599,0,0,0,0,0,0,0.152870693959734,0,0,0,0,0,0,0.250623838717236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000977.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.391176155790171,0,0,0,0,0,0,0,0,-0.0254673769460799,0.347069729643995,0,0,0,0,0,0,0,0,0.512822413396682,0,0,0,0,0,0.328846390509348,0,0,0,0,0,0,0,0,0.0703115461148714,0,0,0,0,0,0,0
X600372.SH,0,0,0,0,0,0,0,0,-0.0355431721401975,0,0,0,0,0,0,0,0,0.119024493469715,0,0,0,0,0,0,0.141086721142789,0.047950643769747,-8.67361737988404e-19,0,0,0,0.105169755630906,0,0,0,0.0232447870352552,0,0,0,0,0,0,0,0,0,0,0,0.0129557524786146,0.00777811954735521,0,0,0,0.0125079889127143,0,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0.361989428247996,0,-0.0750654640186852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0720185269499741,0,0,0,0,0,0,0,0,0,0,0,0.163705689569292,0,0,0,0,0,0.247822542161408,0,0,0,0,0,0,0,0,0,0,0.0387002501952397,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013647761171368,0,0.0556119478049076,0.162640725057857,0,0,0,0,0,0,0,0,0,0,0,0,0.0689495271598532,0,0,0.0239624894679108,0,0.0767455844615623,0.08109083714183,0,0,-0.050050157276944,0,0,0,0,8.67361737988404e-19,0,0.00320866464982283,0,0.0256353505329618,0,0,0,0,0,0,0
X600741.SH,0,0,0.0124499741916098,0,0,-0.029340050504153,-0.0242817810456014,0,0,0,0,-0.14484200221284,0,0,0,0,0,0,0,0,0.0120906988634728,0,0,0.0333855649910472,0.0215861137442509,0,0,-0.0201248067600424,0.00636420978527904,0,0,0,0,0,0,0,0,0.0833897137266779,0,0.0915167158830753,-0.0136280736956389,0,0.00538085301199651,0,-4.33680868994202e-19,0.0951561101046211,0,0,0.0747756599249012,0,0,0,0,0,0,0,0,0,0
X000661.SZ,0,0,0.0868621419884232,0,0,0,0,0.0975673471632487,0,0,0,0,0,0,0,0,0,0,0.193945748050374,0,0,0,0,0,-0.0254077282038231,0,0,0,0,0,0,0,0,0,0,-0.055892453555905,0,0,0,0,-0.0128243470271784,0,0,0,0,0,0,-0.0340847612998293,0,0,0,-0.0367744314238727,0,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.276926051747687,0,0,0,0,0,0,-0.0412585725280471,0.126539410818396,0,0.135079825333946,0.0379216839083117,0,0,0,0,0,0,0,-0.015202699656565,0,0,0,0,0,0,0,-0.00288464154661048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600584.SH,0,0,0,0,0,0,0,0,0.203590082582405,0,0,0,0,0,0.0261933990691634,0,0,0.0272299836479291,-0.22654352674709,0,0,0,0,0,0,0.135847564595982,0,0.0430535493662213,0.0621226954169498,0,0,0,0,0,0,0,0,0,0,0,0,0.357658755930664,0.0472487326842684,0,0,0,0,0.100643268625764,0,0,0,0.0420693200955061,0,0,0,0,0,0,0
X600522.SH,0,-0.211885360930929,0,0,0,0,0,0,0,0,0,0,0,0,0.109077452455341,0,0.140465605656246,0,0,0,0,0.150259126622641,0,0,0,0,0,0.14638801104586,0.00408641723427461,0,0,0.0913055891734356,0,0,0,0,0,0,0,0,0.0802042395612597,0,0,0,0,0,0,0.00812835225730182,0,0,0,-0.0239166786949463,-0.0189816511664346,0,0,0,0,0,0
X002180.SZ,0,0,0.0600684128971574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0333052972991728,0,0.123698475622462,0,0,0,0,0,0,0,0,0,0.0103295181284951,0.113264989661233,0,0.257959135336212,0,0,0.0164117246723164,0,0,0,0,0,0.039940184577831,0,0,0,-0.0726314303277188,0,0,0,0,0,0,0
X000733.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.02471939460063,0,0,0,0,0.141217082060252,0.124262506317568,0,0.256268680172242,0,0.0595271121558876,0.0184894452328847,0,0,0,0,0,0,0,0,0,0,0,0.0652529503157194,0,0,0,0.120979431385855,-0.0744802844335598,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0
X002074.SZ,0,0,0,0,0,0,0.0344162955467595,0,0,0,0,0,0,0,0,0,0,0,0.0226815652170826,0,0.443489661693611,0.0448579887423074,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0648114243331259,0,0,0,0,0,0,0,0,0,0,0,-0.0320669807935906,0.158454644072733,0,0,0.0122393411376887,0,0,0,0,0,0,0
X000066.SZ,0,0,0,0,0,0,0,0,0.118319851983826,0.231805618761924,0,0,0,0,0,0,0,0,0,0,-0.0597292986086747,0,0,0,0,0.0342782034978875,0,0.116167998230305,0,0,0,0,0,0,0,0,0,0,0,0,0,0.309320357319468,0.0839593057129464,0,0,0,0,-0.0583571447876589,0,0,0,0,0,0,0,0,0,0,0
X600460.SH,0,0,0,0,0,0,0.129144926671693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.266418719706145,0,0,0,0,0.0245252325228737,0,0,0,0,0.111036252262464,0.182686432834333,0.0927116478072146,0,0,0.0583194066017409,0,0,0,0,0,0,-0.0458499149133353,0,0,0,0.0279874590976485,0,0,0,0,0,0,0
X002463.SZ,0,0,0,0,0,0,0,0,0,0.0918088705434762,0,0,0,0,0,0,0,0,0,0,-0.00280633165009727,0,0,0,0,0,0,0.321422896948422,0.203196019121488,0,0,0,0,0,0,0,0,0,-0.18998052455709,0,0.155060075076883,0,0,0,0,0,0,0.322187735754981,0,0,0,0,0.029624709610687,0,0,0,0,0,0
X600702.SH,0,0,0,0.306878161875854,0,0,0,0,0,0.200253672180486,0,0,0,0,0,0,0,0,0.0527321969131386,0.029400705123353,0.0469143888699591,0,0,0,0,0,0,-0.0481039962665169,0,0,0,0,0,0,0,0,0,0.279410560154416,0.0222790172887229,0,0,0,-0.0422451059099737,0,0,0,0,0.049746461729993,0,0,0,-0.0263895517935708,0,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0,0,0,0.013832053684299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.192158394427231,0,0,0,0,0,0,0,0,0,0,0.00190770420137306,0,0.228704790363767,0,0,0,0,-0.00237323637715198,0,0,0,0,0,0,0.0319062816774605,0,0.0123520972532973,0,0,0,0,0,0,0
X300142.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.100336788370325,0,0,0.22990514119574,0,0,0.0759261142668586,0,0,0,0.0206824462399674,0.0151085688915079,0,0.040232620884541,0,0,0,0,0,0,0,0.0387458728210801,0,0,0,0,0,0,0,0,0,0,0.0879930789229208,0,0.0308826232429936,0,0,0,0,0,0,0
X002007.SZ,0,0,0,0,0.0102586836962154,0,0,0.0609387907623941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0725782504081321,0,0.0241724534429344,0,0,0,0,0,0.0786163808208355,0,0,0,0,-0.100695860322495,0,0,0,0.178577906107997,0.240685019348669,0,0.0133230511462493,0,0,0,0,0,0,0,0,0,0,0
X000988.SZ,0,0,0,0,0,0,0.0307399772643551,0,0,0,0,0,0,0,0,0,0,0,0,0.142490269882286,0,0,0,0.260220551461455,0,0,0,0,0.0618161257224074,0.0123561628849095,0,0,0,0,0,0.165407081052987,0.07805076638935,0,0,0,0,0,0.373928132108842,0,0,0,0,0,0,0,0,0.003357992213175,0.0421217886415336,0,0,0,0,0,0
X000800.SZ,0,0,0.124731022733955,0,0,0.0879835048464662,0.0363243021418686,0,0.0268058668400139,0,0,0,0,0,0,0,0,0.201560137957772,0,0,0,0,0,0,0.0420123095276917,0,0,0.0279485791315403,0.000767983677923203,0,0,0,0.129874462701641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0413176091097183,0,0,0,0,0,0,0
X601799.SH,0,0,0,0,0,-0.0282656824199006,0,0,0.069852912468977,-0.0152735234855692,0,0,0,0,-0.0394502136129693,0,0,0,0,0,0,0,0,0,0,-0.0328024459018035,0,0,0,0,0,0.110491094084323,0,0,0,0,0.106605502541984,0.0358713301618,0.0533589354921733,0,0.129646976124731,0,-0.121316000589906,0,0,0,0,-0.042452106602653,0,0,0.186251282653632,0.0559460563917066,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0.0891963462325802,0,0,0.183838022460917,0,0,0,0,0,0,0,0,0,0,-0.137433535365967,0,0,0,0,0.098285883369359,0,0,-0.0468394650468769,0,0,0,0,0,0,0,-0.0769598108259458,0,0,0,0,-0.11296072375676,0,0,0,0,0,0,-0.00709752941200775,0,0,0,0.00931641684981902,-0.00222886300268257,0,0,0,0,0,0
Slope,0,0,0,0,0.343473129378056,0,0,0,0,0.184254787204568,0,0,0,0,0.214016055589231,0,0,0,0,0,0,-0.165487965220867,0,0,0,0,0,-0.0303067283518485,0.150849868646214,0,0,0,0,0,0,-0.27322973186655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0651001050365058,0,1.3470415406427,0,0,0,0,0,0
TED,0,0,-0.117044452538716,0,0,0,0,0,0,0,0,0,0,0,0.382261113362026,0,0,0,0,0,0,0,0,0,0.0795203113105001,0,0,-0.190303551273623,0,0,0.375118258222446,0,0,0,0,0,0,0,-0.297814001664974,0,0,0,0.176530984779209,0,0,0,0,0,0,0,0,0.426967122191329,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0.0295081923649695,0,0,-0.0252341822546291,0,0.0368623694821373,0,0,0,0,0,0,0.112750922198573,0,0,0,0,0,0.043747015745363,0,0,0,0,0,0.0438206281863485,-0.0070361080963409,0,0,0,0,0,0,0.0661936665155723,0.0648244204084495,0,0,0,0.0705685708058783,0,-0.100185013001036,0,0,0,0,0,0,0,0,0.0644734374250672,-0.0037068513975379,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,-0.0659074918751437,0,0,0,0,0,0,0,0,0.00412500390575855,0.0306434923731097,0,0,0,0,0,0,0,0.0770455535903408,0.110359359176483,0,0,0,0,0,0.0490091275655944,0,0,-0.0876012425699097,0,0.0440804347246232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MKvol,0,0,0,0,-0.000594319178022204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000237297741709916,0,0,0,0,0,0,0,0,0,0,0,9.60601165233901e-05,0,0,0,0,0,0,0,-0.0020136112189432,0.00256475635937083,-0.0036454698939525,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00325801763499402,0,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00228748008372747,0,0,0,0.00153611560811928,-6.7762635780344e-21,0,0,0,0,0,0,0,0,0,0,0,0.000276410274508014,0,0,0,0,0,0,0,0,0,0,0.0152681365630929,-0.0142096921375525,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
