,X600519.SH,X000858.SZ,X600276.SH,X000651.SZ,X002415.SZ,X600104.SH,X000063.SZ,X002475.SZ,X000725.SZ,X003816.SZ,X600031.SH,X002304.SZ,X600690.SH,X000568.SZ,X000338.SZ,X000661.SZ,X600703.SH,X600741.SH,X000100.SZ,X600809.SH,X300003.SZ,X600183.SH,X002241.SZ,X300014.SZ,X000596.SZ,X002007.SZ,X002371.SZ,X002236.SZ,X601877.SH,X000977.SZ,X000625.SZ,X300124.SZ,X000157.SZ,X300142.SZ,X002463.SZ,X002456.SZ,X002129.SZ,X002414.SZ,X300136.SZ,X600271.SH,X002179.SZ,X600118.SH,X000066.SZ,X600498.SH,X002180.SZ,X600584.SH,X002008.SZ,X600487.SH,X002223.SZ,X600177.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600690.SH,0,0.0534904878589331,0,0,0,0,0,0,0,0,0.198319525155482,0,0,0,0,0,0,0,0,0.104289425031154,0.0236532903056904,0,0,0.167366583216995,0.018390600304843,0,0,0,0,0,0.0240369549034313,0,0.0564962563526233,0,0,0,0,-0.110613393328328,0,0,0,0,0.0202077741913848,0,0,0,0,0,0,0,0,5.42101086242752e-20,-0.0163054115356595,0,0,0,0,0,0
X000568.SZ,0,0.26416252507197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.222655386506449,0,0,0,0,0,0,0.0451337619848773,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0.0631595819995235,0,0,0,0,0.0910739265346828,-0.0938722579986185,0,0,0,-0.0182104851356519,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,0,0,0,0.123462715305309,0,0,0.295569239946194,0,0,0,0,0,0,0.00153198410744124,0,0,0,0,0,0,0,0,0,0,0,0,0.122913281344151,0,0,0,0,0,0,0,0,0.00274439316712283,0,0.092295174983511,0,0,0.00783150987125666,0,0,0,0,0,0,0,0,0.0677865656904858,0,0
X000661.SZ,0,0,0,0,0,0,0,0.103086840095397,0,0,0,0,0,0.0762033950219055,0,0,0,0,0,0.231761557299548,0,0,0,0,0.112827159437916,0,0,0,0,0,0.138906503815732,0,0,0,0,0,0,0,0,0,0,0.139696449767655,0,0,0,0,0,0,0,0,0,0.0134359598619905,0,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0558406093446025,0,0,0,0.14444797241779,0.0124417712473174,0,0,0,0,0,0,0.00980876449917413,0,0,0,0,0.163929945927884,0.10495893795809,0,0,0,0,0,0,0,0,0.414139740272267,0,0,0,0,0,0,0.0125302824925479,0,0,0,0,0,0
X600741.SH,0,0,0,0,0,0,0.05194662168559,0.23467094375137,0,0,0,0,0,0,0,0,0.00841190307994457,0,0,0,0,0,0,0,0,0,0,0,0,-0.0302530311339965,0.20326170070741,0,0,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,3.46944695195361e-18,0,0,0,0,0,0.0131788669877781,0,0,0,0.0602973456913467,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0.493154568847107,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0649489218244518,0.0219148594550552,0,0,0.164841051467198,0,0,0.0015326754586595,0,0,0,0,0,0,0.0457484693587731,0,0,0,0,0.144171972966689,0.0223120972405692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600809.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.470420579038405,0.00926202489103382,0,0,0,0,0,0,0,0,0,0.157789853281615,0,0.0101188157507612,0,0,0,0,0,0,0,0,0.149622765269199,0,0,0,0,0,0,0.0382772980922262,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0.0100377173016654,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0,0,0,0,0.149098583569216,0,0,0,0,0,0.0614550694160794,0,0.0860641037549416,0,0,0,0,0,5.42101086242752e-20,0,0.0386436088372763,0,0.0343381497791126,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0.0421364018993061,-0.00159215313727091,0,0,0,0,0,0,0.00160060213236252,0.0121899575977123,0,0,0,0,0,0
X600183.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.098555801588303,0,0,0,0,0,0,0,0,0,0.152920706881545,0,0,0,0,0,0,0,0.467623705271162,0,0,0,0,0,0,0,0,0.1286050178307,0,-3.46944695195361e-18,0,0,0,0,0,0,0.0091901415214787,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,0.10255709068805,0.194245128917192,0,0,0,0,0,0,0,0,0,0.0288461687519501,0,0,0,0,0.0928438878533919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.119743136856796,0,0,0,0,0,0,0.146100702789101,0.180755339646814,0,0,0,0,-0.00149809427509088,0,0,0,0,0,0,0
X300014.SZ,0,0,0,0,0,0,0,0.078383124289377,0,0,0,0,0.249468692291394,0,0,-0.170760410117747,0,0,0.0239057169375973,0,0.291329903668912,0,0.305447349625281,0,0,0,0,0,0,0,-1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0,0.238336167791611,0,0,0,0,0,0,0,0,0,0,0.0102008817504582,0,0,0,-0.0279094014012391,0,0
X000596.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0212088702693018,0,0,0,0.102583404609577,0,0,0,0.128314400061045,0,0,0,0,0,0,0,0,0.0670990698847224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0683215108560109,0,0,0,0,0,0,0,0,0,0,0
X002007.SZ,0,0,0.0316668785391049,0,0,0,0,0,0,0,0,0,0,0,0.158402357232085,0,0,0,0,0,0.0622094865240819,0,0,0,0,0,0,0,0,0,0.0345097062317544,0,0,0,0,0,0,0,0.0765591090487662,0,0,0,0,0,0,0,0,0,0.11311210395755,0,0,-0.014123137987079,-0.0540848292444548,0,0,0,0,0,0
X002371.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.362137272565812,0,0.361158870070334,0,0,0,0,0,0,0.0492550060599894,0,0,0,0,0,0,0.0190547141841554,0,0,0,0,0,0
X002236.SZ,0,0,0,0,0,0,0,0.0512538821470717,0.0600863939709389,0,0,0,0,0,0,0,0.0809487337662467,0,0,0,0,0.00122298735821709,0,0.0042108234435786,0,0,0.0700101076885355,0,0,0.192383688248448,0,0,0,0,0,0,0,0,0.0016202649726607,0,0,0,0.0435945904711731,0,0.0121584090944629,0,0,0.189325052358749,0,0,0,0,0,0,0,0,0.0534994988268427,0,0
X601877.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.266812727213778,0,0,0,0.0341089826379737,0.0702653139144467,0,0,0,0,0.112767377069771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0445681000326165,0,0,0,-0.0451328781277445,0,0,-0.024743005312986,0.0426409720080928,0,0,0,0.0166862601336867,0,0
X000977.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21218391948142,0,0,0,0,0,0,0,0,0,0.073483568721814,0,0,0,0,0,0,0,0,0,0,0.0647588468815276,0,0.373937956664651,0,0,0.2635615343959,0,0,0,0,0,0.0083608475900074,0,0,0,0.0580514196679825,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0.013765624716405,0,0,0,0.223312252255282,0,0,0,0,0,0.133935563974861,0,0,0,0,0,0,0.062830707725275,0,0,0,0,0,0,0,0.0593150069647062,0,0,0.0407170057814734,0.00821055014994459,0.111972827051663,0,0,0,0,0,0.128964300592536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0.112912371853602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0821713458544978,0,0,0,0,0,0,0.0645059371349554,0,0,0,0.0786931570500541,0,0.0794363015004251,0,0.00287912377218326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0814363178554936,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0,0,0.263703015007901,0,0,0.0760025689247349,0.218797977171704,0,0,0,0.037360944295253,0,0,0,0,0,0,0,0,0,0,0,0.17115025857295,0,0,0,0,8.67361737988404e-19,0.0125877009109432,0,0,0,0,0,0,0,0,0,0,0,-0.00435193358947307,0,0,0,0.0050886553098705,0,0,0,0,0,0
X300142.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102508424563919,0.0872981909113158,0,0,0,0,0.195770723002895,0,0,0.0489222271461284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.180968110513794,0,0,0,0,0,0,0,0,-0.0162999388664148,0,0,0,0,0,0
X002463.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.292142488775264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0.0171080504143111,0.0446205971561023,0.250700192369236,0,0.249688941992657,0,0,0,0.000113767184093566,-0.00784373556168694,0,0,0,0,0,0
X002456.SZ,0,0,0,0,0,0,0,0,0.139687634257142,0,0,0,0,0,0,0,0.0478178737368846,0,0,0,0,0,0,0.0967542359273251,0,0.0421227229127997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.126498141209222,0,0,0.259339832118096,0.274186164591951,0.0568865857057618,0,0,0,0,-0.025782583103079,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.266967517409272,0,0.262732916338929,0,0,0,0,0,0,0,0.0861083422369026,0,0,0,0.109398967643246,0,0,0,0,0,0,0,0,0,0,0.0249755128633964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002414.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.212328924213055,0,0,0,0.0165490977005416,-0.026686622285883,0,0,0.100845239340025,0,-0.0918742151586905,0,5.42101086242752e-20,0,0,-3.46944695195361e-18,0.125023776874842,0,0,0,0,0,0.270921633998243,0,0,0,0,0,0,0,0,0,0,0,0.0317169864955046,0,0,0,-0.0137947188267604,0,0,0,0,0,0
X300136.SZ,0,0,0,0,0,0,0,0,0.158052093859701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.111045410937247,0,0,0,0.0118911050592432,0,0,0,0,0.174898585601429,0,0,0,0,0,0,0,0,0.150449301711471,0,0.104271467340574,0,0,0,0,0.0170571783557258,0,0,0,0,0,0,0
X600271.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.108447245056256,0.0611502571483079,0,0,0,0,0,0,0,0,0,0,0,0,0.275366119420094,0,0,0,0,0,0,0,0,0,0.194589764235864,0,0,0.0399135638026222,0,0,0,0,0,0,0,0,0,0,0.0114861778158841,0,0
X002179.SZ,0,0,0,0,0,0,0,0.043521943068712,0.103739592020191,0,0,0,0,0.0183096976210707,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0.00976682342291346,0,0.059938925916939,0.0463238477240707,0,0,0,0,0,0,0,0,0,0,0.136926615165312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600118.SH,0,0,0,0,0,0,0,0.0771902246978837,0,0,0,0.0177239740867718,0,0,0,0.0396681032595122,0,0,0.151981290105016,0,0,0.0393777471541255,0,0.119107348956002,0,0,0,0,0,0.0341082615079946,0.112526100530677,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.154969571234567,0,0,0,0,0,0,-0.121069916595465,0.0343193017594905,0,0,0,0,0,0
X000066.SZ,0,0,0,0,0,0,0,0,0,0.219118553581139,0,0,0,0.23624856164559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.117629059081422,0,-0.00966814720769357,0,0,0,0,0,0,0.0687527267823047,-1.38777878078145e-17,0,0.108823913878781,0,0,0,0,0.0168413591769571,0,0,0,0.0288987412345546,0,0
X600498.SH,0,0,0,0,0,0,0.176002353912934,0,0,0,0,0,0,0.102388232162638,0,0,0,0,0,0,0,0.282035621640409,0,0.0662613886500266,0,0,0,0,0,0,0,0.0698468448761344,0,0,0.0551391147150598,0,0.026635400824467,0,0,0,0,0,0.0827893891286859,0,0,0,0,0,0,0,0.19654544570865,0,-0.0325090589136221,0,0,0,0,0,0
X002180.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0577352074680731,0,0,0,0,0,0,0,0.0241911981032146,0.103647610512398,0,0,0.0392991908635836,0,0,0.143369197195338,0,0,0,0,0.0866842802983676,-1.73472347597681e-18,0.113174139760826,0,0.0748886975255845,0,0,0,0,0,0,0.129926469884171,0,0,-0.0535380258920422,0,0,0,0,0,0,0,0,0,0
X600584.SH,0,0,0,0,0,0,0,0,0,0,0,0,-0.0422020886952186,0,0,0,0.523130577144903,0,0,0,0,0,0,0,0,0,0.0247372679655536,0,0,0,0,0,0,0,0.253508842085548,0,0,0,0,0,0,0,0,0,0.098687935573206,0,0,0,0,0,0,-0.035290752147779,0.0700185971960165,0,0,0,0,0,0
X002008.SZ,0,0,0,0,0,0,0,0.124421607115276,0,0,0.165494710156924,0,0,0,0,0,0,0,0,0,0,0,0.100691377990323,0.0653290958782227,0,0,0,0.0991750901358175,0,0,0.165826161313334,0,0,0,0,0,0,0,0.0650103634200354,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600487.SH,0,0,0,0,0,0,0,0,0.0117321619689875,0,0,0,0,0,0,0,0,0,0,0,0,0.0678641694856907,0,0,0,0,0,0.0994769528350363,0,0.0280494614534795,0.0741164757775388,0,0,0,0,0.0590600536016987,8.67361737988404e-19,0,0.0655560173935043,0,0,0,0.326380080070415,0.0471792809919745,0.0599936200506895,0,0,0,0,0,0,0,-0.00254203648793712,0,0,0,0,0,0
X002223.SZ,0,0,0,0,0,0,0,0.104115068503707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0154708450851098,0,0.137798464981666,0,0,0,0,-0.0523928696866238,0,0,0,0,0,0,0.199912493242015,0.24739690089291,0,0,0,-0.223206551521053,0,0,0,0,0,0,0,0,-2.71050543121376e-20,0,0,0,0,0.0649291504449581,0,0
X600177.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.045069339809359,0,0,0,0.17208903785951,0,0,0,0,0,0,0,0,0,0,0.000179263972069939,0,0,0,0.01200544587181,0,0.00298966083731525,0,0,0.00982998057781066,0,0,0,0,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0199980215327696,0,0.053592329862792,0,0,0,0,0,0,0,-0.0900085482756281,0,0,0,-0.361370593189694,0,0.0392074210251244,0,0,0,0,0,0,0.260614858026649,0,0,0,0,0,0,0,0,0.07220731113666,-0.090865884632558,0,0.461654677778591,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0232225442135641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0307979427377338,0.191485780875898,0,0,0,0,0,0,0,0,0.469412889067955,0,0,0,-0.901762364505388,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0.251746418110215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7304667549658,0,0,0,0,0.634318834228716,0,0
RealEstate_excess,0,0,0,0,0,0,0,-0.0393404779257609,0,0,0,0,0,0,0,0,0,0,0,0.145439234886927,0,0,0,0,0,0,-0.0159642548797005,0,0,0,0,0,0,0,0.0279822128484032,0,0,-0.075599623233743,0,0,0,-0.0238835039370323,0.0199856162717907,0,0,0,0,0,-0.00955868683840635,0,0.0167926020770037,0.00255765255689237,0,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,-0.152885980168941,0,0,0,-0.0388736084400486,0,0,0,0,0,0,0,0,0.0972262357379087,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0.0409740682835031,0,-0.011802080708028,0,0,0,0,0,0.095006663367157,0,0,0,0,-0.0545944693018787,0,0.334727208086574,0.026975751768354,-0.00148960491779869,0,0,0,0.102225207214986,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000551143058280802,0,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0496719421395778,0,0,0,0,0,0,0
CarbonVol_Guangdong,0,0.00660207725087602,0,0,0,0,0,0,0,0,0,0,0,0.000834656282425461,0,0,0,0,0,0,0.000643169871914778,-0.000894163051977192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000366704528038632,0,0,0,0,0,0,0,0,0,0.00879392206411093,-0.00564736765681449,0,0,0,0.0318717179500538,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.56797201049242e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.29395592033938e-23,-0.00555332292700357,0,0,0,-0.0490400482684131,0,0
