,X600519.SH,X000858.SZ,X600276.SH,X000651.SZ,X002415.SZ,X600104.SH,X002475.SZ,X000063.SZ,X000725.SZ,X003816.SZ,X600031.SH,X002304.SZ,X000338.SZ,X600690.SH,X000568.SZ,X000661.SZ,X600703.SH,X600741.SH,X000100.SZ,X600809.SH,X600183.SH,X002241.SZ,X300014.SZ,X300003.SZ,X002371.SZ,X000596.SZ,X002007.SZ,X002236.SZ,X601877.SH,X000977.SZ,X000625.SZ,X000157.SZ,X300124.SZ,X002456.SZ,X002129.SZ,X002463.SZ,X300136.SZ,X600271.SH,X002414.SZ,X300142.SZ,X000066.SZ,X002180.SZ,X002179.SZ,X600584.SH,X600118.SH,X002008.SZ,X600498.SH,X002185.SZ,X002049.SZ,X600066.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X000568.SZ,0,0.472059004038013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.304511733193978,0,0,-6.93889390390723e-18,0,0.0205813482449608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07972172118859,0,0,0,0,0,0,0,0,0,0.0672602491043502,0.00945074445965267,-0.0131616768314985,0,0,0,0,0,0
X000661.SZ,0.150266225089291,0,0,0,0,0,0.0649196095720149,0,0,0,0,0,0,0.0558499698738969,0.000817543627779138,0,0,0,0,0.198819359456863,0,0,0,0,0,0.122124662182561,0,0,0,0,0.141506636922086,0,0,0,0.0467417408978047,0,0,0,0,0,0,0,0,0,0.127621118938134,0,0,0,0,0,0,0.0166543802420246,0,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0007872378966827,0,0.0441971844414894,0.0411579703129525,0.136367305801716,0,0,0,0,0,0,0,0,0,0,0.0354619558744824,0.0815733326865869,0,0,0,0,0,0,0,0,0.510265862439938,0,0,0,0,0,0,0,0,0.0067372572097751,0,0,0,0,0,0
X600741.SH,0,0,0,0,0,0,0.16787987267951,0.130494357363258,0.0455302712611452,0,0,0,0,0,0,0,0.00230044236265215,0,0,0,0,0,0,0.039667487169695,0,0,0,0,0,-0.101105312196697,0.206861551980854,0,0,0,0,0,0,0,-0.0271384811365222,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0.00866192901396765,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0.450537578467984,0,0,0,0,0,0,0,0,0,0,0,0,0.0351899968438715,0.0327631143690899,0,0.187858681645302,0,0,0,0,0,0,0,0,0,0.0160496994927506,0,0,0,0,0,0,0,0,0,0.0799469707545165,0,0,0.0997325447326887,0,0,0,0,0,0,0,0,0,0,0
X600809.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0168732813667553,0.00317248149500668,0.497031102904808,0,0,0,0,0,0,0,0,0,0,0.125096213308409,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0.0907528927228716,0,0,0,0,0.0164222901986598,-0.000335228482746353,0,0,0,0,0,0
X600183.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0675833797581806,0,0,0,0,0,0,0,0.178622703167506,0,0,0,0,0,0,0,0,0,0,0.448344661752788,0,0,0,0,0,0,0,0.069752068139689,0,0,0.109909002864669,0,0,0,0,0,0.00826702291019265,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00924258754924072,0,0,0,0.24483931989458,0,0.113762209854293,0,0,0,0,0,0,0,0,0,0.0367107060651307,0,0,0,0,0,0,0,0,0,0,0,0,0.137252088896771,0,0,0,-0.0105697085599577,0,0,0,0,0,0,0
X300014.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.195734349980667,0,0,0,0,0,0,0,0.3350170186681,0,0.349408957482889,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0.279197743932207,0,0,0,0,0,0,0,0.00379087883581831,0,0,0,-0.034132567513856,0,0
X300003.SZ,0,0,0.0944397905493002,0,0,0,0,0,0.158422810879881,0,0,0,0.085657462512045,0,0,0,0.0380052657888853,0,0,0,0,0,0.0309093684263779,0,0.0486671202944504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00583412471576806,-0.025332116419817,0,0,0,0,0.0543888490017006,0,0,0,0,0.0109404008509188,0.00860793387288354,0,0,0,0,0,0
X002371.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.137490161803794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0832849428198032,0.350937400853644,0,0.198056492443386,0,0,0,0,0.0139823639250306,0,0.0403552871713366,0,0,0,0,0,0,0,0,0.0102796735165565,0,0,0,0.108975443172278,0,0
X000596.SZ,0,0,0,0,0,0,0,0,0,0,0.236765010860057,0,0,0,0,0.0921874128030863,0,0,0,0.24245623981572,0,0,0.0566580996511683,0,0,0,0,0,0,0,0,0.0485656224281246,0,0.0327152240474797,0,0,0,0,-0.0726972646505442,0,0,0,0,0,0,0,0,0,0,0.0679619475477947,0,0,-0.0120891345946562,0,0,0,0.0168827582353464,0,0
X002007.SZ,0,0,0.1922574171113,0,0,0,0,0,0,0,0,0,0.0765764334737215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.119574965871049,0,0,0,0.0428283387102653,-0.0274616777058301,0,0,0,0,0.145608411152503,0,0,0,0,0.122874699725613,0,0,0,0,0,0,-0.0177480956401868,-0.041578632115683,0,0,0,0,0,0
X002236.SZ,0,0,0,0,0,0,0,0,0.0611302752675711,0,0.133476684022277,0,0.0675534270983011,0,0,0,0,0,0,0,0,0,0.0364595536197147,0,0,0,0,0,0,0.115800780685898,0,0,0,0,0.0288303911213104,0,0,0,0,0.0685022070827004,0.110032692306492,0,0,0,0,0,0,0.115672116024727,0.123089958821995,0,0,0,0,0,0,0,0.0313579590161312,0,0
X601877.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13053622356002,0,0,0,0.104352670406674,0,0,0,0,0,0,0,0,0,0,0,0.0184593303703189,0,0,0,0,0,0,0,0,0,0,0.0370297392539547,0,0,0,0.030626018148269,0,0
X000977.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.194215935736652,0,0,0,-4.33680868994202e-19,0,0,0,0.0872380594311245,0,0,0,0,0,0,0,0,0,0,0,0,0.629668903919717,0.0937151101607691,0,0.0699966143579263,0,0,0.0142963172574474,0,0,0,0,0,0,0,-0.0128089753850595,0.0730647473321547,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0,0.0974162902942727,0,0,0.148478427079224,0,0,0,0,0.0406584929960961,0,0,0,0,0,0,0.055533922752064,0,0,0,0,0.0785314213100193,0,0,0,0,0,0,0,0,0,0.0302279291365511,0,0,0.123305029411692,0,0,0,0,0,0,0.190946031045302,0,0,0,0,0,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0,0,0.239452861678209,0.00910967187845587,0.204890199210313,0,0.0521780912245971,0,0,0,0,0,0,0,0.0115862975765188,0,0,0,0,0.153339698997481,0,0,0.102924405650496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,0.0638989521514567,0,0,0,0.0766862623387407,0,0,0,0,0,0,0,0,0,0,0.0616613478258536,0,0,0,0,0.0826553702966823,0,0,0.0993058695357069,0,0,0,0.0633123629218204,0.00681601926059607,0,0,0,0,0,0,0,0,0.0155994888997644,0,0,0.0720577004929805,0,0,0,-0.00898393188542965,0,0,0,0,0.0398583599679721,0,0
X002456.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0156796601450551,0,0,0,0,0.0229488465943545,0.238743853080642,0,0.00655216634465355,0,0.169320046728349,0,0,0,0,0,0,0,0,0.236744781150697,0,0,0,0,0.158836582224854,0,0,0.0476885128591972,0,0.138847041530632,0,0,0,0,0,-0.0105180709333252,0,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0,0,0,0.243297679737817,0,0,0,0,0,0,0,0,0.0921026844011628,0,0.33652447184914,0,0,0,0.0463193317424309,0,0.00177664247309018,0,0,0,0,0,0.018244635691436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0831301555702599,0,0,0,0,0,0,0,0,0,0,0
X002463.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.391750359436577,0,0,0,0,0,0,0,0,0,0,0,0,0.190511645587481,0,0,0,0,0,0,0.0873795082266819,-1.0842021724855e-19,0,0.0597001843264032,0,0,0,0.102682555868689,0,0,0.100933452112587,0,0,0,0,0,0,0,0
X300136.SZ,0,0,0,0,0,0,0,0.203293241191421,0.155260456772779,0,0,0,0,0,0,0,0,0,0,0,0.0116899253442853,0,0,0,0.0666936276654902,0,0,1.73472347597681e-18,0,0,0,0,0,0.053638282144697,0,0,0,0,0,0,0,0.0925658433721985,0,0,0,0,0.0167303739299108,0.0784663612604902,0,0,0,0.00262006549563718,0,0,0,0,0,0,0
X600271.SH,0,0,0,0,0,0,0,0,0.0287284683500004,0,0,0,0,0,0,0,0,0,0.165842215349371,0,0,0,0,0,0,0,0,0,0,0.0496707969442334,0,0.243430674236157,0,0,0,0,0,0,-0.0319043602268702,0,0.15116576582889,0.020543949964548,0,0,0,0,0,0,0,0,0,-0.00412971238713103,-0.000411398480541594,0,0,0,0,0,0
X002414.SZ,0,0,0,0,0,0,0,0,0,0,0,0,-0.375765837972388,0,0,0.127322547146499,0,0,0.0262591399872564,0,0,0.0642627729115097,0,0,0.0491290434925076,0,0,0,0,0,0.0701553641823404,0,0,0,0.254065363615319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0276623739631864,0,0,0,0,0,0
X300142.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0636002786878493,0,0,0.144546057888395,0,0,0,0,0,0,0.0540826529917631,0.101710437555094,0,0,0,0,0,0,0,0,0,0.0116003196345588,0,0,0,0,0,0,0,0.0487727208118066,0,0,0,0,0.167850358416741,0,0,0,0,0,-0.0222859383628839,0,0,0,0,0,0
X000066.SZ,0,0,0,0,0,0,0,0,0,0.0439283127651283,0,0,0,0,0.082235815411601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.242388425680809,0,0,0,0,-0.0657294231807157,0,0,0,0,0,0,0,0,0,0.328090734915609,0,0,0,0.0682016954930508,0,0,0,0.16553388976155,0,0
X002180.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0290558436315383,0,0,0,0,0,0,0,0,0.056569059917672,0.142350142364343,0,0.054943431292478,0,0,0,0,0.149747342612213,0,0,0,0.0880258264590365,0,0.147678549378096,0,0,0,0,0,0,0,0,0,0,0,0.0425002237644496,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0
X002179.SZ,0,0,0,0,0,0,0.0123952102896383,0,0.0389662086013336,0,0,0.0379555787690265,0,0,0,0,0,0,0,0,0,0,0.0174799768555012,0,0.0570039625345121,0,0,0.151982060050132,0,0,0,0.0300569839530839,0,0,0,0,0.0793389541376863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00959831226522392,0,0,0,0,0,0
X600584.SH,0,0,0,0,0,0,0,0,0,0,0,0,-0.103766609883755,0,0,0,0.197077916345301,0,0,0,0.237123997658295,0,0,0,0.0129714689571158,0,0,0,0,0,0,0,0,0.148753240502581,0,0,0,0,0.031733981694354,0,0,0.223052390227218,0,0,0,0,0,0.140470725106531,0,0,0,-0.0938151434635386,0.0939991183447755,0,0,0,0,0,0
X600118.SH,0,0,0,0,0,0,0.0403995256834626,0,0,0,0,0,0,0,0,0,0,0,0.180156158187664,0,0.0321361983102122,0,0.18618347205986,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,-0.0366577207998773,0,-1.73472347597681e-18,0,0,0,0,0,0,0,-0.0996411597826607,0.0320227811572305,0,0,0,0,0,0
X002008.SZ,0,0,0,0,0,0,0.117544495897561,0,0,0,0.139557326771588,0,0,0,0,0,0,0,0,0,0,0.103763844339908,0.0683078194192914,0,0,0,0,0.109813599175417,0,0,0.185535585095684,0,0,0,0,0,0.0289302429365842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600498.SH,0,0,0,0,0,0,0,0.215605174614129,0,0,0,0,0,0,0.143777125702949,0,0,0,0,0,0.165278779910693,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0.149949996999703,0,0,0,0,0,0,0,0,0,0,0,0.0188484071286808,0.120720336774097,0.0482449356080068,0.152980251176326,0,-0.0151917386638714,0,0,0,0,0,0
X002185.SZ,0,0,0,0,0,0,0.119724074766395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.101337709949121,0,0.09299458871673,0,0,0,0,0,0,0,0,0.105960992514008,0.119339437006238,0,0.0079918155511926,0,0,0,0,0.0686060615672378,0,0.303100549550571,0,0,0,0,0,0,0,0,0.0204197497504791,0,0,0,0.0535606646495819,0,0
X002049.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.140480246433903,0,0.267194103972713,0,0.0463085664288483,0,0,0,0,0,0,0.203803395175336,0.00384713057206462,0,0,0,0,0,0,0,0,0,0.000728420339240352,0,0,0.089232400461577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600066.SH,0,0,0,0,0,0.00178104125226902,0,0,0.0773971620608117,0,0,0,0,0,0,0,0.011824843670377,0,0,0,0,0,0,0,0,0.161473363158395,0,0,0,0,0.089668399104143,0,0,-8.67361737988404e-19,0.0796194288068358,0.00133422446636578,0,0,0,0,0.00918519661169513,0,0,0,0,0,0.136053929736601,0,0,0,0,0.0158661341864396,-0.0212764092245228,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0214839027484501,0,0,0.00625293731783327,0,0,0,0,0,-0.0206558597855082,0,0,0,0,0,0,0,0,0,-0.263042314586077,0.0486334029608886,0,0,0.0268182120668572,0,0,0.0455180975174892,0,0,0,0,0.0890524505887969,-0.151332195934594,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0743314167794187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.150511641836911,0,0,0,0,0,0.48030023286006,0,0,0,-0.858349733513071,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.105164448184121,0,0,0,0,0,0,0,0,0,0,0,-0.0119536798345537,0,0,0,0,0.575073598432244,0,0,0,0,0.268823402105335,0,0
RealEstate_excess,0,0,0,0,0,0,-0.0236322674421063,0,0,0,0,0,0,0,0,0,0,0,0,0.101267039199912,0,0,0,0,-0.0231259108930627,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0629261632395096,0,-8.67361737988404e-19,0.0096745773844306,0,0,0,0,0,0,0,0,0.0685763446942926,0,-0.0018266158447715,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,0,-0.0331773765664127,0,0,-0.116906811851832,0,0,0,0,0,0,0,0,0.0148949422419931,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0689556145358401,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0122721306322043,0,0.0843976711662303,0.397746012196701,0.0704321894709502,0,0,0,0,0.186971721792043,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000551143058280802,0,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,-0.0643265365377051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018740181503898,0,0.294849287366754,0,0,0,0,0.0117526922927009,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,-0.115282645845882,0,0,0,0,0,0,-0.326024941542856,0.111759492851027,0,0.048792489913043,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,1.0842021724855e-19,0,0,0,0.00160408489115794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0073090850559437,-0.00434523955116696,0,0,0,0.0321523985738413,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00443741523669368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00543384268877255,0,0,0,-0.0459762142189138,0,0
