,X600519.SH,X000858.SZ,X600276.SH,X002475.SZ,X002415.SZ,X000651.SZ,X600104.SH,X000568.SZ,X002304.SZ,X600031.SH,X000661.SZ,X000063.SZ,X000725.SZ,X600809.SH,X003816.SZ,X600690.SH,X002241.SZ,X000596.SZ,X000338.SZ,X600703.SH,X002007.SZ,X300124.SZ,X300142.SZ,X002371.SZ,X300014.SZ,X000100.SZ,X600741.SH,X002049.SZ,X601877.SH,X002236.SZ,X000157.SZ,X300003.SZ,X600584.SH,X000800.SZ,X002129.SZ,X002414.SZ,X300136.SZ,X000625.SZ,X600183.SH,X002179.SZ,X000066.SZ,X002456.SZ,X000977.SZ,X601799.SH,X600118.SH,X002185.SZ,X002008.SZ,X000050.SZ,X002508.SZ,X002294.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X000661.SZ,0,0,0,0.238992498411729,0,0,0,0,0,0,0,0,-0.0671643422431947,0,0,0.0688157164445619,0.0438098861266689,0,0,0,0.220227440482097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0213380874916216,0,0,0,0,0,0,0,0,0,0,0.0350652357281011,0,0,0.00288643837805767,0,0,-0.0284214210503596,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.141263374564568,0,0,0.19563588004984,0,0,0,0.151771059206968,0,0,0,0,0,0,0,0,0,0,0,0,-0.0469762403709278,0,0,0,0,0.0241154252326161,0.147459991037039,0,0.108769903672864,0,0,0,0,0,0,0,0,0,0,0,-0.0174567241092263,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0.127915335715089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.391767070183021,0,0,0,0,0,0,0,0,0.024659807128314,0,0,0,0.138533817688984,0,0,0,0,0,0,0,0,0,0,0,0,0.00559993471049501,0.0199998572791791,0,0,0,0,0,0
X600809.SH,0,0.172937778485452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.224231199971096,0,0,0.110563543816547,0,0.024654401381591,0,0,0,0,-0.0183841199143504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.16840434497101e-19,-0.0106279527347114,0,0,0,0,0,0
X003816.SZ,0,0,0,0,0,0,0,0,0,2.16840434497101e-19,0,0.0351923145684585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0298057883093238,0.0180227384223612,0,0,0.0165389996696676,0,0,0.106251829716608,-2.16840434497101e-19,0,0,0.0862326893735341,0,0,0,0,0,0,-0.00639038078834743,-0.00539477018163991,0,0,0,0,0,0
X600690.SH,0,0,0,0,0,0,0,0.189551529653394,0,0,0,0,0.111030742703437,0,0,0,0,0,0,0.0076340156314425,0,0,0,0,0,0.0353314095288755,0,0,0,0.0697089427289921,0,0,0,0,0.0424945005645565,0,0,0,0,0,0,0,0,0,0.0243469850032395,0,0,0,0.0326218495616269,0.086748928193792,0,-0.0176279518062533,0,0,0,0,0,0,0
X002241.SZ,0,0,0,0.461720494055569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0430031498621783,0,0,0.11749064974293,0.10622385501063,0,0,0,0.0254359760587014,0,0,0,0.0186378845124777,0.0278060720539106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00180716436210494,-0.000205988877314569,0,0,0,0,0,0
X000596.SZ,0,0.0555660968588831,0,0,0,0,0,0,0.0595989769949915,0,0,0,0,0.536150076716017,0,0,0,0,0,0,0,0.0852158811001508,0.0928501973604021,0,0,0,0,0,0,0,0,0,0,-0.0850139631538314,0,0,0,0,0,0,0,0,0,0,0.00912621335872559,0,0,0,0,0.0704449897677606,0,0,-0.0260826116035617,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,-1.73472347597681e-18,0.0067627839553741,0,0,0,0.0580656081455996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021401507049687,0,0.0706302160170579,0,0,0,0,0,0,0,0,0,0,0.0261535668655694,0.00986919969451455,0,0,0,0,0.0185879259750639,0,0.0279585763208161,0,0,0.010274272062308,-0.00653849876411047,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0,0.0450703735163804,0,0,0,0.0183156736381192,0,0,0,0.0800219911282979,0,0,0,0,0,0,0,0,0,0,0.0074246510009787,0,0.121908743317432,0,0,0.235293636072325,0,0,0,0,0,0.0618788459299802,0,0,0.102616897196899,0,0,0,0,0,0,0,0,0,0.0424005972022048,0.00630461113782696,0,0,0,0,0,0
X002007.SZ,0,0,0,0,0,0,0,0,0,0,0.0925268219544118,0,0,0,0,0,0,0,0,0,0,0,0.402514321850507,0,0,0,0,0,0,0,0,0,0.100593240726284,0,0,0.0236327311002139,0,0,0,0,0,0,0,0,0,0,0,0,0,0.173500050382074,0,0,-0.00162438824817039,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.126079307710348,0,0,0.0792677542485547,0,0,0,0,0,0,0,0,0,0,0,0.0593700006777119,0,0,0,0.240313216443991,0,0,0.0170945225218431,0,0.346935358272348,0,0,0,0.0140635534352368,0,0,0,0,0,0
X300142.SZ,0,0,0,0,0,0,0,0.0284260106252635,0,0,0,0,0,0,0,0,0.131505180186914,0,0,0,0.525441645388802,0.0810136249513315,0,0,0,-0.0417771064078312,0,0,0,0,0,0,0,0,0.119598260749749,0,0,0,0,0,0,0,0,0,0,0,0,0,0.172547807696817,0,0,0,-0.0684957361410679,0,0,0,0,0,0
X002371.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0254071334858163,0,0,0.11704596349665,0.0174961394708146,0,0,0,0.105869490092183,0,0,0.20129422843361,0,0,0,0,0.0613129862280371,0,0,0,0,0.0439344269145157,0,0,0,0.196571685978973,0,0,0,0,0,0,0,0,0,0,-0.00886007398173353,0,0,0,0,0,0
X300014.SZ,0,0,0,0,0.0119977222877368,0,0,0,0,0.018595009805123,0,0,0.0301356626161947,0,0,0.069327622020628,0,0,0,0,0,0,0.000873358841107754,0,0,0,0,0,0,0.07285911516479,0,0,0,0,0.402524903316918,0,0.0504349613223869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0107728761047236,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.478328235428622,0,0,0,0,0,0,0.0836547068342439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00931485065977001,0,0,0,0,0,0,0,0,0,0.0827356069866348,0,0,0.0555347751891795,0,0.0227265340016261,0,0,0,0,0,0,0
X600741.SH,0,0,0,0.00509178143364776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0197645156503327,0,0,0,0,0.141793988609129,0,0,0,0,0,0,0.000986646030079431,0,0.111894235795469,0,0,0,0.0154865758498493,0,0,0,0,0,0,0,0,0,0,0.00243503177306589,-0.00815632107412012,0,0,0,0,0,0
X002049.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0436189258681366,0,0,0,0,0,0,0,0.271249188284078,0,0,0,0,0,0,0,0.313802877707933,0,0,0.142830905790376,0.154435288954477,0,0,0,0.141968898825505,0,0,0,0,0,0,0,0,0,0,0.0230435011286568,0,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0174465679836949,0,0,0,0.0862391098381074,0,0,0,0,0.0725980749359741,0,0,0.018139407065583,0,0,0,0,0.112028454585756,0,0,0,0,0,0.07482925207975,0,0,0,0,0,0.0342749673408246,0,0,0.143585741271942,0,-0.0102400835112249,-0.02162808401393,0,0,0,0,0,0
X002236.SZ,0,0,0,0,0.207824877850924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0257054098625471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09732897963682,0,0.127693159119772,0.0425177783432202,0,0,0,0,0,0,0,0,0,0.0215801170151037,-0.00538585016812851,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0,0.186829917373409,0,0,0.0452676594185543,0,0,0,0,0.0424603749303776,0,0,0,0.0482655199977818,0,0,0.0164049608924305,0.0159649557441627,0.00185525873714481,0,0,0,0,0,0,0,0,0,0.124958009869343,0,0,0,0.0445242907043809,0,0,0,0,0,0.0125797552576721,0,0,0,0,0,-0.00325482244630269,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00564124853153858,0,0,0,0.130940512758294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.118348379893965,0,0,0.0882917854365717,0,0,0,0,0,0,0,0,0
X600584.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.051076079956985,0.144200406664313,0,0,0.247601991905818,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0.000163048868136989,0,0,0.0295379967455025,0,0.051889113656889,0,0,0,0,0.506338291108695,0,0,0,0,0,0.0372400458019529,0.0300382815723094,0,0,0,0,0,0
X000800.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0604090465929388,0,0,0,0,0,0,0,0,0,0,0,0,0.0105231971349974,0.140269553949894,0,0,0,0,0,0,0,0,0.173656728215043,0,0.24325493800327,0,0,0.116857393963041,0.0103634969446988,0,0,0,0,0,0,0,0,0,-0.00803055569724116,-0.0125532178806502,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0,0,0,0.154249226046248,0.0653892806161531,0,-0.142277473609697,0,0.248556388993153,0,0,0,0,0,0,0,0,0,0,0.328624250644576,0.151729310739137,0,0,0,0,0.153493809342549,0,0,0.0744255988344731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0.00909214017721454,0,0,0,0,0,0
X002414.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0674487608489446,0,0,0,0,0.142251184054139,0,0,0,0,0,0.0457830911953786,0,0,0,0,0,0.230791805819934,0,0,0,0,0,0.149967282675185,0,0,0,0.177771060760247,0,0,-2.50004940717514e-05,0,0,0,0,0,0
X300136.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0401773298254247,0,0,0,0,0.503718250960995,0,0,0,-0.0839146584330597,0,0,0,0,0,0,0.226116600109777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0156978332158161,0,0,0,0,0,0,0,0,0.0110528753131189,-0.015405621260725,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.053823280643631,0,0,0.110873927494946,0.000947941138348988,0,0,0,0,0.00440139015738216,0,0,0.114859234747507,0,0,0,0.24496772599839,0,0,0,0,0.0944934201499629,0,0.026338097332453,0,0,0,0,0,0
X600183.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0694109766704191,0,0,0,0,0,0,0.1383038594199,0,0,0,0,0.0182223086288712,0.0878118672220535,0,0,0,0.0987241399484121,0,0,0.0166721663850381,0,0,0,0,0,0,0,0.108397235411916,0,0,0,0,0,0,0.156765100832723,0,0,0,0.0423480899701239,0.0227619211598836,0,0,0,0,0,0
X002179.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0.058635213568504,0,0,0,0.0434706579873159,0,0.042967236176851,0,0,0.00567652031883853,0,0,0.0816656816588616,0,0,0,0,0,0,0,0,0.0620103816417393,0,0,0.0459385832997548,0.0515883201025664,0.0246753585467817,0,0.0170063913719201,-0.0199248816484603,0,0,0,0,0,0
X000066.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0702452078099843,0,0,0,0,0,0,0,0.0938915392075133,0,0.132679254302127,0,0,0.132439534078604,0,0,0.260178642947826,0,0,0,0,0,0.0763730701557779,0.0522111229288671,0,0,0,0,0,0,0,0,0,0.013411996661002,0,0,0,0,0,0
X002456.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23024344519776,0,0,0,0,0,0,0.0424405375328342,0,0,0,0,0,0,0,0,0,0,0,0,0,0.133755694653078,0,0,0.239298583035766,0,0,0,0.0710705246756632,0.246965224370245,0,0,0,0.0448450235063638,0,0.0135800317017432,0.00179277422704527,0,0,0,0,0,0
X000977.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0170530150945241,0,0.0844081847536713,0,0,0,0,0,0,0,0,0,0,0,0,0.370424647121329,0,0,0,0,0,0,0,0,0,0,0.391656535118006,0,-0.0316941103228978,0.0256396986659532,0,0,0,0,0,0
X601799.SH,0,0,0,0.0930944595924179,0,0,0,0,0,0,0.205451930555378,0,0,0,0,0,0,0.143716632428335,0,0,0,0.0979781094078585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0230957179891998,-0.0515765950791828,0,0,0,0,0.0232241968511949,0,0,0,0,0,0
X600118.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0.075431820433067,0,0,0,0.0814411329855358,0,0,0,0,0,0,0,-0.0466193359504961,0,0,0,0,0,0,0.248175947675211,0.0914890501372532,0,0,0,0,0,0,0,0,0,0,0.0751771730828498,-0.00930268025085741,0,0,0,0,0,0
X002185.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.121298995821685,0,0.0376735045777321,0,0,0,0,0,0,0,0,0,0,0,0,0.230459359908093,0,0,0,0,0,0,0,0.185173078639328,0.302197198708159,0,0,0,0,0,0,0,0.0255993619154517,0,0,0,0,0,0,0,0,0
X002008.SZ,0,0,0,0,0.00309774129108976,0,0,0,0,0,0,0,0,0,0,0,0.087473415209983,0,0,0,0,0,0,0,8.67361737988404e-19,0.278875553928104,0,0,0,-8.67361737988404e-19,0,0.124903013637517,0,0,0,0,0.126360842055175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00379703880806555,0,0,0,0,0,0
X000050.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.259676953493711,0,0,0,0,0,0,0,0,0.0463425556703373,-0.0112578999920251,0.219949111427991,0,0,0,0,0,0,0,0,0.0344209470061374,0,0,0,0,0,0,0.0476715352401562,0,0.0929303409249782,0,0,0,0,0.0467025480085215,0,0,0,0,0.0288188915741928,-0.00724176785608936,0,0,0,0,0,0
X002508.SZ,0,0,0,0,0,0,0,0.0645174743088622,0,0,0,0,0,0,0,0.142828009890508,0,0,0,0.0647500045871995,0,0,0,0.0899617324565297,0,0.0678318267240211,0,0.0233629352306173,0,0.070548279625578,0,0,0,0,0,0,0,0,0,0.127842340197833,0,0,0,0,0.0136083420689026,0,0,0,0,0,0,0,0.00968073572565974,0,0,0,0,0,0
X002294.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.106897663779223,0.198230428747761,0,0,0,0,0.0148201459615171,0,0,0,0,0,0,0.0886579090832128,0,0.097319327169084,0.0956318773202292,0,0,0,0,0,0.0822192769581579,0.123410472743807,0,0,0,0,0,0,0,0,-0.0213444094330617,-0.0414005092138179,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0343247165513895,0,0,0.0866094310157579,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00871446372582112,-0.00450622659669509,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,-0.354187202856497,0,-0.48036260999665,0,0,0,0,0,0,0,-0.247785570504694,0,0,-0.118106616607728,0,0,0.535502433641858,0,0,0,0.384851297672399,-0.223223676756409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0892364839506868,0,0,0,0,0,-0.270965272880997,0,0,-0.145674576475752,0,0,0,0,0,0
TED,0,0,-0.708199539861217,0,0,0,0,0,0,-0.742628966655069,-1.37595179041687,0,0,0,0,0,0,0,-0.314505159053183,2.44768943385102,0,0,-0.186124356909678,0.184134210945289,0,0,0,0.665062613422316,0,0,0,0,0,-0.868596912026322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.02681408693259,-0.293950860626355,0,0,0,0,-6.40256434855246,0,0
RealEstate_excess,0,0,0,0,0,0,0,0.0752134283636438,0,0,0,0,0,0,0,0,0,0,0,-0.00966609398247265,0,0.0202084036799227,8.62089024748317e-05,0,0,-0.164682207147126,0,0,0,0,0,0,0,0,0.00600871077601521,0,0,0,0,0,0,0,0,0,-0.00813622881310154,0,0,0,0,0,0,-0.00672786718704328,-0.00878803430353998,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0.00988818163969163,0,0,0,0,0,0,0,0,-0.0683253617510011,0,0,0,-0.0142550594747649,0,0,0.0332686281591686,0,-0.0706415094907908,0,0,0,0,0,0,0.0990909055771212,0,0,0,0.0376838993444106,0,0,0,-0.0938559493209675,0,0,0,0,0,0,0,0,0,0,0.0323580075719597,0.00438939077342755,0,0,0,0.0681201171187556,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000420039722487744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00252543702301459,0,0,0,-0.00220080480521823,0,0,0,0.00509375630534795,-0.0171911094161909,0.00371154100541263,0,0,0,-0.0120837252224639,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0.0576233116482687,0,0,0.0338351392825183,0.000746763919559824,-0.0459753100061481,0,0,0,-0.0996144625759683,0,0,0,0,0,0,0,0,0,0,0,0,0.0217269631663429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0520760564348677,-0.0244429922059784,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,-0.00253897088270425,0,0,0,0,0,-0.000321271411217217,0,0,0,0,0,0,0,0,0.00340879948132332,0,0,0,0,0.00019630372137846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000810619372074962,-0.00208572110271727,0.00203431646627251,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00197667408881895,0,0,0,0,0.00460472644941644,0,0,0,0,0.00120405271231935,0,0,0,0,0,0.0153354253928702,0,0,0,0.00177584428414335,0,0,0,0,0,0,0.0251683859422087,0,0,0,0,0.0244854115374107,0,0
