,X600519.SH,X000858.SZ,X002415.SZ,X600276.SH,X000651.SZ,X000568.SZ,X600809.SH,X600690.SH,X600031.SH,X002304.SZ,X002475.SZ,X600104.SH,X000725.SZ,X000661.SZ,X300124.SZ,X000338.SZ,X003816.SZ,X300014.SZ,X000100.SZ,X000063.SZ,X000157.SZ,X000596.SZ,X600703.SH,X002241.SZ,X002129.SZ,X600741.SH,X002371.SZ,X000625.SZ,X002007.SZ,X002236.SZ,X002179.SZ,X601877.SH,X300142.SZ,X002049.SZ,X600584.SH,X002414.SZ,X000799.SZ,X600183.SH,X300003.SZ,X601799.SH,X000800.SZ,X002074.SZ,X300146.SZ,X002008.SZ,X600707.SH,X000066.SZ,X600089.SH,X000977.SZ,X600460.SH,X600118.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X000661.SZ,0,0,0,0,0,0.0783098304654416,0,0.081833909767827,0.0815282217028703,0.0194433471632277,0,0,0,0,0,0,0,0,0,0,0.0912914234952598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0122445636174028,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0.386994360689095,0.0733734689523311,0,0,0,0,0,0,0,0.105477429199742,0,0,0,0,0,0,0.129205655456261,0,0,0,0,0,0,0,0,0,0.0777906997268249,0,0,0,0,0.183056149145568,0,0,0,0,0,0.0704562624714904,0,0,0,0,0,0,-0.0944054381933101,0,0,0,-0.0748992393645354,0,0
X000338.SZ,0,0,0,0,0,0,0.0368658156289604,0,0,0,0,0,0,0,0,0,0,0.153903138626803,0.0482075754813591,0,0.104533916358099,0,0,0,0,0,0,0.085966069239488,0,0,0,0,0,0,0,0,0,-0.0440454124474256,0,0,0,0.0709987855704502,0,0,0,0,0,0.204792502916845,0,-0.0844415794381209,0,0,-0.0281981433512015,0,0,0,0.0312571602018697,0,0
X003816.SZ,0,0,0,0,0,-0.00705531024390318,0,0,-0.0241558829941761,0,0,0,0,-0.101463393345402,0,0,0,0.0511633731794138,0,0,0.0698874115877471,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,0,0,-0.175841506611637,0,0,0,0,0,-0.0299899450275366,0,0,0,0,0,0,0.0342784707818456,0.0547676858143718,0.0210955429641486,0,0,0,0.00307704556864079,0,0,0,0.00505898345550792,0,0
X300014.SZ,0,0,0,0,0,0,0.0130434930624282,0,0,0,0.115959019708744,0,0,0,0,0.079657271017415,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0.500809345805779,0,0,0,0,0,0.0542066260643693,0,0,0,0,0.211583454114954,0,0,0,0,0.210635226697235,0,0,0,0,0.00782154086278149,0,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.559492686567755,0,0,0,0,0,0,0,0,0,0.28080629612336,0,0.105203931080899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.177520188521274,0,0.0676578927098716,0,0,0,0,-0.00432439060377732,0,0,0,0,-0.0301790594613034,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0538945824638134,0,0,0,0,0,0,0,0,0,0.182582685219316,-0.0862655720260533,-0.0265578449616047,0.0375367695445421,-0.00690697160860185,0,0,0,0,0,0,0.0911028918850906,0,0,0,0,0,0,0,0,0,0,0.205224344068518,0,0,0.0519148960544994,0,0,0,0,0,0,0,-0.0200445116518531,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0.313310750712381,0,0,0,0,0,0,0.117410574706844,0,0.0198366515358035,0,0,0,0,0,0,0.0667107941207329,0,0,0.0454889101113951,0,0,0,0,0,0.168551201064192,0,0,0.0843323718250792,0,0,0,0,0.274314088666588,0,0,0.00269448283621248,0,0,0,0,0,0,0,0,0,0,0,-0.0283879659409712,0,0
X000596.SZ,0,0,0,0,0,0.363335144602763,0.0746141737376787,0,0,0,0,0,0,0,0,0,0,0.161911533627631,0,0,0,0,0,0,0.0196206822589919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.123880280843181,0,0,0,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,-0.0175883015940285,0,0
X600703.SH,0,0,0.121949182410963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.124309773738427,0,0.0496398518588699,0,0,0,0,0,0.0402547847018709,0,0,0,0.0967533178234709,0,0,0,0,0,0,0.0331692964487548,0,0,0,0,0,0,0,0,0,0,0.0806904503237848,0,0,1.73472347597681e-18,0,0,0,0,-0.0361993867222773,0,0
X002241.SZ,0,0,0,0,0,0,0,0,0.0786924587983553,0,0.279073936174424,0,0.0205517188024307,0,-6.93889390390723e-18,0,0,0.0460690198524497,0.145063985374888,0,0,0,0,0,0,0,0.116959278588896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0317696127676789,0,0,0,0,0,0,0,0.0269972182708419,0,0,0,0,-0.0636464063184883,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0588109264258015,0.126007701106655,0,0,0,0,0,0,0,0,0.172602054458947,0,0,0,0,0,0.0810388632757829,0,0,0.0285512404297239,0,0,0,0,0,0,0,0,0,0.336066146892953,0,0.11116793292789,0,0,0,0.0339165883814082,0,0,0,0,0,0
X600741.SH,0,0,0,0,0.116338735230394,0,0,0,0,0,0,0,0,0,-0.0199092375424732,0,0,0.00246266697830586,0,0,0,-0.104243694966942,0,0,0,0,0,0,0,1.73472347597681e-18,0.0137280641995049,0.103535126349461,-0.0195556082422374,0,0,0,0.248279688101644,0,0,0,0,0,0,0,-0.0115974786575303,0,0,0,-0.0179866445881633,0,0,1.73472347597681e-18,0,0,0,0,0,0,0
X002371.SZ,0,0,0.0261833057894781,0,0,0,0,0,0,0,0,0,0,0,0,0.155826510555758,0,0.0407245956615049,0,0,0,0,0.0379501102398632,0,0,0,0,0,0,0,0,0,0,0.501400762472312,0,0,-0.0722723587674569,0,0,0,0,0.037504796427581,-0.0608386563982006,0,0,0,0,0,0.0905877242907753,0,0,0,-0.0398930098330826,0,0,0,-0.0354117409925955,0,0
X000625.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.255679334967648,0,0.00233362723640321,0,0,0,0,0,0,0,-0.146908796732934,0,0,0,0,0.30141770799112,0,0,0,0,0,0.0568381910685593,0,0,0,0,0,0,0,0,0,0,0,-0.064567653109125,0,0,0,0,-0.0541871379135301,0,0
X002007.SZ,0,0,0,0,0,0.00109519104711644,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0.0599253554494048,0,0,0,0,0.100379990107835,0.0989892139199021,0,0,0,0,0,0,0,0.132075047315351,0,0,0,0.0955356851021004,0,0.0200708878037085,0,0,0,0,0,0,-0.0701739644394288,0,0,0,0,0,-0.033336485850451,0,0,0,0,-0.0767626480932845,0,0
X002236.SZ,0,0,0.264650529144936,0,0,0,0,0,0,0.0833821149155138,0,0,0,0,0,0,0,0,0,0,0.0290079938402975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0399887783556457,0,0,0,0,0,0,0.0305487219669908,0.311275613361285,0,0,0,0,0.0781641736920036,0,0.0803530413243959,0.0419514254002727,0,0,0,0,0,0,0
X002179.SZ,0,0,0,0,0,0,0.171557363722831,0,0,0,0,0,0,0.146000520112032,0,0.11276652035785,0,0.106701008857873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0991767972667257,0,0,0.0623468934973955,0,0,0,0,-0.016903321445541,0.0895250433907743,0,0,0,0,0,0,0,0,0,0,-0.0378116883732626,0,0
X601877.SH,0,0,0.0180718030103294,0,0,0,0,0,0,0,0,0,0,0.140217152516767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.236526690026836,0,0,0,0,0,0.0436394639615668,0,0.0229533086541434,0,0,0.0317364629532499,0,0.142271675356945,-0.0503080459517531,0,0,0,0,0.01732565944525,0,0,0,0,0,0
X300142.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.193639886314344,0,0,0.0198175616498656,0,0,-0.0869995904274566,0,0,0,0,0,0.0518254377758756,0,0,-0.0392380128397304,0,0,0,0,0,0,0,0,0,0,0,0.128160299711934,0,0,0.0613787793360633,0,0.162949234852539,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0
X002049.SZ,0,0,0,0,0,0,0,0,0.133154861123231,0,0,-0.267800720554874,0,0,0,0,0,0.0654129957447167,0,0,0.111772041463987,0,0,0,0.0781676185717814,0,0.211339356479613,0.0962101156575569,0,0,0.059061863667667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0.145006908359739,0,0,-0.0322961308808393,0,0,0,-0.0134833819681772,0,0
X600584.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0797796790453479,0,0,-0.0671784420707693,0,0,0,0,0,0,0,0,0.168208087888333,0.0549862023265344,0,0,0,0,0,0,0,0,0.155321944713779,0.141515923315399,0,0,0,0,0,0,0.14288968752761,0,-0.00409779235324949,0,0.169536401195096,0,0,-3.46944695195361e-18,0.0119764992599896,0,0,0,-0.0145915152228847,0,0
X002414.SZ,0,0,0,0,0,0,0.162179255481345,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0778872495662205,1.73472347597681e-18,0,0,0.128006995773356,0,0,0,0,0.0573745928384366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0847974957862642,0.0803700220683496,0,0,0,0,0,0,0,0,0
X000799.SZ,0,0,0,0,0,0.773142313937974,0.157838660903294,0,0,0,0,0,0,0,-0.199059764124711,-0.0554495489756553,0,0,0,0,0,0,0,0,0.0518238997109904,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.135213800454643,0,0,0.0226136709968012,0,0,0,-0.0669368858871792,0,0
X600183.SH,0,0,0,0,0,0.159645308152828,0.0678781370103812,0,0.0463045527214826,0,0,0,0.0898559975098482,0,0,0,0,0,0,0,0,0,0.0383656848897194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0933548937215206,0,0,-8.67361737988404e-19,0.0224571334845873,0,0,0,-0.0833391783712522,0,0
X300003.SZ,0,0.0119368151313843,0,0,0,0.101348021812143,0,0,0,0,0.0606269640430766,0,0.0861537620090018,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0556393249249695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0710701518904437,0,0,0,0,0,0,-0.00492957775913829,0,0,0,-0.00919303328201227,0,0
X601799.SH,0,0,0,0,0,0,0.10951883088005,0,0,0,0,0,0,0,0.280591176452538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.182168180202057,-0.140835979783643,0,-0.0190489864252341,0,0,0,0,0,0,0,-0.00871330435292386,0,0,0,0.0145337759068693,0,0
X000800.SZ,0,0,-0.0375377346452458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.16840434497101e-19,0.0178410153325207,0,0,0,0,0,0,0,0,0.070870093664554,0,-0.0166131044788761,0,0.0407419144440545,0.189372552210397,0,0,0,0,0.0250213798490599,0,0,0,0,0,0,0,0,0.00848698549993245,0,0,0,0,0,0.0490064882807411,0,0,0,-0.0273427407708129,0,0
X002074.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.319154132912745,0,0,0.223705157476065,0,0,0,0.250751454109596,0.111509602665755,0,0.0163633764214271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.08740764370473,0,0,0,0,0,-0.143391624661322,0,0.0034825171704049,0,0,0,0,0,0
X300146.SZ,0,0,0,0,0,0,0.158290566313706,0,0,0,0,0,0.0376229280220903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0347039321645276,0,0,0,0,0,0,0,0.0682915974434715,0,0,0,0,0,0,0,0,0,0.0792600830849004,0.0173469248286048,0,0.0201692415336934,0.00608966950344843,0,0,0,-0.00474599215421676,0,0
X002008.SZ,0,0,0.117158434873795,0,0,0,0,0,0.0798421178708745,0,0,0,0,0,0.0903424088964729,0,0,0,0,0,0.00221631097263704,0,0,0.0684897388424789,0,0,0,0,0,0.0193140354410133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.113209504316627,0.111666828374836,0,0,0,0.0113826787420581,0,0,0,0,0,0
X600707.SH,0,0,0,0,0,0.525147302000463,0,0,0,0.14707531999725,0,0,0,-0.441773968360322,0,0,0,0,0.115626809505296,0,0.159829071364374,0,0,0,0,0,0,0,-0.794632517845536,0,-0.271364471493378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00581536790535164,0,0,0,0.156656885655941,0,0,0,0.118098598974062,0,0
X000066.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0.0295277600851679,0,0,0,0,0,0,0,0.120923234208616,0,0,0,0,0,0,0,0.149262988185367,0,0,0,0,0,-0.0150300156192738,0,0,0.0630410708000197,0.0702516516934262,0.250092511683948,0,0,0,0,0,0,-0.0715293761174723,0,0
X600089.SH,0,0,0,0,0,0,0,0,0,0,0,-0.0639508777840164,0,0,0,0,0,0.139799438862206,0,0,0.194538397342983,0,0,0,0.216825412535911,0,0,0,-0.0216454168298328,0.0707363377680481,0,0,0,0.0355385503532213,0,0,0.125631404618006,0,0,0,0,0,0,0.188282494559036,0.000439685540684807,0.00773974804601188,0,0,0,-0.193932189538113,0,0.0244368779393034,-0.0230476535853851,0,0,0,0,0,0
X000977.SZ,0,0,0,0,0,0.0315967995651436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0279657087913097,8.67361737988404e-19,0,0,0,0,0.0462895420231156,-0.160194553469508,0,0,0,0.134675848386737,0,0,0,0,0,0,0,0,0,0.0133799716385366,0.306114411640737,0,0,0,0,0,-0.0137377642848561,0,0,0,0,-0.0360893047170638,0,0
X600460.SH,0,0,0,0,0,0,0,0,0,0,0.123917536682647,0,0,0,0,0,0,0.0874759318977936,0,0,0.0806650613650832,0,0,0,0,0,0,0.0189683203839826,0,0,0,0,0,0.26153216775423,0,0.263395339727959,0,0,0,0,0,0.0316404487665209,0,0,-0.00739121348990898,0,0,0,0,0.0181780134279198,0,-0.046573663971213,0,0,0,0,-0.100545599489504,0,0
X600118.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0791375270638853,0,0,0,0,0,0,0,0.00877771054003351,0,0,0,0,0,0,0,0,0,0.165156606682641,0,0,0,0,0.310341166600938,0,0,0,0,0,0,0.133876094505567,0,0,0.0218959778449236,0,0,0.206142935887995,0,-0.0658065135561094,0.0107297686349525,0,0,0,0,-0.0309340675680678,0,0
Change_TY3M,0,0,-0.0387384209616024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,-0.322221332728304,0,0,0,-0.0542956674498465,0,0,0.067500783874644,0,0.00646908375207383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0780617678888463,-0.0367748086557657,0,0,0.102494703788775,-0.0803814070049266,0,0,0,-0.00365711278206929,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.149053260947588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0445844880861653,0,0,0,0,0,0,0,0.98309171422782,0,0,0,-0.411410847417203,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0789402820334872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.464991737293361,0.848392858518408,0,0,0,0,0.0199971824913348,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0386603538151777,-0.0544172010793933,0,0.0266315139335439,0,0,0,-0.0160018954523028,0,0,-0.0444436353695979,0,0,0,0.0859746578557769,0,0,0,0,0,0,0,0,0,0,0,0,0.032709236292271,0,0,0,0,0,0,0.00273368177501947,0,0,0,0,-0.019795044182262,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0169295275543636,0,0,0,-0.0535822075063788,0,-0.0250982381617604,0.00628376869561728,0,0,0,0,0,0,0.041400577317882,-0.0733719318375214,-0.0215373331999359,0,0,0,0.182177278522204,0,0,0,0,0,0,0,0,0,0.0389299926511516,0,0,0,0,0,-0.0318821283777339,0,-0.00940269137601558,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,-0.000155336235161333,0,0,0,0,0,0,0,0,0,-0.000657391091726823,0,0,0,-0.00125560627069584,0,0,0,-0.0009854633320977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000690029529083513,0,0,0,0,0,0,0,-0.00626030963826646,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.190747874364038,0,0,0,0,0,0,0,0,-0.384838290286963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.70444286487377,1.56479817212067,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00462334079325489,-0.00118774407992668,0,0,-0.00084536256299964,0,0,-0.00876152095692717,0,0,0,0,0,0,0,-0.00615426238074888,0,0,0,0,0,0,0,0,0,0,-0.00382112514686013,0,0,0.00353116498068511,0,-8.18794333360542e-05,0,0,0,-0.00890159747768722,0,0
CarbonVol_Hubei,0,0,0,0,0,-0.0109012056744635,0,0,0,0,0,0,0,0,0,0,0,-0.0106749399755289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00709802770368151,0,0,0,0,0.00466256932604144,0,0,0,0,0,0,-0.00986757123693125,0,0,0,0,-0.0906859600246198,0,0
