,X600519.SH,X600104.SH,X002415.SZ,X000858.SZ,X000651.SZ,X000725.SZ,X600276.SH,X002304.SZ,X000063.SZ,X600690.SH,X600703.SH,X000568.SZ,X600741.SH,X002475.SZ,X600031.SH,X000338.SZ,X002236.SZ,X000625.SZ,X002456.SZ,X002241.SZ,X601877.SH,X600487.SH,X600066.SH,X002008.SZ,X000100.SZ,X300136.SZ,X600809.SH,X300124.SZ,X002508.SZ,X002294.SZ,X600522.SH,X300003.SZ,X600271.SH,X002085.SZ,X600867.SH,X600089.SH,X000981.SZ,X000157.SZ,X000596.SZ,X600177.SH,X600498.SH,X002179.SZ,X600699.SH,X600566.SH,X000661.SZ,X600118.SH,X002129.SZ,X002049.SZ,X002180.SZ,X600584.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X300003.SZ,0,0,0,0,0,0.0692338538581206,0,0,0,0,0,0,0.0741581403316639,0,-0.0374447637822775,0,0,0,0.00775336180674604,0,0,0.101163002845555,0,0,0,0,0,0,0,0,0,0,0,-0.221683718351253,0,0,0,-0.0195129490420368,0,0,0,0,0,0.305168440621712,0.112821682846073,0,0.116240696252888,0,0,0,0,0.012483215981501,0,0,0,0,0,0,0
X600271.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00332669679723124,0,0.197174277962194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00413571167948232,0,0.183757756849714,0,0,0,0.186191794087828,0.0415149727577874,0,0,0,0.0189061059727646,0,0,0,0,0,0,0
X002085.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0136313374526898,0,0,0,0,0,0,0,0,0,0,0,0.0896521653641694,0,0,0,0,0.0415169114366382,0,0,0,0,0,0,0,0,0,0,0,-0.0186689981670325,0,0,0,0,0,0,-0.114522761718824,0,0.00923250033025681,-0.0599960867569755,0,0,0,0,0,0
X600867.SH,0,0,0,0,0,0,0,0,0,0,0.0691783900378362,0,0,0,0,0,0,0,0,0,0,0.10416011341043,0,0.0410720647261452,0,0,0,0,0,0,0.199088927760351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0103840529725769,0,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.101725581419909,0,0,0,0,0.126430999983601,0,0,0,0,0,0,0.0215062662866659,0,0,0.0238020953024446,0,0,0,0,0,0,0,0,0,0.0481898397195542,0,0,0,0,0,0,0.00572485760693256,0,0,0,-0.00163323980006765,0,0,0,0,0,0,0
X000981.SZ,0,0,0,0,0,0.0331720812823649,0,0,0,0,-0.0298310570876991,0,0,0,0.0160857577284271,0,0,0,0,0,0,0,0,0,0,0,0,0.117030086784875,0,0,0,0,0,0,0,0,0,0,0,0,0.0391080676900464,0,0,0.0338353368310569,-0.0335222575784778,0,0,0,0,0,0,-0.0136985102695255,0.00850361052969929,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0.0063348304538644,0.103573331197461,0,0,0,0,0,-0.0611342585320545,0,0.238640653927733,0.0994435692013358,0,0,0,0,0.0345340739482541,0,0,0,0,0,0,0,0,0,0.0438227311622104,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0624983698683269,0,0,0,0,0,0,-0.00590524697437658,0.0251908658191469,0,0,0,0,0,0
X000596.SZ,0.151151159423082,0,0,0,0,0.160244553633716,0,0,0,0,0.0558156460463658,0.13337970230852,0,0.0461069955335625,0,0,0,0,0,0,0.0164869741100939,0,0,0,0,0,0.0795384548662849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0266234850549039,0,0,0,0,0,0,0
X600177.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0641213897122262,0,0,0,0,0.0227482267236651,0.0110525756106049,0,0,0.00804405024584281,0,0,0.0229771384197087,0,0,0,-0.0196963542128434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00186806320500344,0,0.00305188890526581,-0.00495294811135462,0,0,0,0,0,0
X600498.SH,0,0,0,0,0,-6.93889390390723e-18,0,0,0.0995374706264739,0,0,0,0,0,0,0.507672712184544,0,0,0,0,0.382656979265966,0,0,0,0,0,0,0,0,0,0.124385120318074,0,0.121531464163132,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0790524666256071,0,0,0,0,0,0,0,0,0,0,0,0
X002179.SZ,0,0,0,0,0,0,0,0,0,0,0.0646847369736636,0.0905612487060259,0,0,-0.0534042233692914,0,0,0,0,0,-0.0396880051466058,0,0,0,0.0175332761110837,0.0825779734515619,0.00454727331569154,0,0,0,0.0610840982713517,0,0,0.0538844947108459,0.0352943055847665,0,0,0,0,0,0.226157427775026,0,0,0,0,0.0129472926760398,0,0.00503282190816621,0,0,0,-0.0304039252214734,0.0586847843062879,0,0,0,0,0,0
X600699.SH,0,0,0,0,0,0,0,-0.0165634383553364,0,0,0,0,0,-0.157966491478943,-0.129124522064455,0,0,0,0,0,0,0,-0.0385821132360982,0.164642276742788,0,0,0,0,0.0787417351296184,0,-0.0414766179462134,0,0,0,0,0,0,0,0,0,0.194065362520805,0,0,0,-0.0241176906801987,0,0,-0.0259057241524659,0,0.0291046700686684,0,0.0171720541747261,0,0,0,0,0,0,0
X600566.SH,0,0,0,0,0,0,0,0,0,0,0.279998820735389,0,0,-0.164338982774771,0,-0.00881301611288903,0,0,0,0,0,-0.0535891097365847,0,0,0,0,0,0,-0.0803507996154617,0,0,0,0,0,0,0,0,0,0,0,0.132643752526072,0,0.0263759809135922,0,0.0586253352500029,0,-0.0647912137570434,-0.0486785179779011,0,0.13363721552618,0,-0.00163091865549751,0.00161882425189176,0,0,0,0,0,0
X000661.SZ,0,0,0.015932801008169,0,0,0,0,0,0,0,0.00937946199352967,0,0,0,0,0,0,0,0,0.093192694711604,0,0,0,0,0.12810326351829,0,0,0,0,0,0,0,-0.0251842454125265,0,0.220119501669313,0,0,0,0.135301553144945,0,0.0369087977074028,0,0,0,0,0,-0.0607613110179193,0,0,0,0,-0.0267141529965479,0.0462824322698489,0,0,0,0,0,0
X600118.SH,0,0,0,0,0,0,0,-0.0204703551113569,0,0,0,0,-0.0307867350614569,0,0,0,0,0,0,0,0,4.33680868994202e-19,0,0,0.06861466809853,0,0,0,0,0,0.0422299313904964,0,0.146480482650267,0,0,0,0,0,0,0,0.094118812266358,0,0,0,0,0,0.0349786472475669,0.0205942042236382,0,0,0,-0.00994569204065541,0.0277474317120175,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0.0670418794521637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0938137147554152,0.0312523891884155,0,0,0,0.00203948162793579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0872190266000838,-0.0368437749331324,0,0,0,0,0,0
X002049.SZ,0,-0.307315915293883,0.159635787767584,0,-0.00862790461256908,0,0,0,0.101656422180501,0,0.435199681368947,0,0,-0.104483784298317,0,0,-0.662953766010677,0,0.292332625933163,0,0,0,-0.0755919909409273,-0.111505615229889,0,0,0,0,0,0,0,0,0.42280156956787,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0582453841970002,0,0.0197407829353055,0.309233687603795,0,0.0136031268119847,-0.0492841540470891,0,0,0,0,0,0
X002180.SZ,0,0,0,0,0,0,0,-0.0620106352276431,0,0,0,0,0,0,0,-0.0393645153831211,0,0,0,0.261296272251909,0,-0.203772931451613,0,0,0.334128191304538,0,0.0372161321485305,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0573179355613924,0,-0.171830306694657,0,-0.00768553697066511,0,0,0,0,0,0,-0.0107577680377355,0.009313813580549,0,0,0,0,0,0
X600584.SH,0,0,0,0,0,0.229853700342284,0,0,0.0132263781195057,0,0,0,0,0,0,0,0,0,0.0441517278787254,0,0.027468570708194,0.30148254667171,0,0.0994768497364416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.243855385617441,0,0,0,-0.0127736590727414,0.0123225811144477,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,-0.0150872014006919,0,0,0.0436399158234856,-0.0381813959740876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000817167001998566,0,0,0,0,0,0,0,0.00912216492420139,-0.00861697243241041,0,0,0,0.0038711212341428,-0.0257469072255678,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0.206162301614224,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0.14832043797679,0.281979611488898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,-0.00176521708570379,0,0,0.105170557827773,0,0,0,6.99460813427881,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.237055955421409,0,0,0,0,0,0,0
RealEstate_excess,0.186391818540292,0,0,0,0,0,0,0,-0.0230681131084714,0,0,0,0,0,0,0,0,0,0,0.0687382153230443,0,0,0,0.00186238761829543,0,0,0,0.0108674691677802,0.0764422930848055,0,0,0,-0.16463250182611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0800869045060394,0,0.0126144113288571,-0.0678167627969197,0,0,0,0,0,0
MKreturn,-0.0120305486210369,0,0,-4.33680868994202e-19,0,0,-0.0750981927575871,0,0,0,0,-0.017653584964359,0,0.02009343315203,0,-0.0201843630355586,0,0,0,0.012146469803025,0,0,0,0,0,0.000458210524124014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0123807689061248,0,0,0,0,0,-0.0344547369963728,0,0,0,0,0.00609159204815186,2.16840434497101e-19,0,0,0,0,0,0
MKvol,0.00269043697903484,0,0,0,0,-0.000265843430292871,0,0,0,0,0,0,0,-0.000578702339229911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000428979275558344,0,0,0.00174923501460853,0,0,0,-0.000878569037471425,0,0,0,-0.00211449757408946,0.00399633955168263,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0.0130064560667812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0853138755498086,0,0,0,0,0,0,0,0,0,0,0.070660793706829,0.0467234434654641,0,0,0,0,0,0
CarbonVol_Guangdong,0.0155978029464382,0,-1.0842021724855e-19,0,0,0.0067320245173941,0,-0.00734944176967955,0,0,0,0,0,0,0.000995319411263437,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,-0.00429595733889456,0,0,0,0,0,0,0,0,0,0,0,0,0.0195223660442832,0,0,0,-0.00204311363891089,-0.0100599899290103,0.00144926134755372,0,-0.0209870966763605,0.0521055914291421,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00417163723645418,0,0,0,0,0,0,0,0,0.00407979601917977,-0.0154061954962555,0,0,0,0,0,0
