,X600519.SH,X600104.SH,X002415.SZ,X000858.SZ,X002304.SZ,X600276.SH,X000725.SZ,X000625.SZ,X000063.SZ,X600690.SH,X600703.SH,X600741.SH,X600066.SH,X600271.SH,X000100.SZ,X000568.SZ,X002292.SZ,X002241.SZ,X002236.SZ,X600118.SH,X600031.SH,X600372.SH,X600177.SH,X000559.SZ,X002506.SZ,X002007.SZ,X002475.SZ,X002456.SZ,X000338.SZ,X002074.SZ,X002180.SZ,X300003.SZ,X000157.SZ,X600522.SH,X002426.SZ,X000981.SZ,X000050.SZ,X601877.SH,X300124.SZ,X002085.SZ,X002294.SZ,X600867.SH,X002249.SZ,X002508.SZ,X600089.SH,X000869.SZ,X600498.SH,X002465.SZ,X002008.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600703.SH,0,0,0,0,0,0,0.0676234455499491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.137985956396558,0,0,-0.0209442947400242,0,0,0,0,0.0411517339683988,0,-0.046355359533459,0,0,0.0372963136241557,0.0146176387428603,0.0658524832217022,0,0,0.0357357265268519,0,0,0,0,0,0,0,0,0,0,-0.0179578077071734,0.000396681199437542,0,0,0,0,0,0
X600741.SH,0,0,0,0.114118743584555,0,0,0,0.072256914231152,0,0,0,0,0,0,0,0.0276742654946725,0,0,0,0,0,0,0,0.0489150585992906,0,0,0,0,0,0.110955785787792,0.0257133492114699,0,0,0,0,0.0897223774745977,0.118873579635971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0103551935393535,0,0,0,0,0,0
X600066.SH,0,0,0,0.0272673657560998,0,0.177660224103592,0,0,0,0,0,0,0,0,0,0.0109327834356907,0,0,0,0,0,0,0,0.159854765878999,-0.0208357947188172,-0.157082137003164,0,0.0761280911509876,0,0,0,0,0,0,0,-0.137316758560674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0227911204771897,0,0,0,0,0,0,0
X600271.SH,0,0,0,0,0,0,0,0,0.0454748959100863,1.73472347597681e-18,0,0,0,0,0,0,0.22916193091215,0.0555245059754082,0,0.155888223086411,0,0,0,0,0,0.0847495877953636,0,0,0,0,0,0,0,0.0857775130630764,0,0.101641671337451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0130708265340509,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0.0413744976324589,0,0,0.132976373635202,0,0,0,0,0,0,0,0,0,0,0,0.211139494484264,0,2.71050543121376e-20,0,0,0,0.098947425356149,0,0,0,0,0,0,0,0.00678032735708134,0.0322758387298794,0.0201574315032747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000568.SZ,0.49738197317048,0,0,0,0.152212468980057,0,0,0,0,0,-0.194142079672516,0,0.0565256891076296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0439945173565731,0,0,0.110431247649538,0,0.123095337356822,0,0,0,0,0,0,0,0,0,0,0,-0.0641225781781988,0,0,0.0257647314925529,0,0,0,0,0,0,0
X002292.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.107804546332368,0,0.124049714527195,0,0,0,0.051711155041267,0,0,0,0,0,0.157258598381444,0,0.0349988201266411,0.241657709185616,0,0,0.100250598659652,0,0,0,0,0,0,0,0,0,0,0,0.196076969092095,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0.304911369835389,0,0.0160607795657652,0.0749354854850122,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0185378920640996,0,0,0,0.156060204852683,0.0397248690451225,0.0586905551443961,0,0,0.202249927203247,0,0,0,0,0,0,0,0,0,0,0,0.0480383935260034,0,0,0,0,0,0
X002236.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0550014648994829,0,0,0.0676949864802414,0,0,0,0,0,0,0,0,0,0,0.112623543805136,0,0.0753959359614417,0.0283668910214319,0,0,0,0,0,0,0,0,0,0,0,0,0.0554457722138569,0,0,0,0,0,0,0.0115806721726456,0,0,0,0,0,0,0
X600118.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.155386452233316,0,0,0.00627798746660594,0,0,0,0,0.193423002103899,0,0.0278997218768292,0.109391112639677,0,0,0,0,0,-0.00874349073672638,0,0,0,0,0,-8.67361737988404e-19,0.0838489481575482,0,0,0,0,0.132869221091808,0,0,0,0,0,0,0,0.0297533281721379,0.0142050024868022,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00364334373554705,0,0,0,0,0,0.149950835839616,0,0,0,0.0234324313534074,0,0,0,0,0,0.0272748188591843,0,0,0,0,0,0.116923752358601,0,0.0343102818551958,0,0,0,0,0.0403242293535898,0,0,0,0,0,0,0,0,0.0331548305199102,0,0,0,0,0,0
X600372.SH,0,0,0.0949474425539738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0771302596935988,0,0.468656280741212,0,0,0,0,0,0,0,0.0925055364266277,0,0,0,0,0,0,0,0,-0.0368981414280665,0,0,0,0,0,0,0,0,0,0,0,0.117158664310489,0,0.0356120704384786,0.0592017038377575,0,0,0,0,0,0
X600177.SH,0,0,0,0.03338015866992,0,0,0,0,0,0,0,0,0,0,0,0.0207489607117661,0.0518761697805408,0,0,0,0,0,0,0.162649009465012,-0.016679911847615,0,0,0,0,0,0.0888285619886885,0,0,0,0,0.0294026399376795,0,0,0,0,0,0,0,0,0,0,0,0,0.0944006519888257,0,-0.0189087614161159,0,0,0,0,0,0,0
X000559.SZ,0,0,0,0,0,0,0,0,0,0.104756947841522,0,0,0,0.0191443360698097,0,0,0.0307096986704173,0,0,0.00907297431463401,0.136260880046854,0,0,0,0,0,0,0.10129952600137,0,0.105640099604236,0,0,0,0.0166200665546334,0.0369045256893977,0.0227104663681244,0.0776537665440609,0.0506943815980434,0.29313339881554,0,0,0,0,0,0,0,0,0,0.0282388808889494,0,0,0,0,0,0,0,0,0
X002506.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0.10267913292422,0,0,0.104620265133283,0.0621652642818799,0.303653748686617,0,0,0,0.309255024403287,0,0,0,0.0793126210217481,0,0,0,-0.0617258127124299,-0.0491256954311657,0,0,0,0,0,0
X002007.SZ,0,0,0,0,0.204037849469542,0,0,0,0,0.161362875387376,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0456537851055017,0,0.168718512902837,0,0,0,0,0,0,0.177374313884836,0,0,0.0789526013274913,0,0,0,0,0,0,0,0,-0.0334772737641222,-0.0472127451838949,0,0,0,0,0,0
X002475.SZ,0,0,0.115965107630464,0,0,-0.200348755905064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0.225294575074897,0,0.121250364032285,0,0.0700167087459935,0.0790662541188081,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0592412941003389,0,0,0,0,0,0,0
X002456.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.176980576857172,0.0731568915656754,0.0303632211534475,0,0,0,0,0,0,0,0,0,0,0.121971702936091,0.145981437231849,0,0,0,0,0,0.120594347215294,0.0875745727233379,0,0,0,0,0,0,0,0,0,0,0.128244009483922,0,-0.0718176445798567,0,0,0,0,0,0,0
X000338.SZ,0.0503368319585217,0,0.112358111700355,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0212061308092056,0,0.0197808525208243,0,0,0,0,0.0665396838072069,0,0,0,0,0,0,0.0170834461525119,0,0,0.108218765164883,0,0.0513821472422572,0,0,0,0,0,0,0,0.0226817673334029,0,0,0,0,0.0853363857115961,0,0.00061722717895646,0,0,0,0,0,0,0
X002074.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0166085306530986,0,0,0,0,0,0,0,0,0.204777968741476,0.106538548211636,0,0,0,0,0,0,0,0,0,0,0.00609538048773915,0,0.436358771931382,0,0,0,0,0,0,0,0,0,0,0,0.0548309993695102,0,0,0,0,0,0,0
X002180.SZ,0,0,0,0,-0.128542913675834,0,0,0,0,-0.0478543997715747,0,0,0,0.348137430481432,-0.182366635680366,0,0,0,0,0,0,0,0,0,0,-0.36173389482605,0,0,0,0,0,0.401310597095185,0,0.243629276704498,0,0,0,-3.46944695195361e-18,0.315410897792536,0,0,-0.215392343686875,0,0,0,0,0,0,-0.0836372096165113,0,-0.19032415247222,0.101492727142354,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0,0,0,0,0,0,0,0.137514288935681,0,0,0,0,0,0,0,0,0,0,0,0.134319539566781,0,0,0.0176958418422127,0,0,0,0,0,0,0,0,0.0150332996590502,-2.16840434497101e-19,0,0.123957416603292,0,0,0,0,0,0,0,0,0,0,0,0.00406639557996847,0.0142744451748029,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0.0165629418709806,0,0,0,0,0,0,0,0,0.0613797985600559,0,0,0,0.0249532780021918,0,0,0.28704735414045,0.0280194621810657,0,0,0,0.0316152885737628,0,0,0,0,0,0,0,0,-0.0284759517590966,0,0,0,0,0,0,0,0.0728659271378001,0,0,0,0,0,0.0110670607816778,0,-0.0107997891147556,0,0,0,0,0,0,0
X600522.SH,0,0,0,0,0,0,0,0,0.281566912825727,0,0,0,0,0,0,0,0.10708427261506,0,0,0,0,0,0,0.0446080409903924,0.11245884372083,0,0,0,0,0,0.00799282683482117,0,0,0,0.0291896219502556,0,0.0570294878089242,0,-1.73472347597681e-18,0,0,0,0.0460818600835297,0.0370972063309802,0,0,0,0,0,0,0.031640592711206,0,0,0,0,0,0,0
X002426.SZ,0,0,0,0.0245686388941748,0,0,0,0,0,0.0141759707436284,0,0,0,0,0,0,0,0.128651158626026,0,0,0,0.121313822226,0,0,0,-0.0416674083420645,0,0,0,0.269516580043011,-0.0914139105867624,0,0,0.239713144765009,0,0,0,0,0.17535189306664,0,0,0,0,0,0,0,0,0,-0.102465337614473,0,-0.128129810445122,0,0,0,0,0,0,0
X000981.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.216672282846523,0,0,0.381430514406001,0.0508817666354917,0,0,0,0,0,0.209658273541875,0,0,0,0,0,0,0.0583266908172996,0,0,0,0,0,0,0,0,0,0,0,0,-0.00232950758181382,0,0,0,0,0,0,0,-0.0913928963616734,0,0,0,0,0,0
X000050.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.142490321287738,0,0,0,0,0,0,0.295178074606814,0.147720295794861,0,0,0.269742384586347,0,0,0,0,0,0,0,0.0186114705986683,0,0,0.137270812740335,0.0987758351421038,0,0,0,0,0,0,0,0,0,0,-0.0165133665943246,0,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0842021724855e-19,0,0,0.0198351749506351,0.153077909631671,0.0210090424932528,0,0.152508809884023,0.0917761275695092,0,0,0.000872813068154502,0,0,0,0,0,0,0,0.00389989244803897,0.0440421368910179,0,0,0,0,0,0,0,0,0.0536605608168845,0,0,0,0,-0.0158244025305549,0,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.112397939044716,0.126739047031967,0,0,0,0,0,0,0,0,0,0,0,0.0137329887535505,0.0828311513729267,0.176252448124993,0,0,0.0338551356391681,0,0.178492526452586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002085.SZ,0,0,0,0.0378355164710691,0,0,0,0,0,-0.0685431501917286,0.0870878041667126,0,0,0,0,0,0.226925444042561,0.0210687657332542,0.0196167954831701,0,0,0.00986504189817526,0,0,0,0,0,0,0,0.00181156149812393,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.100140434518111,0,0,0,0,0,0,-0.0149756451644413,0,0,0,0,0,0,0
X002294.SZ,0.0350288993752564,0,0,0,0,0,0,0,0,0,0,0,0,0.0236319485343793,0,0,0.0463314577472938,0,0,0,0.0925291793220343,0,0,0,0.0564485245176633,0.0929759873909096,0,0,0,0.0161503858799738,0,0,0,0,0.0469255491144703,0.0234079489425812,0,0,0,0,0,0,0,0,0,0,0.0793564349065731,0,0,0,0,0.0156584414247903,0,0,0,0,0,0
X600867.SH,0,0,0,0.0369837381158419,0,0,0,0,0.183298983231515,0,0,0,0,0,0,0,0.0429292287404655,0,0,0,0,0,0,0,0,0.0477134522763061,0,0.0561185240231123,0,0,0,0,0,0,0,0,0,0.0117965624306799,0,0,0,0,0,0.0672821431185575,0,0,0,0,0,0,0.0243730873257646,0,0,0,0,0,0,0
X002249.SZ,0,0,0.0197832259145758,0,0,0,0,0,0,0,-0.0121483889586208,0,0,0,0,0,0.0509168309443475,0,0,-0.0594310456419906,0,0,0,0,0.12486808432732,0.0649035201412567,0,-0.0283660081009924,0,0.0378250469977357,0.0453916226994733,0.184773039857117,0,0,0,0,0.0265768986097826,0,0,0,0,0,0,0,0,0,0,0.294948898978511,-0.0299765522106367,0,-0.0270239912082571,0.0448708564452181,0,0,0,0,0,0
X002508.SZ,0,0,0,0.265210098400675,0,0,0,0,0,0.0895053676610897,0,0,0,0,0,0,0,0,0.221672503878922,0,0,-0.0528375055089129,0,0,-0.0479413775685517,0.0716060803254749,0.0972538108550522,0,0,0.0473503843780039,-0.00539215445755029,0,0,0.0463085948951674,0,-0.047499744798358,0,0,-0.182155740913371,0,0,0,0.107112678936123,0,0,0,0,0,0.059680417805772,-0.217182290326678,-0.02288347465881,0,0,0,0,0,0,0
X600089.SH,0.0199334841347269,0,0,0.0281396932906217,0,0,0,0,0,0,0,0,0,0.0534374008201261,0,0,0.0438603874048438,0,0,0,0,0,0,0.0218881465243591,0,0,0,0.059874217767919,0,0.0159061575570026,0,0,0,0.0409664326845059,0,0.0786105438465325,0,0,0.0408161547675616,0,0,0,0,0,0,0,0,0,0,0,0,0.0116227845700188,0,0,0,0,0,0
X000869.SZ,0,0,0,0.183211474480548,0.153967130300055,0,0,0,0,0,0,0,0,0,0,0,-2.16840434497101e-19,0,0,0,0,0,0,0,0.11349339781182,8.67361737988404e-19,0,0,0,0.0212543177237051,0.0392420656343495,0,0,0,0,0,0.0453844482565892,0.13850339879032,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0172250398757318,0,0,0,0,0,0
X600498.SH,0,0,0,6.93889390390723e-18,0.0967401382200138,0,0,0,0,0,0,0,0,0.0177490535721578,0,0,0.144351893410263,0,0,0.0220962355165326,0,0,0,0,0,0,0,0.0989392828635484,0,0.0543621700898953,0,0,0,0.129066935182881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0.0164341130452629,0,0,0,0,0,0
X002465.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0043762327689306,0.117576561850121,0,0,0.00960296506393097,0,0,0,0.110424600114599,0,0,0,0,0,0,0,0.0673496808409355,0,0.0923105178489946,0,0,0,0,0.151316013585497,0,0,0,0,0,0,0,0.00317832220487473,0.114305259040217,0,0,0,0,0,0
X002008.SZ,0,0,0.162770296931237,0,0,0,0,0,0,0,0,0,0,0,0,0,0.113759449914076,0,0,0,0,-3.46944695195361e-18,0,0.301747596911006,0,0.0821372792910986,0.0964508818462406,0,0,0,-0.000418610734311766,-0.0712293179403753,0,0.0517149469128768,0,-3.46944695195361e-18,0,0.04069371522076,0,0,0,0,0,0,0,0,0.121234894208646,0,0,0,-0.0206610918937995,0,0,0,0,0,0,0
Change_TY3M,0.04901492266711,0,0,-0.0333682963249571,0,0,0,0.0263074495012531,0,0,0,0,0,0,0,0,0,0,0,0,0.0191973474674133,0,0,0,0.0710335838315339,0.0409722911866142,0.0264379847065198,-0.0185955987163584,0,-0.0215147647304629,0.00089316064200579,0,0,-0.0363024748807125,-0.0247118401330609,0.0223114383683173,0,0,0,0,0,0,0,0,0,-0.0133031672968509,0,0,0,0,0.000402398281247406,0,0,0,0,0,0,0
Slope,0,0,0,0,0.080975896570579,0,0,0,0,-0.196738276910206,0,0,0,0,0,0,0,0,-0.0408908011652735,0,0,-0.0552145659353453,0,0,0,0,0.161118968011989,0,0,0.203518785215086,-0.0990206375617226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.186652429302679,0,0,0,-1.85204640844458,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0430417290835469,0,0,0.0798038706970141,0,0.149687263788899,0,0,0,0,0,0,0,0,0,0,0,-0.00442770620657522,0,0,-0.11593697620442,0,0,0.099939380541641,0,0,0,0,0,0,0,0,0,0,0,0,0,0.382134512397931,0,0,0.0261862747347854,0,0.983985864122811,0,0
RealEstate_excess,0,0,0,0,0,0.0318491776082825,0,0,0,0,0,0,0,0,0,0,0,-0.022804373650677,0.107807139577028,0,0,0,0,0,-0.0634032553993996,0,-0.0439806684303525,0,0,0.0264934692022876,-0.0448770910708842,0,-0.0484207089398782,0,0.0524872895797595,-0.0422471535100799,-0.0529071058838324,0,0,0,0,0,0,0,0,0,0,-0.0559352876263709,0,0,0.0196707592883228,0,0,0.301917175300816,0,0,0,0
MKreturn,0,0,0,0,-0.0820457181317149,0,0,0,0,0,0,0,0,0.18790064200409,0,-0.121514354000124,0,0,0,0,0,0,0,0.0564629103356658,0,0,0.0430610745481624,0,0,2.16840434497101e-19,-0.144201654562717,0,0,0,0.018945517010792,0.0212565531316968,-0.0476373297858565,0,0,0,0,0,0.0170029626747531,0,0,0,0,0,0,0,0.00765300519449285,0.10064149032061,0.119237431958781,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000566141271951003,0,0,0,0,0.000445127629637431,0,0,0,0,0,0,0,0,0.000360162376984355,0,0,0,0,0,0,-0.000823735931582593,0,0.000973685217006293,0,0,0,0,0,0,0,0,0,0,0,0.00192960002504675,0,0,0,-0.0498424613740552,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00175050406491757,0,0,0,0,0,-0.0267126829490792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0756013446917632,0.0887917540577627,0,0,0,0,-0.256104794890647,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00508520512589584,0,0,0,0,0,0,0,0,-0.0254018488070009,0,0,0,0,0,0,0,0,0.0160719928815915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.212486576012183,0,0
CarbonVol_Hubei,0,0,0,-0.00268609118936899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0118990683130657,0,-0.0104311009170325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00351010859093174,0.0455097356235339,0,0,0,0.0743066238996836,0,0
