,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X600276.SH,X000858.SZ,X002304.SZ,X000725.SZ,X600690.SH,X000063.SZ,X600031.SH,X000338.SZ,X002475.SZ,X600741.SH,X000568.SZ,X601877.SH,X600703.SH,X600271.SH,X000100.SZ,X000625.SZ,X002236.SZ,X300124.SZ,X600487.SH,X600498.SH,X300003.SZ,X002008.SZ,X600809.SH,X000661.SZ,X002179.SZ,X300142.SZ,X002007.SZ,X000157.SZ,X000596.SZ,X600089.SH,X600066.SH,X002180.SZ,X600177.SH,X600522.SH,X600566.SH,X600867.SH,X600372.SH,X002506.SZ,X002456.SZ,X300146.SZ,X002241.SZ,X600118.SH,X600183.SH,X002294.SZ,X300136.SZ,X600699.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0,0,0.53971798148174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0.084666172271726,0,0.282642638277022,0,0,0,0,0,0,0.0175774310432991,0,0,0,0,0,0,0,0,0,0,0,-0.0141131322033641,0.0212104398423941,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0.0454898765298896,0,0.0751896701815457,0,0,0,0,0,0,0,0,0,0,0,0,0.171469066925644,0,0.0614143801870047,0.037110040092923,0,0.0715660313484445,0,0,0,0,0,0,0,0,0,0,0,0.162196194245102,-0.0881941994019239,0,0,-0.103997938231399,0.0438382789289349,0,0,0,0,0,0,0.0366628494982559,0,-0.0114871225683496,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00547957971187462,0,0,0.67278496512247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00682110739884825,0,0,0,0,0,0,0.0799055326043868,0,0,0,0,0,0,0,-0.126789926670127,-0.00744684109982326,0,0,0,0,0,0,0
X000651.SZ,0.016997454118603,0,0,0,0,0,0.143744498188718,0,0.105183889989867,0,0.095055220607325,0,0,0,0,0,0,0,0,0,0,0,0.0435208901735887,0,1.73472347597681e-18,0,0,0,0,0.0270817502921975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00573551398604338,0,0,0,0,0.0198305175932048,0,0
X600276.SH,0.0408891784411486,0,0.0685778194260156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.446480285720419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0185216533707071,0,0,0,0,0,0,0,0,0,0,0,0.0175700876740755,0.0357700028844979,0,0,0,0,0,0
X000858.SZ,0.326730681547267,0,0,0,0,0,0.234254808144811,0,0.034029502018647,0,0,0,0,0,0.0702786361671233,0,0,0,0,0,0,0,0,0,0,0,0.082990131232642,0,0,0,0.00452421546769132,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00441561950461394,0,0,-0.00167539955047719,0.00853643864768861,0,0,0,0,0,0
X002304.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200127020981206,0,0,0,0,0,0,0,0,0,0.110687238666234,0,0.248154025709365,0,0,-0.0791240709199873,0,0,0.384823828298271,0,0,0,0,0,0,0,0,0,0,0.102890164515681,0,0,0,0,0,0,0,-0.0060059981242522,0.0404604648401642,0,0,0,0,0,0
X000725.SZ,0,0,0.11086878263549,0,0,0,0,0,0,0.178737895390558,0,0,0,0,0,0,0,0,0.0233314391519517,0.0158856258035423,0,0,0.0284069558670005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0390870312556204,0,0.0599870580848711,0,0,0,0,0,0,0,0,0,0,0,0.0177166527617939,0,0,0,0,0,0
X600690.SH,0,0.377802952573291,0,0,0,0.152800913797566,0.00613327780433154,0,0,0,0,0,0,0,0.0719066301999159,0,0,0.156576197071879,0,0,0,0.0803255354878497,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0.14941127505129,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0193238476086184,0,0,-0.0122905948059526,0,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.00512618033262489,0,0,0,0.0341870124126234,0,0,0,0.0395179048368978,0,0.14201212623239,0.304459950289564,0,0,0,0,0,0.092323086326403,0,0,0,0,0,0,0,0.179568551284826,0,0,0,0,0,0,0,0,0,0,0.00123583746319871,0,0,0.0352111297310132,-0.0125760932780211,0,0,0,0.170037109137767,0,0
X600031.SH,0,0,0,0,0,0,0.0584387399288713,0,0.0137331641599112,0,0,0,0,0.0458482660353522,0,0,0,0,0,0,0.184963855837229,0,0,0,0,0,0.0117293256744741,0,0,-2.16840434497101e-19,0.106112277007944,0,0,0,0,0.00771985243660136,0,0,0.114331805846961,0,0,0,0,0,0,0,0,0,0,0,0,-0.00677324280624919,0,0,0,0,0,0,0
