,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000858.SZ,X600276.SH,X002304.SZ,X000725.SZ,X000063.SZ,X600690.SH,X600703.SH,X000568.SZ,X002236.SZ,X600741.SH,X002475.SZ,X000625.SZ,X002241.SZ,X600031.SH,X000338.SZ,X002456.SZ,X600066.SH,X000100.SZ,X300124.SZ,X600809.SH,X601877.SH,X300003.SZ,X002008.SZ,X002508.SZ,X600089.SH,X300136.SZ,X600177.SH,X002085.SZ,X600487.SH,X000157.SZ,X600271.SH,X002294.SZ,X600522.SH,X600118.SH,X600867.SH,X000981.SZ,X600372.SH,X300115.SZ,X600566.SH,X000050.SZ,X000559.SZ,X600699.SH,X002074.SZ,X000596.SZ,X002007.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0.0577041005576558,0,0.167888115538006,0,0.0288475551696206,0,0,0,0,0.209941344442286,0,0,0,0,0,0,0,0,0,-0.0363947838449778,0,0.0794685924322671,0,0,0,0.0148411210229827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0613855542064299,0,0,0,0,-0.00480427775141417,0,0,0,0,0,0
X600104.SH,0,0,0,0.0475391281071009,0,0,0.0391344516437629,0,-0.0457806974183335,0.409682998951459,0,0,0,0.262931910398074,0,0,-0.109341432078113,0,0,0,0.145405160616287,0,0,0,0,0.196748893696504,0,0,0,0,-0.116489396364094,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0503934742185731,0,0,0.0498194922500931,0,0,0.019914120452889,-0.0107485098641695,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0.137517973223774,0,0,0,0,0,0,0,0.198083561945024,0.225867809328181,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0975585019652441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000651.SZ,0,0.111410364020525,0,0,0.167899438307826,0,0,0,0,0.185214013149975,0,0,0.0563779687459372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0412379751798306,0,0,0,0,0,0.0756243139871633,-0.00765702673701828,0,0,0,0,0,0,0
X000858.SZ,0,0,0.0782460914448881,0.0858226068440909,0,0,5.42101086242752e-20,0,0,0,0,0.431634940307284,0.098894362992942,0,0,0,0,0.0213912973059469,0,0,0,0,0,0.0418571517070338,0,0.0358939314509515,-0.0180615880591595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00529760951218567,0,0,0,0,0,0,0
X600276.SH,0,0.00772436919680464,0,0,0.328872734769665,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,-0.054597660210169,0,0,0,0,0,0,0,-0.0821976759019751,0,0,-0.0414468373030832,0,0,0,0,0,0,0,0,0,0,0,0,-0.00981138163647155,0,0,0.0165665582998782,0,0,0.132357280702125,0,0,-0.161064970323084,0.0232311811850487,-0.0111340997942905,0,0,0,0,0,0
X002304.SZ,0,0.020582996394882,0,0,0.259523323085795,0,0,0,0,0,0,0.285935167738499,0,0.0861655942561836,0,0,0,0.0709765388667727,0,-0.0741241920526761,0,0,0,0,0,0,-0.0055324701531639,0,0,0,0,0,0,0,0,0,0,0,-0.0793867387634817,0,0,0,0,0,0,0,0,0.0228667491149286,0,0,-0.00684825808593759,0,0,0,0,0,0,0
X000725.SZ,0,0,0.110923376474487,0,0,0,0,0,0.0643706077215294,0,0,0,0,0,0,0,0,0,0.208563899357916,0,0,0,0,0,0,0,0,0,0,0,0,0.0875692562380314,0.209159522646942,0,0,0.0580320144832637,0,0,0,0,0,-0.019714348551176,0,0.102140838653581,0,0.0936888726296736,0,0,0,0,-0.0084603269663026,0,0,0,0,0,0,0
X000063.SZ,0,0,0.165916771863657,0,0,0,0,0,0,0,0,0,0.222828623872142,0.0505262938644805,0,0,0.0562462597051763,0,0,0,0,0,0,0.176466078544407,0,0,0.059188167321913,0,0,0,0,0,0.194180097108754,0,0,0,0,0,0,0,0.0599859166244541,0,0,0,0,0,0,0,0,0,-0.0261201771793933,0.0123741521720266,0,0,0,0,0,0
X600690.SH,0,0,0.124962902129526,0.296182684004071,0,0,0,0.117477205102358,0,0,0,0,0.128944016751856,0.0186776713756441,0,0,0,0,0,0,0,0,0,0,0,0,0.0450435696845408,0,0,0,0,0.0284307416339972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0174235346938814,-0.0293732211848913,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0.224412706118626,0,0.168124894537542,0.114913283532639,0,0,0.0824160734547007,0.13469556663894,0,0,0.26356220576154,0.150150722716825,0,0,0,0,0.160736007391298,0,0,-0.107198060311047,0.0264891481012944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0131742830345819,0,0,0,0,0,0,0.010113141671467,0,0,0,0,0,0,0
X000568.SZ,0.286242140899508,0,0,0,0.412243046328328,0,0,0.110308077834201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0743772895450215,0,0,0,0,0,0,0,0,0,0,0.0223732885717228,0,0,0,0,-0.0395627428509222,0.0822299261258538,0,0,0,0,-0.0368019214392538,0,0,0,0,0,0
X002236.SZ,0,0,0.29657530387808,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0.17710509653105,0.112809089132386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.250524589539497,0,0,0,0,0,0,0,0,0.00920028471379161,0,0,0,0,0,0
X600741.SH,0,0.628116359276098,0.0661698755624343,0,0,0,0,0,0.122926848842875,0,0.0568563817366594,0,0,0,0,0,0,-0.0366587340126886,0,0.085557533856403,0,0,0.0474062863863872,0,0,0,0,0,0,0.0454679555901069,0,0,0,0,0,0,0,0,0,0,0,0,-0.0852615382641142,0,0,0,0,0,0,0,0.0099824306009433,0.0488358620040591,0,0,0,-0.0726380416387524,0,0
X002475.SZ,0,0,0.0106782243876638,0,0,0,0,0,0,0,0,0,0.220808546188435,0,0,0,0,0,0,0,0,0,0,0,0,0,0.273244646318453,0.0245400707288678,0,0.0912304334174972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.079753281068931,0,0,0,0.00963793080172772,-0.0818622566734156,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0.0553898449725127,0,0,0,0,0,0.0779399617889337,0,0,0,0,0.0910207898757573,0.0189820655536124,0,0,0,-0.0262297095592369,0,0,0,0,0,0,-0.0967761435826434,0.0994803808859045,0,0,0,0,0,0,0,0,0,0.00212299913864231,0.0770186339917203,0,0.121986600961419,0,0,0,0,0,0,-0.00486617088909792,-0.00291484345388197,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,0,0.0188866846012933,0,0.0925865992859706,0,0,0.114767921432921,0,0,0,0,0,0.143097604851409,0,0,0,0,0,0,0.183870254399708,0,0,0,0,0,0,0,0,0.167645495052093,0,0,0,0,0,0,0,0,-0.065571983330065,0,0,0,0,0,0.0126792837249198,-0.0370928511341141,0,0,0,0,0,0
X600031.SH,0,0,-0.0288763282465143,0,0.0366063898981291,0,0,0,0,0,0,0,0,0,0,0.0108148467728856,0,0,0,0.149441101552806,0,0,0,0,0.231252175855863,0,0,0,0,0,0,0,0,0.112007295064486,0,0.0576947108000323,0,0,0,0,0,0,0,0.26120978389735,0,0,0,0,0,0,-0.036629912644865,0.0123582851219231,0,0,0,0,0,0
