,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000725.SZ,X002304.SZ,X600276.SH,X000858.SZ,X000625.SZ,X000063.SZ,X600703.SH,X600690.SH,X002292.SZ,X600271.SH,X600118.SH,X000100.SZ,X600031.SH,X002241.SZ,X000559.SZ,X600066.SH,X002236.SZ,X600741.SH,X002475.SZ,X600372.SH,X000157.SZ,X000338.SZ,X600089.SH,X300124.SZ,X002049.SZ,X002465.SZ,X600177.SH,X000568.SZ,X601877.SH,X002129.SZ,X600582.SH,X002294.SZ,X300003.SZ,X002074.SZ,X002506.SZ,X000869.SZ,X002085.SZ,X000977.SZ,X600867.SH,X600498.SH,X000547.SZ,X600252.SH,X600839.SH,X300001.SZ,X002426.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.0513115553659593,0,0,0,0.0182800173939006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0655658772930616,0,-0.0122786019200176,0,0.0636157377225283,0,0,0.00924380845236862,0,0,0,0,0.0570004106457661,0,0,0,0,0,0.0247159869542106,0,0,0,0,0,-0.020882069331677,0.024687930563877,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0,0,0.224694128993713,0,0.0234029964939443,0,0,0,0,0,0.0980853131761087,0,0,0,0,0,0,0,0,0,0.141609522204471,0,0,0,0,0,0,0.0533489273975723,0,0,0,0,0,0,0,-0.123634187911349,0,0,0,0.0194611545498049,0,0,0,0,-0.00970765662043573,0,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13216006122278,0,0,0,0,0,0,0,0,0,0.195192374865285,0.0893049236722439,0,0,0,0,0,0,0,0,0,0.0121107526680843,0,0,0,0,0,0.126191927411549,0,0,0.00611484054326999,0,0,0,0,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0,0,0,0.0118083393282693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.110202421141811,0,0,0,0.0023894723791969,0,0,0,0.14786874376742,0,0,0,0,0,0.152691108589709,0,0,0,0,0,0.0155714154654588,0,0,0,0,0.00590177066298854,0.0068460241631568,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0.0681354665056428,0,0,0,0,0,0,0,0,0,0.0351540776552595,0,0,0,0,0,0,0.0645290988269247,0,0,0.0304782596402222,0,0,0,0,0.142328741617511,0,0,0,0,0.0190629581175543,0,0,0,0,0,0.0344776633727076,0,0.122660391576564,0,0,0,-0.0104081238310467,0,0,0,0,0,0,0
X002304.SZ,0,0,0,0.0552369038238057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.128332665752432,0,0,0,0,0,0,0,0,0,0,0.0588538610695378,0,0,0,0,0,-0.0350175005911666,0.0294648947343134,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0845152866406537,0,0,0,0,0,0,0,-0.0270647235536809,0,0,0,0,0,0,0,0,0,-0.00915228935624376,0.102505720899678,0.0748466723519696,0,0,0,0.0544120250776705,0.0266955765607754,0,0,0,0,-0.0148904171697016,0,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.015267370677462,-0.0565068796574319,0,0,0,0,0,0.131575979846748,-0.0754343044614196,0,-0.037744749074899,0,0,0,0,0,0,0,0,0,0,0.0189516647914149,0,0,0,0.0264148970408926,0,0,0,0,0,0,0.0553757049396132,0,0,0,0,0,0.0185960463043587,0.00808166736716592,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.177366566495163,0,0,0,0,0.0345199653101964,0,0,0,0,0,0,0.0827468714797116,0,0,0.0160129405429784,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0.163245173124718,0,0,0,0,0,0,-0.0125533497661561,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0661241973897469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.231904064223602,0,0,0,0,0,0.0970396552135188,0,0,0,0,0,0,0.0244682555938631,0.0450549354202316,0,0,0.0155779024651619,0,0.0760243630719349,0.00632675985194476,0,0,0.00097026993655795,0,0,0,0,0,0,0
