,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000858.SZ,X600276.SH,X000725.SZ,X002304.SZ,X000063.SZ,X600690.SH,X600703.SH,X000625.SZ,X002236.SZ,X600741.SH,X000568.SZ,X002475.SZ,X600031.SH,X002241.SZ,X000338.SZ,X600066.SH,X002456.SZ,X000100.SZ,X300124.SZ,X601877.SH,X002508.SZ,X002008.SZ,X002085.SZ,X300136.SZ,X300003.SZ,X600177.SH,X600089.SH,X002294.SZ,X000157.SZ,X600271.SH,X600522.SH,X600487.SH,X600118.SH,X000050.SZ,X000981.SZ,X600867.SH,X600566.SH,X600699.SH,X600809.SH,X300115.SZ,X002074.SZ,X000559.SZ,X000066.SZ,X600372.SH,X000623.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0,0.0250452200632785,0,0,0.0462353656017771,0,0,-4.33680868994202e-19,0,0,0,0.310894238274719,0,0,0,0,0,0,0,0,0,0,0,0.0488041977912098,0,0.0200700684235104,0,0.0876264244156377,0,0,0,0,0,0,0,0,0,0,0,0.197599223320423,0,-0.0167036819580678,0,0,0,0,0,0,-0.0152094634292611,0,0,0,0,0,0
X600104.SH,0,0,0,0.160244101747874,0,0,0,0.0364536974564508,0,0.0872746010553954,0,0.185075635960819,0,0.368559600482734,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0661864631567106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.188038069942013,0,0,0,0.0332604451117921,0,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0.104721991743288,0,0.0862322909769428,0,0,0,0,0,0.367950905839998,0.120146357737665,0,0,0,0,0,0,0,0,0,0,0.188665100902121,0.058231796725928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0518080835014972,0,0,-0.0117973982272158,0.0278362526968445,0,0,0,0,0,0
X000651.SZ,0,0.100125069796732,0,0,0.107934304661346,0,0.0566537376828888,0,0,0,0,0.0151982099262815,0.146622755296896,0,0,0,0,0,0,0.0401443371663631,0,0,0.0972323186852466,0,0.0520586645900083,0,0,0,0,0,0,0,0,0,0,0,0,-0.0728725028396974,0,0,0,0,0,0,0,0,0,0,0,0,-0.000989638473686829,-0.0109538648240427,0,0,0,0,0,0
X000858.SZ,0,0,0.00592162295458054,0.0329727326458116,0,0,0,0,0,0,0,0,0.052779564173092,0,0.727421951371066,0,0,0,0,0,0,0,0,0,0,0,0.0367571006463873,0,0.0273296455433592,0,0,0,0,0,0,0,0,0,0,0,0,0,0.107762697188019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600276.SH,0,0,0.0272688586200547,0,0.0453693421786905,0,0,0,0,0,0,0,0,0.129983479253721,0,0,-0.00498466333292842,-0.014255248867668,-0.0566466481811205,0,0,0,0,0,0,0,0,0,0.154274147978613,0,0,0,0,-0.0654894886217741,0.0422246871163784,0,0,0,0,0,0,0,0,0,0,0,-0.088307793527425,-0.0971286706257956,0,0,0.011590001692991,-0.012135271653761,0,0,0,0,0,0
X000725.SZ,0,0,0.0689605528166638,0,0,0,0,0,0.114851927873062,0,0.0746404056957666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0105779883151053,0,0,0,0,0.211330821442784,0,0,0.61665189839538,0,0,0,0.124409058081178,0,0,0,0,0,0,0,0,0,0,0,0,0.00312023591593981,0.020094477962997,0,0,0,0,0,0
X002304.SZ,0.122395003079443,0.156561773496168,0,0,0.161679344315755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200737992768696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0947670146528216,0,0,0,0,0,0,0,0.0231643956863326,-0.031910972436665,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0.198329169728955,0,0.0545954226281575,0,0.0508570238662967,0,0,0,0,0,0,0,0,0,0,0.135501370714459,0,0,0,0,0,0,0,0,0,0.0306677522745666,0,0,0,0,0,0,0,0,0,0,0,0.101443422310725,0,0,-0.0459751512911227,0.102391634407569,0,0,0,0,0,0
X600690.SH,0,0.173135317512538,0,0.270432336426572,0,0,0,0.0454314974327393,0,0,0,0.0573383981653233,0.125473920920624,0.0885391247835738,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.107229075419675,0,0,0,0.27946296568739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.172199468550094,0,0,0,0.018544468385171,-0.00891599967333432,0,0,0,0,0,0
X600703.SH,0.175554798175947,0,0,0,0,0,0,0,0.0169277328079523,0.0255713722596637,0,0,0.0174607865061096,0,0,0,0,0.591001378410684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0902355957532147,0,0,0,-0.135361112301065,0,0,0,0.00662588911158988,0.0281397230883681,0,0,0,0,0,0
X000625.SZ,0,0.291377903802368,0,0,0,0,0,0,0,0.0425705524034032,0,0,0,0,0,0,-1.0842021724855e-19,0,0.0217598885771014,0,-0.0342183201639576,0,0,0.00814686380289865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0406882779914429,0.0210198920230052,0,0,0,0,-0.0102441434122345,-0.0513432555070136,0,0,0,0,0,0
X002236.SZ,0,0,0.467932803888342,0,-0.0340502355654089,0,-0.0563711676228841,0,0,0,0,0,0,0,0,0.164043910245599,0,0.037597325452848,0,0,0,0,-0.0801804309575941,0,0.0496379746569019,0.0850362775056192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0824161334217423,0,0.103462399517302,0.124333150784979,0,0.0678190098121098,0,0,0,0.0060488023981374,0,0,0,0,0,0,0
X600741.SH,0,0.748675293853285,0,0,0,0,0,0.00656227402244488,0.0980710819716607,0.0216723115427577,0.0700450379100271,0,0,0,0,0,-0.085794101129076,0,-0.0320159954548801,0,0,0,0,0,0,0,-0.0495554003136912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0912275212957097,0,0,0,0,0.029392673189331,0,0,0,0,0,0
X000568.SZ,0,0,0,0,0.717227350445191,0,0.0269232744082959,0,0,-0.0358241272632728,0,0,-0.0499906563561075,0,0,0.0568680175489434,0,0,0,0,0,0,0,0,0,0,0,0.0290188950853599,0,0,0,0,0,0,0.0350104580602322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00745333403748717,-0.0205032577733751,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,-0.0441576912813477,0,0,0,0,0,0.0874481823252069,0,0,0,0,0.127087950376574,0,0,0,0,0,0,0.00814600883107826,0.329038860945515,0,0.214423284625404,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0536733085779911,0,0,0.068851110726786,0,0.0196033137817614,0,0,0,0.0200194940474859,-0.0518356992126474,0,0,0,0,0,0
X600031.SH,0,0,-0.0590641974135947,0,0,0,0,0,0,0,0,0.0522849288812416,0,0,0,0,0,0,-6.93889390390723e-18,0,0.0414149425849761,0,0,0,-0.188468947992629,0,0,0,0,0,0,0,0,0.154046997482049,0,0,0,0.1762335510358,0,0,0.164888365948638,0,0.124960317551888,0,0,0,0,0,0,0.0375995425258455,-0.0179517008921719,0.00816110979447323,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,0,0,0,0.106959037059582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.36840866833383,0,0,0.0841852779718847,0,0,0.143330810402324,0,0,0,0,0,0,0,0,0,0,0.0406794497887469,0,0,-0.0919206911803053,0,0,0,0,0.00283930366738406,-0.0243988920222377,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0.123646555685735,0,0,0,0,0,0,0,0,0,0.584249533293178,0,0,0,0,0,0,0,0,0.107415609075941,0,0,0,0,0,0,0,0,0,0,0,0.0142350020128721,0,0,0,0,-0.0123162381901075,0,0.0866863931851114,0,0,0,0,0,-0.01742929595278,0,0,0,0,-0.159463088633227,0,0
X600066.SH,0,0,0,0.0443092627964941,0,0,0,0,0,0,0,0.0951721837681274,0.0249271155483176,0,0,-0.201250979976869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.146368360511504,0,0,0,0,0,0.0291252565163967,-0.00438679817022763,0,0,0,0,0,0
X002456.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0888422707815319,0,0,0,0,0.108359619973141,0,0,0,0,0,0,0,0.169265468871739,0,0,0,0,0,0,0,0,0,0.237429351041991,0,0,0,0,0,0,0.0775948495022398,0,0,0,0,0,0,0,0,0.0302408134211433,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X300124.SZ,0,0,0,0.17563869470023,0,0,0.0751562322048648,0,0.158208872272663,0,0.0607132006639503,0,0,0,0,0,0.0397320593408842,0,0,0,0.0243841811910418,0,0,0,0,0.0986666159684275,0,0,0,0,0,0,0,0.0554091305656184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0240651739104141,0,0,0,0,0,0,0
X601877.SH,0,0,0.127578082920571,0,0,0,0,0,0.00494316341997092,0,0,0,0,0,0,0,0.0736849213246791,0,0.133060527096426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.177356958923426,0.100555296173015,0,0,0,0,0,0.0104789485949475,0,0.196761271581223,0,0,0,0,0,-0.000459446030405816,0,0,0,0,0,0,0
X002508.SZ,0,0,0.198165197692477,0.3669996163757,0,0,-0.054549159707625,0,0,0,0,0,0.1194588829875,0,0.0960744528624927,0,0,0,-0.0869556245814396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0158767768284091,-0.0297115882821003,0,0,0,0,0,0
X002008.SZ,0,0,0,0,0,0,0.00140787720935215,0,0.0330332955061734,0,0,0,0,0,0,0.425462726670592,0,0.168472188037807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0331588633018568,0,0,0,0,0,0.0337038848647571,0,0,0,0,0,0,-0.00270279697063926,-0.00791775940317593,0,0,0,0,0,0
X002085.SZ,0,0,0,0,0,0,0.149179886961598,0,0,0.0314797328750935,0,0,0.103325846025941,0,0.296265304895163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0899840278246899,0,0,0,0,0,-0.0177684094989559,0,0,0,0,0,0,0
X300136.SZ,0,0,0,0,0,0,0.0692554875504213,0,0,0,0,0,0,0,0.222306635738554,0.384876444060531,-0.0304639265806324,0,0,0,0,0,0,0,0.0848734738705627,0,-0.061192324015225,0,0,0,0.0164963967464138,0,0,0,0,0,0,0,0,0,0,0,0,0,0.091775329719273,-0.0166933354092032,0,0,0,0,0.000496183051403233,0.0915173514882692,0,0,0,0,0,0
X300003.SZ,0,0.0392026495992617,0,0,0.285037656667832,0,0,0.00480144426322261,0.0747882929364757,0,0,0,0.0172314324868292,0,0,0,0,0.0603949825855229,0,0,0,0,0.0217937830701122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0456913757115754,0,0,0,0,0,0,0,0,0,0.19214173486518,0,0,0,0,0,0,0,0,0,0
X600177.SH,0,0,0,0,0,0,0.0698748357045595,0,0,0.0238827605942403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0285983658861147,0,0,0,0,-0.0709120644684107,0,0,0,0,0.226791279538103,0,0,0,0,0,0,0,0,0,0.0654981217985876,0.0510365219651712,0,0,0,0.0122875501001328,-0.0127002675182517,0,0,0,-0.0289143722616564,0,0
X600089.SH,0.129897292362024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.523877272466414,0,0,0,0,0,0,0,0,0,0,0,0.174660479587638,0,0,-0.0202106318132508,0,0,0,0,0,0,0
X002294.SZ,0,0,0,0,0,0,0,0,0,0.28501579530906,0,0,0,0,0,0,0,0,-0.165867440555938,0,0,0,0.0299781054010333,0,0,0,0.0904112802982803,-0.0137959593705761,0,0,0,0,0,0,0,0.0800805172354502,0,0,0,0,0.00789219496304182,0,0,0,0,0,0,-0.0527383127560319,0,0,-0.00832575821916033,0,0,0,0,0,0,0
X000157.SZ,0,0,0,-0.0735628368621796,0,0,0,0,0,0,0,0,0.00748691627063738,0,0,0,0.217402555764134,0,0,0,0,0,0,0.0346719734991615,0,0,0,0,0,0,0.0170490682803587,0,0,0,0,0,0,0.0925075970961403,0,0,0,0.0282521656564655,0,0,0.037111486267607,0,0,0.080376786598332,0,0,0,-0.0397999821617393,0,0,0,0,0,0
X600271.SH,0,0,0,0,0,0,0.336019181395219,0,0,0,0,0,0,-0.115484631753438,0,0,0,0,0,-0.00961980254949851,0,0,0,0,0,0,0,0,0,0,0.386499790524728,0,0,0,0,0,0,0,0,0.0795703576693302,0,0,0,-0.212377161208122,0,0,0,0,0,0,-0.0122536312241338,0,0,0,0,0,0,0
X600522.SH,0,0,0.0401342689451765,0,-0.0930853545528468,0,0,0,0,0,0,0,0,0.0364498908435671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0246822511155295,0,0,0,0.361914573507714,0,-0.12237578020812,0,0,0,0.150807386494679,0.177404943557761,0,0,0,0.0738871371979571,0.0727097201413986,0,0,-0.0113866541286004,0.0308079585347659,0,0,0,-0.052521951047457,0,0
X600487.SH,0,0,0,0,0,0,0,0,0.0798181430771569,0,0,0,0,0,0,0,0,0,0,0,0.313873326878399,0,0,0,0,0,0,0,0,0,0.258528077915716,0,0,0,0,0,0.334129073298816,0,0,0,0,0,0,0,0,0,0.121124881906414,0,0,0,-0.0116291194551717,0,0,0,0,0,0,0
X600118.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21082406605473,0,0,0,0,0,0.101674468465213,0,0,0,0,0,0,0,0,0,0,0,0.0168509288308859,0,0.00918995811879312,0,0,0,0,0,0.0382445031397172,0,0,0,0.393114855733416,0,0,-0.00934218163809448,0.0341356473278547,0,0,0,0,0,0
X000050.SZ,0,0,0,0,0,0,0.431994094300407,0,0.121912577817681,0,0,0,0,0,0,0,0,0,0.346334140153334,0,0.0323124408756387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.191719497537585,0,0,0,0,0,0.0956467025507662,0,0,0,0,0,0,0,0,-0.0140386584850507,0.0287864937945194,0,0,0,0,0,0
