,X600519.SH,X000858.SZ,X002415.SZ,X000568.SZ,X600809.SH,X600276.SH,X002304.SZ,X600690.SH,X000651.SZ,X002475.SZ,X600104.SH,X003816.SZ,X002371.SZ,X000063.SZ,X000725.SZ,X300124.SZ,X000596.SZ,X600031.SH,X300014.SZ,X002129.SZ,X000625.SZ,X000338.SZ,X002179.SZ,X600089.SH,X600703.SH,X002049.SZ,X002236.SZ,X600372.SH,X000100.SZ,X000661.SZ,X002241.SZ,X601877.SH,X000157.SZ,X000977.SZ,X600702.SH,X002180.SZ,X600741.SH,X600584.SH,X002074.SZ,X300142.SZ,X600460.SH,X000733.SZ,X600522.SH,X300003.SZ,X002463.SZ,X002007.SZ,X000800.SZ,X002294.SZ,X300146.SZ,X000066.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.213213238762312,0,0,0.0382350582926696,0,0,0,0,0,0,0,0.0396809764712578,0,0,0,0.025872206254454,0,0.0390269649981829,0,0.00691846785946923,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0890791728187458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0194184648841613,0,0,0.00351513321614497,0,0,0,0,0,0
X000858.SZ,0.000140319454512965,0,0,0.139993559103538,0.048247127176269,0,0.0733902204122133,0,0,0,0,0,0,0,0,0,0.0981904616600259,0.0567820751331371,0,0,0,0,0,0,0,0,0.0107295626904301,0,0,0,0,0,0,-0.0131439286148738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0245470255639763,0,0,-0.0475557059685559,0.00721976600185396,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00998252329650717,0,0,0,0,0.0064977872262686,0,0,0,0,0,0,0,0.196523037157273,0,0,0,0,0,0,0,0,0.116477484316275,0,0,0.0675560318486662,0,0,0,0,0,0,0,0.113087084981067,0,0,0,0,0,0,0,0,0,0,0,0
X000568.SZ,0,0.174335670858576,0,0,0,0,0,0,0.00253295554485992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0857894234328344,0,0,0,0,0,0,0,0.0964725398194223,0,0,-0.061448238644872,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00163081111169633,-0.075438607896728,0,0,0,0,0,0
X600809.SH,0,0.465293462972572,0,0,0,0,0.260225583736147,0,0.151249442005673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016282018633325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0221550069747992,-0.0225217752414298,0,0,0,0,0,0
X600276.SH,0,0,0,0,0.172349286828066,0,0,0.0575109085206266,0,0,0,0,0.00196861354837148,0,0,0,0,0.161467963953131,0,0,0,0,0,0,0,0,0,0,0,0.0223152284200136,0,0,0.0454610529123196,0,0,0,0,0,0,0,0,0,0,0,0,0.449299339322406,0,0.00431098582238044,0,0,0,0.0182771228307513,-0.00388000978612336,0,0,0,0,0,0
X002304.SZ,0,0.147828059704044,-0.0521091535512461,0,0.0863867586105948,0,0,0.132583194997882,0,0,0,0,0,-0.00740130313894685,0,0,0,0,0,0,0,0,0,0,0,0,-0.0497424067076755,0,0,0,-0.0656964422817031,0,0,0,0.331100217871465,0,0,0.0226110591006448,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0161885586387647,0,0,0,0,0,0,0
X600690.SH,0,0,0,0,0,0.0960437683546189,0,0,0,0,0,0,0,0,0.062478863143439,0.219862577439469,-0.0404069201054811,0.205525363841246,0,0,0.130447329225549,0,0,0,0,0,0,0,0,0,0,0,0,0.0183251603349396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.155684200014113,0,0.0357930732982963,-0.0233633034414739,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0.044849301450024,0,0,0.0826308812360184,0,0,0.175509711951684,0,0.042677751067495,0,0,0,0,0,0,0,0,-0.0199100393695864,0,0,0,0.0561747109808825,0,0,0,0,-0.1033123226287,0,0,0.0113174750362985,0,0,0,0,0,0,0,0,0.00843513107598198,0,0.0719843176630633,0,0,0,0,0,0,0,-0.0518930060703687,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0.204156316675785,0,0,0,0,0,0,0.00621222809900684,0,0,0,0,0,0,0.0380855559647784,0,0,0,0.0675933116507186,0,0,0.0711810544479597,0,0,0,0.141638679796799,0,0,0,-0.136363401049004,0,0,0,0.0103395149441666,0,0,0,0,0,0
X600104.SH,0,0,0.0355459204729385,0,0,0,0,0,0.0863354876400248,0,0,0,0,0,0,0,0,0,0,0,0.27585670694612,0.031989808709459,0,0,0,0.00530296880328804,0,0,0,0,0,0,0.026844261926034,0.00898087500847876,0,0,0.0122303866671736,0,0,0,0,0,0,0,0,0,0,0,0,0.00956968056473942,0,0.0177000329134947,-0.0228572235998337,0,0,0,0,0,0
