,X600519.SH,X000858.SZ,X002415.SZ,X600809.SH,X000568.SZ,X002475.SZ,X600276.SH,X002304.SZ,X600690.SH,X600104.SH,X000651.SZ,X000725.SZ,X002371.SZ,X300124.SZ,X002129.SZ,X003816.SZ,X600031.SH,X300014.SZ,X002241.SZ,X002049.SZ,X000063.SZ,X600703.SH,X000338.SZ,X000596.SZ,X601877.SH,X002179.SZ,X000625.SZ,X600460.SH,X600089.SH,X000100.SZ,X600741.SH,X300142.SZ,X000661.SZ,X002180.SZ,X600522.SH,X600702.SH,X000157.SZ,X002074.SZ,X600884.SH,X000733.SZ,X002236.SZ,X000799.SZ,X600584.SH,X002008.SZ,X600563.SH,X600779.SH,X000977.SZ,X002414.SZ,X002007.SZ,X600183.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.49838748770405,0,0,0.130054937257565,0.020901897264374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0314595626419776,0,0,0,0,0,0,0,0,0,0,0,0.124256144853493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00845954879199533,-0.00378059427360402,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0.163264923813487,0.0555023412767193,0,0,0.0383403915444017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0149210435772981,0,0,0,0,0,0,0,0,0,0.0635117862840959,0,0.107844350049509,0,0,0,0,0,0.142648665965601,0,0,0,0,0,0,0,0,0,-0.0252928871259859,0.0378726150775305,0,0,0,0.0130628966330615,0,0
X002415.SZ,0,0.0580173360263638,0,0,0,0.0924696887617657,0,0,0,0,0,0,0,0.0113629807756541,0,0,0,0,0,0,0,0,0,-0.0160475543913293,0,0,0,0,0,0,0,-0.0391537213195526,0,0.0957596833527611,0,0,0,0,0,0,0,0,0,0,0,0,0.167027040275492,0,0,0,0,0,0.0129044448488385,0,0,0,8.67361737988404e-19,0,0
X600809.SH,0,0,0,0,0.259988720007079,0,0,0,0,0,0,0,0.0380685689588332,0,0,0,0,0,0,0,0,0,-0.260731316331295,0,0,0,0,0,0,0,0,0,0,0.00684384261792784,0,0,0,0,0,0,0,0.0440000467274389,0,0,0,0.155894264285749,0,0,0,0,0,0,-0.00337614060044178,0,0,0,0,0,0
X000568.SZ,0.299278377671386,0.139761238806685,0,0.048882354715122,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0138811603397458,0,0,0,0,0,0.131146589511843,0,0,0,0,0,0,0,0,0,0.0930787390502262,0,0,0,0,0,0,0,0.150963413848665,0,0,0,0,0,0,0,0,0,0,0.0305136709070341,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.348431126445659,0,0,0,0,0,0.268860893596572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0440868273960148,3.46944695195361e-18,0,0,0,0,0,0
X600276.SH,0.0498192823381319,0,0.00489233808646813,0,0,0,0,0,0.262366005410052,0,0,0,0,0,0,0,0,0,0,0,0.164184061071323,0.0878228834097699,0.0346332064322528,0,0,0,0,0,0,0,0,0,0,0.060293633523402,0,0,0,-0.0981673514330705,0,0,0,0.00653060170085562,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,-0.018646637769664,0,0,0,-0.00695167282619578,0,0
X002304.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21575188378325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.188707422995069,0,0.0447737859217426,0,0,0,0,0.0115258915468436,0,0,0,0,0,0
X600690.SH,0,0,0,0,0,0,0.24553045931184,0.1086276125892,0,0,0.169477200323315,0,0,0,0,0,0,0,0,0,0.0649381794812234,0,0,0,0,0,0,0,0.0367071569894836,0,0,0,-0.0875767766015792,0,0.116880433728697,0.024657106731349,0,0,0,0,0,0.132470170616845,0,0,0,0.151477156275525,0,0,0,0,0,-0.00604949637818997,0,0,0,0,0,0,0
X600104.SH,0,0,0,0,0.0110009616896158,0,0,0.0128855838062791,0,0,0.00596773770853632,0,0,0,0,0,0,0,0,0,0,0,0.00491678743188073,0,0,0,0.204334526984608,0,0,0.19056700289428,0,0,0,0,0,0,0.129406000805767,0,0,0.00874617385626012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00513108703578723,0,0
X000651.SZ,0,0,0,0,0.00959405883944206,0,0,0.0434036768963419,0,0,0,0,0,0.0918448074863801,0,0,0.130929429417128,0,0,0,0,0,0,0.0220625508052857,0,0,0,0,0,0.204951733137058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0115289955914493,0,0,0,0,-0.0203012350492671,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0.0419075839805797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0774923608060908,0,0,0,0.166493818680794,0,0,0.183088074999166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00679720171294203,0,0,0,-0.0362940273345715,0.0447951293477912,0,0,0,0.0284943143216718,0,0
X002371.SZ,0,0,0,0,0.11140325375106,0,0,0,0,0,0,0,0,0,0.262521213666905,0,0,0.0975342440137278,0,0.0994983500459857,0,0,0,0,0.119471865347283,0,0,0.391709881016371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.231051660794051,0,0,0,0,0,0,0,-0.044713432750572,0,0,0,-0.0531527262253823,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0865376855190222,0,0,0.0923455562960872,0,0,0,0,0,0,0,0,0,0,0,0.0307708120101345,0,0,0,0.184219129669859,0,-0.0374794519049472,0,0,0,0,0,0,0,0,0,0.0577440429414688,0,0,0,0.0300348202680832,-0.0146618217011504,0,0,0,0,0,0
X002129.SZ,0.106805357629302,0,0,0,0,0,0,0,0,0,0,0,0.135194299986461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.211483287153439,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0256259558953405,0,0,0,0,0,0,0,0,0,0,-0.0116393752498353,0,0,0,-0.0663964759463023,0,0
X003816.SZ,0,0,0,0,0,0,0,0,0,0,0,0,-0.0500100803831562,0.0684798185935687,0,0,0,0,0,0,0,0.133035930969845,0.17939193495303,0.000880823387013475,0,0,0,0,0,0,0,0.0308044297645041,0,0,0,0,0,0.0264115222523694,-0.0694459295440423,0,0,0,0,0,0,0,0,0.0485630281872067,0,0,0,-0.0214096898744114,0,0,0,0,-0.0550430363811264,0,0
X600031.SH,0,0,0,0,0,0,0,0,0,0,0.115985235695934,0,0,0.0918978562168249,0,0,0,0,0,0,0,0,0.282993478579067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.126029265767177,0,0,0,0.00917951719067541,-0.0342479218115526,0,0,0,0,0,0
X300014.SZ,0,0,0,0,0,0.0743254093806768,0,0,0,0,0,0,0.0871741762194447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.150312009336702,0,0.126369684160299,0,0,0.397772267539471,0,0,0,0,0,0,0,0,-0.0943646340240143,0,0,0,0,0,-0.0284346960291831,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0.550486525581949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0697959835515163,0,0,0.18909685000596,0.00410337446086959,0,0,0,0,0,0,0,0.0373983209530315,0.0612706375672705,0,0.120669120917784,0,0,0,0,0,0.0225353535242181,0,0,0,0.0155363013608383,0,0
X002049.SZ,0,0,0,0.122064291155524,0,0.0217887030971331,0,0,0,0,-0.0151075772575719,0,0.0925071215443351,0,0,0,0,0,0,0,0,0,-0.0837295234458578,0,-0.214787762959354,0.0388137698581382,0,0.358661305118164,0,0,0,0,0,0,0,0.0641474125935503,0,0,0,0.0996975233554405,0,0,0,0,0.0160818803022426,0,0,0,0,0,0.255867691728076,0,-0.0692772507013615,0,0,0,-0.097731807755393,0,0
X000063.SZ,0,0,0,0,0.139273654684616,0,0.0203598610670914,0,0,0,0,0,0,8.67361737988404e-19,0,0,0.19210256258589,0,0,0,0,0.0685720454564065,0,0,0.0421990707346156,0,0,0,0,0,0,0,0.0480117556639212,0,0.0657741654733045,0,0,0,0,0,0,0,0,0.0141066008794385,0,0,0.091680433911434,0.0196309036566401,0,0,0,0,-0.0160529432093199,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0433606095108198,0,0,0,0.094283209755345,0,0.2964445233919,0,0,0,0,0,0,0,0,0,0,0,0,0.00468625414162545,0.135090158410619,0.0621780785714105,0,0,0,0,0,0,0,0,0,0,0.0505481231400195,0,0,0,0.0506868664251488,0,0,0,0,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0.152160262953786,0,0,0,0,0,0,0,0,0,0.141233684880446,0,0.116926703998825,0,0,0.0214319446785276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.168007067594498,0,0,0,0,0,0,0,0,0,0,0.178644076403007,0,0,0.143682942418047,0,0,0,0,0,-0.0296287321022916,0,0
X000596.SZ,0.0270418167556869,0.212915619434087,0,0,0.0169568453792764,0,0,0.24669301994775,0,0,0,0,0.0827353633285043,0,0.167153236006391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0893870466251185,0,0.0228298410171711,0,0,0,0,0,0,0,0.0373514709469218,0,0,0,0,0.0026978701650416,0,-0.00746269828828746,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0,0.116844789310078,0,0,0,0,0,0,0,0,0,0.0574538724783328,0,0.0193727380778044,0,0,0,0,0,0,0,0.191459489677726,0,0,0,0,0,0.0573164053347781,0,0,0,0,0,0,0,0,0,0.358690095391305,0,0,0,-0.144248376540962,0,0,0.108468119769274,-0.113282767953454,0,0,0,0,0,0
X002179.SZ,0,0,0,-0.0131256457882891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.153412347993601,0,-0.0714579714547826,0,0,0.0176318499398219,0,0,0,0,0,0,0,0.0503189215350726,0,0,0.0474136184597559,0,0,0,0,0,0,0,0,0.275639534519617,0,0,0.0243762335326728,0,0,0,-0.0268168395303607,0,0,0,0,-0.0255873661049992,0,0
X000625.SZ,0,0,0,0,0,0,0,0,0,0,0,0.252673330036855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.115583518719523,0,0.0899597322460398,0,0,0,0.10855715423732,0,0,0,0,0,0,0,0,0,0,0,0,0.233033532569808,0,0,0,0,0.0112606716040827,0,0,0,0,0,0
X600460.SH,0.0223820482487045,0,0,0,0,0,0,0,0,0,0,0,0.201747502157493,0,0.00280204297241573,0,0.01690084558716,0,0.116491914940415,0.109780656105531,0,0.181292232440477,0,0,0,0,0,0,0.0716272861589521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0183958177064165,0,0,0,-0.050278827657212,0,0
X600089.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0659050714965395,0,0,0,0,0,0.0289557235520635,0,0,0.075583683625188,0,0,0,0.0304874102097515,0,0,0.156456938499151,0,0,0.125530399219912,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0194315888161869,-0.00416670257406786,0,0,0,-0.0177141173790058,0,0
X000100.SZ,0,0,0,0,0,0,0,0.158225440696975,0,0,0,0,0,0.0405038196329622,0,0,0.134721000523324,0,0,0,0.0512251770886306,0.0616864089660913,0,0,0,0,0.185916342411633,0,0,0,0,0.0099635840301468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0158771305267582,0,0,0,0,0.000881300775689622,0,0
X600741.SH,0,0,0,0,0,0.16817411819842,0,0,0,0,0,0,0,-0.0405907167542177,0,0,0,0,0,0,0.0777533061485159,-0.123498407682807,0,0,0,0,0.113034637970218,0,0.0502135104874029,0,0,0,0,0,0.0433360829112159,0,0,0.0321783527872384,0.0243093283815609,0,0,0.114899444999806,0,-6.93889390390723e-18,0,0,0,0,0,0,0,-0.014326088326415,0.0298101676006434,0,0,0,0,0,0
X300142.SZ,0,0,0,0,0.0458553114660641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0305453871546954,0,0,0,0,0,0,0,0,0,0,0,0.187164288381902,0,0.259186719807145,0,0,0,0,0.239520307163641,0,0,0,0,0,0,0,0,0,0,0,-0.00100115037258962,0,0,0,0,0,0
X000661.SZ,0,0,0,0,0,-0.127521902971994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.264016808927683,0.0966815735072597,0,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0.320217833344637,-0.110795595808728,0,0,0,0,0.0229692845542862,0,0.501620667168835,0,0.179595296148901,0.350167169976606,-0.269197022852161,0,0,0,0.177528237063905,0,0
X002180.SZ,0,0.0538886267952439,0,0,0,0,0,0,0,0,0,0,0.0573067650459218,0,0,0,0,0,0,0,0,0.218615248394507,0,0.0545272746479404,0,0.106966833711151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12014548964727,0,0,0,-0.0137390851965585,0,0,0,0,0,0,0
X600522.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.519833620664218,0.388112657674739,0.107709869438391,0,0,0,0,0,0,0,0,0.0440379690390346,0,0,0,0,-0.168286554015095,0,1.73472347597681e-18,0,0,0.141964030359468,0,0,0.0890353271591164,0,0,0,0,0.000882724284022088,0,0,0,0,0,0.0271353627586315,0,0,0,0,0,0
X600702.SH,0.0407237717863721,0,0,0,0,0.0875174395002429,0,0,0,0,0,0,0,0,0,0,0,0,0.0699663107242044,0,0,0,0,0.0426383780298941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.302576738116019,0,0.136817653382564,0,0.0836818174689554,0,0,0,0,0,0.0374598041508582,4.33680868994202e-19,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0,0.0279625508830628,0,0,0,0,0,0.0520707897662391,0.329070340473825,0,0,0,0,0,0.0387786808454521,0,0,0,0.103142890253234,0,0,0,0,0.111339597137084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0129007333489874,0,0,0,-0.0138952119193517,0,-0.0310373799972039,0,0,-0.00793529239586253,0,0
