,X600519.SH,X600104.SH,X002415.SZ,X000858.SZ,X000651.SZ,X000725.SZ,X600276.SH,X002304.SZ,X000063.SZ,X600690.SH,X600703.SH,X000568.SZ,X600741.SH,X002475.SZ,X600031.SH,X002236.SZ,X000338.SZ,X000625.SZ,X002008.SZ,X002241.SZ,X600487.SH,X002456.SZ,X601877.SH,X000100.SZ,X600066.SH,X600809.SH,X002508.SZ,X300124.SZ,X300003.SZ,X300136.SZ,X002294.SZ,X600522.SH,X600271.SH,X600867.SH,X600089.SH,X000157.SZ,X000981.SZ,X002085.SZ,X000596.SZ,X600177.SH,X600566.SH,X600498.SH,X600699.SH,X300142.SZ,X000661.SZ,X002179.SZ,X600118.SH,X002049.SZ,X002129.SZ,X000050.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,-0.181998749541755,0,0.537451405056241,0,0,0.130623623563521,0.0652386093421094,0,0,0,0,0,0,0,-0.0136572279486581,0,0,0,-0.0196979142187202,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0189129920477025,0,-0.00625381230934307,0,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0,0.0232439728101746,0,0.0992222989975493,0,0,0.155982023484566,0.104742907323166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0840187076655973,0,0,0,0,0,0,0,0,0,0,0,0.0324628020249335,0,-0.0129589597554472,0,0,0,-0.0204685405216765,0.0409403328420724,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0,0,0.170608693020277,0,0,0,0,0.0282500588118652,0,0,0.246665992823206,0,0.228892989363046,0,0.0507325523122665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00299794546624312,-0.00890692591511964,0,0,0,0,0,0
X000858.SZ,0.151191917192716,0,0,0,0.0512823982722423,0,0,0.0810512710498803,0,0,0,0.354292649535936,0,0,0,0,0,0,0,0,0,0,0,0,0,0.267722427474871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0345718315750009,0,0.00222209902517852,0,0,0,0,0,0,0
X000651.SZ,0,0,0,0.375106602694635,0,0.047936824885871,0,0,0,0.0239838027185038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0563975289287121,0,0.0282278951734821,0,0,0,0,0,0,0,0.0167892561375604,0,0,0.0135525901850362,0,0,0,0,0,0,-1.73472347597681e-18,0.0364028011239479,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0.300786687216674,0.0474971029631305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00205145477363947,0.0831409512189904,0.0409189743336917,0,0,0,0,0,0,0,0.160966731244087,0,0,0,0,0,0,0,0,0.0184985301717086,0,0.276916235773392,0,-0.0341273978533598,0.064858928944908,0,0,0,0,0,0
X600276.SH,0,0,0.105524201158439,0,0,0,0,0,0,0,0.15523458890196,0.250263919832616,0,0,0,0,0,0,0,0,0.0455563950898135,-0.213014631700334,0,0,0,0,0,0,0,0.0755905683011153,0,0,0,0,0,0,0,0,0.00211703018609241,0,0,0,0,0.0777320742029906,0,0,0,-0.0165094168180512,0,0,0,-0.0107733707618548,0.037990814944065,0,0,0,0,0,0
X002304.SZ,0.210153388482846,0,0,0.278789852475884,0,0,0,0,0,0,0,0.0375215929449846,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0.0378834827223855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125346681754923,0.0219211333034919,0,0,0,0,0,0,-0.0104073196232503,0.0192025378713734,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0.364204199265608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0566718740909193,0.140317905167354,0,0,0,0,0,0,0,0,0.357586062802556,0,0,0,0,0,0.224130930100644,0,0,0,-0.0309108576059673,0.0569880823575092,0,0,0,0,0,0
X600690.SH,0,0.0456579274945226,0,0.188990591828262,-1.38777878078145e-17,0,0,0,0,0,0,0,0.145123355548127,0,0,0,0,0,0.286939062739901,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0.0664286413830734,0,0,0,0,0,0,0.0764283617638103,0,0,0,0,0,-0.000945028582305538,0,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0.0386707324910608,0,0.142440648911957,0,0,0,0,0,0,0,0,0,0.0885751071560576,0,0,0,0.00680305927160071,0,0,0,0,0,0,0.199525390052074,0,0,0,0.0856365967554797,0,0,0,0,0.117357636525813,0,0,0.222520652594051,0,0,0,0,0,0.0955818366383636,0,0,0,-0.0188697746287235,0,0,0,0,0,0,0
X000568.SZ,0,0,0,0.3208071111223,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0.150073582016629,0,0,0.0851487032943669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.127955826587802,0,0,0,0,0,0,0,0,0,0,0,0,0.00146006452330211,-4.33680868994202e-19,0,0,0,0,0,0
X600741.SH,0,0,0,0,0,0,0,0,0,0.182551782840532,0,0.0737300809849327,0,0,0,0,-0.049117140754972,0,0,0,0,0,0.0182251945438178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.185720560394883,0,0,0.0151393178911551,-0.182037865177067,0,0,0,-0.0237165971801426,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0.0216250129664457,0,0,0.0306169309228246,0,0,0,0,0,0,0.0455317812302041,0,0,0,0,0,0.194019487394964,0,0,0,0,0,0,0,0.226698491328744,0,0,0,0,0,0,0,0,0,0,0,0.0796630432563762,0,0,0.12988734668727,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0
X600031.SH,0,0,0.0990413333167863,0,0,0.0782161253338454,0,0,0,0,0,0,0.150085646950102,0,0,0,0,0,0,0,0,0,0.136608036581996,0,0.142574675564616,0,0,0.0195523482254974,0,0.0849222174059699,0,0,0,0,0,0,0,0,0,0,0,-0.0943446572557697,0,0,-0.202880746604532,0,0,0,0,0.107254476748082,0,-0.00560852911644027,8.67361737988404e-19,0,0,0,0,0,0
X002236.SZ,0,0,0.476170528313096,0,0,0,0,0,0.0397129627618965,0,0.0959011158849311,0,0,0,0,0,0,0,0,0,0.0832166182146971,0.14506947715648,0,0,0,0,0,0,0,0.0101393868045792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0729843881937009,0,0,0,0,0,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0.020381538046816,0,0,0,0.038923415235284,0,0,0,0,0.0863789054211679,0,0,0,0,0,0,0,0,0,0,0,0.29970810460111,0.00887530084634084,0,-0.0418574840027288,0,0,0,0,0,0,0,0,0,0,0,0.200331353632478,0,0,0,0,0,0,0,0,0,-0.0266599113167355,0.0339866106816263,0,0,0,0,0,0
X000625.SZ,0,0,0,-0.111156471065807,0,0,0,0,0,0,0.087796763921084,0,0,0,0,0,0,0,0.0466568304600853,0,0,0,0,0,0,0,0.0549927094182796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.076091877927082,0,0,0,0.0317379428299158,0.0630717424978844,0,0,-0.0179761070679809,0.0231879479479509,0,0,0,0,0,0
X002008.SZ,0,0,0.29252151627956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022988011262794,0,0.0746657899899962,0.304051914988219,0,0,0,0,0,0,0.143907925721577,0,0,0,0,0,0,0,0,0,0,0,0.0942890811160041,0,0,0,0,0,0,0,0,0.00176299610255732,0,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,0,0.0626076058635403,0,0,0,0,0.301483875001286,0,0,-0.00599045595466916,0,0,0,0.0686854289405402,0,0,0,0,0,0,0,0,0,0,0.180877570072754,0,0.0552819695294912,0,0,0,0,0,0,0,0,-0.176790073684724,0,0.00216424733379961,0,0,0.0576687334897346,0,0,0,-0.00827246602494743,0.0612255832082969,0,0,0,0,0,0
X600487.SH,0,0,0.261061513245333,0,0,0,0,0,0.0743538807505697,0,0,0,0,0,0,0,0,0,0.277718920016954,0,0,0,0.162379700203008,0,0.0821818303157334,0,0,0.023592881508021,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00355774807204795,0,0,0,0,0,0,0.012755492861474,0.13492282214545,0,0,0,0,0,0,0,0,0
