,X600519.SH,X000858.SZ,X600809.SH,X002415.SZ,X000568.SZ,X600276.SH,X600690.SH,X002475.SZ,X002304.SZ,X300124.SZ,X000651.SZ,X600104.SH,X300014.SZ,X002129.SZ,X003816.SZ,X000725.SZ,X600031.SH,X000596.SZ,X002371.SZ,X000625.SZ,X002049.SZ,X000063.SZ,X002179.SZ,X000338.SZ,X600089.SH,X600703.SH,X002180.SZ,X300142.SZ,X000661.SZ,X002241.SZ,X000733.SZ,X601877.SH,X600522.SH,X000100.SZ,X600741.SH,X002074.SZ,X600460.SH,X000157.SZ,X600702.SH,X600584.SH,X300003.SZ,X600884.SH,X600487.SH,X002414.SZ,X002294.SZ,X000066.SZ,X000799.SZ,X002007.SZ,X600563.SH,X002236.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X000651.SZ,0,0,0,0,0.0520405404162917,0,0.304691521610627,0,0,0,0,0,0,0,0,0,0.168114100520695,0,0,0,0,0,0,0,0,0,0,0,0.027832766882074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0844057230322697,0,0.109731619358475,-0.0544606567818672,0,0,-0.00245873365293701,0,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0.0075661822564721,0,0.074450760651963,0,0,0,0,0,0,0,0,0,0,0,0.00596533677194408,0,0,0,0,0,0,0,0.117888455417376,0,0,0,0,0.2045770333388,0.00947266722561277,0.040578458490002,0,0,0,0,-0.0551358259478078,0,0,0,0,0,0,0,0,0,0,-0.0114072816860076,0.0306515704432539,0,0,0,0,0,0
X300014.SZ,0,0,-0.0364538926046019,0,0,0,0,0,0,0.0841683459986666,0,0,0,0,0,0,0,0,0,0,-0.0204522936219772,0,0,0,0,0,0,0,0,-0.0082058917258335,-0.118768225854629,0,0.074704436704794,0,0,0.472129175933624,0,0,0,0,0,0,0,0.189335709685851,0,0,0,0.13752094444142,0.182376908729192,0,0,0,0,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.07978034378088,0,0,0,0,0,0,0,0,0,0,0,0.0784125958545472,0,0,0,0,0,0,0.16199425710202,0,0,0,0,0,0,0,0,0,0,0.0591685401801439,0.152248866119498,0,-0.0306229067407904,0,0.117079787179687,0,0,0,0,-0.00112154948510937,0,0,0,0,0,0
X003816.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0111417000906559,0,0,0,0,0,-0.162161972807359,0,0.0317794220710309,0,0,0,0.0514242445981362,0.0511530475354317,0,0,0,-0.0282469215689599,0,-8.67361737988404e-19,0,0.106674912404636,0,0,0,0,0,0,0,0.0743876222618708,0,0,0,0,0.0309590400389602,0,0,0,0,0,-0.0251218539970094,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.110135869204831,0,0,0,0,0,0,0,0,0,-0.0494129409758352,0,0,0,0,0,0,0.399530477052648,0,0,0,0,0.0776025701400701,0,0,0,-0.0161637900091789,0,0,-0.0106209604000846,0,0,0,0,0,-1.0842021724855e-19,0,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0,0,0,0,0.103623884700531,0,0,0,0,0.243123236966554,0,0,0,0,0.0608698775247443,0,0,0,0,0.0303449626801026,0,0,0,0,0,0,0,0.287561921675816,0,0,0,0,0,0,0,0,0,0,0,0,0,0.126157793944332,0,0,0,0,0.0237013225528022,0,0,0,0,0,0
X000596.SZ,0,0,0.254449024583736,0,0.160550008216761,0,0,-0.123033617053536,0.113387443773299,-0.0435061022377837,0,0,0,0,0,0,0.0851930390564528,0,0,0.170638950288775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.112882230151594,-0.0326889007800005,0.0687033079432066,0,0,0,0,-0.00954998347181778,0,0,0,0,0,0,0
X002371.SZ,0,0,0,0,0,0,0,0.254492589960697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.096600948382032,0.165689484196968,0,0.145630989147198,0,0,0,0.18148842721037,0,0,0,0,0,0,0,0,0,0,-0.09086346120321,0.0494130305308101,0.411152259497443,0,-0.0092936730799632,0,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0,0.0739442010491811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0176216557733381,0,0,0,0,0,0.121299384767008,0.0534549138194369,0,0,0.206739056832588,0,0,0,0,0,0.185316210125913,0,0.0988605371152977,0,0,0,0,0,0,0,-0.0138955929208566,0,0,0,0,0,0,0
X002049.SZ,0,0,-0.0505952460288241,0,0,0,0,0,0,0,0.00716692868448993,0,0,0,0,0,0.115028462472887,0,0,0,0,0,0,0,0,0,0.0952701299435444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0823259305843858,0.165714807351466,0.273683754656097,0,0,0.152628471759994,0,0,0.010905134330505,0.0879785934171888,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0.111125915897014,0,0,0,0,0,0,0,0,0,0,0.0185322678735757,0,0,0,0,0,0,0,0,0,0.00211182822796745,0,0,0.0703593397519102,0,0,-0.000331345790543025,0.16076736486532,0,0,0,0,0,0,0,0,0,0,0,0.0491330526886086,0,0,0,0.166237839422862,0,0,0,0,0,0,0,0,0
X002179.SZ,0,0,0,-0.0558924677928407,0,0,0,0,0,0.0302412405469418,0,0,-0.0042844389167674,0,0,0,0,-0.0293551166353684,0.130197944902937,0,0,0,0,0,0,0,0,0,0,0,0.290426063921367,0,0.0272351400593048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.150474568103642,0,0,0,-0.00740833774071163,0.00654654934279597,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0.0421528516349776,0,0,0,0,0,0.044827526916165,0,0,0,0.0718268425268876,0,0,0,0,0,0,0,0.00699598482895561,0,-0.0360984860321021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.144534421434533,0,0.104379988663095,0,0,0.105958957792192,0.0424957818222793,0,0,0,-0.0307339859337424,0.031824799139493,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0528319766761897,0.214758930028246,0,0,0,0,0,0,0,0,0,0.190178765413459,0,0,0,0,0,0,0,0.254001142377968,0.0913089828947799,0,0,0,0,0,0,0,0,1.38777878078145e-17,0,0.0461928899952783,0.00761453971812046,0,0,0.0127635989379351,0,0,0,-0.0125348796418184,0,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0331312182984472,0,0,0,0,0,0,0,0.0208281911172598,0,0,0,0,0.100587938695938,0,0,0,0,0,0,0,0,0,0,0,0.281298787600571,0.0963496862742446,0.0834645964587317,0,0,0,0,0,0.0081836179186072,0,0,0,0,0,0,0
X002180.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0148591509872997,0.00883206283596758,0,0,0,0,0,0,0,0,0,0.0341432084263492,0.105360577695483,0,0,0,0,0,0,0,0,0,0,-0.0443643182137981,0,0.313199415671182,0,0,0.21495789460694,0,0,-0.0200906291257981,0,0,0,0,0,0,0
X300142.SZ,0,0,0,0,0,0.107229691336798,0,0,0,0,0,0,-0.0259541886456692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0505223669736894,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.150192618383072,0,0.248502791735843,0.209533748459918,0,0.105170664517781,0,0,0,0.0229049598363387,-0.0606619383568945,0,0,0,0,0,0
X000661.SZ,0,0.229273374853924,0,0,0,0,0,0,0,0,0,0,0,0.00976320073022216,0,0.0119353191665508,0,0,0.0649870282587893,0,0,0,0,0,0,0,0,0.175639691385136,0,0,0,0,0,0,0,0,0,0,0,0,0.0857248923833462,0,0,0,0,-0.0906661127602921,0,0.189189146600938,-0.156756511944194,0,0,0.00149624609389403,0,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0.459652763819652,0,0,0,0,0,0,0.264527278970819,0,0,0,0,0,0.165088231398635,0,0,0,0,0,0.142161987242966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.117137598677154,0,0,0.228597987162673,0,0,0.0236387441585054,0,0,0.157806472221725,0,0,0,0,0,0,0
X000733.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.122115596624963,0,0,0,0.0637447887245042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.033621682265887,0,0,0,0.143633967529335,0,0,0.124545450845594,0,0,0,0,0,0,0,0,0,0,0,0,0
X601877.SH,0,0,0,0,0.0670774700554073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.274327824537932,0,0,0,0,0,0.08077549616753,0,0,0,0,0,0,0.0869419043414525,0,0,0.168940894131076,0,0,0,0,0,0,0,0,0,0.00914217927201551,0,0,0,0,0,-0.0262776543453005,0,0,0,0,0,0,0
X600522.SH,0,0,0,0,0.110073744793734,0,-0.179317017235863,0,0,0,0,0,1.38777878078145e-17,0,0,0,-0.0825824970481399,0,0,0,0,0,0,0,0.115282533457051,0,0.0173915548635795,0,0,0,0.219324515909541,0,0,0,0,0,0,0,0,0,0,0,0.765817244074822,0,0,0,0,0,0.23916453477193,0,0,0.0539934047710959,-0.0562158002697307,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.385201980466292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00906203184272913,0,0,0,0,0,0,0
X600741.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.093255338651102,0,0,0,0,0,0,0.220695958619816,0,0,0,0,0,0,-0.0149201923102436,0,0,0,-0.0348184526510118,0,0,0,0,0,0,0,0.0684619924006613,0,0,0,0.00192841135878642,0,0.00216411089197695,0,0,0,0,0,0,-0.0176247253754081,0,0,0,0,0,0,0
X002074.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.347658914218487,0,0,0,0,0,0,0.102989326083107,0,0,0,0,0,0,0.0659742478581168,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0566031255539925,0.184426787822971,0.0131631041088313,0,0,0,0,0,0.200398416033971,0,0,0,0,0,0,0,0,0,0
X600460.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0238637553788097,0,0,0,0,0,0.113785117863513,0.00258930965941105,0,0,0,0,0,0.115481278177898,0,0,0,0.156974316620121,0,0,0,0,0,0,0,0,0,0.248116723569085,0,0,0.0636368021425019,0,0,0.0397241113190211,0.138275294148738,0,0.00948835288534683,0,0,0,0,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.263276036404839,0,0,0,0,0,0,0.0203535890391534,0.0596101082696253,0,-0.0423623328488417,0.00828539632571573,0,0,0,0,0,0,0,0,0.065736635187587,0,0,0,0,0.0682396738946969,0,0,0,0,0,0,0,0,0,-0.00780944065601283,-0.0115241943863763,0,0,0,0,0,0
X600702.SH,0,0,0,0,0.400796397016805,0,0,0,0,0,0,0,0,0,0,0,0.171566497446475,0,0,0,0,0,0,0,0.0676231968355266,0,0,0,0.121280050388412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.268717589816399,0.0293291521129309,0,0,0.0948987924006217,-0.00303310979180298,0,0,0,0,0,0,0
X600584.SH,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0.0772032396607246,0,0.0600304669075377,0.127976622768056,0,0,0,0.165184080840527,0,0,0,0,0,0,0.0309375359522745,0,0,0,0.079583400311359,0,0,0,0,0,0,0,0.0408096349605103,0,0,0.0222050288398369,0,0,0,-0.00959887515375598,0,0,0,0,0,0,0
X300003.SZ,0,0,0,0,-0.0520656175664711,0.762450520821427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00932878434530345,0,-6.93889390390723e-18,-0.0121154838258038,0,-0.0659992321062341,0,0,0,0,0,0,0,0,0,0,0.0571445420216003,0,0,0,0,0.168349039695446,0.0719026160704181,0,0,0.0068239228992877,0.0151834509985249,0,0,0,0,0,0
X600884.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.067335186092143,0,0,0,0,0,0,0,0,0,0,0.0457147028121681,0,0,0,0,0,0.0641087445937576,0,0,0.0664710049333697,0.263682283336119,0,0.172228389497703,0,0,-0.0141418421488895,0,0,0,0,0.00567743554631325,0.011047416750585,0,0,0,0,0,0,-0.0164119326779547,0.0573905062033986,0,0,0,0,0,0
X600487.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00501124249725595,0,0,0,0,0,-0.125675286208147,0,0,0,0,0,0,0.68535947175903,0,0,0,0,0,0,0,0,0,0,0,0.0592165438020709,0,0,0,0.205742496905041,0,0,0.0060260407902388,0,0,0,0,0,0,0
X002414.SZ,0,0,0,0,-0.044600766138385,0,0,0,0,0,0,0,0.388701110614553,0,0,0,0.121319311073001,0,-0.0599610513773549,0,0,0,0,0,0,0,0,0,0.120198642285807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.194871035568995,0.211675264562685,0,0,0,0,0,-0.0274811432312993,-0.025771819298298,0,0,0,0,0,0
X002294.SZ,0.0977208885965324,0,0,0,0,0.536174430504585,0,0,0,-0.0543741208662409,0,0,-0.0226049740854275,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0804947349800312,0,0,0,0,0,0,0,0,0,0,0,0,0.0111114663996076,0,0,0.139189950943236,0,0,0.160249039035691,0,0.143133947160443,0,0,0,0,0.00715774117260156,0,0,0,0,0,0
X000066.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.250108920740038,0.442672777201219,0,0,0,0,0,0,0,0.239600578602117,0,0,-0.013919956248073,0,0,0,0,0,0,0,0.0107404327828819,-0.0386289619678043,0,0.0716246776342375,0.0207294387041014,0,-0.149546381946019,0,0,0.0679442959968522,0,0.0480495719247685,-0.111440073045745,0,0,0,0,0,0
X000799.SZ,0.254186775701632,0,0,0,0.052428772905166,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0376724533371442,0,0,0,0,0,0,0,0,0.0470212404199451,0.0945228051889234,0.103240096681599,-0.0656176918410505,0,0,0,0,0.11331272593548,0,0,0.291349979431106,0,0,0,-0.0159748886770533,0.0650917708511169,0.0273633200148869,0,0,0,0,0,0,0.0256481230640717,0,0,0,0,0,0,0
X002007.SZ,0,0,0,0,0,0,0,-0.214098401342281,0,0,0,0,0.145707350380982,0,0,0.0477057522222017,0,0,0,0,0,0,0,0,0,0,0,0,0.621085925749162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15290202878755,0,0,0,0,0,0.0923527389858883,0,0,0,0,0,0,0,0
X600563.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.199109462309167,0,0,0,0,0,0.023644558243555,0.309174028071644,0.0265466112176587,0,0,0,0,0,0,0,0,0.018839168062908,0,0,0,0,0,0.0277655983395836,0,0,0,0,0,0,0.131806857219358,0,0.0690788779464578,0.0924596396978231,0,0,0,0,0,0,0,0,0,0,0,0,0
X002236.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.152716355731412,0,0.118681681887227,0,0,0.153037645203315,0,0.285812730071419,0,0,0,0,0,0.00597620641199471,0,0,0,0,0,0,0,0,0,0,0,0.0019207505945936,0,0.0207736124193323,0,0.066090706523654,0,0.111429687066494,0,0,0,0.00406850071301519,0.00786349296141544,0,0,0,0,0,0
Change_TY3M,0,0,0,0.0444052544054828,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0402425512763634,0,0,0,0,0,0,0,0.0989586646439181,0,0,0.018687293644605,0.0413262972229586,0,0,0.0763869288912823,0,-0.297308791548214,-0.0300860252674989,0.162776057272423,0,0,0,0,-0.0259976076702435,0,0,0,0,0,0.133760112110053,0,0,0,0.0361135243396462,-0.255890092485008,0,0,0,0,0,0
Slope,0,0,2.31605469303147,0,0,0,0,0,0,0,0,0,0,-1.33115027930164,0,0,0,0,0,0,0,0,0,0,0,2.89149182906622,0,0,0,-0.0398716053547835,0,0,0.114289181015993,0,0,0,0,0,0,0,3.16181671807494,-1.69311283561121,0,0,0,-0.461152924071166,0,-1.00609358005109,0,0,1.3453204323451,0,0.655849835715974,0.408398308854948,0,0,0,0,10.5732709307283
TED,0,0,0,0,0.253506639922641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0976753489642582,0,0,0,0,0,0,0,0,-1.00130097326988,0.285429819392652,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0.0494706664992679,0,-0.0400150830285952,0,0,0,0,0,0,0,-0.116956811715569,0,0,0,0,0,0,0,0,0,0,0,0,-0.0258051188030752,0,0,-0.0629338633501246,0,0,0,0.037545193282855,0,0,0,0,0.0203150290766795,0,0,0,0,0,0,0,0,0.117833641228473,0,0,0,-0.0036488395197961,-0.0235928180036636,0,0,0,0,0,0
MKreturn,0,0,-0.0882132011298596,0,0,0,0,0,-0.0526889373352451,-0.00818985825577401,0,0,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00163452389810947,0.0274208742000034,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0478314674971938,-0.109177762472682,0.0111305513525303,0,-0.0183358220549835,0.0177202575778494,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000887200861159383,0,0,0,0,0,0,0.000668546382390619,0,0,0,0,0,0,0,0,-0.00312166416986969,0.000121614948820352,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0.0315693168279617,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0088929979871784,-0.0322697693894016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0249180351655095,0,0,0,0,0,0,0,0,-0.0129152114891544,0,0,0.00323602910908123,0,0,0,-0.00427772936234999,0.029138445033998,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0.000602862752601896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00145559805398391,0,0,0,0.00181602326932249,0,0,0,0,0,0,-0.00122933275356725,0,0,0,0,-0.00316664325300074,0,0,0,-0.00434281546205837,-0.0138757088436178,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,-0.00273252487533236,0,-0.00340565013030627,0,0,0,0,0,0,0,-0.00642145864528373,0,0.00218352210000921,0,0,0,0,0,0,0,-0.000904088744218503,0,0,0,0,0,0,0,0,0,-0.00649369476459793,0,0,0,0,0,0,0,-0.00498942283406578,0,0,0,0,0,0,0.0155823436055423,-0.00642340462664772,-0.00599344863606604,0,0,0,0,0
