,X600519.SH,X000858.SZ,X000568.SZ,X002415.SZ,X600809.SH,X600276.SH,X002475.SZ,X600690.SH,X002304.SZ,X000651.SZ,X300124.SZ,X000063.SZ,X600104.SH,X003816.SZ,X000725.SZ,X000596.SZ,X002371.SZ,X000625.SZ,X600031.SH,X000338.SZ,X300014.SZ,X002129.SZ,X002179.SZ,X600703.SH,X002049.SZ,X600089.SH,X000100.SZ,X600372.SH,X002236.SZ,X000977.SZ,X600741.SH,X000661.SZ,X600584.SH,X000157.SZ,X601877.SH,X002241.SZ,X600522.SH,X600702.SH,X000733.SZ,X002074.SZ,X002180.SZ,X002463.SZ,X000800.SZ,X601799.SH,X300142.SZ,X002028.SZ,X002007.SZ,X000066.SZ,X600487.SH,X300003.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X300124.SZ,0,0,0,0,0,0.112042532369014,0.0480351361585874,0,0,0,0,0,0,0,0,0,0,0.0395258262192053,0.121932723706124,0,0,0,0,0,0,0,0,0,0,0.0223947125433591,0,0,0.0761667601445527,0,0,0,0,0,0,0,0.0591718845429286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000063.SZ,0,0,0,0,-0.0587569898428861,0,0.0749706975610538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.167151791014916,0,0,0.00421985402719907,0,0,0,0,0,0,0,0,0.148667219843312,0,0,0,0,0,0.102134590161195,0.335083198682114,0,0,0,0,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0.0660946084120788,0,0,0,0,0,0,0.162937730755866,0,0.00402780866919447,0,0,0,0,0,0,0,0,-0.0221887650592198,0.013193162679469,0.0499624565227549,0,0.038504241559172,0.0170187755495415,0.0907085424361438,0,0,0,0,0,0,0.0134734390875573,0,0,0,0,0,0,0,0,0,-0.00675652005411497,0.0120468239222222,0,0,0,0,0,0
X003816.SZ,0,0,-0.0368410917483789,0.0259659906585355,0,0,0,0,0,0,0,0,0,0,0,0,-0.0869889033721239,0,0,0,0,0,0,0,-0.067490325518589,0.0411424242601445,0,0.097055829302577,0.0617640762650441,0,0,-0.0424044572630412,0,0,0,0.0541319393974922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0.036470761600595,0,0,0,0,0,0,0,0,0,0,0.0940314313972977,0,0,0,0,0,0,0,0,0.185389876920189,0,0,0.031186414656492,0,0,0.0544186730401161,0,0,0,0.0848582052676023,0.0229695470324708,0,0,0,0.0111908820073498,0,0,0,0,0,0,0,0,0,-0.0393920212939502,0,0,0,0,0,0,0
X000596.SZ,0,0,0.164141529457197,0,0,0.101954507703816,0.00485455087344382,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00140807131321748,0,0,-0.0614264629349568,0,0,0,0,0,0.0107101453900584,0,0,0,0,0,0,0.0923994200749322,0.296954121996188,0,0,0,-0.0507367267003697,0,0,0,0,0,0,0,0,0,0.026799963654315,0,0,0,0,0,0,0
X002371.SZ,0,0,0.192824222375548,0.0259992224041834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.121706650829541,0.140815361615267,0,0.119733899818968,0.084086771661885,0,0.140293179812758,0,0,0.0846737494017511,0,-0.265835303922669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.297684818841134,0,0,0.0251288985234695,0.00851837191738126,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0822028295517907,0,0,0,0,0,0,0,0,0,0.0700876986019586,0,0,0,0,0,0,0.0110053431238225,0.108324633528505,0.184862221344686,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0.0153208094083773,0.445480267160897,0,0,0,0,0,0,0,0,-0.0309790250048756,0,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0,0,0,0,0.133222782963989,0,0,0,0,0,0,0.064109348560723,0,0,0,0,0,0,0,0,0.223500254488485,0,0.0779996796891279,-0.0277293768132043,0,0,0,0,0,0,0,0.037740735384216,0,0,-0.0400632086949784,0,0.0805578998296867,0,-0.0295345090537342,0,0,0,0,0,0,-0.0623833006776558,0.0268563720995314,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0125841223965995,0.190853296512281,0,0,0.0302116455920958,0,0,0,0,0,0,0.0177086395622296,0.0335428154686188,0,0,0,0,0,0,0,0.0526629289107584,0,0,0,0.0317415760658458,0,0,0,0,0,0,0,0,0,0,0.0076428877322948,0,0,0,0,0,0
X300014.SZ,0,0,0,0,0,-0.0854626765492627,-0.00915298996269598,0,0,0,0,-0.020020312669022,0,0,0,0,0,0,0,0,0,0,0,0,0.167407876343907,0,0.142373696068495,0,-0.00205278114454804,-0.0300593195278032,0,0.123137544764167,0,0,0,0,0,0,0,0.500549429759779,0,-0.0583031198119784,0,0,0.113337008964504,0,0,0,0,0,0,0.0881296470333367,0,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0,0.0268165197541907,0,0,0,0,0,0,0,0,0,0,0,-0.0796334313718197,0.197112722432249,0,0,0,0,0,0.241210924355231,0,-0.126704847283422,0,0,0.0570737444627511,0,0,0,0,0,0,0,0,0,0.423461250977495,0,0.00468602102922688,0,0,0,0,0,-0.0379939955381514,0,0,0,0,0,0.084405616651424,0,0,0,0,0
X002179.SZ,0,0,0,0,0.0198454760355633,0.0606383002602051,0,0,0,0,-0.0643795349104424,0,0,0,0,0,0,-0.00692750330851535,0,0,0,0,0,0,0,0,0,0,-0.0627924209130827,0,0,0,0,0,0,0,0,0,0.541081903076409,0,0,0.0071992944716501,0,0,0.0190542101608697,0,0,0,0,0,0,0,-0.075974367083094,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.29204748840336,0.10078229767509,0,-0.202483069181341,0,0.397632575194848,-0.0198443014115066,0,0,0,-0.182169628117196,0,0,0.128106090275942,-0.229563682324847,0,0.0846616647498531,0,0,0,0,0,0,0,0,0.0594471089204075,0.0594457363531197,0,0,0,-0.0618284791564799,0,0,0.0919956727971588,0,0,0.02070157031672,-0.121719846468439,0,0,0,0,0,0
X002049.SZ,0,0,0,0,0,0,0.0920175915526901,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0795872430107995,0.112567014283184,0,0,0,0,0.0725689411075115,0,3.46944695195361e-18,0.0750163781643845,0,0,0,0,0,0.215506525095318,0,0.0123908398979045,0.0218159208630327,0,0.092426999284037,0,0,0,0.0933141546918866,0,0,0,0,0,0,0,0.016847002166357,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0.153674334618711,0,0,0,0,0.000573608299899484,0,0,0,0,0,0.0201371885225821,0,0,0.134480001411768,0,0,0,0,0,0,0,0.00511019444734895,0,0,0,0.099888528897029,0,0,0,0,0,0,0,0.0548181309146875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.145933371979429,0,0.069097882095064,0.00915318278877304,0,0,0,0,0,0.0494383080988347,0.0659039191526834,0,0,0,0,0,0,0,0,0,0,0,0,0.0338480399759712,0,0,0,0.136196502156905,0,0,0,0,0,0,0,0,0,-0.0121177655575866,0,0,0,0,0,0,0
X600372.SH,0,0,0,0,0,0,0.0427977786678801,0,0,0,0,0,0,0,0,0,0,0.122393367946091,0,0,0,0.0246210317895796,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0830381630972304,0,0,0,0,0,0.0445696599464033,0,0,0,0,0,0,0,0,0,0.0309372246154045,0,0,0,0,0,0,0
X002236.SZ,0,0,0,0.745525303488842,0,0,0.163973895314341,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.217585452610838,0,0,0,0,0,-0.153721750790816,0,0,0.386091391284479,0,0,0,0,0,0,0,0,0,0,0,0.0735914393475086,0,0.16602775306007,0,0,0,-0.171272502724335,0,0,0,0,0.141285079631156,0,0,0,0,0,0
X000977.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.137201245733392,0,0,0,-0.371777578408924,0,0,0.223528386319851,0,0,0,0.0757206266146316,0,0,0,0.358923428389157,0,0,0.133451478544658,0.0357547579289742,0,0,0,0,0,0,0,0,0.31371090769827,0,0,0,-0.398417478741052,0,0.316271983624568,0,0,0,0,0,0,0,0,0,0,0
X600741.SH,0,0,0,0,0,0,0,0,0.0578273020578786,0,0,0,0,0,0,0,0.016588817888381,0.233210228857545,0,0.0254596322171383,0,0,0,0,0,0,0,0,0,0.0165986044129361,0,0,0.0654170715098544,0,0,0,0,0.0779762866453007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0261390631341528,0,0,0,0,0,0
X000661.SZ,0,0,0,0,0,0.127831244604622,-0.035365143219426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.210391666756084,0,0,0,0,0.338787236805939,0,0,-0.052967645429518,-0.0604796672329044,0,0,0.19560198839829,0,0,-0.0182692592194483,0,0,0,0,0,0,0,0,0,0,0
X600584.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0208435361725818,0,0,0,0.105599140805116,0.107300438525147,0,0,0,0.0332768940734472,0,0,0,0,0,0.121625832989823,0,0.0380620478132649,0,0,0,0.175920285235224,0,0,0.139758008115368,0,0,-0.0489448554220913,0,0.138922946866024,0,0.00577062172289098,0,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0.0169529891659534,0,0,0,0.027640057763433,0,0,0,0.0735003917915658,0,0,2.71050543121376e-20,0.257849695880328,0.0251903366719141,0,0,0,0,0,0,0.0984287458847971,0,0,0,0,-0.0132481693907128,0,0,0,0,0,0,0,0,0,0,0.0393693191278337,0,0,0,0,0.0522516753836261,0,0,0,-0.0296892151031158,0,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0.0182121255158372,0,0,0,0,0,0,0,0,0,0,0.0777599178591108,0.128145591400455,0,0.105251391813073,0.0784662587582909,0,-0.0636263022324464,0,0,0,0,0,-0.00955043756985305,0,0.0256345554729009,0,0,0,0,0.0310374196196708,0,0.0308227600941608,0,0,0,0,0,0,0.0571203730218447,0,0,0,0,0,-0.0359726335348248,0,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0.365144450687676,0,0,0,0,0,0,0,0,0,0,0.0108576797198108,0,0,0,0,0,0,0,0,0,0,0.102049948255412,0,0,0,0.0457524756768099,0,0,0,0.044137992674165,0,0,0.274259501748287,0,0,0,0,0.202448231642122,0,0.101341930052651,0,0,0,0,0,0.046635360101578,0,0,0,0,0,0
X600522.SH,0,0,0,0,0,0,0,0,0,0,0,-0.0505112981730386,0,0,0,0,0,0.0313157168156705,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0456864615046579,-0.0358813543319044,0,0,0,0,-0.0790663520569792,0,0,0,0.115564514567502,0,0,0,0,0,0,0.368260194925396,0,0,0,-0.0659353974904652,0,0,0,0,0,0
X600702.SH,0,0,0.408129092402189,0,0,0,0,0,0,0,0,0.0542342737827345,0,0,0,0.703739652385595,0,0,0,0,0.177997005287457,0,0,0,0.129180651011161,0,0.0585327190803769,0,-0.00740093161562463,-0.0580404694787823,0,0.00151192635353613,0,0,0,0,0,0,0,0,0,-0.015290201731329,0,0,0,0,0,-0.0256935572807069,0,0,0,-0.0214880763425153,0,0,0,0,0,0,0
X000733.SZ,0,0,0,0,0,-0.0600061662454149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.713256174043861,0,0,0,0,0,0,0,0,-0.0421646497109408,0,0,0,0,0.0502912865564412,0.0855203748556354,0,0,0.12840739613719,0,0,0.0396641203960186,0,0,0,0,0,0,0,0,-0.0647027886837715,0,0,0,0,0,0
X002074.SZ,0,0,0,0,0,0,0,0,0,0,0,-0.00343808696326205,0,0,0,0,0,0.0763908883107157,0,0,0.337674586201445,0.143815241800868,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0722248325542305,0.0509719229738338,0,0,0,0,0,0,0,0,0.043880257593454,0,0,0,0,0,-0.0139952252329411,0,0,0,0,0,0,0
X002180.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0194842611121058,0.082553986382753,0,0,0,0.0173107342266762,0.0145349312784937,-0.186264951881895,0,0,0,0,0,0,0,0.0885015071095533,0,0,0.0319814325695914,0,0,0,0,0,0,0.164742963063725,0.0458639779350752,0,0.0629258537335382,0,0,0,0,0,0,0
X002463.SZ,0,0,0,0,0.309101021572669,0,0,0,0,0,0,0,0,0,0,0,-0.0549477086395235,-0.09510604002304,0,0,0,0,0,0,-0.000560866118956782,0,0,0,0.573243669056654,0.146497160912848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.238063935499781,0,0,0,0,0,0
X000800.SZ,0,0,0,0,0,0,0,0,0,0,0.0676542307491483,0,0,0,0,0,0,0.0954569594551461,0,0.0403392199877117,0,0,0,0,0,0,0,0,0,0.0741927673050508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601799.SH,0,0,0,0,0,0,0.128987851750945,0,0,0.0242021590937297,0,0,0,0,0,0,0,0.0946874454242213,0,0,0,0,0,0,0,-0.0498699968596048,0,0,0,-0.0416719901775567,0,0,0,0,0,0,0.18603679609541,0,0,0,0,-0.0408143619366176,0,0,-0.114910970620826,0,0,0,0,0,0,-0.071768429592937,0,0,0,0,0,0,0
X300142.SZ,0,0.0775756448258614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.109056747184856,0,-0.0504345578931341,0,0,0,-0.0357483484153769,0,-0.0717506722076437,0,0,0.273302497288248,0,0,0,0.163506818529832,0,0.0422314176314061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002028.SZ,0,0,0,0,0,0,0.0521512218349467,0,0,0,0,0,0,0,0,0,0.0197580066344557,0,0,0,0,0.0769061038871337,0,-0.193299157946495,0.0555985444505452,0,0,0,0,-0.0526828950005348,0,0.0459883981416943,0,-0.146362608265645,0,0.102659987387368,0,-0.0220672115878608,0,0,0,0,0,0,0,0,0,0.0785675119896457,0,0,0,-0.000411253016668412,0,0,0,0,0,0,0
X002007.SZ,0,0,0,0,0,0,0,0,0,0,0.056414475276578,0.0170299417856737,0,0,0,0,0,0,0,0,0,0,0,0.0421534992938988,-0.00982842969338702,0,0,0.0969466467119575,0,0,0,-0.091876464011324,0,0,0,0.0293896780282783,0,0,0,0,0,0,0.0252100517177654,0,0.185889530633088,0,0,0,0,0.336015379214023,0,0,0.054851580566149,0,0,0,0,0,0
X000066.SZ,0,0,0,0,0,-0.0205739192606909,0,0,0,0,0,0.239133144053398,0,0,0,0,0.334619317282379,0,0,0,-0.0525593219108377,0,0,0,0,0,0,0,0,0.181519074032617,0,0,0,0,0,0,0,0,0,0,0.0999224907698695,-0.0546477189248446,0,0,0,0,0,0,0,0,0,0,0.15371197455592,0,0,0,0,0,0
X600487.SH,0,0,0,0,0.0826528230637247,0,0,0,0,-0.188444854243063,0,0.0230264792047218,0,0,0,0,0.135702455413883,0,-0.0371899344625788,0,0,0,0,0.094955863945645,0,0,0,0,0.193964450060922,0,0,0,0,0,0,0,0.22626247575511,0.0492314354227614,0,0,0,0.0188598853600488,-0.0494814331625311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0,0.154081062058882,0,0,0,0.0752788087840815,0,0.0815074244809283,0,0,0,0,0,0,0,0,0,0.0245437772428051,0,0.229591405267759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.107633027366804,0,-3.46944695195361e-18,-0.0852110912335154,0,0,0,0,0.0161982156590742,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,-0.0268195398573461,0,-0.0705618380743221,0,0,0,0,-0.14601144425083,0,0,0,0,0,-0.036870852222358,0,-0.0830234743573566,0,0.129263755822391,-0.0655611022603549,0,0,0,0,0,0.00571283920478943,0,0,0,0,0,0,0.0923805894361488,0,0.073765483443909,0,0,-0.0458211340320791,0,0,0,0,0,0,0,0,0,0,-0.0439285935895471,0,0,0,0,0,0
Slope,0,0,0,0,0,0,-0.00105250153085855,0,0,0,0,0,0,0,-0.262737036286472,0,0,-0.0197087244151747,0,0,0,0.0549231368001335,0,0,0,0,0,0,0,-0.0836521470956189,0,0,0.104925107224171,0,0,0,0,0,0,0,0,0.0292934823376155,0,0,0,0,0,-0.106470689957653,-0.0676178762731287,0,0,0,0.473615734559275,0,0,0,0,0,0
TED,0,0.20550569642614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0340455632777271,0.0603622655715449,0,0,0,0,0,0,0,0,0,0,-0.127500171063491,0,0,0,0,0,0,0,0,-0.112886827508412,0,0,0.124384395268161,0,0,0,0,0,0.123219622684326,0,0,0,0.771168976774241,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,0,0,-0.0231107318429673,0,0,0,0.103648980701725,0,0,0,0,-0.0719329098302504,-0.0296632100190262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.129802665694128,0,0,-0.0382838762819313,0.030679373204749,0,0,0,0,0.0409924409863186,0,0,0,0,0.0140775703503073,0,0,0,0,0,0
MKreturn,0,0,0,0,0.0262917630950788,-0.0507465214637675,-0.0771300546140704,0,0,0,0.0308362762599718,-0.069662461384169,0,-0.0195439770879755,0,0,0,0.0102157230636185,0,0,0,0,0,-0.0809176957643053,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0.0712073704821228,0,0,0,0,0.130745732687591,0,0,0,0,0,0,0,0.00748852262791088,0,0,-0.0314032955448105,0.0559272048936,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000910404002762805,0,0,0,0,-0.00236270168358066,0,0,0.000253071028201525,0,0,0,0,0,0,0,0.000427217201003257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000238030714596011,0,0,0,-0.000570340637298287,0.00284997390284595,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0.00485822948364646,0,0,0,0,0,0,0,0,0,0,0,-0.0119425740132411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00201437648227765,0,0,0,0,0.000634931313150317,0,0,0,0,0,-0.0165572599437478,0.0172031930796375,0.00238843170560708,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0.0152442601357772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0223402009580444,0,0.00504208454934509,0.0121423656864844,0,-0.00813872019549139,0,0.00401481097153138,-0.0271883657052239,0,0.0247251624101185,-0.00462393387212942,0,0,0,0.00131944890687123,-1.0842021724855e-19,0,0,0.0304935839614923,0,0,0,0,0,0,0,0,0,0,0.0909340514542276,-0.0664910440802762,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0.000216166434323272,0,0.00233771518790552,0,0,0,0,0,-0.00314729153681272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00206977487606936,-0.00164929787498074,0,0.00160199253993448,0,0,0,0,0,0,0,0,0.00263923700203782,0,0,-0.00130371618487558,0,0,0,-0.00204733091642154,0,0,0,0.0090166788008112,-0.00436047370927434,0,0,0,0,0,0
