,X600519.SH,X000858.SZ,X600276.SH,X002475.SZ,X002415.SZ,X000651.SZ,X600104.SH,X000661.SZ,X002304.SZ,X000063.SZ,X600031.SH,X000725.SZ,X000568.SZ,X003816.SZ,X600809.SH,X600690.SH,X002241.SZ,X000338.SZ,X300142.SZ,X600703.SH,X002007.SZ,X002371.SZ,X000596.SZ,X300014.SZ,X000100.SZ,X300124.SZ,X002049.SZ,X600584.SH,X300003.SZ,X600741.SH,X002129.SZ,X002414.SZ,X601877.SH,X000157.SZ,X600183.SH,X000800.SZ,X002236.SZ,X000066.SZ,X300136.SZ,X000977.SZ,X002456.SZ,X000625.SZ,X002179.SZ,X600118.SH,X002185.SZ,X002008.SZ,X002463.SZ,X002180.SZ,X601799.SH,X000021.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600031.SH,0,0,0,0,0,0.070166911539211,0,-0.0137363365134651,0.00772126523477949,0,0,0,0,0,0,0,0,0,0,0,0,0,0.118530116883454,0,0,0,0.17063624741531,-0.0527439275674352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00753905273022879,-0.0285287705624281,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0921598893455531,0,0,0,0.0374010561759856,0,0,0,0.0535131436256329,0.199636308696746,0,0.0251466109834922,0,0,0.0573849017821291,0,0,0,0,0,0,0,0.0140206153059724,0,0,0,0,0,0,0,0,0,0.0984852142593618,0,0,0,0.0196667515358024,0,0,0,0,0,0,0
X000568.SZ,0,0.543083675672947,0,0,0,0,0,0,0.138856818313281,0,0,0,0,0,0.0597409860806057,0,0,0,0.0510921579440056,0,0,0.0177700657171621,0,0,0,0,0.0308231290393352,0.00355008412503191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00608015993947606,8.67361737988404e-19,0,0,0,0,0,0
X003816.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0113636512302816,0,0,0,-2.71050543121376e-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.137776692542969,0,0,0.0453311949477561,0,0,0,0,0.0163956179027991,0,0,0,0,0,0.00385584979788001,-0.00733473539180847,0,0,0,0,0,0
X600809.SH,0,0.383996834010312,0,0,0,0,0,0.0125886581074554,0,0,0,0,0,0,0,0,0,0,0.127783532324606,0,0.116633196300716,0,0.101141064112514,0,0,0,0,0,0,0,0,0,0,0,0,-0.0465466008531827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012672470290683,-0.0124285037472494,0,0,0,0,0,0
X600690.SH,0,0,0,0,0,0,0,0,0,0,0,0.057288608269598,0,0,0,0,0,0,0,0,0,0.00235034778878914,0,0,0,0,0,0.072563144557823,0,0,0.0682709249636995,0,0,0,0,0,0,0.181861220859069,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0247807851925174,0,0,0,0,0,0,0
X002241.SZ,0,0,0,0.544182940152056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0225028753635616,0.119962165342069,0,0,0,0.0991851620440725,0,0,0.0386308159969557,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0429169396322914,0,0,0,0,0,0,0,0,0,0,-0.0300188312466192,0,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0.0561966441256667,0,0,0.00574529813920745,0,0,0.0516311491601475,0,0,0,0.0172387528827563,0,0,0,0,0,0,0,0,0.0459030556848395,0,0,0,0.0185504142608708,0,0,0,0,0.0819090091190569,0,0,0,0.0339515394228895,0,0,0,0,0,0,0,0.0215246009517232,0,0,0,0,0,0.00240807012901711,-0.00451746668015333,0,0,0,0,0,0
X300142.SZ,0,0,0.0147448032302985,0,0,0,0,0,0,0,0,0,0.381986896415284,0,0,0,0,0,0,0,0.421845776216128,0,0,0,0,0,-0.0287509351787386,0,0.0806605843821065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0574405309923135,0,0,0,0.0967980017354997,0,0,0,0,-0.0241067418829639,0,0,0,0,0,0
X600703.SH,0,3.46944695195361e-18,0,0,0,0,0,0,0.0626537801233169,0,0,0,0,0,0,0,0.151153921795598,0,0,0,-0.00458276510285909,0.056431928968723,0,-0.0260024981770083,0.0270147095003121,0,0,0.071901561208494,0,0.12354499023488,0,0,0,0,0.197295274357419,0,0,0,0,0,0.0884331387930412,0,0,0,0,0,0,0.0661144673940639,0,0,0.041611106249389,0.0133818963344742,0.0106749639209863,0,0,0,0,0,0
X002007.SZ,0,0,0,0,0,0,0,0.212127382942565,0,0,0,0,0,0,0,0,0,0,0.460635268911765,0,0,0.118862654730405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00789110545204511,0,0,0,0,0,0
X002371.SZ,0,0,0,0.121385591778835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.16840434497101e-19,0.0636280840909836,0,0,0.166595599005557,0,0.0274524614074919,0,0.32565268817093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.199068235662796,0,0,0,0,0,0,0.158149857840719,0,-0.00450464374657171,0,0,0,0,0,0,0
X000596.SZ,0,0.138826685637476,0,0,0,0,0,0.203469821420263,0,0,0,0,0,0,0.246132458059321,0,0,0,0.211835435292258,0,0,-0.0122912272857028,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0708700935080376,0,0,0,0,0,0,0,0,0.0773707041893908,0,0,0,0,0,0,0.0114643207888646,-0.00600482678543948,0,0,0,0,0,0
X300014.SZ,0,0,0,0,0,0,0,0,0,0.0780081064042892,0,0,0,0,0,0,0,0,0,0,0,0.034271522796619,-0.0187041309138014,0,0,0,0,0,0,0,0.346730737061037,0,0,0,0.163064323764688,0,0.216714656063417,0,0,0,0,0,0,0,-0.0449207980754346,0.152126628216277,0,0,0,0,0,-0.0113347084597396,-0.00924775337710184,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0.0917326162224747,0,0,0,0.664590098165698,0,0,0,0,0.0871554182829294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.155238427528971,0,0.00146605220307948,0,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0390616970131849,0,0,0,0,0,0,0,0,0.104338002916882,0,0,0,0.215715557164584,8.67361737988404e-19,0,0,-0.115740441937981,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0.128494808580942,0,0,0.324545787586876,0,0.0292484480260091,0,0.00694202469543002,0,0,0,0,0,0
X002049.SZ,0,0,0,0.177114438280381,0,0,0,0,0,0,0,0,0,0,0,0,0.0527583522786219,0,0,0,0.0421204964439252,0.225988481018503,0,0.0340462578132364,0,0,0,0.0263531243762851,0,0,0,0,0,0,0,0,0,0.130893769562528,0,0,0,0,0,0,0,0,0,0,0,0.138185785530705,0,0.0351121837805733,0.0132117509653739,0,0,0,0,0,0
X600584.SH,0,0,0,0,0,0,0,0,-0.0833407411807139,0,0,0,0,0,0,0,0,0,0,0,0,0.341329854971177,0,0,0,0,0.0242299968546756,0,0,0,0,0.073925351769866,0,0,0,0,0,0,0,0.164199083277827,0,0,0,0,0.492385344876819,0,0,0.0479941378209833,0,0,0,-0.0115275202686558,0.00995491213246156,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0,0,0,0.206782618070856,0,0,0,0,0,0,0,0,0.056863011642487,0,0.0805970182002377,0,0,0,0.0761140159856272,0,0,0,0,0,0,0,0.00647358031178134,0.0817020061451322,0,0,0,0,0,0.0312196598897768,0,0,0,0,0,0,0,0.165003109545484,0,0,0,0,0,-0.0118274419206158,0,0,0,0,0,0,0
X600741.SH,0,0,0,0.0059985431436199,0.0565365081817482,0,0,0,0.0737487745990265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011891319941153,0,0,0,0,0,0,0.13648100087069,0,0,0,0.0437770257752906,0,0.0301502501479878,0.114442780610885,0,0,0,0,0,0,0,0,0,0,-0.0170269167006829,-0.00386259097011613,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0,0,0,0.19665549820108,0.243372224905822,0,0,0,0,0,0,0.131802219111047,0,0,0,0,0,0,0,0.0630797342100824,0,0,0,0,0,0,0,0,0,0.0588962740940684,0.176949166962821,0,0.00153510571634271,0,0,0,0,0,0,0,0,0,0,0.0064949542252,0,0,0,0,0,0,0
X002414.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027495695391561,0,0,0,0,0,0,0,0,0.0806266780088997,0,0.414169948044754,0,0,0,0,0,0,0.0923570927764036,0,0,0,0,0,0,0,0.00322089451200632,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0,0,0.0071695912365105,0,0,0,0,0,0,0,0,0,0.0650519703882154,0,0,0,0.00886782626355342,0,0,0,0,0,0,0.0704735757872262,0,0,0,0,0,0,0.0359995098132071,0,0,0,0,0,0,0,0.131633237936532,0,0,0,0,0,-0.00433870812100103,-0.0103285800540246,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0,0,0.064514735405472,0,0,0,0,0,0.0152622145849742,0,0,0.0113949161037753,0,0.0318275119999372,0.031415026323254,0,0.0511757070292009,0,0.0811065256673334,0,0,0,0,0,0,0,0,0.0392260489941757,0,0,0.0537472677040696,0,0.00519081199133714,0,0,0,0,0.0520901690851567,0,0,0,0,0,0,-0.0179568099180057,0,0,0,0,0,0
X600183.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0143257834748294,0,0,0,0,0,0,0.0460120044831041,0.0278666617671295,0,0.00643721063233238,0,0,0,0,0,0,0,0,0,0.0754464944859135,0,0,0,0.0945501819409715,0,0,0,0,0,0.160563392840506,0,0,0.31832898689379,0,-0.00661789382249692,0,0,0,0,0,0,0
X000800.SZ,0,0,0,0,0,0,0,0,0,0.111200652229323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0233442040814728,0,0,-0.0210169146725263,0.219199581134766,0,0,0,0,0.122798803327613,0,-0.0361693128823311,0,0.132900935644961,0.214539192502425,0,0.0530794262324374,0,0,0,0,0,0,-0.13053347619517,0.0176091175354162,1.0842021724855e-19,0,0,0,0,0,0
X002236.SZ,0,0,0,0,0.242906999417521,0,0,0,0,0,0,0,0,0,0,0,0.0605417829736364,0,0,0.105432424577342,0,0,0,0.0261436865638681,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0615013047402241,0,0,0.0849580814844606,0,0,0,0,0,0,0,0,0,0,0.000820238295301761,0,0,0,0,0,0,0
X000066.SZ,0,0,0,0,0,0,0,0,0,0.108198040427019,0,0.0749904640098815,0,0,0,0,0.0328919979275336,0,0,0,0,0,0,0,0,0,0,0.0603811996670854,0,0,0.0465861167091831,0.208601969535218,0,0,0.212666602619889,0,0,0,0,0,0.145344023034181,0,0,0.0810765258965288,0,0,0,0,0,0,0,-0.00533869594701094,0.0304994851652746,0,0,0,0,0,0
X300136.SZ,0,0,0,0.231235154606168,0,0,0,0,0,0,0,0,0,0,0,0,1.38777878078145e-17,0,0,0,0,0.0651516816987516,0,0,0.177599128460273,0,0,0,0,0,0.0250929584291034,0,0,0,0,0,0,0,0,0.0571665593932818,0,0,0,0,0,0,0,0,0,0.153817773207891,0,0.00958169523062498,-0.0114334833779449,0,0,0,0,0,0
X000977.SZ,0,0,0,0,0.026105430602215,0,0,0,0,0,0,0,0,0,0,0,0.0115239354391569,0,0,0,0,0.129285498464448,0,0,0,0,0,0.0239030789203608,0,0,0,0,0,0,0.39415676707845,0,0,0,0.0405872038081891,0,0,0,0,0,0,0,0,0.0419566141793728,0,0,0,-0.00446910952123107,0.0182310645398834,0,0,0,0,0,0
X002456.SZ,0,0,0,0,0,0,0,0,0,0.0133281087178281,0,0,0,0,0,0,0.355803030076239,0,0,0,0,0,0,0,0,0,0,0.221927745005753,0,0,0,0,0,0,0,0.0217764595907022,0,0.171441701823008,0,0,0,0,0,0,0.0798429321262721,0,0,0.123775066616074,0,0.0264207246474665,0,-0.00312261559601793,-0.0194457083370887,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0173012186262094,0,0,0,0,0,0.039303941507618,0,0,0,0,0,0,0,0,0,0.162157250390097,0,0,0.00278940783332513,0,0,0,0.133177172386192,0,0,0.180848517248863,0,0.0661315886611862,0,0.00585134832369822,0.0119482752531071,0,0,0,0,0,0
X002179.SZ,0,0.0269890805259594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0319965436861656,0,0,0,0,0.0447625999983515,0.0407185462342645,0,0,0,0.128603610742409,0,0,0,0,0.0404809947259252,0,0,0,0.0485055953003064,0,0,0,0,0,0,0,0,0,0,-0.00723804707258036,-0.0255103200921573,0,0,0,0,0,0
X600118.SH,0,0,0,0,0,0,0,0.265832534788151,0,0,0,0,0,0,0,0,-0.0743473814686206,0,-8.67361737988404e-19,0,0,0.119566991560994,0,0,0,0,0,0,0,0,0.0619948892223535,0,0,0,0,0,0,0.114562510101508,0,0,0,0,0.244643768523152,0,0,0,0,0.0802386303525647,0,0,0,0.00965701631373968,-0.016988486199788,0,0,0,0,0,0
X002185.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00509225121651648,0.0970364274943076,0,0,0.0431512079763911,0,0,0,0,0.364168452664843,0,0,0,0,0,0,0,0,0,0.0195853854049582,0,0,0.0823566579646407,0,0,0,0,0,0,0,0,0.263811938768971,0,-0.00504442071010442,0.0064168140203608,0,0,0,0,0,0
X002008.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0657096220650857,0,0,0,0,0,0,0.0231887169892924,0.0823748278596595,0,0,0,0.125175274889103,0,0,0,0,0,0,0,0,0,0.248441208962068,0,0,0,0,0,0,0,0,0,0,0,0,0.00232465334315893,-0.0059178410954033,0,0,0,0,0,0
X002463.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0930686509180335,0,0,0,0.00138680303989583,0,0,0.0167579882489983,0,0,0,0.0300835031939769,0,0,0,0.422000093959778,0,0,0,0.0819876428507067,0,0,0,0,0,0,0,0,0,0,0,0,-0.00257089321018595,-0.00079158184831013,0,0,0,0,0,0
X002180.SZ,0,0,0,0,0.0550566767333603,0,0,0,0,3.46944695195361e-18,0,0,0,0,-0.0737813969144236,0,0,0,0,0.183431119858699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.317085922535223,0,0,0,0,0,0.173218196989879,0,0,0.0335009932651308,0,0,0,0,0,0,0,0.0138206566075524,0,0,0,0,0,0,0
X601799.SH,0,0,0,0,0,0,0,0.191766274256036,0,0,0,0,0,0,0.0135017128672997,0,0,0,0,0,0,0.0839573209581659,0.121346622753641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000722964720925499,0,0,0,0,0,0,0
X000021.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.078634056096365,0,0,0,0,0,1.73472347597681e-18,0,0,0.106450148313846,0,0.168088532088978,0,0,0,0,0,0,0,0,0,0,0,0,0.0586057619402962,0,0.178055693339529,0,0,0.180670124873582,0,0,0,0,0,0,-0.0182045715150517,0.00771351903693554,0,0,0,0,0,0
Change_TY3M,0,0,0,-0.175951085936459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0878943081647106,0,0,-0.0412425521610516,0,0,0,0,0,0,0,0.0723684850888224,0,0,0,0,0,0,0,0.138083570285732,0,0.00789562941210246,-0.0450357470801099,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,-1.38777878078145e-17,0.571108081544076,0,0,0,-0.0181440861013003,0,-0.26791603663877,0.41556933183381,3.46944695195361e-18,0,0,0,0,0,0,0.0790311101870921,0,0,0,0,0,0,0,0,-0.0989856703049874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.109920397219342,0,0,0,2.47905054697244,0,0
TED,0,0,-1.10026863265247,-4.41215607823322,0,0,0,0,0,0,0,5.55111512312578e-17,0,0,0,-0.00439363607365071,1.47574435198837,0,0,0,0,0,0,-0.260916595683923,0,0.720021746534942,2.33219798742155,0,0,0,0,0,0,0,0,0,-0.467667857697997,0.807261618211924,-0.499246258987249,0,0,0,0,0,0,0,0,0,0,0,-1.99197981672096,0.235306168291484,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0499762262238465,0,0,-0.0253298876886279,0,0,0,0,-0.0840864560504197,0,-0.0103201091866178,0.129337497235253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0956925326132353,0,0,0,0,0,-0.048001846072322,0,0.00166157870354425,-0.0133670121144044,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.045059316281956,0,0,0,-0.033553118430463,0.171620449061068,0,0,-0.0506673150118748,0,0,0.0513085471370488,0,0,0.0141468783334226,0,0,0,0,0,0,-0.17770455945805,0,0,0,0,0,0.17067081019003,0,0,0,0.00668140355598205,0,-0.101218130732961,0,0.00258319145169211,-0.00423862175203296,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,-0.00507894711386327,0,0,0,-0.00190972304566065,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0137865887880901,0,0,0,-0.000663145086230897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00630890648420623,-0.00283242219464049,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00600603422761219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0229751081414442,0,0,0,0.0572973008215583,-0.0126453388509742,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,-0.000381116563926394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000609326256504763,0,0,0,0,0,0,0,0.00112464408581175,0,0,0,0,0,0,0,0,0,0,0,-0.00306995783252919,0.00212134516755059,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00101500476325226,0,0,0,-0.00259418148180575,0,-0.00134758178900027,0,0,-0.00499474521188825,0,0,0,0,0,0,0.00569164626415582,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00131244533809262,0.00658657011782707,-0.00764534487412623,0,0,0,0,0,0
