,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000858.SZ,X600276.SH,X002304.SZ,X000725.SZ,X000063.SZ,X600703.SH,X600690.SH,X000568.SZ,X600741.SH,X002236.SZ,X000625.SZ,X002241.SZ,X002475.SZ,X000338.SZ,X600031.SH,X002456.SZ,X600066.SH,X600809.SH,X600487.SH,X601877.SH,X300124.SZ,X002085.SZ,X600522.SH,X002008.SZ,X000100.SZ,X300136.SZ,X002508.SZ,X300003.SZ,X600089.SH,X600177.SH,X600271.SH,X600498.SH,X000157.SZ,X600118.SH,X600699.SH,X002294.SZ,X600867.SH,X000559.SZ,X000050.SZ,X300115.SZ,X600566.SH,X002179.SZ,X000596.SZ,X000981.SZ,X002180.SZ,X600372.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0,0.188316081179858,0,0.0351288755140431,0,0.0133838532532943,0.0250399875071866,0,0.0765402154555826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0835257787001107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0273973853018515,0,0.0523058247307488,0,0,0.0126920605454828,-0.0237104795416223,0,0,0,0,0,0
X600104.SH,0,0,0.0446458568539946,0,0,0,0,0,0,0,0,0.0248293582164914,0.369662632780234,0.0137123232537475,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0.0643775223019444,0,0,0,-0.00908233321062593,0,0,0,-0.0535981458075193,0,0,0,0,0,0,0,0,0,0,0,0,0.0183035251031415,0.047776270589573,0,0,0,0,-0.0426021550663711,0.0359185661244399,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0.0412866733173154,0,0.105692753061728,0,0,0.111846920725952,0,0.0453177935599051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0172898154313553,0,0,0,0,0,0,0,0,0,0,0,0.160165758192425,0,0,0.0285167270266669,0,0,0,0,0.0457141887122395,0,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0.069208397633205,0,0.0333768621410592,0,0,0,0.216558049331703,0,0,2.16840434497101e-19,0,0,0,0,0.0065560249706607,0,0,0,0,0,0,0,0,0,0,0,0.266349290549547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0155801255011249,0,0,0.00786964842638689,0,0,0,0,0,0,0
X000858.SZ,0,0,0,0.0497365201316149,0,0,0,0,0,0,0,0.511843522299857,0,0.027821230246277,0,0,0,0,0,0,0,0.0511807323417604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00910614498192738,0,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,0.0309207866907799,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0229626393845693,0,0.0142674056226771,0,-0.0825969205739048,0,0,0,0.0767305497182313,0,0,0,0,0,0,-0.0240504430880466,0,0,0,0,0.00340716520194947,0,0,0,0,0,0,0,0.00681504490715035,-0.0108614084347016,0,0,0,0,0,0
X002304.SZ,0,0,0,0,0,0,0,0,0.037928937415536,0.0229688739286116,0,0.243947601073336,0.150806000571594,0,0,0,-0.00433374404765427,0,0.151312788187077,-0.0139470629556388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0715542867147611,0,0,0.0354967778722346,0,-0.0959178881333093,0,0,-0.0345021201953525,0.021720575124072,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0.029144384574776,0,0,0.0945334527124068,0.267468926120503,0,0,0,0,0,0,0,-0.00499305826220503,0,0.00963821022774593,0,0,0,0,0,0,0.0263607221046359,0,0,0,0,0,0.169594085299971,0,0,0,0,0,0.112378738612894,0,0,0,0,0,0,0,0.0202110514808466,0,-0.0537086519847809,0.0506719605601307,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.108021043723625,0,0,0,0,0,0,0,0,0.0778934907242907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.099488573775835,0,0,0,0,0.0416535218292391,0.0277309496270852,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0.0955615512671452,0,0,0,0,0,0.00847739404047849,0,0.0112997222795028,0,0.0733524163059287,0,0,0,0,0,0,-0.0105488385121542,0,0,0,0,0,0,0,0,-0.0997484927807124,0,0,0,0.0879313522929623,0,0,0,0,0,0,0,0,0,0,0.213460179239537,0,0,0,0,0.144830099269717,-0.0683307277277709,0,0,0,0,0,0
X600690.SH,0,0,0.0935555350599794,0.231932099742299,0,0,0,0,0.0521625006764201,0,0,0.0750580720317023,0.0409682069330548,0.14746386970681,0,0,0,0,0,0,0,0,0,0,0,0,0.0573613111740694,0,0,0.068001518609479,0,0,0,0,0,0,0,0,0,0,0,-0.11338791556713,0,0,0,0,0,0,0.0868427108356522,0,0,0,-0.0100742140968878,0,0,0,0,0,0
X000568.SZ,0,0,0,0,0.384314168142655,0,0,9.94293285711333e-05,0.061931934360648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.082883830631801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0686526944877842,0,0,0,-0.026082343662409,0,0,0,0,0,0
X600741.SH,0,0.535349113262526,0,0,0,0,0,0,0,0.122447305070016,0,0,0,-0.00266205074009176,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0347097832692218,-0.107019277813315,0.0860055905072455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0202882910080541,0,0,0,0,0,0,0
X002236.SZ,0,0,0.329767675779944,0,0,0,0,0,0.0973121859009287,0,0,0,-0.0453330933084849,0,0,0,0,0,0,0,0,-0.100149027175331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.115528047309142,-0.180538619946667,-0.0308586926686086,0,0.514698361511765,0,0,0,0,0,0,-0.0476393702683246,-0.0539254895703281,0.0425931987381003,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0,0,0.0957802453314919,0,0,0,0,0,0,0,0,0,0.171567253804449,0,0,0,0,0,0,0,0,-0.00864643401844512,0,0,0.000988416344449896,0,0,0.0725312235849538,0,0,0,0,0,0,0,0,0.114066984496011,0.0581091690304345,0,0,0,0,0,0.0871290151649994,0,0,0.00649857539637361,0,0,0,0,0,0
X002241.SZ,0,0,0.0912935647369187,0,0,0,0,0,0,0,0,0,0.187069721102202,0,0,0,0.170040503783416,0,0,0.367111116791511,0,-0.0945020850763106,0,0,0.299085102129466,0,0,0.0993764409709043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0125063061282751,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0.125690414326399,0.0660694760138107,0,0,0,0,0,0.0162462879037561,0,0,0,0.0632191974041289,0,0,0,0,0,1.73472347597681e-18,0,0.128392468444094,0,0.281492329964513,0,0,0,0,0,0,0,0,0,0,0,0,0,0.194106895931402,0,0.0400419774693456,0,0,0,0,0,-0.0228425374956917,-0.0608945858944357,0,0,0,0,0,0
X000338.SZ,0,0,-0.0450602748703837,0,0,0,0.100655948146946,0,0.0223395095296142,-0.0618979455436398,0,0,0,0,0,0,-0.0234020563454952,0,0.144688957844599,0,0,0.0575627725413259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.258445678303887,0,-0.0938121690232622,0,0.056889188745988,0,0,0,0.0149979743312607,0,0,0,0,0,0.024484812358766,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0.0604977232071294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0194561765969793,0,0.279037819048901,0,0,0,0,0.0624229907648688,0,0,0,0,0,0,0.0495178626209074,0.777847262499578,0,0,0,0,0,0.00856811491730351,-0.0292531277726849,0.245302246639458,0,0,0,-0.0429100640090023,0,0,0,0.0107391308464313,0,0,0,0,0,0
X002456.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.179277707469844,0,0.240667803929829,0,0,-0.0375222312704405,0,0,0,0,0,0,0,0,0.160754717331399,0,0,0,0,0,0,0,0.0787295656112296,0,0,0,0,0,0,0.159961596915651,0,0,0,0,0,0.0943571164497287,0,0,0.0125336559915458,0,0,0,0,0,0,0
X600066.SH,0,0,0,0,0,0,0,0,-0.0845576033506343,0,0,0,0,0,0,0,0,-0.0672947463557207,0,0,0,0.117089209674383,0,0,0.0632586138357502,0,0,0,0,0,-0.120112063203796,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0379852845620364,0,0,0,-0.030588638511305,0,-0.0917464520535729,-0.002315815182902,0,0,0,0,0,0,0
X600809.SH,0,0,0,0,0,0,0,0.12333518472349,0,0,0,0.619425379467062,0,0,0,0,0,0,-0.012185606280497,0.102332113732384,0,0,0,0,0,0,0.00760420941822677,0,0,0,-0.0358825363040111,0,0.0254052961583592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0218971836320796,0,0,0,0,0,0
