,X600519.SH,X000858.SZ,X600276.SH,X002475.SZ,X600690.SH,X002415.SZ,X000651.SZ,X003816.SZ,X600809.SH,X002371.SZ,X000568.SZ,X000725.SZ,X600104.SH,X600031.SH,X300124.SZ,X000625.SZ,X000063.SZ,X002304.SZ,X000338.SZ,X002179.SZ,X000596.SZ,X000100.SZ,X300014.SZ,X002463.SZ,X002241.SZ,X600089.SH,X600584.SH,X002028.SZ,X600372.SH,X000157.SZ,X600741.SH,X600703.SH,X600418.SH,X600066.SH,X000977.SZ,X600522.SH,X002236.SZ,X600183.SH,X601877.SH,X002049.SZ,X600487.SH,X002294.SZ,X000800.SZ,X000921.SZ,X601799.SH,X002180.SZ,X002074.SZ,X000661.SZ,X002129.SZ,X002223.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.0907015080710684,0,0,0,0,0,0,0.0794359354539422,0,0.193123765026038,0,0,0,0,0,0,0,0,0,0.272201837893429,0,0,-0.0110994254711506,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0525247431793665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0406528024168103,0,0,0,0.0120307988085681,0,0
X000858.SZ,0.0945642069802227,0,0.0583056341278969,0,0,0,0,0,0.219266722695966,0,0,0,0,0,0,0,0,0,0,0,0.263182741547785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0281304821100508,0,0,0,0,0,0,0,0.0713176085398523,0,0,0,0,0,0,0,0,0,0,0.00924616483975726,0,0
X600276.SH,0,0,0,0,0.0261872795416743,0,0,-0.0623639945086449,0,0.0412529558860473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.252188165651753,0,0,0,0,0,0.156149125015688,0,0,0,-0.0324493431595752,0,0,0,0,0.00321533375250889,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.167470347695928,0.121270631676305,0,0.195011637128782,0,0,0,0,0,0,0,0,0,0,0.00779927926695382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.019331087539959,0,0,0,-0.0182966497773569,0,0
X600690.SH,0,0,0,0,0,0,0.239303538337929,0,0,0,0,0.0751900966880573,0,0,0,0,0,0,0.110477246865793,0,0,0.0319307910264409,0.0170352277458916,0,0,0,0,0,0,0,0,0,1.0842021724855e-19,0,0,0.0931042476734357,0,0,0.0443671209846729,0,-8.67361737988404e-19,0,0,0.227769475428491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0.112879423795212,0,0,0,0,0,0,0,0,0.0765244424541146,0,0,0,0,0.0300558515214275,0,0,0,0,0,0.0517999870362557,0,0.0492302313310503,0,0,0,0,0,0.0573309278130997,0,0,0,0.0698444274973804,0,0,0.0542183217050721,0,0.0855796538859971,0,0,0.0546944807504625,0,0,0,0,0,0,0,0,0,0,0,-0.00547245458574658,0,0
X000651.SZ,0,0,0,0,0.187232681590885,0,0,0,0,0,0.114412012535205,0,0,0,0,0,0,0,0,-0.0123784719742274,4.33680868994202e-19,0,0,0,0,0,0,0.037249924549073,0,0,0,0,0,0.0308041901545361,0,0,0,-0.00601515712926594,0,0,0,0,0,0.101497671163129,0,0,0,0,0,0,0,0,-0.0116642295571865,0.0122109239531596,0,0,-0.00473690340947323,0,0
X003816.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.228024703902026,0,0,0,0,0,0,0,0,0,-0.0676230870081379,-0.00394832934503393,0,0,0,0,0,0,0,0,0,0,0,-0.115201535445914,0,0,-0.133027785550401,0,0,0.185141108893531,-0.186279737613423,0,0,0,-0.0723826014200732,0,0
X600809.SH,0,0,0,0,0,0,0,0,0,0,0.266256301539283,0,0,-0.0656739929309106,0,0,0,0,0,0,0.568711485059543,0,0,0,0,0,0,0,0.10115310421925,0,0,0,0,0,0,0,0,0,-0.0303954235061285,0,-0.127709572250156,0,0,0,0,0,0,0,-0.0364746516774038,0,0,0,0,0,0,0,0.00475403231035854,0,0
X002371.SZ,0,0,0,0,0,0,0,0,0.0211488866638923,0,0,0,0,-0.0483203905492623,0,0,0,0,0,0,0.0504537686328043,0,0,0,0,0,0.216297864348404,0,0,0,0,0,0.0546280039456691,0.157035485675439,0.0320847714033088,0.182146845284193,0,0,0,0,0,0,0,-0.139040116759771,0,0.0877359192602886,0,0,0,0,0.130233722999958,0,0,0,0,0,0,0,0
