,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X600276.SH,X000858.SZ,X002304.SZ,X000725.SZ,X600690.SH,X000063.SZ,X600031.SH,X000338.SZ,X002475.SZ,X000568.SZ,X600741.SH,X601877.SH,X600703.SH,X600271.SH,X000100.SZ,X300003.SZ,X300124.SZ,X002236.SZ,X600498.SH,X600487.SH,X000625.SZ,X002008.SZ,X600809.SH,X000661.SZ,X300142.SZ,X600867.SH,X002007.SZ,X000157.SZ,X002179.SZ,X000596.SZ,X600066.SH,X600089.SH,X600177.SH,X600522.SH,X002506.SZ,X002456.SZ,X300146.SZ,X600566.SH,X002180.SZ,X600372.SH,X002241.SZ,X600699.SH,X600118.SH,X300136.SZ,X600183.SH,X002294.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600498.SH,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0.370186594995071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.369935399355442,0,0,0,-0.0278044303219021,0,0,0,0,0,0,0
X600487.SH,0.157698456044051,0,0,0,0,0,0,0,0,0.490371649358866,0,0,0,0,0,0,0,0.0399619941176977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.110417853430311,0,0,0,0,0,0,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,-0.0233069812836713,0,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.439725308065651,0,0,0,0,0,0,0,0.0626731175134274,0,0,0,0,0,0,0,0,0,0,0,0.00653664737626406,0,0.0288569632733403,0,0,0.012473076128882,0.0461276982480077,0,0,0,0,-0.0196956896331405,-0.00856707846219713,0,0,0,0,0,0
X002008.SZ,0,0,0.148452665615963,0,0,0,0.208363648223258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.138595586498045,0,0,0.088980706013378,0,0,0,0,0,0,0,0,0,0,0,0,0.0102271631966387,0,0,0,0,0,0,0,0,-0.00644612719629134,0,0,0,0,0,0,0
X600809.SH,0,0,0,0,0,0.622780407916697,0.171099543240443,0,0,0.0237650574277591,0,0,0,0,0,0,0.0197163693195266,0,0,0,0,0,0,0.0346381975607047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0548799883799262,0,0,0,0,0,0,0,0.0227071710048437,0,0.0102832301788014,0,-0.0126132905914808,0,0,0,0,0,0,0
X000661.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.143240644644422,0.041322502177472,0,0,0,0,0,0,0,0,0,0.0942021519635799,0,0.11006610427802,0,0,0,0,0.0999963348657529,0,0,0,-0.0598485015060358,-0.0270422660480855,0,0,0,-0.157409069667505,0,0
X300142.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0590384196917949,1.38777878078145e-17,0,0,0,0,0,0,0.336212388577338,0,0,0.0312105254174564,0,0,0,0.315556047915615,0,0,0,0,0,0,0,0.137526136155661,0,0,0.192826443254139,0,0,0,0,0,-0.0390256869217682,0,0,0,0,-0.0300723683607905,0,0
X600867.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00947789027603335,0,0,0.349787247963814,0,0,0,0,0,0.53676076218969,0,0.00688573565068409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0742482070375962,0,0,0,0,0,-0.304160871679195,0,0,-0.0571274705196903,0.157543123343969,0,0,0,0,0,0
X002007.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102416257608241,0,0,0,0.479257178589151,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,0.477230752261965,0,0,0,0,0,0,0,0,0.0391663625595327,0.0015836982352817,-0.0947532667317531,0,0,0,-0.132627919896623,0,0
X000157.SZ,0,0,0,0,0,0,0,0.255383567349531,0.0768566368642683,0,0,0,0,0,0,0,0,0,0.0402016280243234,0,0,0,0,0,0,0,0,0,0.0408603662382023,0,0,0,0,0,0,0,0,0,0,0.060335251198407,0,0,0.0593194346583102,0,0,0,0.0347407415347688,0,0,0.0157347276237475,0,0.0173567398808654,-0.0316759699754023,0,0,0,0,0,0
X002179.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0318600728458504,0.00929983761970594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.101655478980117,0,0,0.423961667690171,0,0.41637271708308,0,0,0,0,0,-0.0148043760881297,0,0,0,0,-0.14918330755547,0,0
X000596.SZ,0,0,0,0,0.0135730887475552,0,0.463091266034654,0,0,0,0,0,0,0.104360465065072,0,0,0,0,0,0,0,0,0,0.114022357611096,0,0,0,0.0266983303806475,0,0,0,0,0,0,0.236300696203769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0146183937875558,0.0797909112795857,0,0,0,0,0,0
X600066.SH,0.107460099526612,0,0,0,0,0,0,0,0,0,0,0,-0.0588226659241205,0,0.55824412375281,0,0,0,0,0,0,0,0,0.17291099685265,0,0,0.0563208562738562,0,0.171641491585529,0.0117859714414992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0277697359914102,-0.0350484206750031,0.0977216735795831,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0443913593772564,0,0,0,0.0867157297240368,0.00150760640807801,0,0,0,0,0,0,0,0,0,0.179778072919808,0,0,0,0,0,0.0778221252442196,0,0.0611759919975496,0,0,0,0,0,0,0.0976107088789465,0.0917283541871982,0,0,0,-0.00748421474888112,0,0,0,0,0,0,0
X600177.SH,0,0,0,0,0,0,0.00197074837442128,0.118975275456746,0,0,0,0,0,0,0,0,0,0,0,0,0.0874644956144515,0,0,0,0,0.0579411605002994,0,0,0,0,0.00635771611455819,0,0,0,0,0,0,0,0,0,0.00473870653541005,0,0,0,0,0.0305811679740232,0.189984448650165,0.0967864365930977,0,0.00446425993753113,0,-8.67361737988404e-19,0,0,0,0,0,0,0
X600522.SH,0,0,0,0,0,0,0,0.162995171443278,0,0,0,0,0,0,0,0,0,0,0,0,0.0299993531763848,0,0,0.16269260275609,0,0,0,0.0248269928892872,0,0,0,0,0,0,0,0,0,0,0,0.0683798417123476,0,0,0.0528463679857284,0,0,0,0,0.159077825592331,0,0,0,-0.0234525634141143,-0.00460414216857108,0,0,0,0,0,0
X002506.SZ,0,0,0.152649910161822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.132626441048426,0,0,0,0,0,0,0,0,0,0,0,0.00451004033202391,-0.0209215738477242,0,0,0,0,0,0
X002456.SZ,0,0,0,0,0,0,0,0,0,0.314552878943947,0,0,0.247163273196965,0,0,0,0,0.0808833312138664,0.0942279112203882,0,0.0949277297466907,0,0,0,0,0,0.0836117377828361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.204353453327573,0,0,0,0,0.0385337156198766,0,0,0,0.012654262032759,0,0,0,0,0,0,0
X300146.SZ,0,0,0,0,0,0,0.0315421740571177,0,0,0,0,0,0.21930432319092,0.241992405041669,0,0,0.146609516377836,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0.0443933179640865,0.240490554867038,0,0.0281285856711784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00385756827519598,0,0,0,0,0,0,0
X600566.SH,0,0.0608517393892991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025048858284406,0,0,0,0,0,0,0,0,0,0,0.496360123973778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18540978052899,0,0.513475112046282,0,0.0150803845260324,-0.0447649509555544,0,0,0,0,0,0
X002180.SZ,0,0,0,0,0,0,0,0,0,0.0832765988131534,0,0,0,0,0,0,0.0532049141851513,0,0,0,0,0,0,0,0,0,0,0,0.0449897229700284,0.0347156632079843,0,0,0,0,0,0,0,0,0,0,0.125867121829742,0,0,0,0,0,0,0.21792767828594,0,0,0,-0.00939571168148368,-0.0245144961925151,0,0,0,0,0,0
X600372.SH,0,0,0.105875752492457,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0757359362183229,0.144904064883403,0.0955909085785367,0,0,0,0,0,0,0,0,0,0.00835579496164434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00254903433323199,0,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0859455622399901,0,0,0,0.113202093660692,0.0193436522809278,0,0,0.133530101242397,0,0,0,0.0831206126843367,0.0106655895651861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.191437260977369,0,0,0,-0.00972693776680464,0,0,0,0,0,0,0
X600699.SH,0,0,0,0,0,0,0,0,0.0605628181099275,0,0,0,0,0.0586130145479832,0,0,0.0924127902559762,0,0,0,0.0993261935506123,0,0,0,0.0342713498404454,0,0,0,0.047095910378347,0,0.180180790679634,0,0.0269770796185693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0744535785997799,0,0,0,0,0,0,0,0,-0.00425639456856055,0,0
X600118.SH,0,0,0,0,0,0,0,0.323364819072241,0,0.0199218496685733,0,0,0,0,0,0,0,0,0.0668624306945101,0.020142492252958,0,0,0,0,0,0,0,0,0.0365809510170237,0,0.0107415783470796,0.0512978957271788,0,0,0,0,0,0,0,0.09250332903096,0,0,0,0,0,0,0,0.0989018455744911,0,0,0,-0.0132690183643412,0,0,0,0,0,0,0
X300136.SZ,0,0,0,0,0,0,0,0,0,0.640772753430336,0,0,0.36080428427428,0,0,0,0,0,0,0,0,0,0.0336453579056921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.136048202718449,0,0,0,0,0.0178043771087625,0,0,0,0,0,0,-0.0110382589397039,-0.0329200472814569,0,0,0,0,0,0
X600183.SH,0.0100260250379877,0,0.0199521040001005,0,0,0,0,0,0,0.132205999172988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.101168761791667,0,0,0,0,0,0,0,0.242706544646262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0125693493065607,0,0,0,0,0,0,0
X002294.SZ,0,0,0,0,0.135143039812435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.255774921751179,0,0,0,0,0,0,0.207360521444359,0,0,0.124298731747291,0,0,0,0,0.0864993541073179,0,0,0,0,0,0,0,0,0.104250993211634,0,0,0,0,0,0,0,0.00533576768551836,-0.0421239700971774,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0,-0.271858828328722,0,0,0,0.0197018447872282,0,0,0,0,0,0,-0.0881439114666783,0,0,0.228360898558082,0,0,-0.042466840941967,0.228991453491155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.122194938574043,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.836939299504653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.474391114173928,0,0,0,-3.29810148678976,0,0
TED,0,0,0,0,0,0,0.330323759109955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.55111512312578e-17,0,-0.0774174508434718,0,0.429324142748418,0,0,0,0,-0.318643430028952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.320205718090844,0,0,-0.650582002102403,0.278369057128425,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,-0.0478533230449827,0,0,0,0,0,0,0.088911679753673,0,0,0,-0.0711965080910893,0,0,0,0,0,-0.0356618497665419,0,0.0768369821042849,-0.00998918028238147,0,0,0,0,0,0,0,0,0,0.0190821798299288,0.0108217054137403,0,0,0,0,0,0,0,0,0,0,0.00102403302969649,-0.00384554514947247,0,0.15150292812651,0,0.0618144189899481,0,0
MKreturn,0,0,0,-0.203031525052124,0,0,0,0,0,-0.00749489285414661,0,0,0,0,0,0,0,0,0,-0.0219956086259193,0,0,0,0,0,0,0,0.0428533508720428,0,0,-0.0163636123847182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0095603980430904,-0.0264438333761112,0.101219512135747,0,0,0,0,0
MKvol,-0.00377026126952395,0,0.0014592575580427,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000984549038823178,0,0,0,0,0.0120831002168743,0,0,0,0,0,0,0,0,0,0.000646051471118339,0,0,0,0,0,0,0,0,-0.00341001227596155,2.79494546954244e-05,0,0,0,0,0,0,0,0,0,-0.00202377588259136,0.000149550275332261,0,0,0,0,0.0341384450149022,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0.0165404269241567,0,0,0,0,0,0,0,0,0,0,0,0.0218277859460746,0,0,0,0,-0.317138220158946,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.130161650448041,0,0,0,0,0,0,0,0.316820105707558,0,-0.219176111252294,-0.118317991037835,-0.0929332503884159,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0.010107670290023,0,0,0,0,0,0,0.0926097404784395,0,0,0,0,0,0,0.02877313507924,0,0,0,0,0,0,0,0,0.038469170919601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0620567810929201,0.0332640597134876,0,0,0,0,0,0,0,0,0.135925740746524,-0.0321507808342004,0.0670017677935679,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00571261628754625,0,0,0,0,0,0,-0.00484124245051743,0.00480746071710561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00849218085985811,0.00274734487260349,0,0,0,0.00983728778294109,0,0
