,X600519.SH,X000858.SZ,X002415.SZ,X600809.SH,X000568.SZ,X002475.SZ,X600276.SH,X600690.SH,X002304.SZ,X300014.SZ,X600104.SH,X000651.SZ,X600031.SH,X000725.SZ,X002241.SZ,X002371.SZ,X300124.SZ,X600703.SH,X000338.SZ,X000063.SZ,X003816.SZ,X000596.SZ,X002049.SZ,X000625.SZ,X002129.SZ,X000661.SZ,X601877.SH,X002179.SZ,X002074.SZ,X300142.SZ,X000100.SZ,X600460.SH,X600089.SH,X600741.SH,X600702.SH,X000799.SZ,X002236.SZ,X600779.SH,X000157.SZ,X601799.SH,X600522.SH,X002414.SZ,X002180.SZ,X600884.SH,X000733.SZ,X600584.SH,X600183.SH,X002007.SZ,X002008.SZ,X000977.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600104.SH,0,0,0,0,0,0,-0.0556479351893471,0,0,0,0,0,0,0,0.00213573139919929,0,0,0,0.128319373575562,0,0,0,0,0.0347741617501732,0,0,0,0,0,0,0,0.0323948544290964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0257607930294342,0,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0,0,0.195762430838768,0,0,0,0,0,0,0.0914843556864987,0,0,0,0,0,0,0.143043508701169,0,0,0,0,-0.0619053935281929,0,0,-0.0463709616472078,0,0,-0.0591755734958211,0,0.134933037191046,0,0,0,0,0,0,0,0,0,-0.0321987014138364,0,0,0,0,0,0,-0.0129244528176158,0.0400796024581404,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0.00396183905374664,0,0,0,0.0506832513629109,0,0,0,0,0,0,0,0.177990966228155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0263664834474898,0.0245946582826881,0,0,0.185059048813623,0,0,0.0494097314525344,0,0,0.0160953396115284,0,0,0,0,0,0,0,0.0179083686670358,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0044232918938717,0,0,0.0167879327268905,0.35082179013687,0,0,0,0,0,0,0,0.133340423361503,0,0.0284355124106199,0,0,0,0,0,0,0,0,0.0266471828341043,0,0,-0.0216894937833351,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0.155002260075974,0,0,0,0,0,0.209917629636866,0,0,0,0,0,0.105385800408815,0.112270705494079,0,0.183333486633863,0,0,0,0,0,0,0,-0.135008610088219,0,0,0.093244805571205,0.0600092110473099,0,0,0,0,0,0,0,0.0350416112007297,0,0,0.0428110235484119,0,0,0,0,0.350063395304517,0,0,0,-0.031997979114103,0,0,0,0,0,0
X002371.SZ,0,0,0,0,0,0,0,0,0,0.117382643736307,0,0,-0.126402962508594,0,0,0,0,0,0,0,0,-0.00996200903886221,0.18315972854791,0,0,0,0,0,0,0,0,0,0.247738223515396,-0.0821767004004045,0,0,0,0,0,0,-0.0642425443369357,0,0,0.155466390834033,0,0,0,0,0,0.305865347834418,0,0,-0.0492389175762536,0,0,0,0,0,0
X300124.SZ,0.0320739227928676,0,0,0,0.0490917907171627,0.123409959770986,0,0,0,0.0881353112187996,0.169278190746721,0,0,0,0,0,0,0,0,0,0,0,0,0.164967501743957,0,0,0.0209248391036138,0,0,0,0,0.101117018335062,0,0,0,0,0,0,0.265991239298413,0,-0.0669573424081606,0.0666723927988036,0,0,0,0,0,0,0.0960301348939047,0,0,0,-0.05199519932927,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0.0383395656153408,0,0.0282171229707225,0,0,0,0,0,0,0.110988348578976,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0.0529714333415081,0,0,0,0,0,0.124813316392879,0,0,0,0,0,0,0,0.183285981467691,0,0,0,0,0.0951799668596408,0,0,0,0.0920637781450258,0,0,0.0896213930281231,-0.142051303680446,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.291528023513141,0,0.0922863511287924,0,0,0,0,0,0.10033189111121,0,0,0,0,0,-0.00218989366852616,0,-0.0097700131800668,0,0,0,0,0,0,0,0,0,0,0,0,0.202378945278175,0,0,0,0,0,0,0,0,0,0.020321935304629,0,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0601486216755547,0,0,0,0.0507551560194261,0,0.128792854868286,0.0903994523903846,0.0406437947562505,0.129753726716548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19926461489296,0,0,-0.00646032162449667,0,0,0,-0.0137725915018845,0,0
X003816.SZ,0,0,0,0,0,0,0,0,0,-0.0253378705474908,0,0,0,0,0,-0.0333350060036401,0.0461274495961209,0,0.0893549536738466,0,0,0,0,0,0,0,0,0.111505518875813,0,0,0,0,0.205113252322649,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0.09982251138169,0,0,-0.0563015341477408,0,0,0,0,0,0,0
X000596.SZ,0,0.0796202931247198,0,0,0.234968348640378,0,0,0,0,0,0,0,0,0,0.0400501979279288,0,0,0.0176794176804165,0,0,0,0,0,0.0764705365966235,0,0,0,0,0,0,0,0,0,0,0.139526850945063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00715653993586395,0,0,0,0,0,0,0
X002049.SZ,0,0,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0.119875425943961,0,0,0,0,0,0,0,0,0,0,0,0,0.247903609404326,0.0600195623669862,0,0,0.17300322108643,0,0,0,0,0,0,0,0,0,0,0,0.165696365476404,0,0,0,-0.106967625875548,0,0,-0.0414702538330665,-3.46944695195361e-18,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0,0,0,0.182520491593575,0,0,0,0,0,0.0574165944612577,0,0,0,0,0,0,0,0,0,0,0,0,0.290073611106904,0,0,0,0.0260738646445929,0,0,0,0,0,0,0,-0.0381945705190356,0.113154195421035,0,0,0.0240514235535543,0,0,0,0,0,0,-0.0126821228923671,0.0161501111872341,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0,0,0.0188763244179681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0373290765546509,0.16946850129022,0,0.0975881720727796,0.138814228354311,0,2.71050543121376e-20,0.350207849628242,0,0,0,0,-0.108603733078053,0,0,0,0,0,0,0,0,0,0,0,0,-0.168639619294569,-0.00793200166062169,0.0374397171239793,0.108374839075967,0,0,-0.0314150926338311,0,0
X000661.SZ,0,0.0758923566482187,0,0,0.0385180903501355,0,0,0,0,0,0,0,0,0,0,-0.0264396424246057,0,0,0,0,0,0,0,-0.129421697412497,0,0,-0.0940855744506018,0,0,0.219452527171352,0,0,0,0,0.0493374973445995,0,0,0,0,0,0,0,0,-0.00287769869785316,-0.0796242425254589,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.26995958405227,0,0.266252066808518,0,0,0,0.212082583842827,0,0,0,0,0,0.0915403880435127,0,0,0,0,0,0,0,0,0.249051728775397,0,0,0,0,0,0,0,-0.0445738568337485,-0.0194269292850777,0,0,0,0,0,0
X002179.SZ,0,0,0,0,0,0,0,-0.0849577355579347,0,0,0,0,-0.048533472453913,0,0,0,0,0,0,0,0.121035299488396,0,0.127283795669009,0,0,-0.012947133967008,0.0775451629436126,0,0.057840611761651,-0.0108771164830872,-0.131076838235218,0,0,0,0,0,0,0,0,0,0.026149131958947,0,0,0,0.133393969824294,0,0,0,0.010307805761517,0,0,0,-0.0181186187918431,0,0,0,0,0,0
X002074.SZ,0,0,0,0,0,0,0,0,-0.00351160699990112,0,0,0,0,0,0,0.244231516963162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.257863682542961,0,0,0.217648217799356,0,0,0,0,0.147206520363769,0,0,0.0589036464218714,0.000833673132437913,0,0,0,0,0,0
X300142.SZ,0,0,0,0,0.124409675459684,0,-0.0298396712228494,0,0,0,0,-0.355872264304082,0,0,0,0,0,0,0,0,0,0,0,0,-0.111035832481112,0.102847512672968,-0.0118226858982402,0,0.173025506424898,0,0,-0.0708808426553524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0715279235309458,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0.0415910168612205,0,0,0,0,0,0,0,0.232871594431692,0,0,0,0,0,0,0,0,0,0.128570142486741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00210351067936062,0.0421096319561242,0,0,0,0,0,0,0.112568857423982,0.0593737059347338,0,-0.00692800089341501,1.0842021724855e-19,0,0,0,-0.0611367466926513,0,0
X600460.SH,0,0,0,0,0,0,0,0,0,0.0306194257711888,0,0,0,0,0,0.0327794832830999,0,0.282843687975812,0,0,0,0,0,0,0.101066970747358,0,0.0293729191785812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.221115250934531,0,0,0,0,0,0,-0.0368385370794571,-0.0415252263474061,0.0669109784545173,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,-0.302951437779827,0,0,0,0,0,0,0,0,0.0828948019900036,0,0,0,0.0963428843452641,0,0,0,0,0.135044561084158,0,0.20811616617564,0,0,0.206749970921943,0,0,0,0,0,0,0,-0.110432603792358,0.282068994797206,0,0,0,0,0.0874865573745605,0,0,0,0,0,0,0,-0.0029439546358769,0,0,0,0,0,0,0
X600741.SH,0,0,0,0,0,0,0,0.14330139522801,0,0,0,0,0,0,0,-0.0628540604653972,-0.0426274373955293,0,0,0,0,0,0.0683362662521704,-0.152390866872306,0,0,0,0,0,0,0,0.061066882801691,0,0,0.00596853680501575,0,0,0,0,0,0.064391445152925,-0.0435306816982672,0,-0.0575329765467378,0,0.0545754226476352,0,0,0,0,0,-4.33680868994202e-19,0.0831834345066503,0,0,0,0.0885579666501972,0,0
X600702.SH,0,0.0508106575641074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.132178791759308,0,0,0,0,0,0,0.0326294385059407,0,0,0.175201950154655,0,0,0,0.290335732520011,0,0.297293774629572,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0431660348404927,0,0,0,0,0,0,0
X000799.SZ,0.260883556692591,0,0,0.242517950874572,0,0,0.0358198315870726,0,0,0,0,0,0,0,0,0,0,0,0,0,0.144621096498004,0,0,0,0,0,0,0,0,0,0,0,0,0,0.317824169158304,0,0,0,0,0,-0.0200472988134324,0.0667571578859622,0,0.0475754567097698,0,0,0,0,-0.0725968090714404,0,0,0.0607605528960342,-0.118508952793535,0,0,0,0,0,0
X002236.SZ,0,0,0,0,0,0.027001281967037,0,0,0,-0.0178617272617052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00265973416365062,0,0,-0.00359200321259008,0,0,0,0,0.034947361623849,0,0,0,0,0,0,0,0.20598927161779,0.0421411074928702,0,0,0,0,0,0.00164910650156229,0,0,0,0,0,0
X600779.SH,0,0.4152204515867,0,0,0,0,0,0.0421903561792655,0,0,0,0,0,0,0,0,0,0,0,0,0,0.046191556382541,0,0,0,0,0,0,0,0,0,0,-0.0363171995952033,0,0.188006008209334,0.136147129582118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0842021724855e-19,-0.0222066523644402,0,0,0,0,0,0
X000157.SZ,-0.0136026746104158,0,0,0,0,0,-0.0694925000148023,0,0,0,0,0,0.72835774974708,0,0,-0.0133954633561658,0,0,0,0,0,0,0,0,-0.00867174025824082,0,0,0,0,0.109897515174551,0,0,0,0,0,0,0.0991347154686534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00890675351571833,0,0,0,0,0,0,0
X601799.SH,0,0.0395887732581959,0,0.0326140048625312,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0713200196709854,0,0,0,0,0.0431188540188484,0,0.0957700221903642,0.0642291637873243,0,0,0,0,0,0.0172269699475263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.42101086242752e-20,0.0220485203314964,0,0,0,0,0,0
X600522.SH,0,0,0,-0.319814875092049,0,0.338965112881871,0,0,0,0,0,0,0,0,0.253376754806479,0,0,0,-0.134168139243247,0,0,0,0,0.0539972553716008,0.0300365131654774,0,0,0,0.273690775066927,-0.0999192097175115,0,-0.1413584643206,0,-0.218887453689122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00195469857415219,-1.73472347597681e-18,0,0,0,0.0760005245994415,0,0
X002414.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0269679353561,0,0,0,0,0,0,0,0.0678261452210317,0,0,0,0,0,0.00225829698450272,0.109032614069546,0.102899094271086,0,0,0,0,0,0,0,0,0,0,0,0,0.0457718428939393,0.319834784269944,0.0190432952075868,0,0,0,0,-0.00414544409127656,0,0,0,0,-0.00477639573800332,0,0
X002180.SZ,0,0,0,0,-0.178544322245806,0,0,0,0,0,0,0,0,0,0,0,0,0.137557920724528,0,0,0,0,0,0.0417251878028054,0,0,0,0,0,-0.0120712284019056,0,-0.0331614045740419,0,0,0,0.0400037508833845,0,0,0,0.338678166757766,0,-8.67361737988404e-19,0,0,0.146450479682187,0,0,0,0,0,0,0,-0.0332535835278466,0,0,0,0,0,0
X600884.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.106951597471073,0,0.408307281654124,-0.0853179244518082,-0.255436895108886,0.0724239591693241,0,0,0,0,0,0,0,0,-0.29090524361101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000733.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.111538454942833,0,0,0,0,0.0275691187922292,0,0,0,0,0.446795224735336,0,0,0,0.100253485818854,0,0,0,0,0,0,0,0,0,0.123712376802663,0,0,0,0,0,0,0,-0.5132299498001,0,0,-0.0150521111624308,0,0,0,0,0,0
X600584.SH,0,0,0,0,0,0,0,0,0,-0.0263707894414395,0,0,0.0603046129188191,0,0.0939344112698762,0,0,0.122339213340222,0,0,0,0,0,0,0,0.047488553284166,-0.0502890404906887,0,0,0,0,0,0,0,0.0293708970470739,0,0.122965742400511,0,0,0,0,0.0507449118689885,0,-0.0350878336623416,0,0,0,0,0,0,0,-0.0104869732134862,0.0426963182188109,0,0,0,0,0,0
X600183.SH,0,0,0,0,0,0,0,0,0,0.0157729129484947,0,0,0,0,0,0.0472627581775851,0.0175176386405513,0,0,0,0,0,0.0532870203114028,0,0,0.0669212350896645,0.043069281137102,0,0,0.0457690328390502,0,0,0,0,0,0,0.184295796331039,0,0.0624058766234062,0,0.017888371645536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002007.SZ,0,0,0,0.0390551875388735,0.0139879353221602,0,0.120447825664368,0,0.0235973995756974,0,0,0,0.171143528594356,0,0,0,0,0,0,0,0,0,0,0.0513123797831933,0,0.129159817190823,-0.00985504928120948,0,0,0.0438186946960564,0,0,0,0,0,0,0,0,0,0,0,-0.00839130472929508,0,-0.0647685376720856,0,0,0,0,0,0,0,-0.0161364577534469,0.0301799961815992,0,0,0,0,0,0
X002008.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0241364196827363,0.0295134471814905,0,0.0120501684259059,0,0,0,0,0,0.074730885658432,0.0937798817655694,0,0.0395824279700396,0.0837780212972309,0.00320728949182673,0,0,0,0.0949413395993825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0147255783014923,0,0,0,0,0,0,0
X000977.SZ,0,0,0,0,0,0.0158590764692402,0,0,0,0,0,0,0,0,0,0,0.00820516501864695,0.0546799834417001,0,0.209996762696909,0,0.0440982178056528,0.070340610855141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00363162807918303,0.0108757340781426,0,0,0,0,0,0,0.121098260815979,0,0,0.0125332937606718,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,-0.00813321723291581,0,0,0,0,0,0,0,0,0,-0.127830222485483,0,0,0,0,0,0,0.0284788945733687,0,0,0,0,0,0,-0.0282590106943753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0769899688304039,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.187246612674456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.47805803647438,0,0,0,0,0,0,0,0,0,0,0,0,0,1.14560392583023,0,0,0,1.94220284517184,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.628073065558518,0,0,0,0,-0.429520803529591,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0.0221692480918059,0,0.0290131752952565,0,0,0,0.0156535801606523,0,0,0,0,-0.0829521280329047,0,0,0.0387588404253616,0.0922630378848534,0,0,0,0,0,0,0,-0.0683503719565813,0,0,0,0,0,0,0,-0.0527766495060026,0,0,0,-0.0397142273607038,0,0,0,-0.020492356512628,0,0,-0.0217146013246403,0,0,0,0,-0.0647905502505146,0,0
MKreturn,0,0,0,0,-0.0780551717819966,0,0,-0.00840459221945221,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,-0.0350473704702767,0,0,0,0.0415665972229388,0,0,0,0,0,0,0,0,0,-0.0158341901747928,0,-0.124267098799056,0.00778540790442826,0,-0.00766103528604446,0,0,0,0,0,0,0,-0.0101166453705524,0,0,0,0,0,0,0
MKvol,0,0,0,0,0,-0.00121664265369035,0,0,0,0,0,0,0,0,0,0.000554307823640869,0,0,0,0,0,-0.00214081810203902,0,0,0,0,-0.00385032447703217,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00199425924729729,-0.000680151434590044,0,0,0,0,0,0,0,0,0,0.00791243870742419,-0.00603615639533177,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0.0140562209275737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0167370257318964,0,0,0.0832239840211919,0,0,0,0,0,0,0,0,0,0,-0.276455961332008,0,0,0,0,0,0,0,0.100222981221691,0,0,0,0,0,0,0.0310841052528277,0,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,-0.00774838011009203,0,0,0,0,0,0,0,-0.00464380792550516,0,0,-0.00653424715967557,0,0,0,0,0,0,0,0,0,-0.0071187847836565,0,0,0,0,0,-4.49994605700487e-05,0,0,0,0,0,0,0,0,0,0,0.00819493996035501,0,0,0,0,0,0,-0.00352191510715939,0.0205560051247995,-0.0201639922122081,0,0,0,0.0111890576896338,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00541051763415232,0,0,0,0,0,0,0
